date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,aged_70_older,female_smokers,male_smokers,life_expectancy,population
2020-04-03,0.9939624828296756,0.02098131133217188,0.040827175428930745,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,69.51101646280075,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-04,1.000109871172032,0.01922661051916771,0.03459549469387002,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,71.11517912150275,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-05,1.0122995979491611,0.02073863920805713,0.02936743550004054,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,72.37526960292419,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-06,1.0254173293603857,0.019529415734420366,0.025105731764009088,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,73.36894056676985,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-07,1.0407986143441432,0.020190048226154656,0.02218207839637464,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,74.19667229644142,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-08,1.0636467952765316,0.02645475336418618,0.021313999004132972,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,74.95541534062464,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-09,1.1010964409952155,0.04015457504253211,0.023341026079214823,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,75.66430584935999,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-10,1.1607609215673573,0.06169317756502789,0.02905683613988952,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,76.34440133272146,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-11,1.2496430893655652,0.09040369054287264,0.03908335108681768,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,77.0114291508017,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-12,1.373318289874855,0.12481634256778829,0.053776314220090764,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,77.67824219277172,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-13,1.53532161979787,0.1628591864668888,0.074049430235204,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,78.34381189667974,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-14,1.7391608981063245,0.20448117071635968,0.10014906362662948,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,79.00806060318219,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-15,1.9862549657581567,0.24757548695776158,0.13149075699599053,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,79.6495131317662,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-16,2.275647914687077,0.28975401340836704,0.16688956095966295,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,80.23296678159788,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-17,2.603794759544724,0.3284176432172326,0.20473278157947616,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,80.73011422647001,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-18,2.9644006915072882,0.36080903073225284,0.24310954093573883,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,81.12385651665288,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-19,3.3483005186304724,0.3840521512004508,0.27990794755700826,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,81.39400761050206,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-20,3.7496707671241216,0.40148449155159915,0.3137829322256107,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,81.52218217846489,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-21,4.165194251813687,0.41560916698302774,0.34375575120540774,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,81.5001379266736,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-22,4.587938998491818,0.4228090083982281,0.3686333938824016,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,81.32278233964009,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-23,5.009069956690462,0.4211791544887169,0.38729162589014704,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,80.99894971529902,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-24,5.419132784259937,0.4100989747870295,0.39888727145381,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,80.53586855667476,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
2020-04-25,5.809016685803237,0.38991101195646527,0.403017425148212,2.00000000000001,0.0,0.0,0.010000000000000054,1.1500000000000057,14.000000000000076,0.0,79.93707788809441,3.810000000000019,22.600000000000122,2.1400000000000112,23.500000000000124,48.80000000000026,64.50000000000033,10142625.000000052
