date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,population
2021-09-21,1.000000000000005,4.978984172635892e-37,1.2498668338571938e-36,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1082.4304631347459,0.24881902700604816,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-22,1.000000000000005,3.734238129476919e-37,9.374001253928953e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1198.906525437681,0.2824106503450344,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-23,1.000000000000005,2.8006785971076893e-37,7.030500940446715e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1322.4539729405774,0.3188831332015689,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-24,1.000000000000005,2.1005089478307672e-37,5.272875705335036e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1447.6214590202385,0.35633074033427364,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-25,1.000000000000005,1.5753817108730754e-37,3.954656779001277e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1568.6934536704823,0.39274078311108085,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-26,1.000000000000005,1.1815362831548067e-37,2.965992584250958e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1680.0899512741962,0.4261136028472093,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-27,1.000000000000005,8.86152212366105e-38,2.2244944381882184e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1776.7724408312156,0.45461606832803864,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-28,1.000000000000005,6.646141592745787e-38,1.6683708286411637e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1854.648529072025,0.4767233634632243,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-29,1.000000000000005,4.984606194559341e-38,1.2512781214808728e-37,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1910.9780257632979,0.49138883804667566,38.10000000000021,22.000000000000124,222390.0000000011
2021-09-30,1.000000000000005,3.738454645919506e-38,9.384585911106545e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1943.9292368402528,0.4978341301510385,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-01,1.000000000000005,2.8038409844396293e-38,7.03843943332991e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1952.1690672552731,0.49546157046395833,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-02,1.000000000000005,2.102880738329722e-38,5.278829574997433e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1935.3224371576825,0.4840226484362047,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-03,1.000000000000005,1.5771605537472916e-38,3.9591221812480745e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1894.197387015,0.4637364433407287,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-04,1.000000000000005,1.1828704153104686e-38,2.9693416359360556e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1830.8319769128361,0.43529748441246363,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-05,1.000000000000005,8.871528114828515e-39,2.2270062269520417e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1748.4112160395098,0.3998737274011387,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-06,1.000000000000005,6.653646086121386e-39,1.6702546702140314e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1651.087985397443,0.3590366788734141,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-07,1.000000000000005,4.990234564591039e-39,1.2526910026605235e-38,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1544.1588946718718,0.3148171019152418,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-08,1.000000000000005,3.742675923443279e-39,9.395182519953926e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1433.4393067505116,0.26945219295226863,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-09,1.000000000000005,2.8070069425824593e-39,7.046386889965444e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1324.6543346200926,0.22515136190877172,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-10,1.000000000000005,2.1052552069368443e-39,5.284790167474083e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1222.9300528396668,0.1838764496798012,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-11,1.000000000000005,1.5789414052026332e-39,3.963592625605562e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1132.3623424739658,0.147193213148668,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-12,1.000000000000005,1.184206053901975e-39,2.9726944692041714e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1055.6379171657534,0.11612794153570917,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-13,1.000000000000005,8.881545404264812e-40,2.2295208519031284e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,993.5921741380523,0.09094017076070239,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-14,1.000000000000005,6.661159053198609e-40,1.6721406389273463e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,945.0219748181491,0.07111980163225919,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-15,1.000000000000005,4.995869289898957e-40,1.2541054791955098e-39,2.00000000000001,0.0,4.640000000000024,1.700000000000009,908.154619445869,0.05595038774649563,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-16,1.000000000000005,3.746901967424218e-40,9.405791093966323e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,880.9362780944223,0.04465412888356275,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-17,1.000000000000005,2.8101764755681635e-40,7.054343320474742e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,861.2968918287364,0.0364778300175525,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-18,1.000000000000005,2.1076323566761226e-40,5.2907574903560565e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,847.3901704875844,0.030807629138891603,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-19,1.000000000000005,1.580724267507092e-40,3.968068117767042e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,837.8149129335627,0.02723225708364513,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-20,1.000000000000005,1.1855432006303189e-40,2.9760510883252815e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,831.7981110091583,0.02562813592844169,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-21,1.000000000000005,8.891574004727391e-41,2.232038316243961e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,829.4179109879624,0.026224010802181334,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-22,1.000000000000005,6.668680503545544e-41,1.6740287371829706e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,830.9508605195767,0.02932880318890172,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-23,1.000000000000005,5.001510377659157e-41,1.255521552887228e-40,2.00000000000001,0.0,4.640000000000024,1.700000000000009,836.8048551505111,0.03528328629600733,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-24,1.000000000000005,3.7511327832443684e-41,9.41641164665421e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,847.4513950797559,0.04441576142530229,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-25,1.000000000000005,2.8133495874332765e-41,7.062308734990658e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,863.3560640861594,0.057000735096126166,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-26,1.000000000000005,2.1100121905749574e-41,5.296731551242994e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,884.9125070174327,0.07320724169054986,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-27,1.000000000000005,1.5825091429312182e-41,3.972548663432245e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,912.8204662359266,0.09332721536616728,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-28,1.000000000000005,1.1868818571984138e-41,2.979411497574184e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,947.7403819975668,0.11759802949489076,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-29,1.000000000000005,8.901613928988103e-42,2.234558623180638e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,989.9831630334061,0.1460601898651891,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-30,1.000000000000005,6.676210446741077e-42,1.6759189673854786e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1039.329793089536,0.17849229818428328,38.10000000000021,22.000000000000124,222390.0000000011
2021-10-31,1.000000000000005,5.007157835055808e-42,1.256939225539109e-41,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1094.9495264590414,0.21435564897757944,38.10000000000021,22.000000000000124,222390.0000000011
