date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,population_density,median_age,aged_65_older,female_smokers,hospital_beds_per_thousand,population
2022-02-25,9678.891718805151,3.2314180151939085,4.246113136494339,102.83446663941598,0.06847772222028918,0.15079446104860347,2838.8398546439225,0.5555097278565151,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-02-26,9681.889037972654,2.997319167504032,3.8727047618730204,102.87963149216718,0.05135829166521688,0.12276876110642679,2839.7190693927714,0.5538406022918699,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-02-27,9684.694040922943,2.8050029502886606,3.5690478021739995,102.90972361912553,0.03851871874891266,0.0973299644949785,2840.5418416373427,0.5523421517835445,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-02-28,9687.367250149235,2.673209226291159,3.307695677099152,102.93229271434429,0.028889039061684496,0.0749918172626366,2841.3259230832145,0.5509295291576333,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-01,9689.922140908642,2.554890759408094,3.082491214837942,102.94921953575836,0.021666779296263372,0.056243862946977446,2842.0752648722078,0.5495088792534875,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-02,9692.364537161779,2.4423962531371983,2.888537771180173,102.96191465181892,0.01625008447219753,0.042182897210233085,2842.791577936642,0.5479860550445119,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-03,9694.696948443423,2.3324112816434637,2.72158513187576,102.97143598886433,0.012187563354148147,0.031637172907674815,2843.4756041053624,0.5462747707597906,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-04,9696.921822515516,2.224874072092329,2.5775689394045607,102.9785769916484,0.00914067251561111,0.02372787968075611,2844.12806943326,0.5442917277143169,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-05,9699.043984856915,2.122162341399566,2.4522652630537465,102.98393274373643,0.006855504386708332,0.017795909760567084,2844.750399198414,0.5419655637236828,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-06,9701.072468280709,2.0284834237936975,2.341031526475833,102.98794955780247,0.0051416282900312495,0.013346932320425314,2845.3452541499455,0.5392561702071133,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
