date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,handwashing_facilities,human_development_index,population
2020-04-20,1738.8923786433675,114.69530271858797,107.18319453553062,39.08993053657407,3.592891114404715,3.0180355291563514,572.0072160579259,1.2953901602605713,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,85.77928195317274,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-21,1855.4005703432267,116.50819326389265,109.75989105355504,42.84799088885597,3.7581460345753586,3.209250790370824,610.3325686368521,1.2769456583337624,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,85.58823909901025,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-22,1973.5837018362856,118.18313266608385,112.12967588551227,46.768022901612966,3.920096274477097,3.396842262138175,649.2089166198509,1.2594371041252428,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,85.39702127642329,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-23,2093.2484583423116,119.66475738579447,114.27131525285448,50.84107858538887,4.073103880065974,3.5773724852267783,688.5726603155681,1.2428611183331064,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,85.21115315835185,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-24,2214.1435189345007,120.89506125201572,116.1637989800418,55.05139717433587,4.210354736164548,3.7472905145341815,728.3411169238136,1.2272116112126628,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,85.03590139106522,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-25,2335.957574559638,121.81405612000745,117.79350986851568,59.37552267066796,4.324152606745266,3.903422475428761,768.4118695286727,1.2124966204974108,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,84.87588984420401,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-26,2458.3178415532166,122.36026736473104,119.15960072717878,63.781642003001075,4.40613966514299,4.043339481005966,808.6622788433384,1.1987031053213468,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,84.7348110483115,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-27,2580.9628963556083,122.64505508075595,120.29513218727179,68.2202651156963,4.438638362302626,4.164373065828819,849.0063439094929,1.1858309812211345,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,84.6152097729823,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-28,2703.7379608898523,122.77506474301705,121.1903024371573,72.6817954754278,4.46154179693706,4.265038849145377,889.3931443251398,1.1738813160709913,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,84.51832071047374,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
2020-04-29,2826.414718243347,122.67675751007485,121.83220743549582,77.16525740165825,4.483470504134605,4.3456674691150186,929.7475675198743,1.1628584660448418,3248.0000000000173,2773.0000000000136,0.27000000000000135,3.7000000000000197,0.12000000000000063,1669.0000000000086,520.0000000000027,0.020000000000000108,84.44394673841458,37.60000000000019,5189.970000000028,0.200000000000001,408.50000000000216,5.72000000000003,5.900000000000032,86.98000000000044,0.750000000000004,3272993.0000000177
