date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-04-26,49089.52299035179,91.65831370959133,105.62790346541335,122.47501974223765,0.1979410598490453,0.1586865030933688,474326.98344834,1183.4131206540358,62.063153695559876,75.04458971549262,143.53585712741483,0.009987369696429393,110796.00000000055
2022-04-27,49176.899288659195,87.37629830740369,100.77052924741179,122.68973280926406,0.2147130670264094,0.16972867822500426,475171.2556159906,1185.4879271097916,62.14406466681267,75.05552842107335,140.43704152041585,0.009990527272322058,110796.00000000055
2022-04-28,49259.67220405103,82.77291539183277,96.02790598533271,122.92096799738131,0.2312351881172541,0.18283270776377614,475971.0477540104,1187.7223462696434,62.22201343223629,75.06617639706839,136.81092593669214,0.009992895454241557,110796.00000000055
2022-04-29,49337.62503215922,77.95282810819269,91.39813504814637,123.16740667030507,0.24643867292375224,0.19731910095857905,476724.2659923023,1190.1036378534945,62.29699102809734,75.07653067253591,132.709050948964,0.009994671590681183,110796.00000000055
2022-04-30,49410.75159570966,73.12656355044001,86.87469226865673,123.42660542289704,0.2591987525919743,0.21235018544744144,477430.8506700516,1192.6081968775175,62.36903660379079,75.08659183578074,128.20594787558872,0.009996003693010902,110796.00000000055
2022-05-01,49479.335642483675,68.58404677401302,82.44490494809897,123.69495406717294,0.2683486442759139,0.2269696526602421,478093.5435138516,1195.2011476581397,62.438236244051964,75.09636372169668,123.39524952983325,0.00999700276975819,110796.00000000055
2022-05-02,49544.203250932,64.8676084483185,78.0466835591674,123.97142563441349,0.2764715672405493,0.2406742336774703,478720.32652549923,1197.8725687267997,62.504718391830274,75.10585294641159,118.38354121977328,0.009997752077318657,110796.00000000055
2022-05-03,49605.30251900062,61.09926806862421,73.68121612768203,124.25461964597835,0.2831940115648661,0.25302377480561444,479310.69821377605,1200.608930746782,62.56864312021872,75.11506832740969,113.29264945070598,0.009998314057989007,110796.00000000055
2022-05-04,49662.552341739225,57.249822738604614,69.37760715070665,124.54081929169145,0.28619964571308115,0.2633762667861763,479863.8748891627,1203.3743287969985,62.630193463074825,75.12402021776164,108.25342373961332,0.009998735543491769,110796.00000000055
2022-05-05,49715.93697770074,53.38463596151654,65.1795038439609,124.82505532203314,0.28423603034169553,0.271054662920919,480379.70441638783,1206.120759525999,62.68956632733668,75.13271977593561,103.39039101091568,0.010011656699635649,110796.00000000055
2022-05-06,49765.576973741045,49.63999604030358,61.13506582737928,125.10190396728457,0.27684864525142394,0.2754719926658028,480859.35152883973,1208.7958290174809,62.746961290889985,75.14117818729395,98.8108120041468,0.0100360534490965,110796.00000000055
2022-05-07,49811.782358618715,46.205384877674405,57.28944238928048,125.3660853768857,0.264181409601141,0.2762251968264372,481305.8118143745,1211.3485336894214,62.80256781459845,75.14940584935411,94.59582716729896,0.010062269563228336,110796.00000000055
2022-05-08,49855.09253819488,43.310179576161474,53.679130434494354,125.61291244895403,0.24682707206834148,0.2731655039546699,481724.29720467294,1213.733595968425,62.85655126495668,75.15741152987283,90.79316966442067,0.010075790730921588,110796.00000000055
2022-05-09,49896.322603387656,41.23006519278695,50.3025328614235,125.83736694822184,0.22445449926780447,0.26572012020905383,482122.6834367956,1215.9025521799404,62.90903804470983,75.16520150454758,87.41105371890384,0.010060075110246796,110796.00000000055
2022-05-10,49935.594764434805,39.27216104714359,47.18451196022411,126.03697802306054,0.19961107483870097,0.2537378923545929,482502.15133616235,1217.8315327516343,62.96009825372823,75.17277687871092,84.40795092266214,0.009998676242187372,110796.00000000055
