date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,population
2021-02-11,3135.2300144629867,17.62737936345326,17.78135336413735,68.45833285918499,0.3264725418749088,0.29393017478791056,91907.19032419345,2006.8103326272353,1.082545522291801,0.1000000000000005,120.00000000000063,0.3600000000000019,64.80865996764945,56861.47000000031,33690.000000000175
2021-02-12,3153.155784926107,17.92577046312003,17.74772446072424,68.78809353579155,0.32976067660656994,0.30599627362487003,92432.67250898232,2016.4770078737906,1.0872221669289364,0.1000000000000005,120.00000000000063,0.3600000000000019,63.8190777165258,56861.47000000031,33690.000000000175
2021-02-13,3171.559534234339,18.4037493082321,17.8048744703008,69.11624791525682,0.3281543794652705,0.31519193695750236,92972.1663731719,2026.096562628035,1.0918792948799618,0.1000000000000005,120.00000000000063,0.3600000000000019,62.792919470329146,56861.47000000031,33690.000000000175
2021-02-14,3190.601890494763,19.042356260424267,17.969206757703,69.43775154730244,0.32150363204562427,0.3211405590529689,93530.38059888358,2035.521127853382,1.0964148040623647,0.1000000000000005,120.00000000000063,0.3600000000000019,61.754331490271184,56861.47000000031,33690.000000000175
2021-02-15,3210.314911730159,19.7130212353958,18.25501350395924,69.7488695751505,0.3111180278480518,0.3234934283395009,94108.25492169028,2044.6412219404594,1.1007307863046938,0.09954621848739546,120.00000000000063,0.3600000000000019,60.735642121258735,56861.47000000031,33690.000000000175
2021-02-16,3230.7948780445536,20.47996631439433,18.672856120212508,70.04717254335392,0.2983029682034277,0.3219922432003275,94708.61171971,2053.3856286402215,1.1047316708532795,0.09822268907563075,120.00000000000063,0.3600000000000019,59.77202441576637,56861.47000000031,33690.000000000175
2021-02-17,3252.1565011319976,21.36162308744413,19.22313627244771,70.33043435257048,0.28326180921656596,0.3166808339839564,95334.81368070054,2061.6890967225736,1.108324448033303,0.09528110859728556,119.92184873949643,0.3597731092436994,58.89749310174082,56861.47000000031,33690.000000000175
2021-02-18,3274.4985814081497,22.342080276151975,19.896858183650615,70.5970662298449,0.26663187727441573,0.30787487888163284,95989.75706498578,2069.505060098494,1.1114204530256253,0.09055294521654861,119.73424369747963,0.3592247899159683,58.14190230852935,56861.47000000031,33690.000000000175
2021-02-19,3297.878250858961,23.379669450811498,20.676200360427067,70.84644220632043,0.24937597647552764,0.29613919083543316,96675.11665265026,2076.8151779116242,1.1139509247724526,0.08424437924208185,119.42721800258629,0.35832437782805615,57.52869386132599,56861.47000000031,33690.000000000175
2021-02-20,3322.2916551771923,24.413404318231482,21.534944387967393,71.07914322552259,0.23270101920215341,0.2822706827193354,97390.77945393515,2083.63648960696,1.1158814224093345,0.07802572140635135,119.07807348901163,0.35729968285391267,57.07320850200621,56861.47000000031,33690.000000000175
