date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,handwashing_facilities,population
2021-09-27,202085.87942264622,377.7543488834392,411.2950649729615,2650.322848993361,6.1057859528752445,7.231065755689096,3017912.934586635,0.9196656197795234,11989.000000000067,6482.136837858381,0.06092927428751488,17.568311167862404,2.0841469220499764,61981.6413140402,0.021502147583254885,41.96760602736013,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-09-28,202454.73629613814,368.856873491927,400.1690792727081,2656.2058083675192,5.882959374158704,6.838739200412596,3024349.181576427,0.9168694475431118,11989.000000000067,6406.413940610989,0.06026903069947593,18.277489032005427,2.1017590279951452,60627.20773084374,0.020493934540059155,41.97643658257575,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-09-29,202813.89936172898,359.16306559082676,389.25878052757616,2661.8873717895412,5.68156342202175,6.492185298822706,3030934.9455410037,0.9143443933496428,11989.000000000067,6390.380025593997,0.05912775880353398,19.270642630500546,2.1185065689924834,59388.51276322661,0.019501672624501403,42.03077443111415,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-09-30,203162.42812504625,348.52876331723166,378.5542612198584,2667.39112677364,5.5037549840987365,6.192649316715615,3037696.8521585353,0.9120984695435843,11989.000000000067,6429.269763862604,0.05749514036961888,20.53314680804028,2.134422589963499,58272.68402296948,0.018538342380463986,42.128032342404836,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-01,203499.59685331956,337.1687282733153,368.03048324521103,2672.744379340091,5.353252566451564,5.939769954569685,3044652.3862079335,0.9101449575229126,11989.000000000067,6516.070373963543,0.055446015910698386,22.00774472141486,2.1495653264416,57287.42080649674,0.01761852730894206,42.264775064819204,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-02,203825.1637679796,325.56691466006123,357.6476911346198,2677.979325229054,5.234945888962791,5.730828758752093,3051814.0084962468,0.9085145035332652,11989.000000000067,6642.667163148814,0.05305364574039295,23.635322115721817,2.1639758117118015,56407.08354281703,0.016745408086748584,42.436333399454796,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-03,204139.57293910717,314.40917112756085,347.35172197087473,2683.1339283109346,5.154603081880471,5.560187179923805,3059184.6931570955,0.9072284762278429,11989.000000000067,6799.809212051343,0.05038234807387913,25.37059307353995,2.1776961271835216,55596.217925373996,0.015899392199515236,42.63651475547351,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-04,204444.493941564,304.92100245685396,336.94656135533813,2688.2399743521446,5.106046041209972,5.41741478701138,3066755.944702183,0.9062915898793514,11989.000000000067,6977.464536704969,0.047525933647523166,27.158613842000516,2.190775691056681,54831.058676739034,0.015076289463146464,42.857386066605194,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-05,204739.70104764064,295.2071060766421,326.4247713720308,2693.312737713046,5.072763360901022,5.301638174938567,3074502.447261559,0.9057110970636841,11989.000000000067,7164.650600330936,0.04459710052652801,28.931057989774512,2.203270376428076,54113.27072054723,0.014278613348167879,43.0937748440716,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-06,205024.99773143211,285.29668379148325,315.872047824434,2698.3720775252536,5.059339812207771,5.21263781026017,3082386.551258229,0.9054754688869693,11989.000000000067,7350.1373846373535,0.04171786417964072,30.62600034430249,2.2153077608509335,53489.924630585025,0.013533782247712867,43.34608323389409,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-07,205300.4234924981,275.42576106597863,305.4283986672916,2703.439352261591,5.0672747363374775,5.1501076401773584,3090349.408462261,0.9055510101978721,11989.000000000067,7521.714189092118,0.039011248813463614,32.18440168033422,2.2270680459129286,53036.57068690135,0.01287205614279824,43.6084040543799,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-08,205566.40897360787,265.9854811097623,295.2590278304626,2708.535105663553,5.09575340196223,5.113099799299153,3098330.5457247975,0.9059166513135638,11989.000000000067,7668.243091722138,0.036582450831170794,33.571105074083945,2.2387702086428445,52845.997504510284,0.01232259414329779,43.871145316156685,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-09,205823.8922990491,257.4833254412425,285.5324980868098,2713.6773311869056,5.14222552335274,5.099608139713545,3106281.282722012,0.9065433385174947,11989.000000000067,7780.987021441906,0.03447998615182028,34.726877609700054,2.250591917955957,53007.28857763941,0.011910497643672451,44.12299861219837,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-10,206074.4063283595,250.5140293104086,276.4043532031168,2718.880170335884,5.202839148978686,5.106255878540821,3114173.5327065103,0.9073675879217358,11989.000000000067,7855.507250567543,0.032764320577019744,35.59931302304756,2.2626663447371715,53586.35979134211,0.011654592689767927,44.352415410344705,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-11,206320.68863444056,246.28230608106145,268.027158082687,2724.1151212877926,5.234950951908553,5.124456291581771,3122005.1405143193,0.9083446954661899,11989.000000000067,7892.708799270207,0.031451714899474605,36.19189265351714,2.2750973425864953,54628.9697465448,0.011565766753912902,44.548714272690724,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-12,206563.0815695605,242.39293511994313,260.4820700810847,2729.3940332735406,5.2789119857478415,5.153731035751623,3129817.753761671,0.9094282048575622,11989.000000000067,7902.158490208969,0.03048471377641595,36.60486163622711,2.28797534210471,56161.84261372252,0.011658326358259516,44.69945748861636,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-13,206801.53258958177,238.45102002127635,253.7896630973362,2734.750033681727,5.356000408186131,5.19598460519123,3137680.2889088336,0.9105797186076202,11989.000000000067,7899.080955568826,0.029781440956099976,36.938565425619,2.3013643847297964,58149.09459765462,0.011922801006574422,44.79826926384436,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-14,207035.81256435855,234.27997477678497,247.91156665073356,2740.2257443951066,5.475710713379425,5.254260593518511,3145677.6240219376,0.9117778723429175,11989.000000000067,7904.009456172429,0.029272570697682652,37.29052717199387,2.3152927213204597,60499.94042141495,0.012330271407807371,44.84392463695896,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-15,207265.67951053486,229.86694617631883,242.75169518843833,2745.8644440429402,5.638699647833543,5.331808890517042,3153902.734387429,0.9130156925571247,11989.000000000067,7938.866044941226,0.028857142955388722,37.75760772547251,2.3297460842999795,63074.2486903341,0.012835615643767635,44.83966616679491,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-16,207491.0013911432,225.32188060832215,238.1571700661836,2751.7034396902573,5.838995647316666,5.431386079652495,3162433.9241808294,0.914264516670592,11989.000000000067,8021.792859497786,0.028417744094369635,38.42947437846126,2.3446783011047554,65735.22465608294,0.01337994379488134,44.792691447979244,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-17,207711.84821530338,220.84682416018504,233.91901103380087,2757.769095604801,6.065655914543747,5.554730736209968,3171326.137854796,0.9154968684337792,11989.000000000067,8164.650171449466,0.027904937030053284,39.351229895028936,2.3600311982790885,68363.28853084706,0.013929754226251524,44.713768747587594,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-18,207928.51447434144,216.6662590380447,229.68820106785256,2764.0983149162744,6.329219311473431,5.7111825059389965,3180603.9168418664,0.916667900194114,11989.000000000067,8371.251009324022,0.027292956166205157,40.527935995932395,2.3757341580130413,70846.30893207206,0.014459597505499914,44.61694873263646,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
2021-10-19,208140.90657327417,212.39209893270316,225.4024630180843,2770.707947564068,6.609632647793837,5.901454106345012,3190253.6460055234,0.9177261998708615,11989.000000000067,8633.700619630392,0.026609503808558234,41.89489834471924,2.3917191763175225,73086.91350254478,0.014940690372176026,44.52401213124858,18.1000000000001,2.7500000000000155,10.80000000000006,41.950000000000216,218541216.00000113
