date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,total_tests,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,population
2020-03-21,0.0,0.0,0.0,0.0,1.018243137191944,20500.134350811757,818.6097765857394,0.008498629502170766,208.8441528229423,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,29.877105640779913,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-22,0.0,0.0,0.0,0.0,1.0096185196683614,21347.217941518677,851.2058941716912,0.009743073613376639,181.09023000182225,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.089051596454404,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-23,0.0,0.0,0.0,0.0,0.9991080397189518,22222.744597056946,878.6183831368498,0.010964221822831466,156.000880322957,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.295946745175364,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-24,0.0,0.0,0.0,0.0,0.9866135120128738,23119.631233830238,899.2054324722251,0.012121194809269712,134.16492333206915,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.493572857847305,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-25,0.0,0.0,0.0,0.0,0.9721068696269805,24030.87462123568,912.9824841796388,0.013182201860022768,115.62343555011851,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.677643121084294,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-26,0.0,0.0,0.0,0.0,0.9556060087166813,24950.69988965013,921.1295909951053,0.014114511769936298,100.53597840790246,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.84426853990829,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-27,0.0,0.0,0.0,0.0,0.937201759284765,25875.12944212452,925.4077944098726,0.014902141099591874,89.0558897529211,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.990307739772888,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-28,0.0,0.0,0.0,0.0,0.9170249458372014,26801.74053666777,927.3447759948654,0.015523406083258895,80.78304207228625,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.113629318081166,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-29,0.0,0.0,0.0,0.0,0.8952273389835906,27730.445076062602,929.2548004835453,0.015958811834583822,75.06335136675516,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.21330860782401,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-30,0.0,0.0,0.0,0.0,0.8719950032680754,28663.73923691125,933.7068566651812,0.01619696925085709,71.50297570994039,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.289775250308907,42.20000000000023,8.350000000000042,23893396.00000013
2020-03-31,0.0,0.0,0.0,0.0,0.8475738219403918,29605.801001697702,942.371286648855,0.0162390326912133,69.98512447799513,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.344923874706517,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-01,0.0,0.0,0.0,0.0,0.8222448460933038,30562.037031169897,956.4681708689955,0.016077302960556088,70.5875618458914,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.382197107710603,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-02,0.0,0.0,0.0,0.0,0.7963114626242775,31538.777353209403,976.9144280871068,0.015714893833216052,73.56205309094742,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.406647830782997,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-03,0.0,0.0,0.0,0.0,0.7700833060826241,32541.770749231604,1003.1239755578979,0.015155271861660604,79.26915940450675,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.42498587308729,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-04,0.0,0.0,0.0,0.0,0.7438203981140052,33574.93753186558,1033.2647172857487,0.014405400244015348,87.96433561672863,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.43873940481551,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-05,0.0,0.0,0.0,0.0,0.7177436114491118,34639.95198535689,1065.0879044801502,0.013489085735694137,99.91014731694226,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.449054553611678,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-06,0.0,0.0,0.0,0.0,0.6920591630147597,35735.918804790184,1096.0219076749172,0.012444383791104812,115.5772727372221,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.456790915208803,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-07,0.0,0.0,0.0,0.0,0.6669842559068366,36859.118838563605,1123.2413499546383,0.011321652419928491,134.79091512175978,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.462593186406647,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-08,0.0,0.0,0.0,0.0,0.6426900342055,38005.07885096542,1145.9909995377323,0.01015736730460378,157.04219733033113,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.466944889805028,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-09,0.0,0.0,0.0,0.0,0.6193160065849597,39169.14616149497,1164.0905508814844,0.0089901974241542,181.52885872819473,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.470208667353813,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-10,0.0,0.0,0.0,0.0,0.5969650269167425,40346.550571347536,1177.4218401165126,0.007847851688025157,207.28832633444637,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.472656500515402,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-11,0.0,0.0,0.0,0.0,0.5757089027021018,41532.6393182974,1186.1018196478258,0.006748202922450676,233.32538825439048,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.474492375386596,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-12,0.0,0.0,0.0,0.0,0.5555909853652972,42722.69547126998,1190.065957496052,0.005711119871217454,258.60079135239647,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.47586928153999,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-13,0.0,0.0,0.0,0.0,0.5366775635230039,43911.86134165552,1189.1732237781493,0.004754736154221109,281.41487276445946,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.476901961155036,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-14,0.0,0.0,0.0,0.0,0.51898878026992,45094.84607088295,1182.9902442718812,0.003892651986383351,300.90521727534895,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.47767647086632,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-15,0.0,0.0,0.0,0.0,0.5025198657454271,46266.72960810734,1171.8876735077263,0.0031318354668398735,316.36937675741717,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.478257353149782,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-16,0.0,0.0,0.0,0.0,0.4872433252948498,47423.16231597068,1156.4358100758511,0.002471048545831263,327.9859498272748,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.47869301486238,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-17,0.0,0.0,0.0,0.0,0.4731210847920817,48559.87716684233,1136.7171775310335,0.001899666499871185,336.2787141480907,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479019761146827,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-18,0.0,0.0,0.0,0.0,0.46011198360052596,49673.3655512792,1113.4901294314052,0.0014247498749033888,341.07472404028636,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479264820860163,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-19,0.0,0.0,0.0,0.0,0.44818789849548235,50760.49391135863,1087.129668825333,0.0010685624061775416,348.7872081885863,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479448615645165,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-20,0.0,0.0,0.0,0.0,0.4373941559336679,51818.57982265932,1058.0868928601128,0.0008014218046331562,364.5850344543039,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479586461733916,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-21,0.0,0.0,0.0,0.0,0.42783698734456305,52846.859689231154,1028.2806027414013,0.0006010663534748671,391.2062144315495,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.47968984630048,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-22,0.0,0.0,0.0,0.0,0.4196064088988559,53845.24037131905,998.3812342150696,0.00045079976510615036,429.5806934674896,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479767384725402,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-23,0.0,0.0,0.0,0.0,0.4127605597446014,54813.629421992926,968.3894647692543,0.0003380998238296128,479.1949674180065,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479825538544095,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-24,0.0,0.0,0.0,0.0,0.4073078147664348,55751.47769028276,937.8485788613634,0.0002535748678722096,538.4063693902674,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.479869153908115,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-25,0.0,0.0,0.0,0.0,0.40321243832110976,56657.485530155594,906.0080728014858,0.0001901811509041572,604.5003588138717,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.48689766375046,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-26,0.0,0.0,0.0,0.0,0.4003574541448406,57529.36928659545,871.8839311363449,0.0001426358631781179,673.7675299378129,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.5003308108381,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-27,0.0,0.0,0.0,0.0,0.39852326190792,58364.5310858258,835.1619302527122,0.00010697689738358843,742.1908898580152,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.514800467533917,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-28,0.0,0.0,0.0,0.0,0.3973890527657822,59161.42761301197,796.896625452948,8.023267303769132e-05,805.5777876262214,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.52224450061816,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-29,0.0,0.0,0.0,0.0,0.39660077470685173,59918.77040271317,757.3428634012828,6.017450477826849e-05,861.1773711010508,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.51347716990452,42.20000000000023,8.350000000000042,23893396.00000013
2020-04-30,0.0,0.0,0.0,0.0,0.39576926234882065,60635.55829654046,716.7879491023527,4.5130878583701366e-05,905.8540965222988,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.47936692720219,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-01,0.0,0.0,0.0,0.0,0.3944769144409955,61311.40207728585,675.8438222016845,3.3848158937776025e-05,939.1574092803272,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.41171976553743,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-02,0.0,0.0,0.0,0.0,0.3923638267486528,61946.574537925684,635.1724917320656,2.5386119203332017e-05,964.5928567519585,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.303941731069727,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-03,0.0,0.0,0.0,0.0,0.38911692306730783,62542.3339739033,595.7594592967874,1.9039589402499014e-05,984.9341087350541,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,31.151535807028907,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-04,0.0,0.0,0.0,0.0,0.38449574013499976,63101.6245916105,559.290635196573,1.427969205187426e-05,999.7595823054398,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.952474576667974,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-05,0.0,0.0,0.0,0.0,0.3782720959868353,63629.111931102925,527.4873526094536,1.0709769038905696e-05,1009.9047194088198,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.70747972047775,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-06,0.0,0.0,0.0,0.0,0.3702567546016331,64128.74170527622,499.62978401106625,8.032326779179271e-06,1017.2701200349615,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.42023163909785,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-07,0.0,0.0,0.0,0.0,0.3603507753888465,64603.85850908008,475.1168111821852,6.024245084384453e-06,1024.4444581580906,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,30.0975266704999,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-08,0.0,0.0,0.0,0.0,0.3485292418519133,65056.98305440226,453.1245508559348,4.51818381328834e-06,1034.1288548230511,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,29.749395002874962,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-09,0.0,0.0,0.0,0.0,0.33487042848007953,65489.92909752448,432.9460472725269,3.388637859966255e-06,1048.8764310332563,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,29.38219331097979,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-10,0.0,0.0,0.0,0.0,0.3195448704874033,65903.89077918741,413.96168477566266,2.5414783949746913e-06,1070.9530052400376,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,28.999523134495387,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-11,0.0,0.0,0.0,0.0,0.3028226800148741,66299.69198548955,395.80120863669254,1.9061087962310185e-06,1102.5313818119516,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,28.60901856289485,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-12,0.0,0.0,0.0,0.0,0.2850709531268637,66678.2451688199,378.553185081269,1.4295815971732639e-06,1144.9659232367935,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,28.220441200774925,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-13,0.0,0.0,0.0,0.0,0.2667080306176109,67040.10467493435,361.85950742762964,1.072186197879948e-06,1198.676480242723,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,27.844251391854662,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-14,0.0,0.0,0.0,0.0,0.24817371850296283,67385.62739113945,345.52271718998577,8.041396484099609e-07,1263.0778002811608,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,27.49053663697442,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-15,0.0,0.0,0.0,0.0,0.2299114782760588,67715.2560960373,329.6287056365104,6.031047363074707e-07,1337.0187337489033,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,27.168207907595104,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-16,0.0,0.0,0.0,0.0,0.21233600043296547,68029.5614482401,314.30535275679495,4.52328552230603e-07,1416.5087350060703,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.88439688092261,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-17,0.0,0.0,0.0,0.0,0.19577769521806623,68329.39443782852,299.8329900039249,3.3924641417295225e-07,1491.940315888614,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.64400386625114,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-18,0.0,0.0,0.0,0.0,0.1804334653372732,68615.6917721336,286.29733461671265,2.5443481062971416e-07,1558.040009056088,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.449358749720712,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-19,0.0,0.0,0.0,0.0,0.16639588116197251,68889.8529435153,274.1611716154114,1.9082610797228562e-07,1612.4828953577512,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.299966702885268,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-20,0.0,0.0,0.0,0.0,0.15369558572603675,69153.37587441098,263.52293107096415,1.4311958097921422e-07,1653.2722104826196,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.192317464138775,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-21,0.0,0.0,0.0,0.0,0.1423326136642756,69407.38832145152,254.01244717200169,1.0733968573441067e-07,1678.7820015378989,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.11974229978479,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-22,0.0,0.0,0.0,0.0,0.1322646509398681,69652.93435679656,245.54603544364284,8.0504764300808e-08,1688.1709673245105,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.07230672483863,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-23,0.0,0.0,0.0,0.0,0.12341196590367304,69890.89175014438,237.95739342177572,6.0378573225606e-08,1680.765895176643,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.03673004362901,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-24,0.0,0.0,0.0,0.0,0.11569956912717314,70121.93403562067,231.04228553174903,4.52839299192045e-08,1657.9775096177787,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,26.010047532721796,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-25,0.0,0.0,0.0,0.0,0.10906734006451377,70346.7846572909,224.85062171183728,3.3962947439403375e-08,1622.965450679184,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.990035649541383,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-26,0.0,0.0,0.0,0.0,0.10345612883636217,70566.21093963925,219.42628237954727,2.547221057955253e-08,1579.460631723029,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.975026737156075,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-27,0.0,0.0,0.0,0.0,0.0988115536408464,70780.88721248649,214.67627287063357,1.91041579346644e-08,1530.6427542140577,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.963770052867094,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-28,0.0,0.0,0.0,0.0,0.09507585980077067,70991.3066666371,210.41945416816617,1.43281184509983e-08,1480.4344227091337,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.95532753965036,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-29,0.0,0.0,0.0,0.0,0.09221914436576881,71197.78179377236,206.47512714842614,1.0746088838248725e-08,1430.3159194478185,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.948995654737807,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-30,0.0,0.0,0.0,0.0,0.09021494004549672,71400.42955799906,202.64776423656227,8.059566628686544e-09,1381.401377005064,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.94424674105339,42.20000000000023,8.350000000000042,23893396.00000013
2020-05-31,0.0,0.0,0.0,0.0,0.08904662843425194,71599.10743029641,198.6778723047652,6.0446749715149085e-09,1334.584010335858,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.94068505579008,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-01,0.0,0.0,0.0,0.0,0.08868703984540466,71793.71045313611,194.6030228452516,4.533506228636181e-09,1290.6951289272884,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.938013791842597,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-02,0.0,0.0,0.0,0.0,0.08912985648392434,71984.2165340991,190.5060809671645,3.400129671477136e-09,1249.6245797002082,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.936010343881986,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-03,0.0,0.0,0.0,0.0,0.09039942856203839,72170.47568434948,186.25915025349258,2.550097253607852e-09,1210.252165607234,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.934507757911526,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-04,0.0,0.0,0.0,0.0,0.09253292630194263,72352.34625906053,181.8705747133905,1.912572940205889e-09,1171.579465322643,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.933380818433683,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-05,0.0,0.0,0.0,0.0,0.09557745813951464,72529.73004012613,177.3837810673637,1.4344297051544166e-09,1132.9140644897213,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.9325356138253,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-06,0.0,0.0,0.0,0.0,0.09964818733443576,72702.5247117366,172.79467161177058,1.0758222788658125e-09,1094.2261580149975,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.93190171036901,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-07,0.0,0.0,0.0,0.0,0.10487786642196467,72870.79611945219,168.2714077165851,8.068667091493594e-10,1056.0582751854577,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.931426282776798,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-08,0.0,0.0,0.0,0.0,0.11134763704982856,73034.73700555562,163.94088610418112,6.051500318620195e-10,1018.5076280923912,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.931069712082635,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-09,0.0,0.0,0.0,0.0,0.11908829727670582,73194.57214653915,159.83514098408304,4.538625238965146e-10,980.5167504810593,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.934306485742685,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-10,0.0,0.0,0.0,0.0,0.12804876982242938,73350.62387396394,156.05172742519886,3.4039689292238597e-10,941.8836896384297,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.94082230128184,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-11,0.0,0.0,0.0,0.0,0.138113015634437,73503.04927263531,152.42539867167892,2.552976696917895e-10,902.6647662592047,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.94791052040227,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-12,0.0,0.0,0.0,0.0,0.14910496211367547,73652.01012836152,148.96085572644847,1.9147325226884213e-10,863.1932886569126,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.95151950956483,42.20000000000023,8.350000000000042,23893396.00000013
2020-06-13,0.0,0.0,0.0,0.0,0.1607970473771121,73797.83734740247,145.82721904111966,1.436049392016316e-10,824.1632692560986,0.010000000000000054,0.010000000000000054,1578.0000000000086,1578.0000000000086,0.010000000000000054,25.94703814542511,42.20000000000023,8.350000000000042,23893396.00000013
