date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,hosp_patients,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-06-24,2879456.242767756,200.43054046684645,245.73723644221803,74732.46049540976,37.19653385083939,44.668401168017986,2.100000000000011,0.5352096898505291,1509.8183742743417,45980.07893564807,0.0022708471405155878,253.46271790758013,40.55580192430969,245240.48455275033,292568.52233640203,0.23678720225472094,51.169044585387695,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.788657070325996,9.239074869343575
2021-06-25,2879642.7386530675,186.4958853113503,229.82334378285964,74767.00624744625,34.545752036481225,42.166576247700675,2.100000000000011,0.5410134406264238,1434.728842114937,45525.033345239666,0.0017495154458844284,267.59375465563704,40.762200667537435,239860.58562960292,288435.6600134525,0.22880290977119613,50.60991417595099,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.773672759342546,9.241557721866407
2021-06-26,2879816.284112623,173.54545955558788,215.07325056500534,74799.02432036179,32.018072915531604,39.66316925752733,2.100000000000011,0.5476589169274786,1362.5826690781241,45082.56881953097,0.0013121365844133213,282.0917801158394,40.9624507592181,235041.2126061715,284225.7799648409,0.2212437466464323,50.010106769649155,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.7582549157993,9.163277927561975
2021-06-27,2879978.6403469145,162.3562342917719,201.4270284214918,74828.81066108592,29.786340724140654,37.206779658077664,2.100000000000011,0.5551548211797727,1292.6531459585622,44653.24846338778,0.0009841024383099909,296.8205286873972,41.15685616896114,230529.32773732662,279976.7522328424,0.21412366324920717,49.379835894948634,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.742271341988477,9.000984302167938
2021-06-28,2880132.8773998152,154.23705290047099,188.69937328767693,74856.95830286044,28.147641774521166,34.83910752959578,2.100000000000011,0.5635002464601374,1224.6210488677596,44237.09206829074,0.0007380768287324932,311.6830257980306,41.345459676817875,226208.7160734111,275714.2959458021,0.20744358777304012,48.72481745126972,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.725623351352404,8.757212370129519
2021-06-29,2880279.335425431,146.45802561588346,176.89802834972687,74883.50082152165,26.542518661207644,32.58071316174115,2.100000000000011,0.572720369072641,1158.4983658363412,43833.83773253679,0.0005535576215493699,326.5797903569268,41.52826476407759,222448.79583010712,271462.6031649111,0.201161391540834,48.05756557714014,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.70823127286422,8.43875612402803
2021-06-30,2880418.148660221,138.81323479045187,166.05053257451252,74908.42954309675,24.92872157509128,30.45188344919859,2.100000000000011,0.5828558876642101,1094.2984350107413,43443.15081071487,0.00041516821616202745,341.4101433494668,41.70550755819077,219427.0067357567,267220.60356954666,0.19519408825808213,47.39419131278406,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.690027111495546,8.054982990149114
2021-07-01,2880549.4568894817,131.30822926025985,156.17584093056135,74931.74111336662,23.311570269876984,28.468290091747065,2.100000000000011,0.5939672227940538,1031.9591203757043,43064.8019251015,0.00031137616212152056,356.0736272276792,41.87739957620616,217289.20945280898,262959.3484269987,0.1894304724637622,46.75198834560943,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.670971021589178,7.618199566002739
2021-07-02,2880673.5640472057,124.10715772412198,147.26303955377122,74953.473175038,21.732061671379967,26.6377332443113,2.100000000000011,0.6061502716527487,971.6495439016887,42698.82046451138,0.00023353212159114042,370.47469036258286,42.04409024453348,216123.07436497873,258697.01936808391,0.18383885305499706,46.14770748415865,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.651060429826593,7.143380166698941
2021-07-03,2880791.0571659836,117.49311877790092,139.25538212169573,74973.7311256225,20.25795058449815,24.95769925450047,2.100000000000011,0.6195129946251474,913.592006019351,42345.77580410434,0.00017514909119335532,384.5206606290806,42.205630870213355,215678.69326457684,254457.70932244338,0.17836879719267013,45.59614228086307,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,17.630333645391488,6.64741747796539
