date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,hospital_beds_per_thousand,human_development_index,population
2021-09-29,62423.02686789943,75.40005071870974,78.69153706940317,657.9376287461582,1.6786227817021364,1.9737892481950134,12.15795787816375,0.8598273748990984,9623.510493720265,9984.133984916321,0.07481160603821621,48.28628747745634,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-09-30,62497.55148576629,74.52461787096517,77.54923764368144,659.5241653217398,1.5865365756107992,1.8750258404772255,12.232238609010677,0.8707742157250684,9508.048368027768,9882.884651583183,0.07457234383053685,48.50106499400053,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-01,62571.32735058854,73.77586482533128,76.50862538854656,661.0275777728184,1.5034124511004736,1.7788933299377532,12.305744082808445,0.8817862209405382,9379.019356175977,9769.927305752688,0.07414532122131903,48.66612744621152,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-02,62644.51993117032,73.1925805840923,75.58142557017538,662.461859800203,1.4342820274009873,1.6879410058566782,12.378478068570475,0.8928566340311967,9250.734248870845,9648.711074013947,0.07356859014029449,48.7847930636503,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-03,62717.33542349095,72.81549232236151,74.77761668894385,663.8463948501532,1.3845350499625069,1.6046763426278046,12.450527103464074,0.9039792563895915,9127.477965256896,9523.431350112929,0.07290462618634572,48.86426286496469,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-04,62789.882288368135,72.54686487848745,74.08592114631368,665.1936196670276,1.3472248168836467,1.5295870889036283,12.522071474980102,0.9151053214130741,9017.267265151475,9397.77356106564,0.07222161766820154,48.91569714872358,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-05,62862.24625085926,72.36396249209129,73.51436280543672,666.5107609687591,1.317141301738367,1.4640726696188993,12.593265629505941,0.9261841946797165,8917.660823782817,9275.510972350632,0.07159042139594762,48.954272861542755,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-06,62934.58638497711,72.34013411858376,73.07741867809186,667.81212696445,1.3013659956961494,1.4101070232225796,12.664260308102325,0.9371581847945334,8830.22326812801,9158.446092869966,0.07105593821890652,48.983204646157134,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-07,63007.09625285704,72.50986788046993,72.78981126131625,669.1157209505524,1.3035939861063093,1.3696327884253399,12.73538123624806,0.9479602675551774,8778.39018865258,9051.403768101096,0.07068707325047605,49.00490348461792,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
2021-10-08,63079.974759132194,72.87850627557556,72.6618527898787,670.4407015080025,1.3249805574530371,1.344106944260183,12.806919734555164,0.9585266001492545,8761.79559882623,8961.123575914231,0.07054116143430186,49.02117761346351,26.300000000000146,1.400000000000007,50.50000000000027,4.500000000000023,0.7000000000000035,6630621.000000035
