date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2022-03-16,72389.55910990716,154.96717452580364,127.6515462031386,632.3321827781034,0.8596667188708087,0.8002305649243494,1761131.8362979372,1197.1595296834869,1.343822124231585,47.39485577478872,1868.534442384505,1774.110931499985,0.08232879370144364,12.85706934630057,234.2857461897483,88.54700618333362,489.91907165337807,517.2990556487852,0.023232233282215534,44.710448527011195,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.9212539837089295,10.046646841851704
2022-03-17,72557.22353411114,167.66442420398457,136.88372801046665,633.226318725466,0.8941359473625454,0.817049943732048,1763039.3948220336,1198.8524924468443,1.3653203746862959,49.68038783718636,1907.5585240960736,1804.4312270671376,0.08633612339502275,12.290625215931001,234.3758374380452,88.56852209063544,480.49108137416476,507.9696537275397,0.02259482783819691,44.7084141263509,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.919690603212494,9.29472525051336
2022-03-18,72739.32734676963,182.10381265848324,147.20419290507067,634.1578450557358,0.9315263302698098,0.8401541352392441,1764987.7761908653,1200.6162961289292,1.3845284193469798,52.119645388925036,1948.3813688315927,1837.5148553359084,0.09041321083973844,11.747519655322538,234.46411224143014,88.5894316455462,470.91192770806435,498.72161650767873,0.022002197155312223,44.706408687846626,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.9167299295079125,8.545633766124018
2022-03-19,72936.92359669658,197.5962499269591,158.5445714725977,635.1272558021453,0.9694107464095341,0.8682162801624661,1766979.6301554332,1202.4518685091098,1.4022783442452078,54.733369188060095,1991.853964568106,1873.3481324521604,0.09454843430950663,11.230120995531996,234.5505058035681,88.60971739931814,461.03780809520526,489.4757308035134,0.021445571589819683,44.70443499035174,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.912408814754917,7.817403826763119
2022-03-20,73150.08794639132,213.16434969473488,170.76214353657528,636.1320934353203,1.0048376331749607,0.899451802882032,1769017.7656999647,1204.3545450469924,1.4193611499098293,57.53740568871808,2038.1355445314477,1911.9611801406745,0.09873501674699761,10.738482795776353,234.6350063727152,88.62936012447257,451.08427074496626,480.10505278912564,0.02091352581582956,44.70249592602179,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.906819377711317,7.126546960016016
2022-03-21,73374.44404641286,224.3561000215363,183.45511847983965,637.1640345238085,1.0319410884882032,0.9317945729113638,1771105.1775878395,1206.3085593993378,1.4363212826004415,60.54067546886574,2087.411887874995,1953.2931540130717,0.10298807574706156,10.27152208390403,234.71761919453348,88.64835913666418,441.11410803610084,470.57032158925915,0.02039264274584117,44.700605460999924,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.900101766638378,6.486571938545586
2022-03-22,73610.86058813878,236.41654172591342,196.61219163945344,638.2237369465095,1.0597024227009957,0.964630674350622,1773245.2564617288,1208.3151530659886,1.453491285156539,63.754578538116306,2140.0788738894425,1997.3459159299746,0.10732008072755554,9.828882351551176,234.79835046571299,88.66672232599535,431.1430632507349,460.88729193531924,0.019868011471145607,44.698773261877996,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.892382124221567,5.903661131395573
2022-03-23,73861.89689553212,251.03630739333656,210.3362638006958,639.3127445327659,1.0890075862565176,0.99740917253737,1775441.2353812056,1210.3772400418977,1.4709534670994684,67.18731168546933,2195.978919476555,2044.1359883372706,0.1117576752838698,9.409615868382204,234.87716782666064,88.68444494423807,420.9044370631325,451.0333099340369,0.019323600717127812,44.69699316554237,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.883817413186501,5.3835863462842415
2022-03-24,74130.70266518506,268.80576965295376,224.78488627974005,640.4324575592392,1.119713026473256,1.0296716176060026,1777696.2119593066,1212.497459927999,1.488472049258023,70.83687770629436,2254.9765781012784,2093.7801425134603,0.11640358290117014,9.011728708009354,234.954102599149,88.70155300358914,410.74708991758257,441.0698596321701,0.01876726420946838,44.69525812561126,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.874617954155283,4.9336323906117
2022-03-25,74420.19277135172,289.4901061666712,240.12559473566193,641.5833606225654,1.1509030633261783,1.0610741721573156,1780013.4663224237,1214.676717764359,1.5055717163229634,74.68743526743906,2317.2543631170092,2146.4900519400435,0.12132805886301419,8.634268412067142,235.0291945964209,88.71808750640885,400.78788692752164,431.048257684697,0.018189055138355347,44.69355881722079,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.865053247683145,4.563599950914269
