date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-05-08,192043727.30930316,256742.18709538295,280854.93030645244,1853931.5715613333,903.8177751849098,968.8127543708938,39.15027767991393,171.86028961060464,68.49511148466792,397582.14897667896,426806.8882268638,0.008608240153814166,744807803.0000042
2022-05-09,192295088.80277598,251361.49347279803,273157.6194423478,1854819.1898700977,887.6183087642492,948.3461493269757,39.17617545450564,171.9105247386583,68.5005878151817,389108.38799301395,416796.79083078186,0.008090633896873239,744807803.0000042
2022-05-10,192541127.9161579,246039.11338190976,265812.6947811794,1855690.3014038687,871.1115337709901,928.2056721115873,39.201650821648514,171.95948889982458,68.50568876054604,381159.28879695875,407315.4013486848,0.0075091518932431725,744807803.0000042
2022-05-11,192781651.56381553,240523.64765763495,258843.76856293727,1856543.7176980237,853.4162941550052,908.4163654282295,39.226778517012136,172.00735245379562,68.51050331895519,374013.6931975903,398448.28161914175,0.0068818639199323866,744807803.0000042
2022-05-12,193016429.02735448,234777.4635389602,252263.3883451186,1857378.1317609153,834.4140628916266,889.0058509942503,39.251647236175444,172.05428454073478,68.5150814323322,367676.1253926987,390224.31098811247,0.00622022146936106,744807803.0000042
2022-05-13,193245352.2804224,228923.2530679244,246066.30852887806,1858192.6900456403,814.5582847252821,869.9927410252623,39.27639719183752,172.10051269449767,68.51949740262675,362313.3863360565,382607.2827885962,0.005530712320508195,744807803.0000042
2022-05-14,193468556.23231125,223203.95188885566,240224.44400364012,1858987.4214288676,794.7313832272205,851.3779468484565,39.30112740260476,172.1462324523538,68.5238113195849,357804.92756716895,375665.01781219745,0.004827090478260917,744807803.0000042
2022-05-15,193686508.91065904,217952.6783477991,234683.08538055845,1859763.5589449564,776.1375160888068,833.1381603625879,39.32588659914173,172.1915363302158,68.52805112058728,353546.3402455129,369374.13569269737,0.004126943585909653,744807803.0000042
2022-05-16,193900793.8396526,214284.9289935581,229386.4331066861,1860525.6731033546,762.1141583982156,815.2092676539717,39.35068951302797,172.2364896749407,68.53223371859181,349199.1030509742,363672.73518904514,0.0034491184845195076,744807803.0000042
2022-05-17,194111375.11296535,210581.27331271896,224321.02720719652,1861273.4853381843,747.8122348296905,797.5953707469439,39.37554121363335,172.28113713338743,68.53638036328138,344509.51752740366,358436.9613788561,0.002811790382458798,744807803.0000042
2022-05-18,194317821.07291108,206445.95994575473,219452.78596292838,1862005.8322163105,732.3468781261473,780.3000374331889,39.40043176672151,172.3254582152638,68.54049196282958,339609.8017848551,353522.0126307812,0.002231014732545456,744807803.0000042
2022-05-19,194519561.05258274,201739.9796716628,214733.1453008973,1862721.3822908716,715.5500745609979,763.3197638538197,39.42533271321184,172.3694532283518,68.54457889455279,334895.68197859003,348838.9836004296,0.0017196411399068297,744807803.0000042
2022-05-20,194716077.93245608,196516.87987333364,210103.6633371794,1863419.173741427,697.7914505555264,746.6390714359379,39.45019491306019,172.41313290768943,68.54864651739175,330431.21044968313,344284.2845005812,0.0012897308549301221,744807803.0000042
