date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,female_smokers,population
2020-04-01,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,69.01635541451364,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-02,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,73.00576316722018,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-03,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,76.57555217502741,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-04,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,79.66148830709486,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-05,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,82.1566068573413,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-06,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,83.97828529814508,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-07,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,85.07652263553524,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-08,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,85.44014892558496,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-09,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,85.10148241170663,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-10,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,84.1215256743263,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-11,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,82.60529131456838,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-12,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,80.7039684859264,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-13,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,78.56985871738607,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-14,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,76.25337723131696,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-15,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,73.82525722859447,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-16,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,71.36548461504646,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-17,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,68.95499904628815,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-18,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,66.68114198025594,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-19,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,64.60867128803625,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-20,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,62.7809178163828,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-21,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,61.220652809604566,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-22,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,59.92606200539355,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-23,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,58.880976206695536,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-24,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,58.05337113369011,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-25,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,57.394242312775745,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-26,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,56.836761243308445,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-27,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,56.29564252265594,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-28,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,55.758251607570564,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-29,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,55.220649920933326,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-04-30,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,54.68631775744214,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-01,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,54.16519646287806,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-02,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,53.6612977996473,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-03,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,53.1735867951137,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-04,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,52.70681970202378,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-05,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,52.268000199918035,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-06,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,51.86839801677763,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-07,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,51.520985972182515,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-08,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,51.234440836603014,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-09,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,51.01332044645685,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-10,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.858196540401856,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-11,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.7657543865555,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-12,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.72886750290958,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-13,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.73665369764121,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-14,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.77451709934604,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-15,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.824179679713225,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-16,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.868381366119834,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-17,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.904050730472306,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-18,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.92828465418914,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-19,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.93950534584555,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-20,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.93832810440686,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-21,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.919039064730555,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-22,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.87645350669278,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-23,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.806383116445005,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-24,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.70598643235645,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-25,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.57403167947103,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-26,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.41109389534994,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-27,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.2197027744537,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-28,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,50.004453551428576,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-29,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,49.7720901635715,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-30,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,49.52689115209046,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-05-31,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,49.27128601112673,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-01,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,49.01039437259851,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-02,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,48.75075392424533,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-03,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,48.499366348161445,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-04,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,48.2629817746958,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-05,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,48.047562122877125,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-06,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.857878605732566,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-07,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.69720985927687,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-08,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.56711553925409,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-09,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.46726651869403,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-10,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.39531753607942,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-11,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.346811681471394,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-12,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.31510876110361,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-13,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.29133157082777,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-14,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.273498678120895,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-15,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.260124008590736,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-16,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.250093006443116,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-17,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.2425697548324,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-18,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.236927316124365,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-19,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.23269548709334,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-20,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.22952161532007,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-21,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.227141211490114,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-22,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.22535590861765,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-23,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.224016931463304,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-24,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.22301269859754,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-25,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.222259523948225,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-26,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.22169464296123,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
2020-06-27,1.000000000000005,0.0,0.0,2.00000000000001,0.0,9.52000000000005,19.0400000000001,1.2200000000000064,633.0000000000034,0.41000000000000214,47.221270982220986,150.03000000000077,22.300000000000118,4.030000000000021,11.800000000000065,106867.00000000055
