date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,male_smokers,handwashing_facilities,population,excess_mortality_cumulative
2020-03-21,347.83126338789634,58.63829306602821,37.71162677134054,4.0026369081286575,0.3807047478368245,0.1426421867128957,0.010000000000000054,0.010000000000000054,1.859740414001683,633.0031100291283,479.6789684165997,0.1357263181112598,9.606690420282117,2755.0000000000136,1300.0000000000068,0.0,11.818409281961092,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-22,415.59437514273304,67.79370040714896,44.207899942758885,4.295190350779758,0.5438996016016017,0.21317281650526054,0.010000000000000054,0.010000000000000054,1.8563261573015235,693.4605904403994,529.2115533971307,0.1416164903610792,8.774566942554841,2755.0000000000136,1300.0000000000068,0.0,15.06950104679729,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-23,490.38093003190534,74.80949637840646,51.19140249423798,4.5772427954054455,0.5470326520738584,0.2843922174209628,0.010000000000000054,0.010000000000000054,1.8522276496503531,756.5052036577088,582.4723205100339,0.14680771360144956,8.114089395668563,2755.0000000000136,1300.0000000000068,0.0,18.803809204619665,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-24,572.8264215058306,82.4626975908509,58.679536841590036,4.8835785089652095,0.5823817935156399,0.3600735748304287,0.010000000000000054,0.010000000000000054,1.8474036073088729,819.5907967316475,638.7819068337224,0.1513446345869956,7.60025192070101,2755.0000000000136,1300.0000000000068,0.0,22.955359812320648,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-25,664.4596674545196,91.64615053638332,66.72636562408212,5.364235271510599,0.7622873147553479,0.4573389561713033,0.010000000000000054,0.010000000000000054,1.841830662818438,882.0217982597908,697.4236796404837,0.15533087413029217,7.201779115057117,2755.0000000000136,1300.0000000000068,0.0,27.47039881851656,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-26,767.0761177531407,102.62612873939176,75.39403003577343,6.228218470439682,1.1441783173528746,0.600135277244833,0.010000000000000054,0.010000000000000054,1.8355297521235272,943.4624055791369,757.6739652895108,0.15893173672247696,6.887741899318056,2755.0000000000136,1300.0000000000068,0.0,32.28823689669292,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-27,882.2678349211919,115.19897599862935,84.73131357401833,7.701286671187889,1.744300512416729,0.8143412769381515,0.010000000000000054,0.010000000000000054,1.8285501906278774,1004.5293187286336,818.9445495973866,0.16231257112621478,6.635279598373488,2755.0000000000136,1300.0000000000068,0.0,37.31825411078738,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-28,1011.0709796168817,128.80858881862318,94.7575648508436,9.994290795246142,2.5480120682168845,1.124097748265995,0.010000000000000054,0.010000000000000054,1.82093413618358,1065.163391761409,880.7057619071559,0.16564974831880483,6.425192730454333,2755.0000000000136,1300.0000000000068,0.0,42.45246983325222,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-29,1153.7014247579123,142.63452823323072,105.4506397014813,13.279428503674456,3.5175054958944107,1.5490552116519887,0.010000000000000054,0.010000000000000054,1.8127256506186182,1125.2372497034116,942.403707338578,0.16909833257071344,6.243114004854331,2755.0000000000136,1300.0000000000068,0.0,47.56276139239239,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-30,1306.7383988851786,153.0400364464165,116.62766448845765,17.221174480535453,4.146338559542018,2.063423115267762,0.010000000000000054,0.010000000000000054,1.8039884848935073,1183.8575268056795,1003.4634624690289,0.17278819674542384,6.077949595431319,2755.0000000000136,1300.0000000000068,0.0,52.512782259549724,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-03-31,1470.9792516525745,164.24314950675836,128.31160033790133,21.962390233381598,4.914505050878242,2.682506735287285,0.010000000000000054,0.010000000000000054,1.7947694826100167,1238.8369072244943,1063.3598140463437,0.17686732726171842,5.920180037556043,2755.0000000000136,1300.0000000000068,0.0,57.190245227306214,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-01,1648.5129455267643,177.53541642871159,140.58233939369774,27.893027322741492,6.0709466614618615,3.4411180928358656,0.010000000000000054,0.010000000000000054,1.7851052308973987,1290.401193669827,1121.6983996427105,0.18141132285417533,5.764209042388113,2755.0000000000136,1300.0000000000068,0.0,61.510783144784874,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-02,1841.8247543939453,193.31310078307246,153.53832532743257,35.50690688507494,7.721568108572173,4.380989183718699,0.010000000000000054,0.010000000000000054,1.7750364215570205,1339.1754912446154,1178.2237997320346,0.1864631463099918,5.606180375844097,2755.0000000000136,1300.0000000000068,0.0,65.40049282077364,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-03,2053.1247875149197,211.30100205789293,167.26776872084946,45.294304274989244,9.864996378778862,5.541331900717285,0.010000000000000054,0.010000000000000054,1.7645917958057769,1386.5544529518863,1232.7916054551365,0.19206245346229375,5.443562237280624,2755.0000000000136,1300.0000000000068,0.0,68.8061874888835,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-04,2283.8443824913975,230.72032167916672,181.827058602693,57.661387546901395,12.419400160619405,6.951757975311734,0.010000000000000054,0.010000000000000054,1.753785475813611,1433.630497115339,1285.4204170842438,0.19820828159639742,5.276016862188012,2755.0000000000136,1300.0000000000068,0.0,71.7030861564171,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-05,2534.2583999907247,250.4145625263438,197.22457110134135,72.8697963162848,15.242604419107122,8.626968933972506,0.010000000000000054,0.010000000000000054,1.7426616666533588,1483.1442044460734,1336.5413793936632,0.20485579102923113,5.104713034488462,2755.0000000000136,1300.0000000000068,0.0,74.10058061602011,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-06,2798.3817767222017,264.12378550173946,213.093941900667,90.23124187199079,17.387092292998766,10.518655918320384,0.010000000000000054,0.010000000000000054,1.7312546533513662,1535.9465502317778,1386.8347514166135,0.21193693053759916,4.931568066105525,2755.0000000000136,1300.0000000000068,0.0,76.03283817694732,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-07,3077.4213357737185,279.03986562921386,229.49363871380058,110.01801770005021,19.806010881029007,12.646111363433267,0.010000000000000054,0.010000000000000054,1.719619238235893,1590.7645022019547,1437.1079316943305,0.21938741024967678,4.758768163347734,2755.0000000000136,1300.0000000000068,0.0,77.57157514208359,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-08,3375.177556452143,297.7564506116976,246.66814338570637,132.88351973916204,22.879928328839025,15.047435009323527,0.010000000000000054,0.010000000000000054,1.7078288436736901,1648.6612079378292,1488.287509856723,0.22716806253535102,4.5881016558010455,2755.0000000000136,1300.0000000000068,0.0,78.80117133717043,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-09,3696.442540319075,321.2651563168862,264.94698973061827,159.61167018575517,26.73897016388853,17.764190510386346,0.010000000000000054,0.010000000000000054,1.6959614840804154,1710.633317071668,1541.3538838469726,0.23523367456796482,4.421733966479103,2755.0000000000136,1300.0000000000068,0.0,79.75725051322053,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-10,4045.7984857176584,349.3560747360492,284.66904191011673,190.92898534778476,31.325429950001144,20.829897892485988,0.010000000000000054,0.010000000000000054,1.6840629036226926,1776.5577124320666,1597.0721194139974,0.24357102192468116,4.261164728252997,2755.0000000000136,1300.0000000000068,0.0,80.48568287521933,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-11,4426.716543667696,380.9181549531364,306.12570321668636,227.3636265350795,36.44072727827339,24.261402895770487,0.010000000000000054,0.010000000000000054,1.672189226844365,1845.7536592432514,1655.9519402392336,0.25217955926833346,4.107127586267323,2755.0000000000136,1300.0000000000068,0.0,81.01734198834738,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-12,4840.8809597869795,414.16448887160806,329.5183226613841,269.13968822710206,41.78062626025651,28.052403981782668,0.010000000000000054,0.010000000000000054,1.660389011277426,1919.516197890748,1718.2979887928732,0.26108327966456657,3.9595764589312665,2755.0000000000136,1300.0000000000068,0.0,81.38885102907578,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-13,5280.1531891356535,439.27228391291817,354.5392625196327,314.7479141987693,45.611649397842754,32.084320277869054,0.010000000000000054,0.010000000000000054,1.6486893020909097,1998.2554903702294,1784.3503985112704,0.2703055108150058,3.8184897132999414,2755.0000000000136,1300.0000000000068,0.0,81.64413827180695,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-14,5747.01256476707,466.85941655459885,381.3703116279281,364.5838994499827,49.83855282084498,36.37450572229972,0.010000000000000054,0.010000000000000054,1.6370961620885465,2079.7400663878884,1854.211538379254,0.2798642333051785,3.6834907497454843,2755.0000000000136,1300.0000000000068,0.0,81.83560370385533,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-15,6247.70053540466,500.6880013299771,410.3601904113153,419.7500933011271,55.16811952836815,40.98691791486643,0.010000000000000054,0.010000000000000054,1.625630783492721,2163.4920892220766,1927.7658774431377,0.28975806508877444,3.554293886484942,2755.0000000000136,1300.0000000000068,0.0,81.9792027778916,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-16,6789.696910926486,541.9963985411166,441.89287293130553,481.6085622188973,61.85991317568799,46.004006309453075,0.010000000000000054,0.010000000000000054,1.6143082524547079,2249.50099968967,2004.7540784120267,0.29998209115659424,3.4305555796988756,2755.0000000000136,1300.0000000000068,0.0,82.0869020834188,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-17,7379.827046478653,590.1301528166335,476.2888284218154,551.4455619356672,69.83808291020827,51.505628358463525,0.010000000000000054,0.010000000000000054,1.6031342274793652,2337.651024492531,2084.917934374634,0.3105061223428825,3.3125045968620728,2755.0000000000136,1300.0000000000068,0.0,82.16767656256422,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-18,8022.842230560361,643.0151970300586,513.73095244112,630.2199665390173,78.77521699842882,57.55323662114251,0.010000000000000054,0.010000000000000054,1.592127173518382,2431.2531358548576,2168.569785622608,0.3212242911753912,3.2005791587002106,2755.0000000000136,1300.0000000000068,0.0,82.22825742192327,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-19,8720.354976087707,697.5127552386085,554.2090152358184,718.3745902888797,88.15523304617147,64.17801909481628,0.010000000000000054,0.010000000000000054,1.5812993232544965,2530.300081367553,2255.834869921549,0.33200402962911985,3.095285694170604,2755.0000000000136,1300.0000000000068,0.0,82.27369306644258,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-20,9462.96527860749,742.6103098032304,597.5428257448997,813.6627462072884,95.2886128906404,71.27458009357517,0.010000000000000054,0.010000000000000054,1.570642882873971,2632.745891665617,2346.486656642846,0.3427134294616594,2.9967196035303485,2755.0000000000136,1300.0000000000068,0.0,82.30776979983204,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.400000000000007
2020-04-21,10253.856683583948,790.8914104390433,643.8329947126836,916.7662419437679,103.10383846565338,78.88377508310977,0.010000000000000054,0.010000000000000054,1.560144411670671,2735.0580612831536,2440.1117604200826,0.35322140047374995,2.9049201163517084,2755.0000000000136,1300.0000000000068,0.0,82.33332734987414,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3995768307323
2020-04-22,11098.957897303364,845.1012178163556,693.0348476828656,1029.3695909600901,112.60360606320273,87.08873515848633,0.010000000000000054,0.010000000000000054,1.5497720126961212,2837.5105304484714,2536.4057175354924,0.36337678080133756,2.8201315869405787,2755.0000000000136,1300.0000000000068,0.0,82.35249551240571,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3983425870348212
2020-04-23,12004.384163119754,905.4262688890943,744.9534437776642,1153.475754952455,124.1063567775251,95.98100304953718,0.010000000000000054,0.010000000000000054,1.5394783307890614,2939.3690646107602,2634.962594551106,0.3730442210244039,2.742642323043188,2755.0000000000136,1300.0000000000068,0.0,82.3668716343044,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.396234200410941
2020-04-24,12974.518293639125,970.1341328239006,799.2398397821829,1290.8929506681252,137.41734030454032,105.63513512490354,0.010000000000000054,0.010000000000000054,1.5292275263723414,3040.3835857883914,2735.3551715112653,0.3820976454063125,2.6724213027219546,2755.0000000000136,1300.0000000000068,0.0,82.37765372572841,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3936763659790914
2020-04-25,14010.571444857682,1036.053152946951,855.3882882076794,1442.8497550179031,151.95691279143074,116.08965289506764,0.010000000000000054,0.010000000000000054,1.5189919117475839,3142.6718683975364,2836.9858194867174,0.39044217393838077,2.6094501076167766,2755.0000000000136,1300.0000000000068,0.0,82.38574029429643,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3916494852147663
2020-04-26,15109.50369676546,1098.9322532040742,912.7341358390189,1609.7064339104888,166.85676022382546,127.33275663962675,0.010000000000000054,0.010000000000000054,1.508737308083476,3250.31918895168,2939.841772501274,0.3979953343969019,2.5537359323609374,2755.0000000000136,1300.0000000000068,0.0,82.39180522072243,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3916863705368039
2020-04-27,16255.737177874704,1146.2334820814672,970.3948064687938,1788.9233128278279,179.21693991576856,139.32258121598406,0.010000000000000054,0.010000000000000054,1.498435657209991,3364.126479625853,3044.3169466998133,0.4046976966606376,2.505216299626233,2755.0000000000136,1300.0000000000068,0.0,82.39635391554194,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.3958155212768775
2020-04-28,17450.89502949526,1195.1578523497253,1028.1473786072531,1981.327988822555,192.40472174354943,152.07995110267996,0.010000000000000054,0.010000000000000054,1.488073995654748,3480.4867957245665,3150.7961941877606,0.41050824340692027,2.4637037567170923,2755.0000000000136,1300.0000000000068,0.0,82.39976543665657,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.406406705137178
2020-04-29,18700.10645311695,1249.211424168566,1085.8776314021125,2188.4302999556403,207.10234544470185,165.57991096760495,0.010000000000000054,0.010000000000000054,1.4776611851702808,3598.4308530959515,3259.4868030422476,0.41542400737742735,2.4288605583264458,2755.0000000000136,1300.0000000000068,0.0,82.40232407749254,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.4261065340703571
2020-04-30,20009.264487542983,1309.1580348361877,1143.5538164733703,2411.7585523746206,223.3282781526929,179.75465090508345,0.010000000000000054,0.010000000000000054,1.4672208403967817,3718.50980756599,3370.779646560941,0.4194810630637757,2.4001958389129046,2755.0000000000136,1300.0000000000068,0.0,82.4042430581195,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.4577285061488547
2020-05-01,21382.969341740012,1373.7048545046478,1201.2069867894188,2652.361690622276,240.6031575479396,194.49570036368686,0.010000000000000054,0.010000000000000054,1.4567734195671422,3842.258099048771,3485.3196735115316,0.4227284443566559,2.377205702714093,2755.0000000000136,1300.0000000000068,0.0,82.40568229358973,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.5041088969262615
2020-05-02,22822.9858944757,1440.0165529664002,1258.9162433241281,2910.435925368134,258.07424922107145,209.65557359209322,0.010000000000000054,0.010000000000000054,1.446358506821448,3969.2413441637655,3603.3874280489745,0.4252289447736335,2.359384561457034,2755.0000000000136,1300.0000000000068,0.0,82.4067617201924,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.5679370379177109
2020-05-03,24327.08681904686,1504.1009247441948,1316.7976700496592,3185.044704207102,274.6087896953774,225.04900372348206,0.010000000000000054,0.010000000000000054,1.4360141936261073,4101.488797392384,3724.969433350893,0.42709219985365815,2.3458926550940715,2755.0000000000136,1300.0000000000068,0.0,82.40757129014442,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.65156638541954
2020-05-04,25878.142489850798,1551.055670933714,1374.6295940046027,3472.581378834065,287.53668276927107,240.52357422118337,0.010000000000000054,0.010000000000000054,1.4257973291239132,4241.601892161942,3850.310300611107,0.4284479475631595,2.3358060459424057,2755.0000000000136,1300.0000000000068,0.0,82.40817846760842,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.7568111820834038
2020-05-05,27478.27028044567,1600.1277906922078,1432.4826182571712,3773.362633996273,300.78126126893824,256.00629411126613,0.010000000000000054,0.010000000000000054,1.4157366523051218,4385.251968572013,3979.552295594083,0.4294353465805797,2.3283202745990184,2755.0000000000136,1300.0000000000068,0.0,82.40863385070642,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,1.8851572830442256
2020-05-06,29134.70148215072,1656.4312017780467,1490.6570367374832,4088.212844921905,314.8502155056796,271.3992244619245,0.010000000000000054,0.010000000000000054,1.4058690697071885,4531.363556260949,4112.8207989418515,0.4302038531804257,2.3225621193300037,2755.0000000000136,1300.0000000000068,0.0,82.40897538802993,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,2.037909586625217
2020-05-07,30856.256703080446,1721.555220984475,1549.5710676306844,4417.93427816461,329.72143667774117,286.5986226127658,0.010000000000000054,0.010000000000000054,1.3962295333728303,4678.629680770379,4249.975990285904,0.4308985266015448,2.317711828670098,2755.0000000000136,1300.0000000000068,0.0,82.40923154102256,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,2.215926533860319
2020-05-08,32650.702417420274,1794.445714380893,1609.6770284217876,4762.9097422369105,344.97546664857794,301.50930034677583,0.010000000000000054,0.010000000000000054,1.3868308442765542,4828.163695613344,4390.816785862463,0.4316336557785671,2.3132370066027708,2755.0000000000136,1300.0000000000068,0.0,82.40942365576703,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,2.4194680788974137
2020-05-09,34522.7683773833,1872.0659599938174,1671.398467179304,5122.8045755852545,359.89483528055166,316.0553925192938,0.010000000000000054,0.010000000000000054,1.3776842191802683,4981.051730986033,4535.361005686447,0.4325313181105904,2.3084797911511763,2755.0000000000136,1300.0000000000068,0.0,82.40956774182538,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,2.648128762562113
2020-05-10,36472.6606721778,1949.8922948176028,1735.0830110179647,5496.343137571303,373.53856343520425,330.1884335297424,0.010000000000000054,0.010000000000000054,1.368802110732973,5140.134370314517,4683.741859630066,0.43367563790421043,2.302967794236042,2755.0000000000136,1300.0000000000068,0.0,82.40967580636915,29.300000000000164,17336.470000000096,2.5000000000000133,152.78000000000077,13.06000000000007,21.400000000000112,87.85000000000045,127504120.00000069,2.900834613291984
