date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,population
2020-03-21,4.488740594312332,0.9075295566825577,0.532889481079668,1.000000000000005,0.007245879120879156,0.0006493212669683272,0.48000000000000254,0.8600000000000045,17.35692942704645,9.853412052911212,0.053147187464063765,11.549395417931166,2806.0000000000136,0.03000000000000016,32.22781622151798,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-22,5.525378975146025,1.045563133898475,0.6496671108097524,1.000000000000005,0.013013594861021398,0.002197398190045257,0.48000000000000254,0.8600000000000045,19.263475997240267,11.568016376464298,0.056079201199211455,11.563977316518848,2806.0000000000136,0.03000000000000016,36.87352894054062,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-23,6.687731710351129,1.1690463000036904,0.7729856272249629,0.9974789915966438,0.017517145079185607,0.004608294279250183,0.48000000000000254,0.8600000000000045,21.535085989526877,13.473507434255165,0.05913099107394004,11.73396997833938,2806.0000000000136,0.03000000000000016,41.466910441669285,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-24,7.9786139088137835,1.2959023720615939,0.901629976721245,0.9926470588235345,0.023092609940610978,0.008001307975113161,0.48000000000000254,0.8600000000000045,24.368541382901505,15.628255979699158,0.062053479245985185,12.118845696424234,2806.0000000000136,0.03000000000000016,45.90491537811695,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-25,9.396096824629101,1.4212480460145236,1.0329112349649823,0.9874393988364629,0.031007240260888167,0.012565299016241175,0.48000000000000254,0.8600000000000045,27.928377595030092,18.114162249803492,0.0645858431125756,12.7573408818851,2806.0000000000136,0.03000000000000016,50.08639823365244,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-26,10.932754583565577,1.5394816065858792,1.1633582807809464,0.984761837427284,0.04172666484337146,0.018494433214992823,0.48000000000000254,0.8600000000000045,32.35494512258161,21.021869263306115,0.06649044891491016,13.663957099681461,2806.0000000000136,0.03000000000000016,53.92226053690716,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-27,12.57509922791338,1.644462530084855,1.289236551568259,0.9879249656593461,0.05511529598223784,0.02593999103923434,0.48000000000000254,0.8600000000000045,37.70756538455333,24.446540926148025,0.06756644689949881,14.827051131160603,2806.0000000000136,0.03000000000000016,57.34306127210516,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-28,14.303157000120581,1.7296461865099917,1.4069371098623633,1.0002197423440586,0.07058663358978132,0.03497422404865661,0.48000000000000254,0.8600000000000045,43.87145342709363,28.497381454145653,0.06760954752110127,16.22479586291476,2806.0000000000136,0.03000000000000016,60.30472468711064,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-29,16.09015055552033,1.7881848661268402,1.5132684432565036,1.024599195898317,0.08721599329188369,0.04556324722201292,0.48000000000000254,0.8600000000000045,50.78300645225771,33.24289711194091,0.0665610714359133,17.827044901387783,2806.0000000000136,0.03000000000000016,62.792821149463656,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-30,17.874529529439247,1.785272456964234,1.6015408605613202,1.0634397007375727,0.10508555670129825,0.058088725009269995,0.48000000000000254,0.8600000000000045,58.18284538310326,38.69081859995447,0.06443405503136299,19.5906006201262,2806.0000000000136,0.03000000000000016,64.82577778840682,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-03-31,19.649707748243014,1.7758483310877544,1.6703440746388338,1.1183619345706344,0.12393375382203083,0.0725495754311608,0.48000000000000254,0.8600000000000045,66.09073778651955,44.828262624820496,0.061377415869514555,21.424607906917572,2806.0000000000136,0.03000000000000016,66.45728647640541,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-01,21.430541961796386,1.7813367977663677,1.7220204994180421,1.1900965963707701,0.14214229985262555,0.08852643496703595,0.48000000000000254,0.8600000000000045,74.68544183374888,51.64908966415523,0.05761483307214244,23.225854726245103,2806.0000000000136,0.03000000000000016,67.72317025484779,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-02,23.244577447430068,1.8144124237934274,1.7615202226566178,1.2783836948540332,0.1583358780892109,0.10533147780898759,0.48000000000000254,0.8600000000000045,83.65260755501447,59.086364759428754,0.05341215906396468,24.938868662654134,2806.0000000000136,0.03000000000000016,68.68089029617795,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-03,25.12548221291584,1.8811874691055774,1.7955422355121815,1.3818970148380063,0.17132139790110368,0.12212078030244229,0.48000000000000254,0.8600000000000045,92.25653711422481,66.95989315586775,0.04910178251710737,26.446460805329362,2806.0000000000136,0.03000000000000016,69.4158441927218,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-04,27.108122648697915,1.9828524634969305,1.8318903547207581,1.4981874670108601,0.18004243821251195,0.13797859427660575,0.48000000000000254,0.8600000000000045,100.86866333987047,75.1607892915939,0.045039976189705164,27.767468422355176,2806.0000000000136,0.03000000000000016,70.02826549748264,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-05,29.22487026706647,2.1169066391546987,1.8789901642306166,1.623640600258148,0.18354508011381215,0.1519805520422962,0.48000000000000254,0.8600000000000045,109.88102239178087,83.64622222079642,0.04135076430129636,29.140215085350782,2806.0000000000136,0.03000000000000016,70.55676925885868,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-06,31.50913427754619,2.284383276069325,1.9503922676461394,1.7534447359078997,0.18095228132000707,0.1630645995520844,0.48000000000000254,0.8600000000000045,119.57245069816682,92.44900086081402,0.038051373161331066,30.90347417762012,2806.0000000000136,0.03000000000000016,71.01711879934773,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-07,33.977681348107986,2.4686365197540017,2.049418958329954,1.8865121233594992,0.17638971195962413,0.17080507539127754,0.48000000000000254,0.8600000000000045,129.9828286506454,101.60252310844199,0.03513953181023557,33.34496019042264,2806.0000000000136,0.03000000000000016,71.41903819453353,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-08,36.63330949201189,2.6556952307980524,2.1743360351663443,2.022026949662485,0.17059221932847718,0.17511140188928906,0.48000000000000254,0.8600000000000045,140.7231913005247,111.05822717296064,0.032599154352182205,36.76915808722558,2806.0000000000136,0.03000000000000016,71.76832163232558,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-09,39.46559297873749,2.832333801896217,2.31971065598045,2.1593773551040103,0.16427254200120617,0.17619117908341825,0.48000000000000254,0.8600000000000045,151.5361394353162,120.77476281669547,0.030370503449980255,41.34360903083619,2806.0000000000136,0.03000000000000016,72.06841543238909,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-10,42.45144101718182,2.985885774822297,2.4774297276026656,2.2981044448994403,0.15812683701157063,0.17452250519168477,0.48000000000000254,0.8600000000000045,161.8573081963969,130.73217101362073,0.028353023030277723,47.2652633342132,2806.0000000000136,0.03000000000000016,72.32160456071726,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-11,45.55551676805774,3.104104053159391,2.6374636984169357,2.437864047960298,0.15283882523766976,0.1708332169674548,0.48000000000000254,0.8600000000000045,171.46193719125398,140.82876626926557,0.026394857770445875,54.6392674748035,2806.0000000000136,0.03000000000000016,72.52990251556068,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-12,48.73055160319271,3.17505606184757,2.7884394027719823,2.5783980359702277,0.14908290044085754,0.16608531996541032,0.48000000000000254,0.8600000000000045,180.0731012450891,150.86473889070186,0.024419608098358025,63.52877025704005,2806.0000000000136,0.03000000000000016,72.69571874187423,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-13,51.94657239664154,3.21603671348329,2.9213091900880412,2.71825230849028,0.1462659568432484,0.16128684065279097,0.48000000000000254,0.8600000000000045,187.66781882328058,160.59776231282302,0.022427989848817022,73.7639742667944,2806.0000000000136,0.03000000000000016,72.82235919215239,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-14,55.18507474027375,3.238514283658044,3.0310340903682333,2.857386710359311,0.14394316511142807,0.1567875286796387,0.48000000000000254,0.8600000000000045,194.6390832512681,169.83718728083602,0.020441871507491906,85.02611903235194,2806.0000000000136,0.03000000000000016,72.91440174705556,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-15,58.41294955876067,3.227883773506304,3.1124862982222044,2.9966599422717506,0.14287980434423705,0.15294019402104142,0.48000000000000254,0.8600000000000045,201.0201333822135,178.4516461167359,0.018461655731459282,96.9396797720017,2806.0000000000136,0.03000000000000016,72.97797778088001,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-16,61.590659163252894,3.1777163207567525,3.161510489665365,3.137443243710928,0.14348823076302608,0.15005469302709346,0.48000000000000254,0.8600000000000045,206.21821897654405,186.26173070907777,0.016504612839318457,109.11132414703638,2806.0000000000136,0.03000000000000016,73.0209833356601,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-17,64.67836929163822,3.0877151655837287,3.175719809718324,3.2813306551490706,0.14591610843102865,0.14836341796036553,0.48000000000000254,0.8600000000000045,211.01670237074063,193.27842472864123,0.014595330993419042,121.17858199198403,2806.0000000000136,0.03000000000000016,73.05323750174517,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-18,67.64054813873524,2.9621826249958154,3.155092863106459,3.4299217146972967,0.15011258229289032,0.14799541414900738,0.48000000000000254,0.8600000000000045,216.04197086338223,199.63666276109015,0.012744817572795383,132.83756448364565,2806.0000000000136,0.03000000000000016,73.07742812630897,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-19,70.44941562893841,2.8088703236272785,3.1024214572845996,3.584658480593114,0.15587790795431566,0.14895696785157475,0.48000000000000254,0.8600000000000045,220.87331719084665,205.47544471141262,0.011018858816312769,143.6560935308017,2806.0000000000136,0.03000000000000016,73.09557109473184,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-20,73.06358079087005,2.6141672869997117,3.0160707794534343,3.7454427938643633,0.1616401698151229,0.1511170471556496,0.48000000000000254,0.8599873949579877,225.15445998966626,210.90003860789722,0.0094926508995649,153.1176616154577,2806.0000000000136,0.03000000000000016,73.10917832104897,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-21,75.4675142938637,2.403935096794712,2.896469858992148,3.913170653898602,0.168369752442144,0.15454253649795915,0.48000000000000254,0.8599380252100887,228.45547007305157,215.83937931145007,0.008241983326580597,160.73212468606025,2806.0000000000136,0.03000000000000016,73.11938374078683,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-22,77.67203197120591,2.204518872692998,2.749905238458723,4.089160472647617,0.17647123805494375,0.1592496625544651,0.48000000000000254,0.8598510625404054,230.85299557353497,220.19147695288328,0.007324506240895376,166.10025705688543,2806.0000000000136,0.03000000000000016,73.12703780559022,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-23,79.70835494155904,2.0363238668662276,2.586500680621679,4.274724265280806,0.18592485711263668,0.16519403424616583,0.48000000000000254,0.8597236233435728,232.65524980447822,223.96086692603964,0.006765680908855121,168.94279945071216,2806.0000000000136,0.03000000000000016,73.13277835419277,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-24,81.62365470002848,1.9153004308542623,2.418701948733877,4.470846043175221,0.19639257625399947,0.17226317274344816,0.48000000000000254,0.8595763309530589,234.4366539015167,227.11845239233224,0.006560362814802306,169.1970963559723,2806.0000000000136,0.03000000000000016,73.13708376564468,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-25,83.47771193646298,1.8540577407231165,2.2601403917378695,4.677940608658087,0.20729766425255552,0.1802709089693511,0.48000000000000254,0.859467639294304,236.89786857739836,229.65058783982158,0.006686594024482476,166.97567456174352,2806.0000000000136,0.03000000000000016,73.1403128242336,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-26,85.34041064917994,1.8626990909334193,2.1247806331699204,4.895672651063709,0.21788436648288823,0.18895318172701364,0.48000000000000254,0.859499727531492,240.4661346801941,231.64875212744246,0.007104958446610091,162.5389117066989,2806.0000000000136,0.03000000000000016,73.1427346181753,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-27,87.2419595705955,1.9015492050778953,2.0228653714514566,5.121560564574454,0.22600215656869527,0.19795228125324377,0.48000000000000254,0.8598180729595446,245.93135601984216,233.3712279611284,0.00773450422603709,156.28792004376064,2806.0000000000136,0.03000000000000016,73.14455096363157,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-28,89.21440439029323,1.9724450324444942,1.9611981559318399,5.355973267645458,0.2344983853644662,0.20718690001556342,0.48000000000000254,0.8606314926640681,253.40163595476565,235.23412556037476,0.008483004866360413,148.76258030431387,2806.0000000000136,0.03000000000000016,73.14591322272378,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-29,91.31094873551255,2.0965445047793985,1.9458334908984622,5.59983386152919,0.24392485560382837,0.21660494553526696,0.48000000000000254,0.862176108185835,262.107874240369,237.5907848619427,0.009281775304586098,140.5537855837624,2806.0000000000136,0.03000000000000016,73.14693491704293,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-04-30,93.59145330987631,2.280504694033809,1.9808549177860022,5.854157878370559,0.2543722131314431,0.22617462059295024,0.48000000000000254,0.8646867029881169,272.3668946912661,240.8421028675304,0.010063464639396282,132.20683563255366,2806.0000000000136,0.03000000000000016,73.1477011877823,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-01,96.11156024743647,2.5201070273126915,2.0674585768333635,6.119706967278253,0.26558523612524726,0.23587773338265747,0.48000000000000254,0.8683988346101903,284.1037909279523,245.333080059504,0.01079420481438886,124.19098322086012,2806.0000000000136,0.03000000000000016,73.14827589083683,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-02,98.9145363782084,2.8029761980863332,2.2032658783263837,6.396729158878221,0.27704930201313427,0.2457046801274912,0.48000000000000254,0.8734899792220266,296.30397980445423,251.1882069418488,0.011474128077501424,116.7206840866213,2806.0000000000136,0.03000000000000016,73.14870691812771,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-03,102.0251556773216,3.1106193495990153,2.3818080060298596,6.684764063728812,0.28805523766046526,0.25565068204132013,0.48000000000000254,0.8800727203570513,307.9786635863728,258.32371823159707,0.012114161022573405,109.84475676244509,2806.0000000000136,0.03000000000000016,73.14903018859589,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-04,105.32158169011805,3.2964260506608047,2.5813367737531685,6.98627828373715,0.30152946961574373,0.2664440554870345,0.48000000000000254,0.8881917413020495,318.9891474419887,266.47561026387274,0.012754819215540288,103.56673660867945,2806.0000000000136,0.03000000000000016,73.14927264144703,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-05,108.83625737295394,3.514675711234135,2.8018998007415132,7.3011502124796674,0.31488336594807204,0.278020986023809,0.48000000000000254,0.8978142972499709,328.39410686462065,275.2068208200769,0.013468182931370816,97.86793545586329,2806.0000000000136,0.03000000000000016,73.14945448108537,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-06,112.67140763863611,3.835150286980876,3.050493047065513,7.626379789288657,0.32523815471315537,0.2898156748766161,0.48000000000000254,0.9088059394856371,336.7859486035403,284.2802125769198,0.014311059629038801,92.65101461710765,2806.0000000000136,0.03000000000000016,73.14959086081413,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-07,116.95961584533151,4.288208222669407,3.337500845415495,7.957131319018865,0.33075796315833184,0.30097794878836104,0.48000000000000254,0.9209455987641969,344.3817314375728,293.4362260131686,0.015338175135483068,87.8886310339362,2806.0000000000136,0.03000000000000016,73.1496931456107,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-08,121.83425616324898,4.874640329897992,3.6740259249472125,8.287515586872436,0.330389092924664,0.31053646740898294,0.48000000000000254,0.9339108797454179,351.23946599899455,302.41029814594674,0.01658734175885215,83.45521115521953,2806.0000000000136,0.03000000000000016,73.14976985920813,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-09,127.4073178496509,5.573061695387305,4.069886929166137,8.611176444517623,0.32366447644850815,0.3175211288372807,0.48000000000000254,0.9473025845020189,357.5009634294339,311.06465638256975,0.01809305964816306,79.23814559976962,2806.0000000000136,0.03000000000000016,73.1498273944062,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-10,133.75277345511168,6.345455612199832,4.532116554340674,8.921730749677824,0.31055701926269047,0.32105487377728226,0.48000000000000254,0.9606744173681122,362.8686389694042,319.3419796818858,0.01984888329462265,75.06864798457198,2806.0000000000136,0.03000000000000016,73.14987054580476,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-11,140.8625923731698,7.109818923112394,5.076982212135604,9.214358825025027,0.29263011092407054,0.32006959747905134,0.48000000000000254,0.9735665757927308,367.33897114689853,327.2177969786094,0.021816526724360692,70.89206291150599,2806.0000000000136,0.03000000000000016,73.14990290935367,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-12,148.79699276080842,7.9344003914293335,5.708452076037719,9.485898401251008,0.27154110290863176,0.3141178089690174,0.48000000000000254,0.9855044405711171,371.3661869897801,334.8466379731301,0.023933823614699135,66.65190755854876,2806.0000000000136,0.03000000000000016,73.14992718201535,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-13,157.59960300628853,8.802610248323147,6.418154506284926,9.73381617327182,0.2479189170327992,0.3032533534947014,0.48000000000000254,0.9960287829170271,375.43384623242395,342.31455184765673,0.02613491845439867,62.319270035427465,2806.0000000000136,0.03000000000000016,73.1499453865116,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-14,167.2817319896876,9.682128985531323,7.188763584949648,9.956696971582838,0.22288165707001006,0.28795455940027653,0.48000000000000254,1.0047468619130466,380.28236592835856,349.7411175056526,0.028343916701173973,57.890194284812424,2806.0000000000136,0.03000000000000016,73.14995903988381,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-15,177.81057177830345,10.528839790215091,7.996538267251358,10.154610640775056,0.19791431326146053,0.26906659828323937,0.48000000000000254,1.0113487695763508,385.6449030823393,357.1693643089426,0.030460264610560558,53.46579212602049,2806.0000000000136,0.03000000000000016,73.14996927991297,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-16,189.10034964820753,11.289777871103484,8.813226745040991,10.32938719842229,0.174777040699166,0.24775825511191263,0.48000000000000254,1.0156448997420577,392.01731769098365,364.6661635032007,0.03237299419159856,49.20497596264728,2806.0000000000136,0.03000000000000016,73.14997695993483,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-17,201.00569210040936,11.905342453101389,9.607494719414245,10.484823204246599,0.15543636811325634,0.2254895058135727,0.48000000000000254,1.017569324451018,399.72286221781815,372.3704371070391,0.03399661700762916,45.29824231458409,2806.0000000000136,0.03000000000000016,73.14998271995123,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-18,213.39858064608956,12.392888546354826,10.362206689205173,10.625576032790653,0.14075310026076657,0.20362165424705753,0.48000000000000254,1.0171802254003204,408.9223826038943,380.4794115406871,0.035263461462897105,41.93569046250566,2806.0000000000136,0.03000000000000016,73.14998703996352,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-19,226.23623348068907,12.837652835105505,11.062647906367376,10.752488424075874,0.12691259507275668,0.1827265832838712,0.48000000000000254,1.0146432492053807,419.70405262842235,389.2205961474358,0.03610693675651354,39.29565116943908,2806.0000000000136,0.03000000000000016,73.14999027997274,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-20,239.42273102519076,13.186497544881185,11.688880402949437,10.867323654837787,0.11483538360256373,0.16342308872340774,0.48000000000000254,1.0102114285006756,431.98098064778804,398.7729131739259,0.036472574900934016,37.52380204870185,2806.0000000000136,0.03000000000000016,73.14999270997966,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-21,252.828764493845,13.406033468938865,12.220812532334914,10.97253540434749,0.10521186414019051,0.14627303729239433,0.48000000000000254,1.0042251518538532,444.66147886011447,409.0834179121192,0.03634942147951439,36.720849274082994,2806.0000000000136,0.03000000000000016,73.14999453248484,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-22,266.30644731996404,13.477682826332481,12.642001125172342,11.071095153777762,0.0985598354031391,0.13170348514447364,0.48000000000000254,0.9970529944656984,457.32817120067796,420.1078284631786,0.035768853439952585,36.83421484825784,2806.0000000000136,0.03000000000000016,73.14999589936373,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
2020-05-23,279.70042372526757,13.393976405463665,12.942503106322715,11.166362735727649,0.09526764642953608,0.11994826673489058,0.48000000000000254,0.9890969533476591,469.24864940891257,431.65789138616935,0.0347663621226277,37.75169862811328,2806.0000000000136,0.03000000000000016,73.1499969245229,14.20000000000007,19.4000000000001,49.20000000000026,6.150000000000032,0.7000000000000035,8848700.000000048
