date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,male_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-11-13,168010.38463097444,4529.586118483971,4188.168166653497,2933.1375065145276,58.6686010390114,50.78047294080595,3834324.2985901083,281.5735451804601,1.203237097382909,373.1754877080785,37858.72468888963,36705.04385576065,0.13458766315052395,7.581296268415489,11556.000000000064,0.1100000000000006,66.22930595833401,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.328076261818152,24.54187268899063
2020-11-14,172641.24744220328,4630.862811228855,4303.076531098726,2994.2075254902957,61.070018975768015,53.381811072766794,3872523.5816833754,287.4359677088749,1.1916081720998855,381.9974852057524,38199.28309326715,37095.012449028036,0.1371532554430483,7.42719392076864,11556.000000000064,0.1100000000000006,65.6238697402438,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.389116481616186,24.941616817047745
2020-11-15,177357.59994816856,4716.352505965281,4410.094710541246,3057.28901515845,63.08148966815448,55.86759246747111,3911059.410034354,293.49143166400955,1.17948020793723,390.7878036263576,38535.82835097821,37471.53485390101,0.13949066879624894,7.288260663588771,11556.000000000064,0.1100000000000006,65.11909089600388,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.450430929408658,25.28256636197783
2020-11-16,182137.75724942665,4780.157301258066,4510.295205821261,3121.7953166371035,64.50630147865313,58.206129709362315,3949921.16685027,299.683601058932,1.1669045968061884,399.56386500160454,38861.75681591633,37834.061967833695,0.141517484467258,7.168698729753642,11556.000000000064,0.1100000000000006,64.72616432584915,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.511729628859994,25.560571022291423
2020-11-17,186977.94170888668,4840.18445946004,4603.0404061435875,3187.6388274907604,65.84351085365704,60.370207333734825,3989077.9805675726,306.0040621387373,1.1539407294404542,408.37684186691183,39156.813717302524,38179.32091026446,0.1431731812237469,7.071265482350794,11556.000000000064,0.1100000000000006,64.45123668976511,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.572695619465671,25.767002581059725
2020-11-18,191873.06622025612,4895.124511369439,4687.343412396967,3254.733322298747,67.09449480798689,62.33317101419909,4028510.287332602,312.4445451496255,1.1406494708036776,417.26277037885285,39432.30676502931,38507.44776091431,0.1444217411214303,6.99783663600357,11556.000000000064,0.1100000000000006,64.29217913335495,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.632999459543395,25.892949253183325
2020-11-19,196816.53636525702,4943.470145000906,4762.245621030118,3322.976155266405,68.24283296765802,64.07518352891057,4068170.5327586685,318.9952125144497,1.1270960235940333,426.1739038992017,39660.2454260668,38815.07195513957,0.1452799451429475,6.947554917209539,11556.000000000064,0.1100000000000006,64.25017103392062,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.692334436286515,25.93182755536449
2020-11-20,201800.10203153844,4983.565666281392,4827.099911958763,3392.234912183487,69.25875691708168,65.58791673524152,4107981.877090016,325.64337496437685,1.1133472277795602,435.0593387194892,39811.34433134718,39094.01393726617,0.14576765116490314,6.919391139426233,11556.000000000064,0.1100000000000006,64.32620374408955,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.750443896750403,25.88102700598226
2020-11-21,206813.7461261105,5013.644094572072,4881.7830394959055,3462.337399392953,70.10248720946618,66.87807055078483,4147849.723137492,332.37252863763354,1.0994894124313102,443.91740319928135,39867.84604747618,39332.37758287858,0.14590783274988958,6.9113581574139,11556.000000000064,0.1100000000000006,64.49220969235944,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.807142669538525,25.742829447394662
2020-11-22,211845.6011104203,5031.854984309799,4926.854925549538,3533.064135517571,70.7267361246175,67.97001218910682,4187676.149803028,339.161632903565,1.0856133424521202,452.728711740121,39826.426665536084,39516.74852329345,0.14573872847321245,6.9217571442401375,11556.000000000064,0.1100000000000006,64.73682711413069,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.862334054513308,25.524784335061224
2020-11-23,216895.00068737275,5049.39957695246,4965.318234562937,3604.0746530279703,71.01051751039924,68.89891945210817,4227362.894963783,345.97802671387336,1.0718354108468484,461.3992325769078,39686.74516075522,39634.60510610945,0.14528562360119268,6.948848562769641,11556.000000000064,0.1100000000000006,65.05243239118958,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.916023488525585,25.239676001780758
2020-11-24,221956.35153362944,5061.350846256692,4996.91358219241,3675.299751891216,71.22509886324556,69.667426660833,4266802.382276496,352.8150801517598,1.058285575588273,469.79519043138873,39439.48731271256,39674.98784703528,0.14454905932985398,6.991356848709431,11556.000000000064,0.1100000000000006,65.43241010463986,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,6.968290102311643,24.904817556326826
2020-11-25,227016.52556037108,5060.1740267416535,5020.492249507922,3746.7343161808612,71.43456428964501,70.28713382885044,4305916.164664715,359.67231496191346,1.045119805479183,477.76951822755007,39113.78238821903,39629.48606950405,0.14354107697961435,7.048900635885671,11556.000000000064,0.1100000000000006,65.8691055746015,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.019257700475547,24.54010388660982
2020-11-26,232058.6343609703,5042.108800599233,5034.583655618343,3818.4117584672613,71.67744228639998,70.77749484481181,4344639.438123623,366.55294872951583,1.0324904682011793,485.18636620783195,38723.27345890834,39495.63598069952,0.14226084975151768,7.121273085188342,11556.000000000064,0.1100000000000006,66.36629346666551,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.069104947717922,24.16697975261554
2020-11-27,237064.86004674618,5006.22568577587,5037.820962140397,3890.3848531103095,71.97309464304831,71.16498360936849,4382906.962367772,373.4620530144936,1.020570824647977,491.9015555220673,38267.52424414898,39275.09400233141,0.14073523007381944,7.20580613903671,11556.000000000064,0.1100000000000006,66.90885067530627,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.118063543182949,23.80718843437119
2020-11-28,242018.57837378007,4953.718327033914,5029.26027655036,3962.7113612289886,72.32650811867936,71.48246863786034,4420668.140554115,380.40517195220883,1.009486133999882,497.83090161246264,37761.17818634385,38974.14456445062,0.13899922475316695,7.299671346358991,11556.000000000064,0.1100000000000006,67.48148496834146,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.16640738589401,23.48135579618197
2020-11-29,246905.95108802774,4887.372714247646,5008.620054697845,4035.4432494285347,72.73188819954615,71.76874401233201,4457881.202183531,387.3872862039762,0.9993444001120653,502.94247161981957,37213.06162941534,38600.80866574267,0.13712967066571574,7.398701473570159,11556.000000000064,0.1100000000000006,68.07057267906808,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.214434983505843,23.207450913070574
2020-11-30,251726.3420328925,4820.390944864797,4975.904581262564,4108.5215450222795,73.07829559374504,72.06404314176365,4494520.070189691,394.40273339894264,0.9902078799159831,507.1882370374252,36638.8680061598,38165.39822522819,0.13521005196502714,7.498830565423267,11556.000000000064,0.1100000000000006,68.65332818415571,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.262446793544067,22.999154118868894
2020-12-01,256470.79626287273,4744.454229980214,4930.633618558436,4181.984840085397,73.46329506311754,72.38377298334288,4530576.706504589,401.4552171468158,0.9821184180171438,510.56420622021574,36056.636314897856,37682.13325198519,0.13332883826271688,7.596084785735204,11556.000000000064,0.1100000000000006,69.20368521374712,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.310776387059437,22.868734852241555
2020-12-02,261128.6169612144,4657.820698341663,4873.154494785026,4255.917427736969,73.93258765157226,72.74070481830881,4566047.288653497,408.5528165446632,0.9750912375594009,513.0911895714327,35470.582148907764,37161.67375928629,0.13156611803123305,7.686814720523134,11556.000000000064,0.1100000000000006,69.69670783403377,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.35976582524703,22.82692134880351
2020-12-03,265690.6645147056,4562.047553491224,4804.574191224523,4330.416706872546,74.49927913557653,73.14397027501161,4600936.796629108,415.7048609540701,0.9691350086478971,514.8553346478707,34889.50797561106,36613.98943387976,0.1299835736559395,7.768446528433731,11556.000000000064,0.1100000000000006,70.09789448250669,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.409715286840907,22.879986352816072
2020-12-04,270151.8308197723,4461.16630506671,4726.708407639471,4405.568735713563,75.1520288410167,73.59830834620709,4635277.541136995,422.91958608400824,0.9642437904225758,515.9619760990258,34340.74450788804,36053.01560482163,0.12859175264014483,7.841533668141729,11556.000000000064,0.1100000000000006,70.36736478560346,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.460847597275857,23.028101386183792
2020-12-05,274512.89501205005,4361.064192277737,4642.043361321077,4481.429896969406,75.86116125584343,74.10350065202775,4669132.399259347,430.20237605298746,0.960392603644341,516.5164562177737,33854.858122351114,35494.96209146372,0.12737222430557743,7.9073913629356545,11556.000000000064,0.1100000000000006,70.48921266483293,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.513283934174467,23.26464243542696
2020-12-06,278781.9152635628,4269.0202515127685,4553.707136375429,4558.013146708961,76.58324973955558,74.65394788721096,4702586.504017884,437.55444493566887,0.9575483312077238,516.58031242836,33454.10475853778,34957.956313264935,0.12630518632873075,7.967351860921855,11556.000000000064,0.1100000000000006,70.46730817347935,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.567027915078178,23.576209202135864
2020-12-07,282975.6243112795,4193.709047716677,4464.1810234192635,4635.266356476459,77.25320976749808,75.2506042573605,4735740.305889955,444.97076388921187,0.9556559155034025,516.2137249482907,33153.801872070806,34460.07465253116,0.12534185031539113,8.022984807132904,11556.000000000064,0.1100000000000006,70.30994008292151,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.621955971861327,23.943179526036324
2020-12-08,287093.7554991355,4118.131187856033,4374.706216659476,4713.221729219019,77.95537274255967,75.89254643801078,4768692.547727104,452.45441034418815,0.9546669527878634,515.4574333362996,32952.241837149464,34016.5729415639,0.12443318153098437,8.077009128943743,11556.000000000064,0.1100000000000006,70.0323020240529,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.677879066808095,24.34099652004672
2020-12-09,291137.6342875712,4043.8787884356625,4287.000193845614,4791.892751342197,78.67102212317714,76.56964754667239,4801537.999337675,460.0066678098548,0.954502315431235,514.3588959459876,32845.45161057061,33641.536493503285,0.12355306972936321,8.13156906390239,11556.000000000064,0.1100000000000006,69.65835709334681,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.734546847432705,24.741787028967572
2020-12-10,295111.007599971,3973.3733123997968,4202.9038961922315,4871.264973978536,79.37222263633902,77.26591875631985,4834347.459102487,467.626142744916,0.9550861741946298,512.9792398327945,32809.459764812294,33344.36864355996,0.12265688374498637,8.188258245890605,11556.000000000064,0.1100000000000006,69.20590017295137,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.791627076196944,25.115837686076073
2020-12-11,299020.6658324932,3909.6582325222184,4124.11711332065,4951.289098938983,80.02412496044765,77.96201550550761,4867231.808725709,475.3081022105946,0.9563358006524378,511.4093975539761,32884.349623221424,33136.29451757629,0.12171244302852016,8.250312947507817,11556.000000000064,0.1100000000000006,68.69417060482675,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.848706132246989,25.43333151508807
2020-12-12,302876.9093614421,3856.2435289488762,4052.0000219652825,5031.875793176449,80.58669423746579,78.63711715595693,4900347.873674218,483.0439771104353,0.9581791290930789,509.75514124886996,33116.06494850855,33030.737016171915,0.12068753201282532,8.322682997637985,11556.000000000064,0.1100000000000006,68.15719631173263,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.905305317164753,25.666279941145714
2020-12-13,306693.8984237969,3816.9890623548426,3987.424340003379,5112.891799633476,81.01600645702642,79.2703367357461,4933804.761849077,490.82098962015755,0.9605443338915622,508.08157894893503,33456.88817485917,33031.12305947869,0.11956526116217248,8.407542306405619,11556.000000000064,0.1100000000000006,67.61232790606847,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,7.960909013730072,25.790601358574254
2020-12-14,310497.2377965165,3803.3393727195958,3931.657502901699,5194.304499369588,81.41269973611188,79.86445471729127,4967647.931955658,498.63601661718747,0.9633767378136311,506.47254490982743,33843.17010658075,33129.596173083526,0.11834346752644528,8.505050718168803,11556.000000000064,0.1100000000000006,67.07864977570529,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.015001734441068,25.788309616215795
2020-12-15,314290.82986645703,3793.592069940478,3885.2950872603133,5276.062860629332,81.758361259744,80.40757924094206,5001873.016549168,506.4841630769831,0.9666514932438705,504.993694396657,34225.08459351027,33311.42597596654,0.11702214492408428,8.615832317876777,11556.000000000064,0.1100000000000006,66.57017705382171,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.067014598457556,25.64232275607175
2020-12-16,318072.5059163268,3781.676049869714,3847.837914184736,5358.022436357592,81.95957572825996,80.8771577661947,5036431.918568961,514.3515767356631,0.9703457627900471,503.72849639542494,34558.902019793386,33556.20312774095,0.11558092672796963,8.741206817593115,11556.000000000064,0.1100000000000006,66.09532752210522,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.116366360238507,25.337897459980248
2020-12-17,321836.527740413,3764.021824086195,3817.930948243599,5439.986171159604,81.96373480201281,81.24712026388337,5071284.593386974,522.219361607986,0.9744766782657752,502.7025940160264,34852.674818012514,33848.09172848191,0.11399629620951972,8.883715391152185,11556.000000000064,0.1100000000000006,65.65652553815302,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.16254787942259,24.86736990447825
2020-12-18,325575.46385637677,3738.936115963811,3793.542471686906,5521.735006520972,81.74883536136751,81.49323661032376,5106395.558938105,530.0665131258352,0.9791160736637801,501.9084257964419,35110.965551130634,34166.1814014035,0.11225126223470942,9.042799471612373,11556.000000000064,0.1100000000000006,65.26103862678875,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.205181548591796,24.232797190109572
2020-12-19,329281.5966640995,3706.1328077227017,3772.0984651097224,5603.05083472267,81.31582820169801,81.5971346329207,5141743.57253261,537.8721194920824,0.9843520843363949,501.3131874792003,35348.0135945051,34485.03225337976,0.11038883452347888,9.213162952125582,11556.000000000064,0.1100000000000006,64.93571206640709,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.244061939447368,23.447024201567338
2020-12-20,332947.97781481716,3666.3811507176943,3750.583392949944,5683.733714277304,80.68287955463495,81.5493136443739,5177247.118669019,545.6170126959857,0.9903086657086646,500.84012654993097,35503.546136408935,34777.41294245892,0.10849007450282262,9.386504405432275,11556.000000000064,0.1100000000000006,64.6925102941493,14.920000000000078,46.200000000000244,21.500000000000107,0.5000000000000026,30.000000000000156,3.3900000000000174,10270857.000000052,8.279182362794975,22.533569540962215
