date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2022-05-24,63938.63010876773,46.25484200320705,40.62302186584852,1229.381527578781,0.22244624574323907,0.17311160738648432,7.8867576950505995,1.4742972140915178,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.86231588519646,217.74719335836616,0.010000004025855573,25.860825451230397,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-25,63986.22330878985,47.59320002212094,42.70917202317443,1229.6154766472418,0.23409389568428812,0.1914340610666897,7.897715422456121,1.4575179978343158,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.87040957526966,221.53969366130886,0.010000003019391693,25.86059500956052,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-26,64035.36137299519,49.138064205343206,44.59231728499563,1229.8629811118067,0.2476130849823503,0.20793996079678556,7.909785389448067,1.4412194615302314,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.878579505766666,226.77286979349327,0.010000002264543784,25.860399877079928,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-27,64086.261963812416,50.900590817226615,46.31308670324259,1230.1260011861514,0.26310153965790084,0.22295173853553396,7.923010572236583,1.4254887719718514,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.886863385442915,233.19539248733102,0.010000001698407852,25.86020504678865,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-28,64139.09632741661,52.83436360419348,47.92976880894462,1230.4060878320845,0.28014774491795746,0.2369786713871066,7.93733429818659,1.4103392680545208,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.89528570973514,240.52863874171067,0.010000001273805903,25.85996406304886,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-29,64193.94611434083,54.849786924218236,49.516091312590895,1230.7040002632054,0.29795825535944465,0.25069441078014937,7.952596877486107,1.395745239664034,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.90385182962806,248.44841829351674,0.010000000955354442,25.859648225050094,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-30,64250.38780165746,56.44168731662853,51.14532478696425,1231.0181585684463,0.31419267342003643,0.26508399489829926,7.968654579344621,1.38166025489347,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.91258134151654,256.5784921299634,0.010000000716515845,25.85923277512245,26.300000000000146,1.600000000000008,808727.0000000042
2022-05-31,64308.5485920318,58.16079037434931,52.8458906490468,1231.349527135774,0.3313943434619251,0.28037278932175336,7.985392587477357,1.3680000392631877,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.92150598028098,264.51958338318724,0.010000000537386897,25.858699145013496,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-01,64368.73954680351,60.1909547717123,54.64529516842707,1231.6992332639202,0.34972546024673523,0.29658033536558825,8.002654238373289,1.3546592085036304,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.93062966990008,271.87853692329907,0.010000000403040187,25.85803664059597,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-02,64431.324133276605,62.58458647309589,56.565970729907974,1232.0680416253822,0.3688228605373468,0.31357019011501264,8.020262333595749,1.341516061193497,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.93993166696019,278.29275854250704,0.010000000302280154,25.85724370539853,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-03,64496.619635187024,65.29550191041349,58.622156780462745,1232.4559601136732,0.3879293625975808,0.33108730645180623,8.038015870152497,1.3284263154491,2771.0000000000136,0.3400000000000018,3.0000000000000187,58.94935610547002,283.3701829986713,0.01000000022671013,25.856328868253847,26.300000000000146,1.600000000000008,808727.0000000042
