date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2021-08-05,2477.5288479410383,3.276162946613859,2.916268301303619,17.992380574901098,0.0006142440844894159,3.823011317257788e-07,54013.14077517805,93.27684842618044,0.10368987338621201,80.22000000000041,45726.000000000255
2021-08-06,2480.992854443177,3.46400650213881,3.0408259835730647,17.99396222497029,0.003046332707840248,2.867258487943341e-07,54088.66055277987,91.99255875014612,0.10524009411528942,80.22000000000041,45726.000000000255
2021-08-07,2484.6690105802854,3.676156137108315,3.1801829976991955,18.000109677777516,0.007245964786213114,0.000649536311354923,54168.805526414326,90.94939643817531,0.10648970213139289,80.22000000000041,45726.000000000255
2021-08-08,2488.569404994041,3.9003944137556124,3.334900822935036,18.0122994529033,0.013013659110021867,0.002197559473335204,54253.83921720901,90.12607447795287,0.1074362811234317,80.22000000000041,45726.000000000255
2021-08-09,2492.67159156066,4.1021865666192365,3.5063231608341203,18.031719741584418,0.020038201669297324,0.00497396146020504,54343.2722495261,89.48825333745637,0.10809983527696307,80.22000000000041,45726.000000000255
2021-08-10,2496.9900382083138,4.318446647653509,3.6951087248595975,18.059180885697067,0.027924578853783022,0.009067575167551998,54437.42003249048,88.99621585958883,0.10850053903044385,80.22000000000041,45726.000000000255
2021-08-11,2501.5426256181004,4.552587409786681,3.899930283140503,18.095048236994224,0.036214927353007034,0.014386654226342773,54536.67237278423,88.60802162319854,0.10867776367813362,80.22000000000041,45726.000000000255
2021-08-12,2506.3431683086014,4.800542690500975,4.1179485203708985,18.13919180153367,0.04440424658133585,0.0207040178190784,54641.3304279399,88.28410283666213,0.1086670170055299,80.22000000000041,45726.000000000255
2021-08-13,2511.3958054492955,5.052637140694097,4.3451674342342255,18.19094847299902,0.05195218299676476,0.027690909291910676,54751.48442131054,87.9916808766887,0.10849363702693361,80.22000000000041,45726.000000000255
2021-08-14,2516.6907939706207,5.294988521325365,4.576700882721572,18.249093707690466,0.058291868340010655,0.03494239011372947,54866.92192829714,87.7090483110396,0.1081911715323206,80.22000000000041,45726.000000000255
2021-08-15,2522.201353396521,5.510559425900302,4.806972494620373,18.311820280767876,0.06283654831383162,0.041996385345478185,54987.05909101931,87.4284895299831,0.1077778324307532,80.22000000000041,45726.000000000255
2021-08-16,2527.9039885444854,5.702635147964343,5.0358025771708474,18.376722353433074,0.06498455409251667,0.04834796774214041,55111.38367637704,87.14570457476604,0.10727455079365328,80.22000000000041,45726.000000000255
2021-08-17,2533.7937315505783,5.889743006092853,5.26040461548965,18.443256050789117,0.06659555842653046,0.05380622467538369,55239.78737234426,86.85927843107464,0.1067059130952401,80.22000000000041,45726.000000000255
2021-08-18,2539.8472217398603,6.053490189281995,5.4748853943903555,18.511013466663293,0.0678038116770408,0.05826190832554239,55371.76088656273,86.5701213960275,0.10608825835084199,80.22000000000041,45726.000000000255
2021-08-19,2546.0277886384474,6.180566898587232,5.67203815697571,18.57968867142607,0.06871000161492356,0.06168964391384015,55506.50476188399,86.28088775031745,0.10543173998161902,80.22000000000041,45726.000000000255
2021-08-20,2552.289264232556,6.261475594108501,5.844687473581825,18.649052217855292,0.06938964406833563,0.06414958587655668,55643.012488025866,85.99537815921525,0.10475286122409418,80.22000000000041,45726.000000000255
2021-08-21,2558.578842162785,6.28957793022909,5.986697893486313,18.718932020534353,0.06989937590839468,0.0657886599956529,55780.132835314886,85.71792987021956,0.10407127164528474,80.22000000000041,45726.000000000255
2021-08-22,2564.83922211983,6.260379957044806,6.093730433689404,18.78919901540079,0.07028167478843897,0.06684149499673978,55916.616604993025,85.44271372457817,0.10338215444501735,80.22000000000041,45726.000000000255
2021-08-23,2570.997613099249,6.158390979419037,6.158767928693048,18.85975640440776,0.07056839894847218,0.06763112124755494,56050.87687682177,85.16655371618745,0.10269434046207601,80.22000000000041,45726.000000000255
2021-08-24,2577.0302880403424,6.032674941093051,6.179138163714365,18.930531589020134,0.0707834420684971,0.0682233409356663,56182.39637885105,84.89241690317174,0.10203255237306005,80.22000000000041,45726.000000000255
2021-08-25,2582.932703102012,5.902415061669828,6.157533971848484,19.001470120336556,0.07094472440851578,0.06866750570174983,56311.07606144929,84.63321054421796,0.10143747181049975,80.22000000000041,45726.000000000255
2021-08-26,2588.715994682686,5.783291580673839,6.100786710302015,19.072531161681013,0.07106568616352979,0.06900062927631247,56437.158725304886,84.41459763020626,0.10095156862839855,80.22000000000041,45726.000000000255
2021-08-27,2594.4043521852564,5.688357502570674,6.018946367568148,19.1436840855465,0.0711564074797903,0.06925047195723445,56561.17174242735,84.27224427953911,0.10064257110607604,80.22000000000041,45726.000000000255
2021-08-28,2600.033047590788,5.6286954055317615,5.924591643807987,19.21490592130276,0.07122444846698568,0.06943785396792594,56683.88409689817,84.25093498728857,0.10059472729529731,80.22000000000041,45726.000000000255
2021-08-29,2605.646957638796,5.613910048007911,5.832312511136541,19.286179440977094,0.07127547920738223,0.06957839047594455,56806.27416543389,84.42404480866306,0.10092584508362568,80.22000000000041,45726.000000000255
2021-08-30,2611.2603798322034,5.613422193407363,5.754553226274197,19.35875222779167,0.0725742564643603,0.0698602634451938,56928.65366625391,84.87003748497187,0.1017648427655313,80.22000000000041,45726.000000000255
