date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,cardiovasc_death_rate,population
2020-03-31,22.54490503776285,1.9528894060913342,1.5900811698271968,1.1146854639823989,0.09582859195453157,0.07713724911786858,0.14000000000000073,1.0400000000000054,35.88464832792919,36.00897969127916,0.06277364284341495,15.11534803204608,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,76.7895811878682,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-01,24.604234692995743,2.0881803060229323,1.7050830169954811,1.1838162957889988,0.10420822483209148,0.08298755222301696,0.14000000000000073,1.0400000000000054,36.3081291030898,37.24534174971346,0.06289939826055096,15.219285749309307,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,77.84558246491548,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-02,26.799006659695138,2.216409954791928,1.8274366971357543,1.2707646135676725,0.11387045433835452,0.0899555962939597,0.14000000000000073,1.0400000000000054,36.75307484929542,38.69462363613778,0.06262332051183218,15.486566768349165,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,78.87028316413598,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-03,29.11250644919933,2.3297282805735877,1.9523073224639715,1.3758594976676766,0.12449463131614491,0.09795312255983646,0.14000000000000073,1.0400000000000054,37.23089372585333,40.34228317636002,0.061879739899064916,15.948297733016908,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,79.86933438344471,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-04,31.52048197006051,2.4201468891632265,2.074144842203509,1.4982973381828868,0.13551706269202166,0.10680081477055625,0.14000000000000073,1.0400000000000054,37.75809272490072,42.17170915020803,0.060736566398119064,16.598776628786624,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,80.84060485998184,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-05,33.99092708840517,2.4795736445711953,2.187048676901504,1.6359401982073036,0.14619177245534487,0.11622843913221603,0.14000000000000073,1.0400000000000054,38.35250619525931,44.16354269006398,0.05928917334416145,17.40870593636052,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,81.77837122740408,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-06,36.38938148307834,2.405300789343073,2.271175647947625,1.7864250904783638,0.15689657659425615,0.12624049547715188,0.14000000000000073,1.0399873949579885,39.000005050452295,46.28686193028238,0.05774726139144372,18.326634494287227,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,82.66961180775421,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-07,38.712850591946825,2.3286039048709144,2.325021199438421,1.949369561233049,0.1677532339970822,0.1367256204766424,0.14000000000000073,1.0399506302521062,39.68702436530103,48.50195963452504,0.05630026504810775,19.29154503684344,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,83.50111981250615,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-08,41.02623458261565,2.3172350876706416,2.3578253695206417,2.1233555484296387,0.17759255962838724,0.14734495873175485,0.14000000000000073,1.0399130373303223,40.420811260401166,50.766321051039306,0.0552542873445812,20.23131391661128,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,84.26134664671005,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-09,43.43355764349057,2.410211383626288,2.3855033193188944,2.306188283817385,0.18553766471159455,0.1576375167217317,0.14000000000000073,1.0399229809712403,41.17029493528154,53.04902973462733,0.05502474912188135,21.07141206964983,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,84.94062472323563,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-10,46.056389952075016,2.6249985506479687,2.427593229631385,2.49509046948877,0.19093088266427152,0.16709917826528095,0.14000000000000073,1.0399997664330212,41.94623283688462,55.324975274467675,0.05590236921051257,21.753230997938765,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,85.5323208371909,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-11,49.01766415119273,2.9628988806653616,2.5049672234517257,2.6868479102936993,0.19327896354959373,0.1752419661165434,0.14000000000000073,1.0401425203645216,42.84817656690076,57.52152718952893,0.0581089036047171,22.223992414582092,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,86.03474790003291,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-12,52.42953770615482,3.4130920661228155,2.6381145578602916,2.8779187381501434,0.19221196991494283,0.18163848816206848,0.14000000000000073,1.0403620615726816,44.174157635259675,59.579219083161654,0.06180372036675706,22.44564298579116,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,86.4514264712433,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-13,56.24185269784504,3.8132288750607675,2.838996875085592,3.063254826075444,0.18619194446917436,0.18557712080804162,0.14000000000000073,1.0406585856106698,46.329198812525405,61.494239781020326,0.06697011412768589,22.408335342122975,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,86.79128090708483,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-14,60.52710704116022,4.285939755843095,3.118335245195906,3.2414618047537442,0.17884887108620545,0.18685009981740833,0.14000000000000073,1.0410207653230652,49.773692903834984,63.350915776295395,0.07349035224088413,22.10148098299821,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,87.06878647216895,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-15,65.4219301515878,4.895337169823506,3.4863391843817446,3.4126251189176084,0.17164473346979325,0.1856385444816732,0.14000000000000073,1.041405199073102,54.96447297457963,65.31341307656554,0.08108221149805173,21.546831487087083,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,87.30407967313135,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-16,71.08066868673558,5.659124079694725,3.950177788415598,3.5779400738359173,0.16567601939775561,0.1824136207077322,0.14000000000000073,1.0417132399641686,62.29410995610182,67.59423886366213,0.08943900186852927,20.76442872197339,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,87.52537294166183,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-17,77.64057585247909,6.560196324153733,4.512083082746743,3.7394343701797883,0.1617650947034559,0.17786241333299718,0.14000000000000073,1.041826785176748,72.06073275796209,70.39050784845776,0.09827398314024652,19.751522898946128,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,87.73896344897435,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-18,85.19570338257213,7.555344398900705,5.167927535072349,3.8997600051720163,0.16052873376191662,0.17283233036173906,0.14000000000000073,1.0415921315457815,84.63006799122545,73.98164947070026,0.10718609498285153,18.540982187137864,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,87.9477067496268,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-19,93.7773205233546,8.581779792388215,5.906157189765811,4.062037198449154,0.16242951735440472,0.16828940614234522,0.14000000000000073,1.0408017263257887,99.89097913390626,78.62898112371052,0.1157269985157426,17.189650667502736,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,88.15202747657058,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-20,103.28124507900611,9.50404654435582,6.719067148950098,4.229737336458074,0.16781438106687038,0.1654761043805148,0.14000000000000073,1.0392352637165472,117.67662155146418,84.56111851893041,0.12348254688292869,15.762724425966436,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,88.35067736243775,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-21,113.76306697021147,10.481913382733593,7.604241699786279,4.40412265328086,0.17447099911624872,0.16477692314640766,0.14000000000000073,1.0366612570957505,137.7172620050119,91.97465272242357,0.1300820135881825,14.339675834019118,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,88.54130375550652,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-22,125.27797249656638,11.514974145001087,8.550035508841017,4.585897419824905,0.18183902826414222,0.16627419203659977,0.14000000000000073,1.0328332084973153,159.6111365490081,100.99989710484306,0.13525107063069752,13.003142460517584,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,88.72087600667525,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-23,137.85515034850778,12.577229315926015,9.538550064080683,4.775185831513806,0.18933660797897317,0.16979937382706223,0.14000000000000073,1.027466373729161,182.88322064307263,111.66087951900096,0.13868523251407056,11.837578241639008,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,88.8871649235586,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-24,151.4785961162615,13.623484365742208,10.547866006366931,4.97151542405553,0.19636573975927868,0.1749715407128955,0.14000000000000073,1.0202938656233105,207.0487612632208,123.8927669437112,0.1401448228988046,10.913170752981044,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.03884137204852,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-25,166.07271567155323,14.594148503783087,11.553717378078385,5.173804635268547,0.20231632162618202,0.1812262314881302,0.14000000000000073,1.0111087314734637,231.6192083514901,137.522677987357,0.13955593456259752,10.280876771910972,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.17453923847414,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-26,181.49152770389148,15.418833743706765,12.53074730957691,5.380353476451418,0.20656917399274605,0.18783709443057756,0.14000000000000073,0.9997714322508651,256.03063743064104,152.3356413282685,0.13693585848497353,9.952795587983015,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.29331231508714,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-27,197.59501940429257,16.103507983927482,13.473794321872427,5.590097040111681,0.2097588132676691,0.19412119509571948,0.14000000000000073,0.986188625901143,279.6382164168395,168.0294944092592,0.13239210071570187,9.957710782777838,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.39497696417585,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-28,214.34652311818425,16.751515926536456,14.369664745929231,5.802446729663602,0.21236112675747482,0.19979904111817,0.14000000000000073,0.9703764403373001,301.8540994697415,184.14613502801777,0.1261877406951476,10.290529370212031,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.48036911615077,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-29,231.64783674717123,17.301322788470564,15.196440059123741,6.016072280602591,0.2136341288431549,0.20456405136222186,0.14000000000000073,0.9524268034268613,322.0910488452583,200.12231943520243,0.11868783202426969,10.943089335351349,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.55153701810868,31.40000000000017,206.54000000000104,2827382.000000014
2020-04-30,249.35800102514935,17.710171147590827,15.929814530444965,6.2292487805876995,0.2131829334132327,0.20813780904526075,0.14000000000000073,0.9325581439405415,339.8421891831297,215.3540698931443,0.11043781971955985,11.83007556647798,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.61188579525584,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-01,267.3073824753912,17.94938660245139,16.547848454394835,6.440116934503487,0.21087297898688018,0.21031150158032594,0.14000000000000073,0.9110827967078313,354.7295516133684,229.29603076504284,0.10184064662548124,12.905827521658766,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.66171169615113,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-02,285.30823562836025,18.000857017126222,17.034533076413474,6.646878263256423,0.20676494755625607,0.21097700045803078,0.14000000000000073,0.8883707594571837,366.35988249576604,241.4753359373895,0.09324586958449563,14.15666540530357,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.7014599194955,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-03,303.1626246850716,17.854391954829175,17.382464286948142,6.847941502872192,0.2010659537182589,0.210150171158003,0.14000000000000073,0.8648688905366511,374.5210439222784,251.48046769318475,0.08498385273782234,15.598814503234331,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.7318360514511,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-04,320.82340678141895,17.66078426993574,17.604931925618374,7.043292908020348,0.1953534407250228,0.20797575054044826,0.14000000000000073,0.8410755528410802,379.2157692676007,259.0219538726685,0.07728992575246185,17.198058841226683,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.75388964363047,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-05,338.1894199858708,17.366014834643167,17.692728517581614,7.231952551086377,0.18866116974868008,0.20439584005465772,0.14000000000000073,0.8175180414892469,380.7053597188379,263.9834175699834,0.07032830404285324,18.943241933117847,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.76907689658853,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-06,355.09170946257757,16.902290699350207,17.635750331301942,7.412539073948278,0.18058766787388908,0.19941226465637818,0.14000000000000073,0.7946947689967034,379.44861085040554,266.39714624148274,0.06407056545941861,20.845201327020064,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.77930767244152,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-07,371.341180286979,16.249471741384042,17.42712254162451,7.58369325180899,0.17115503661970272,0.19309426636558705,0.14000000000000073,0.7731130289130101,376.04099421258957,266.4381473346354,0.058405703667931824,23.00241101465746,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.78698075433127,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-08,386.7643370575102,15.423157458268172,17.066293102081364,7.744395666070718,0.16070305833096982,0.185584274434824,0.14000000000000073,0.7533291155761612,371.0243113697505,264.4141793438987,0.05328278453827924,25.493965662415246,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.79273556574859,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-09,401.23008860438085,14.46575206267335,16.561353149120837,7.894204958990672,0.14980977597188622,0.1771022329754395,0.14000000000000073,0.735860443663376,364.49458042701997,260.70670755252684,0.0486146417327334,28.349118396779165,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.79705167431158,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-10,414.66985152115956,13.439763303630755,15.930777305279562,8.03343652467288,0.13923192797115785,0.1679488466772812,0.14000000000000073,0.7211619778671192,356.61748509402105,255.70191172451183,0.044304387892956695,31.55741895272341,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80028875573382,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-11,427.12414041850445,12.454289187483907,15.187094452779988,8.164557031513722,0.13112077855755405,0.15850801509845883,0.14000000000000073,0.7096179281320791,347.9098600041968,249.79852493753418,0.040327353621721435,35.06642394304941,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80271656680048,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-12,438.5225655595158,11.398425358615526,14.334698506036203,8.287186357992123,0.12262953026593555,0.1488777792617887,0.14000000000000073,0.7014757279348715,338.8172181927789,243.37877411685486,0.03666228961835963,38.77390328372539,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80453742510049,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-13,448.81992998734916,10.297364591036638,13.391258688835505,8.40039300055616,0.11320679540468773,0.13912924588784134,0.14000000000000073,0.6968601896163129,329.7922769283597,236.86554471175262,0.033340770219587465,42.561088419484484,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.8059030688255,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-14,458.01384858941367,9.193918724466885,12.383432704409447,8.503155125336331,0.10276223941065876,0.1293117049394752,0.14000000000000073,0.695776848741001,321.24123005550973,230.71355737027244,0.030377103197980867,46.283432668847446,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80692730161925,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-15,466.15796239551923,8.144113897907378,11.343651612987124,8.594706356930509,0.09155131756704392,0.11945646778023677,0.14000000000000073,0.698060496930671,313.45068950167115,225.37775044528706,0.027764566247871585,49.817826602476,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80769547621458,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-16,473.37184930148817,7.213886974820326,10.307708489960133,8.674795119992659,0.08008882754179883,0.10957974579316089,0.14000000000000073,0.7034051012047916,305.9721066792347,221.15501613066886,0.025508298635483546,53.05554997771359,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80827160716106,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-17,479.84845711186347,6.476607862013764,9.312949919506307,8.743879145424371,0.06908407379144936,0.09968480934487077,0.14000000000000073,0.711420180137596,299.43002186545874,218.36454910511247,0.023614255650820832,55.90226203079659,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80870370537093,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-18,485.8470732799229,5.998616206788286,8.39060448875708,8.803271350018516,0.05939224086394905,0.08958713642041786,0.14000000000000073,0.7216491687166435,294.13727366294677,217.24753917207966,0.022045210160869366,58.32588204345953,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80902777902833,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-19,491.41964561928353,5.572572368407316,7.558141795785659,8.852776718719458,0.04950539590329471,0.07930799937413699,0.14000000000000073,0.7335977362659905,290.1518513737084,217.8988088716263,0.020772918609663037,60.34207313569752,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.81160276704448,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-20,496.62008327716535,5.2004376796668375,6.829725771532204,8.892491394889639,0.039714696571944215,0.06898778686091954,0.14000000000000073,0.7467338548821054,287.8943971242518,220.33457853478015,0.01975680595789371,61.995291115509495,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.81625459629188,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-21,501.5061904475321,4.886107186705531,6.213970637634292,8.922891493807835,0.030400114219520543,0.058833600326685165,0.14000000000000073,0.7605523303988135,287.3041278615871,224.4914962798831,0.01894058442963556,63.32969393456369,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.82120840035415,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-22,506.14111665594714,4.634926220669102,5.7122578747997395,8.944899712792864,0.022800085664640406,0.04907995137623562,0.14000000000000073,0.7745532264675017,288.01016996842316,230.15533843486418,0.018287047889130378,64.36957167910644,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.8237876835883,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-23,510.5944444732151,4.453327826458522,5.317473949086235,8.959935288796341,0.017100064248480304,0.03995928479914506,0.14000000000000073,0.7882617201091924,289.75936823179154,237.08872425278065,0.017757464326673272,65.15878994226463,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.82093869417162,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-24,514.9430053006134,4.348560834291214,5.013063606611062,8.96995146659727,0.012825048186360228,0.0316798708391778,0.14000000000000073,0.80124945750271,292.7893809796717,244.9951146181573,0.017322461528780024,65.74212736296877,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.80962370388676,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-25,519.2878777634376,4.344872467993788,4.776454298364895,8.976203095746284,0.009618786139770172,0.024232753808116382,0.14000000000000073,0.8131521868568334,296.7967852085082,253.5341995705996,0.016971807361840372,66.13596042203275,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.78711596796045,31.40000000000017,206.54000000000104,2827382.000000014
2020-05-26,523.6588947479183,4.371016988357985,4.604500872448531,8.97942122937275,0.007214089604827629,0.01817456535608729,0.14000000000000073,0.823680235811663,301.5567074650476,262.4305624122746,0.016673910466435248,66.47886268885821,0.43000000000000227,3784.00000000002,2420.0000000000123,0.09000000000000047,89.75588481048888,31.40000000000017,206.54000000000104,2827382.000000014
