date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-05-23,364263.36566654476,12869.923338543545,11548.395372632827,14386.027187360849,306.0547169063047,292.2182097270893,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-24,377623.7196119001,13360.353945407358,11967.789709338893,14698.727404095318,312.7002167359668,296.5464661188468,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-25,391350.06732689595,13726.347715034852,12394.08832676825,15016.337295152958,317.6098910587629,301.2405806815725,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-26,405462.5708248429,14112.503497976226,12827.599101895858,15339.455524693763,323.1182295416486,306.3672674439529,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-27,420020.3158206367,14557.74499581574,13270.20256430168,15669.634759228167,330.1792345350346,312.0425145777939,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-28,435093.78394046205,15073.46811984179,13724.464114402752,16008.774873558188,339.1401143304943,318.3933172520272,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-29,450744.2068790706,15650.422938620863,14192.96818712723,16358.667855233307,349.8929816754731,325.5289772732161,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-30,467008.0820177394,16263.87513867802,14677.818874669942,16720.656482892362,361.98862765932034,333.5195778159339,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-05-31,483885.5591377397,16877.47712000725,15180.265393559039,17095.378335019977,374.7218521278134,342.3798394705483,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-01,501245.94306048076,17360.383922746252,15699.413676552627,17480.299846934045,384.92151191421874,351.99578958998353,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-02,519117.7354627822,17871.792402305353,16236.455094033758,17876.32482055932,396.0249736253867,362.41101429979267,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-03,537567.6623921747,18449.926929395493,16792.48112143032,18285.379652911437,409.0548323522015,373.6788997035135,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-04,556670.0255756445,19102.36318347199,17368.037495242126,18709.629568384316,424.249915472943,385.8373506018115,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-05,576483.7159011912,19813.690325548432,17962.78983006123,19150.890792965707,441.2612245814371,398.8898295318376,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-06,597034.973528997,20551.25762780712,18575.27283133716,19610.18968489884,459.29889193316967,412.7911360467457,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-07,618304.457974803,21269.48444580689,19202.70220495086,20087.432082678686,477.24239777987157,427.43674117533146,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-08,640150.4010926094,21845.943117807044,19843.496127210266,20576.838089158366,489.40600647970075,442.36288070373587,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-09,662595.6704380747,22445.269345465855,20496.849734709605,21079.370082705907,502.53199354755907,457.5779245872726,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-10,685688.2681646915,23092.5977266172,21160.088197767855,21598.356747549824,518.986664843928,473.282208954353,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-11,709475.4400698675,23787.171905176256,21829.346395255467,22138.05647468955,539.6997271397343,489.77477145396847,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-12,733984.2573794865,24508.817309619142,22500.07867071442,22702.579912578283,564.5234378887383,507.3834027663013,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-13,759207.053086329,25222.795706842706,23167.44114944826,23295.081880135105,592.5019675568261,526.4121852356834,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-14,785090.4992038881,25883.446117559346,23826.578476339622,23917.155301504077,622.0734213689781,547.1021468453155,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-15,811460.4050428655,26369.905838977564,24472.85886081002,24566.601867207606,649.4465657035284,569.9649659840198,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-16,838323.4519075545,26863.046864688935,25103.969984166055,25245.249041000443,678.6471737928381,595.1242335377896,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-17,865718.9877994454,27395.535891891013,25718.675537251922,25954.888639186054,709.6395981856122,622.3603939639443,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-18,893693.6608398893,27974.67304044383,26316.89013209218,26696.5047146837,741.616075497646,651.2056737858228,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-19,922282.3943370936,28588.73349720428,26899.735485623798,27469.69447007875,773.1897553950521,681.0152779638025,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-20,951494.1180863704,29211.723749276876,27469.582557495203,28272.233942410432,802.5394723316814,711.020787173564,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-21,981301.0668453223,29806.948758951883,28030.083153415562,29099.752266762618,827.5183243521883,740.3702057647896,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-22,1011565.8193162816,30264.75247095927,28586.49003522978,29946.285273116613,846.5330063539939,768.5255229402708,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-23,1042302.276009514,30736.456693232423,29139.834511716494,30810.8983762984,864.6131031817862,795.0921501237563,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-24,1073553.7632450168,31251.4872355029,29690.684903664594,31691.98671047207,881.0883341736712,819.5848423924306,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-25,1105368.7607336997,31814.997488682813,30239.30285486549,32587.317456900644,895.330746428574,841.5440471142983,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-26,1137782.6972632695,32413.936529569688,30785.760565357305,33494.06158976668,906.7441328660343,860.6231654262227,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-27,1170804.2974626445,33021.60019937511,31330.028716358036,34408.81768553773,914.7560957710525,876.6539983424543,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-28,1204405.3418752658,33601.04441262124,31872.042413965406,35327.62977999046,918.8120944527251,889.6958313360275,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-29,1238447.8012997932,34042.45942452739,32411.714810797308,36244.61294585263,916.9831658621696,899.7599956739676,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-06-30,1272945.322435739,34497.52113594569,32949.009643650716,37158.33593757311,913.7229917204811,906.7755449132017,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-01,1307941.6171176918,34996.29468195285,33483.98198564694,38068.85735072353,910.5214131504138,910.980124909854,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-02,1343486.2639048514,35544.64678715958,34016.78881874398,38977.27753146546,908.4201807419325,912.8499120405043,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-03,1379616.5592731785,36130.295368327075,34547.69696312074,39885.40250865086,908.12497718541,913.04706686813,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-04,1416343.9060095078,36727.34673632939,35077.089024215195,40795.49194289739,910.0894342465249,912.380324391564,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-05,1453643.604507133,37299.69849762524,35605.46785300308,41710.07008839482,914.5781454974353,911.7754367325883,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-06,1491357.8201870746,37714.21567994168,36130.004118097546,42630.122669722165,920.0525813273441,912.2139295210004,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-07,1529503.4134596358,38145.59327256135,36651.15692713171,43556.88657242744,926.7639027052702,914.0769686339643,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-08,1568143.5154922726,38640.10203263697,37171.70048235595,44492.19403403945,935.307461612018,917.617933327446,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-09,1607356.1449094461,39212.629417173324,37695.69766477283,45437.932888167015,945.7388541275668,922.9493208747068,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-10,1647210.6703175106,39854.52540806428,38227.73022223837,46395.641747573296,957.7088594062777,930.0329250451717,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-11,1687750.1571983811,40539.48688087051,38772.321410537916,47366.206391481595,970.5646439082973,938.6724699635828,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-12,1728978.128079784,41227.970881402776,39333.50297419309,48349.6320560547,983.4256645731118,948.5080855043626,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-13,1770690.8074528594,41712.679373075414,39904.71193248715,49342.63903880904,993.0069827543343,958.9304201399088,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-14,1812926.3411746505,42235.53372179111,40488.98907008294,50345.91022610103,1003.2711872919965,969.8603272251657,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-15,1855807.437943046,42881.09676839575,41094.84546432697,51361.21327720351,1015.3030511024831,981.2885720187464,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-16,1899488.5361172743,43681.098174228355,41733.19821686197,52390.63007748901,1029.4168002854935,993.2428640496139,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-17,1944116.178833272,44627.64271599777,42415.072252336264,53435.978828317224,1045.3487508282135,1005.7631313920923,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-18,1989799.2953402123,45683.11650694022,43149.87666743584,54498.38061445067,1062.4017861334437,1018.882976372125,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-19,2036586.9120029,46787.616662687455,43944.11199265839,55577.93432961636,1079.5537151656952,1032.6157673469684,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-20,2084273.5821922233,47686.670189323355,44797.53948318164,56672.1871563914,1094.2528267750486,1047.0796235063494,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-21,2132932.6911205766,48659.10892835328,45715.1933260256,57781.88907446882,1109.7019180774096,1062.2841232535516,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-22,2182714.336116777,49781.64499620038,46700.98617179787,58908.07962097775,1126.1905465089314,1078.125244831891,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-23,2233783.1128826733,51068.77676589632,47756.36905661188,60051.56430526152,1143.4846842837687,1094.420647424825,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-24,2286271.4551856024,52488.3423029291,48879.326343525565,61212.521919961095,1160.9576146995769,1110.9361319810314,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-25,2340244.6396277314,53973.18444212904,50063.621928620334,62390.21002432774,1177.6881043666367,1127.4054868332219,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-26,2395674.5392230647,55429.899595333125,51298.23389556035,63582.74405670744,1192.5340323796981,1143.5453719122484,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-27,2452287.9095886014,56613.37036553677,52573.476846848105,64786.38334957657,1203.639292869132,1159.1718222438194,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-28,2510136.2659503426,57848.35636174155,53886.22649292543,66000.93053092848,1214.5471813519155,1174.149504691916,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-29,2569317.13952417,59180.87357382726,55228.97338520805,67226.37695443434,1225.4464235058583,1188.328682494375,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
2020-07-30,2629922.8450115863,60605.70548741643,56591.391665441355,68462.62038550912,1236.2434310747735,1201.5796823620562,0.0,0.010000000000000054,13200.00000000007,13200.00000000007,0.0,3432097300.000018
