date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2020-11-20,499.63711354694016,0.2561054391053214,0.22433036898521994,1.000000000000005,0.0,0.0,9245.864781897366,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-21,499.9085235894237,0.27141004248348405,0.23397854596968454,1.000000000000005,0.0,0.0,9250.887202615668,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-22,500.1936098866386,0.28508629721490825,0.2461513302917434,1.000000000000005,0.0,0.0,9256.162670061312,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-23,500.4866101299118,0.2930002432731726,0.2587413257731066,1.000000000000005,0.0,0.0,9261.584547310056,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-24,500.7877436349265,0.301133505014673,0.2712221223194878,1.000000000000005,0.0,0.0,9267.156889150945,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-25,501.09871011792154,0.3109664829950065,0.2833597074474379,1.000000000000005,0.0,0.0,9272.911147309245,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-26,501.42183478624406,0.32312466832253206,0.29514098291266355,1.000000000000005,0.0,0.0,9278.890350624159,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-27,501.7594271562642,0.3375923700201801,0.3067201521812661,1.000000000000005,0.0,0.0,9285.137240182095,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-28,502.113300166811,0.35387301054680986,0.31837851103317044,1.000000000000005,0.0,0.0,9291.685370666642,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-29,502.48440951424925,0.371109347438227,0.3304942905146973,1.000000000000005,0.0,0.0,9298.552436371036,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-11-30,502.85241508656026,0.36800557231105596,0.34099903074963045,1.000000000000005,0.0,0.0,9305.362043018431,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-01,503.21996742351814,0.3675523369579207,0.3502418393194955,1.000000000000005,0.0,0.0,9312.163242671077,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-02,503.60279069368977,0.3828232701715762,0.36022824438942824,1.000000000000005,0.0,0.0,9319.247022824264,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-03,504.0235054313863,0.42071473769655615,0.37386025892232383,1.000000000000005,0.0,0.0,9327.03199255454,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-04,504.50699558937754,0.48349015799122863,0.3943664288394487,1.000000000000005,0.0,0.0,9335.978647130849,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-05,505.0769338284269,0.5699382390493373,0.4248743691408995,1.000000000000005,0.0,0.0,9346.525066472908,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-06,505.75317548444303,0.6762416560161575,0.4680901659959469,1.000000000000005,0.0,0.0,9359.038688994966,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-07,506.5371990018268,0.7840235173838068,0.5271293568822228,1.000000000000005,0.0,0.0,9373.54688568612,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-08,507.4418455991407,0.904646597313875,0.6034506052505499,1.000000000000005,0.0,0.0,9390.287291769451,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-09,508.48175588649264,1.0399102873519241,0.6969076048752118,1.000000000000005,0.0,0.0,9409.530835666144,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-10,509.66871833697746,1.1869624504848568,0.8059644787048914,1.000000000000005,0.0,0.0,9431.495661979097,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-11,511.00818064025805,1.3394623032805812,0.9278573280008746,1.000000000000005,0.0,0.0,9456.28257373062,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-12,512.4966332177507,1.4884525774927593,1.058715394190703,1.000000000000005,0.0,0.0,9483.826614040707,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-13,514.1196468590151,1.6230136412643688,1.193651930258414,1.000000000000005,0.0,0.0,9513.860752385746,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-14,515.8340143944237,1.7143675354085248,1.3262903374804969,1.000000000000005,0.0,0.0,9545.585409796757,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-15,517.6403459606536,1.8063315662299582,1.4548895372086297,1.000000000000005,0.0,0.0,9579.011871988821,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-16,519.54822973552,1.9078837748663955,1.5787319557506896,1.000000000000005,0.0,0.0,9614.317568988397,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-17,521.5702705563272,2.0220408208072014,1.6979355214348688,1.000000000000005,0.0,0.0,9651.735757542863,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-12-18,523.7176188836327,2.147348327305469,1.8133126624077642,1.000000000000005,0.0,0.0,9691.472782927685,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
