date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,population
2022-04-08,1163348.298334953,73.45584482603104,73.0698141796063,16058.75181910989,0.4113199390521095,0.5922110454012551,144.98209724095636,0.9506273062637476,4646.477902076578,5975.379741321967,0.0100005973931932,81.93512006775742,66.4426487409157,51870.00000617217,8130.219826161121,4.0946121688589003e-07,40.793470137298065,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-09,1163421.1364047392,72.83806978629778,73.23491832701252,16059.114462263919,0.3626431540305174,0.5290118716398235,144.99983454655262,0.942123679439247,4642.85842655744,5903.144001208032,0.010000448044894914,81.4253817444187,66.44441138575876,51870.000004629204,7738.3490971580195,3.070959126644175e-07,40.79247364369759,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-10,1163493.0742492573,71.93784451813326,73.17096589458077,16059.436412308822,0.32195004490233237,0.47326229739502645,145.01668233714756,0.9321212017255257,4640.143819918087,5837.889691274488,0.0100003360336712,81.42751885517904,66.44612284919228,51870.00000347198,7358.980132500069,2.3032193449831312e-07,40.79147077899174,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-11,1163564.08304635,71.00879709254315,72.89091866786522,16059.72622649085,0.28981418202839787,0.4222814030721267,145.032708041866,0.9211207978681597,4638.107864938572,5782.791719005323,0.010000252025253413,82.01232627777742,66.44777918514018,51870.00000260406,6994.5093075198565,1.7274145087373483e-07,40.790470408096475,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-12,1163633.995138675,69.91209232490195,72.3825603648292,16059.986282667125,0.2600561762756619,0.3758808971651167,145.0479985932496,0.9096479675026077,4636.580898703935,5741.66007884676,0.010000189018940075,83.23156209682705,66.44937966710638,51870.000001953114,6648.2690847122985,1.295560881553011e-07,40.78948402779187,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-13,1163702.5783675825,68.5832289075421,71.64299251020894,16060.220626673929,0.23434400680273887,0.3343308409410647,145.06265701236015,0.8982033318001955,4635.435674027958,5717.487786995453,0.01000014176420507,85.11263731276262,66.45092719122232,51870.00000146491,6325.063578240113,9.716706611647583e-08,40.779789814638406,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-14,1163769.6056890693,67.02732148673293,70.68036768582422,16060.434555331907,0.21392865797858956,0.2980818411130386,145.0767978071636,0.8872021110027012,4634.576755520975,5712.445963064956,0.010000106323153816,87.6625775320834,66.45242851323819,51870.00000109876,6030.389328799678,7.287529958735687e-08,40.76214326595624,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-15,1163834.9073857435,65.3016966741965,69.51518946831138,16060.634303699986,0.19974836807993462,0.26755669434479856,145.090548658746,0.8770030700005726,4633.932566640738,5727.569249286443,0.010000079742365376,90.84873825572075,66.4538955864625,51870.00000082414,5770.307300413599,5.465647469051765e-08,40.74325224584733,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-16,1163898.4102257993,63.50284005574442,68.18128738242302,16060.826810515799,0.1925068158143145,0.24299412062931666,145.10403190245034,0.8678733432244126,4633.449424980559,5762.577841942215,0.010000059806774046,94.60566164266336,66.45534196136467,51870.00000061818,5549.404441050348,4.099235601788824e-08,40.73316898399771,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-17,1163960.166832247,61.75660644775539,66.72654811600287,16061.019542276012,0.19273176021238447,0.22433156332266646,145.11734893087805,0.8599803144642058,4633.087068735426,5815.4640698858875,0.010000044855080548,98.83827176528793,66.4567798832731,51870.00000046371,5369.907580949372,3.074426701341618e-08,40.743345063790194,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
