date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,gdp_per_capita,female_smokers,hospital_beds_per_thousand,population
2020-03-21,30.318789894013193,4.333802652010265,3.1432589689511428,4.00000000000002,0.0,0.0,0.2200000000000012,2.388796339689735,998.7657563025264,919.6845727543439,0.00409078038464432,309.57008608351,403.00000000000216,0.0,6.452574381635454,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-22,34.90074400422037,4.586114755652826,3.5253446792020515,4.00000000000002,0.0,0.0,0.2200000000000012,2.3882321933581254,997.1956811570836,941.43207856382,0.004345719419058555,286.72946986321455,403.00000000000216,0.0,6.870756416478702,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-23,39.25123673619702,4.353613216060891,3.818662517158494,4.00000000000002,0.0,0.0,0.2200000000000012,2.388117099123316,995.2909108354936,960.7024364277145,0.004563911413033419,267.0028554678702,403.00000000000216,0.0,7.226616924511592,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-24,43.37485289151436,4.125956518380514,4.019168833570234,4.00000000000002,0.0,0.0,0.2200000000000012,2.3888833964174743,993.7815315429112,977.3703793569864,0.004795105505476429,250.62218361770962,403.00000000000216,0.0,7.51888625511609,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-25,47.532949623386976,4.159852004170006,4.162025784841547,4.00000000000002,0.0,0.0,0.2200000000000012,2.3909671691618484,993.8089993359179,991.3723061725569,0.005093905082565636,237.67364805588107,403.00000000000216,0.0,7.760522965415942,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-26,52.131952036544845,4.6003188673809055,4.306237502819919,4.00000000000002,0.002456367162249517,0.0,0.2200000000000012,2.394857568209463,996.8838988232067,1003.0704545809383,0.005524210324529278,228.14818206647473,403.00000000000216,0.0,7.960254053409091,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-27,57.63957488713724,5.508610191259672,4.523127222137571,4.00000000000002,0.012184873949579882,0.0,0.2200000000000012,2.401058657734347,1004.8138614154026,1013.4946638187045,0.00612360376796064,219.73548367332108,403.00000000000216,0.0,8.148408704245583,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-28,64.52198885766074,6.883154476023955,4.887695125717601,4.00000000000002,0.028983516483516623,0.002643665158371046,0.2200000000000012,2.409870916377687,1019.6091032367311,1023.9343947612502,0.006946452017954978,211.16657235421536,403.00000000000216,0.0,8.368823819716196,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-29,73.19669526315519,8.675261784619796,5.472136728903594,4.00000000000002,0.05205437944408559,0.00894654977375569,0.2200000000000012,2.4214311446200494,1043.3711777830767,1035.9462388634408,0.008082495768475945,202.32668265932693,403.00000000000216,0.0,8.67277316536893,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-30,81.76861065227926,8.572331923468086,6.075015281002205,3.9760504201680877,0.056203034098254945,0.01683466992566264,0.2200000000000012,2.4355001522594817,1078.16913963983,1051.4052997034967,0.009610352757190849,193.23717586004165,403.00000000000216,0.0,9.09381807700021,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-03-31,90.65383355482045,8.885535303299198,6.755097110396138,3.93014705882355,0.06579480951034286,0.02695437994909513,0.2200000000000012,2.451388850458351,1125.9062664945802,1072.693325133151,0.011599975298339185,183.51608325249754,403.00000000000216,0.0,9.658695490523282,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-01,101.66532668518468,11.011727430932723,7.73402483667559,3.880674288946368,0.09538683111465779,0.04155434346214464,0.2200000000000012,2.467971178890955,1188.6523889465673,1102.6678606889081,0.014103504421395012,172.72652591707214,403.00000000000216,0.0,10.384983964369532,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-02,117.33096010761851,15.665809147860212,9.314851691501538,3.855237455559167,0.15218007162300085,0.0636470116366862,0.2200000000000012,2.4838980674261384,1267.2638715418602,1144.2041922199796,0.01712481642205793,160.607901871547,403.00000000000216,0.0,11.284029666877686,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-03,140.3820436101259,23.051215296577183,11.820942259253197,3.885287173763757,0.23785838920529268,0.09637973190139981,0.2200000000000012,2.4978553540602344,1361.9118661644775,1199.804146104224,0.02065809195455254,147.21744062473346,403.00000000000216,0.0,12.359063943758803,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-04,173.3697259849057,32.98778122033213,15.550148032513622,4.0020875522685255,0.34996780612504347,0.14256307946903662,0.2200000000000012,2.508352730800512,1472.6229052256015,1271.965730780497,0.024657434512132943,132.68747122485274,403.00000000000216,0.0,13.59621036893742,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-05,218.37729448867975,45.00764263793829,20.740439078683906,4.23369236103398,0.48295096771595575,0.20431710598186847,0.2200000000000012,2.5137435396970265,1599.3652881629014,1362.821211466112,0.02905254582592265,117.34539171857502,403.00000000000216,0.0,14.97481178446004,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-06,273.37960952197255,55.002370633916016,27.373241235321977,4.574946064569933,0.6062339109841239,0.2829824965840103,0.2200000000000012,2.5125098202543503,1743.2422919140342,1473.8972111205949,0.03376258325438065,101.67850403456805,403.00000000000216,0.0,16.470087668338593,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-07,339.9357575616482,66.55618974014303,35.61183735829505,5.043556025479818,0.744656040865761,0.3799632783850028,0.2200000000000012,2.503376547479066,1906.331955953413,1605.9169936668873,0.03867196976140612,86.25979431551885,403.00000000000216,0.0,18.05280783270194,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-08,421.2013980031698,81.26567171687213,45.64803913701486,5.667751052723319,0.9058255794534597,0.4956692913679388,0.2200000000000012,2.485455325929277,2086.2608932740486,1758.5568144162964,0.04367479180069268,71.69168962804189,403.00000000000216,0.0,19.6856819895879,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-09,520.8048300149835,99.60345546832659,57.6390480987212,6.477025312813348,1.0894693785138203,0.629441528965516,0.2200000000000012,2.458246795028732,2280.478491545715,1930.689071704275,0.04864927419958231,58.56967704650008,403.00000000000216,0.0,21.333131401693223,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-10,642.0040426793062,121.19923025670738,71.66010136169457,7.495196263213774,1.2894032620689488,0.7794961434920766,0.2200000000000012,2.42159718418364,2485.5329421348342,2120.2945510309573,0.053502307944450885,47.343754229606816,403.00000000000216,0.0,22.96340462754662,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-11,787.0545025977166,145.0504731126989,87.66895595016575,8.735198102387724,1.4950097833325806,0.9428824502176373,0.2200000000000012,2.3757374808979144,2698.8770175255,2324.7144976300415,0.05817036379608875,38.36543202643912,403.00000000000216,0.0,24.53795553917972,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-12,956.7349945953481,169.68050189334804,105.47925203049783,10.195176857333799,1.692346542412173,1.1154514304234113,0.2200000000000012,2.3212856575383385,2919.6260727756753,2541.3000134940285,0.062587210468269,31.656052041807378,403.00000000000216,0.0,26.01748103706098,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-13,1146.8218341818074,190.08684700824665,124.77690088454136,11.85178018663321,1.8611959119804324,1.2945295876850467,0.2200000000000012,2.259260784847357,3148.476239563447,2767.587970689369,0.06668491334570736,26.77137645863415,403.00000000000216,0.0,27.3664493362961,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-14,1358.7980983254338,211.97626970996689,145.55104347206822,13.712817040427424,2.0343261518263103,1.4785726917334063,0.2200000000000012,2.191178297103523,3388.8576644818995,3001.4709392322875,0.0704055725335211,23.000702673645957,403.00000000000216,0.0,28.556496181278355,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-15,1595.352856226302,236.55476207562361,167.73503034160802,15.781477680126674,2.208970211801217,1.6645544379985064,0.2200000000000012,2.118995875380974,3639.820025995561,3240.9893388780024,0.07370851036329544,20.15501795546073,403.00000000000216,0.0,29.568972006676326,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-16,1859.234163824546,263.8813107293103,191.20312295013008,18.05344827302329,2.379659139135338,1.8487054212590641,0.2200000000000012,2.04499383607678,3898.756336023288,3484.222547144933,0.0765866510336223,18.02046676329886,403.00000000000216,0.0,30.396852308174715,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-17,2152.3888096816004,293.1546482053543,215.7680196528048,20.514746838251668,2.5388975540929426,2.0270673658796605,0.2200000000000012,1.9713392684603024,4164.7198215068065,3730.035462394905,0.07907832053119616,16.37288885721883,403.00000000000216,0.0,31.036997343606842,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-18,2475.317124391134,322.9283164707584,241.1790001953248,23.140100206258282,2.6776702567138613,2.1959087984886114,0.2200000000000012,1.8997583298196958,4434.265598730845,3977.3012089487383,0.08121452578947674,15.104705427658805,403.00000000000216,0.0,31.497596908804077,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-19,2826.589087637247,351.2719645670319,267.1205340831457,25.891726738404166,2.7858221818695954,2.352036802486372,0.2200000000000012,1.8317922444559183,4707.195530657708,4224.958017248083,0.08306344767113161,14.122842257557306,403.00000000000216,0.0,31.80595107526826,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-20,3198.479307647786,371.890221001228,293.09239652228223,28.708339333053335,2.842259331941955,2.4921232709016286,0.2200000000000012,1.7686193934259744,4983.700995116755,4472.126189083452,0.08469028129310319,13.354733503122745,403.00000000000216,0.0,31.98605574342603,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-21,3591.75039864147,393.27109173670055,318.9916702100703,31.579864713106154,2.890760433022405,2.614424870758643,0.2200000000000012,1.7109978353086555,5263.172923670046,4717.979774327141,0.08616331536543191,12.746656138977496,403.00000000000216,0.0,32.06942836219142,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-22,4009.18666775939,417.43626967518287,344.83195821670006,34.505131243297676,2.939692819918715,2.718792796572542,0.2200000000000012,1.6592125005926768,5541.490019190811,4962.487852723386,0.087558006886065,12.257002446831713,403.00000000000216,0.0,32.08219732206378,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-23,4454.169170179602,444.98250283815906,370.7036802009872,37.487865885608414,2.9935543596061382,2.806503614882546,0.2200000000000012,1.6130401123546583,5814.716488213415,5205.953139057739,0.08892270684522115,11.853776398795421,403.00000000000216,0.0,32.05727339555563,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-24,4929.607000453068,475.4378305869265,396.7442945722019,40.53369191582241,3.0539408181855388,2.880132397651894,0.2200000000000012,1.5718785005555884,6079.399952348392,5448.427136129123,0.0902996578003672,11.512446067680939,403.00000000000216,0.0,32.00668080620135,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-25,5437.135761005616,507.52876078764234,423.11596511144046,43.647877210945744,3.12027138610199,2.943457572317787,0.2200000000000012,1.5349612348219939,6333.788724765505,5689.343962310168,0.09171440075169764,11.217101195880304,403.00000000000216,0.0,31.9404841017422,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-26,5976.516413514403,539.3806526851089,449.9888109376535,46.83364546477047,3.1903328220587213,3.0013895593288424,0.2200000000000012,1.501378812347913,6577.215194188231,5927.069090026107,0.09315409403500802,10.958724410161697,403.00000000000216,0.0,31.86697910733449,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-27,6541.599543490694,565.0831301085319,477.58795322586536,50.07578354912738,3.2455615105324105,3.05919876290323,0.2200000000000012,1.4703502049299735,6810.799062631057,6159.223359213191,0.0946112072424811,10.72929056036854,403.00000000000216,0.0,31.792836140455663,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-28,7133.674108167483,592.07456477597,505.9885749711128,53.37862176010031,3.3054057806045485,3.1186810695917773,0.2200000000000012,1.4411976892501648,7036.170054891855,6382.93185360512,0.09609318241957913,10.522079426417337,403.00000000000216,0.0,31.723207422083874,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-29,7755.464986426206,621.7908783331097,535.1821773498609,56.754134387302216,3.3774383044256204,3.1815154886838184,0.2200000000000012,1.4133488163881749,7253.644275170195,6595.145334935589,0.09759558170802644,10.33143351939285,403.00000000000216,0.0,31.661807635082667,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-04-30,8409.801309309003,654.3363229385858,565.0899064448465,60.216796653437335,3.4641065240528985,3.249084903519979,0.2200000000000012,1.38633643452772,7464.138568907285,6793.412055500345,0.09912089442581636,10.153824008322932,403.00000000000216,0.0,31.610974342989486,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-01,9098.617707902904,688.8163986357439,595.5725482887102,63.77972741897274,3.5640139589737454,3.3223416349767705,0.2200000000000012,1.3598145430903619,7670.083718212472,6976.360997022812,0.10064642388982137,9.988714806500777,403.00000000000216,0.0,31.571713304107057,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-02,9822.205249252987,723.5875413814632,626.4380251467212,67.45179621064207,3.672881186748091,3.40170661408003,0.2200000000000012,1.3336558329803458,7874.900762695133,7144.209484030855,0.10213866407121233,9.83637126971076,403.00000000000216,0.0,31.543732457071933,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-03,10578.649638297225,756.4443890677728,657.4470177288202,71.2354534928233,3.784266578490292,3.486993761465005,0.2200000000000012,1.307866470727504,8082.482274061152,7299.438851872537,0.10352836780130856,9.699233849826715,403.00000000000216,0.0,31.525467410030885,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-04,11364.077936544529,785.428298264955,688.9247322688205,75.1263638752737,3.8913673546822043,3.5797104148285586,0.2200000000000012,1.2825325291930119,8294.114821792375,7446.148773681401,0.10474016725369649,9.582539479160612,403.00000000000216,0.0,31.514100557523207,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-05,12178.80101866569,814.7230821343995,720.7314428667748,79.12933981013995,4.003318664040101,3.6798842978699704,0.2200000000000012,1.257850754360824,8509.550318563643,7589.973264165392,0.10570218426380193,9.493144105168792,403.00000000000216,0.0,31.50557541814245,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-06,13021.891568782741,843.0905501269806,752.3454174765205,83.24419296361674,4.115110200357167,3.7857359447987347,0.2200000000000012,1.2340785958287968,8731.445947462573,7737.449469778871,0.10634111783586064,9.438452131882425,403.00000000000216,0.0,31.49918156360688,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-07,13891.119678526316,869.2281097510221,783.0439527324725,87.46520677830416,4.221206599847713,3.8943405817406216,0.2200000000000012,1.211496729677029,8962.328457041674,7894.965770724598,0.10660328504787171,9.424382085337172,403.00000000000216,0.0,31.4943861727052,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-08,14782.904545578665,891.784867057935,812.0391500697176,91.78074089497585,4.3156787055419,4.002124537792221,0.2200000000000012,1.1903798193973985,9205.602217054056,8067.4324081986,0.10645941271932347,9.453842478676453,403.00000000000216,0.0,31.490789629528944,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-09,15692.278247580922,909.3737020064455,838.5797478140864,96.17293446890496,4.3923020155817705,4.105237553311851,0.2200000000000012,1.170973455368994,9463.077570461317,8259.239561481865,0.10589724215099888,9.528470094301472,403.00000000000216,0.0,31.48809222214675,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-10,16612.858572563546,920.5803249857663,862.0274952497064,100.61748365710874,4.444630519443283,4.19983201113774,0.2200000000000012,1.1534148038732241,9735.357911200883,8474.035117135974,0.10491598267982978,9.648017082684747,403.00000000000216,0.0,31.486069166610108,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-11,17537.562255214543,924.7036826533532,881.9237987158848,105.08347473378194,4.46605207510283,4.282083284371411,0.2200000000000012,1.137695071877124,10024.809213943663,8714.659110961238,0.10354574589804313,9.811242288419521,403.00000000000216,0.0,31.484551874957624,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-12,18464.093200783915,926.530945571141,897.8962446413105,109.56292925654219,4.479500271582461,4.350150052160272,0.2200000000000012,1.1236775741082323,10331.07047165147,8982.044995793663,0.10183691123348725,10.01521743060037,403.00000000000216,0.0,31.483413906218264,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-13,19390.34052114388,926.2473203612917,909.7757555559681,114.05010579825685,4.487210853331325,4.403237943127968,0.2200000000000012,1.1111602491008914,10653.970169511082,9276.20166862936,0.09983841387114012,10.256308030933486,403.00000000000216,0.0,31.482560429663742,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-14,20314.511935783605,924.171414640718,917.6248478563762,118.54110229633342,4.491022231789062,4.441615755342103,0.2200000000000012,1.0998769741559866,10987.08217302861,9595.303061426785,0.09761555894892729,10.530157655391468,403.00000000000216,0.0,31.48192032224785,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-15,21235.233822555252,920.721886772395,921.7588251295167,123.03355781468723,4.492474818638183,4.466627621290035,0.2200000000000012,1.0895512341722597,11320.463494132604,9936.584164201971,0.09521183081479838,10.832692578970896,403.00000000000216,0.0,31.48144024168593,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-16,22151.62625573354,916.3924331788451,922.7616731457814,127.5264288652173,4.492885525743349,4.480702131610713,0.2200000000000012,1.079990671912325,11643.595102284451,10296.034584043544,0.0926779422772269,11.159369143342605,403.00000000000216,0.0,31.481080181264492,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-17,23063.35928456037,911.7330288272508,921.4979811036812,132.01982164891317,4.4934036401058375,4.487359177893562,0.2200000000000012,1.0710557059381236,11942.635681557858,10667.545799054005,0.09007940047004051,11.504284452852803,403.00000000000216,0.0,31.480810135948413,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-18,23969.80522618696,906.4459416269035,918.8899497902703,136.507303211475,4.487489704869301,4.490131051164198,0.2200000000000012,1.0626292067321979,12206.309544153399,11042.845516064923,0.08748957620902695,11.859451219406912,403.00000000000216,0.0,31.480607601961353,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-19,24870.61387439139,900.8086482046649,915.2155570421222,140.98909085398464,4.481793749240217,4.490201067946522,0.2200000000000012,1.054633184945724,12431.0087014247,11412.846499686071,0.08498450600938828,12.215937800463411,403.00000000000216,0.0,31.480455701471058,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-20,25766.29115886404,895.6772844728278,910.8486296432607,145.47068045464513,4.481594180708449,4.489184737611481,0.2200000000000012,1.0469946042878335,12621.314919554145,11767.636620078081,0.08262638855681508,12.564067118931934,403.00000000000216,0.0,31.480341776103337,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-21,26657.965072444775,891.6739135808664,906.206346828439,149.96055720588387,4.489880186274718,4.4888584950315,0.2200000000000012,1.0396696765513647,12778.420388473354,12097.908605976485,0.08046219607178076,12.894740707654044,403.00000000000216,0.0,31.48025633207755,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-22,27547.210116550817,889.2450441061422,901.7098679106,154.4684786671798,4.5079240375728835,4.490956250071304,0.2200000000000012,1.032651093871185,12901.816390256132,12396.208393719617,0.07853362184375164,13.200549713028852,403.00000000000216,0.0,31.480192249058206,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-23,28435.91563524767,888.7055186969317,897.7548030014709,159.0041870546837,4.535710319711666,4.497016799706038,0.2200000000000012,1.0259377386322202,12990.524256708492,12657.660690894127,0.07684721056510213,13.476907113472372,403.00000000000216,0.0,31.480144186793698,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-24,29326.187065802314,890.2714305546974,894.6890660520094,163.57644345843386,4.572257852905928,4.508269387109851,0.2200000000000012,1.019548164995498,13043.983043856533,12879.20801009046,0.07541239564199088,13.721020671238753,403.00000000000216,0.0,31.480108140095318,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-25,30221.97733878294,895.7902729806656,893.1670293386204,168.19734552207387,4.6209031505068605,4.527350391980746,0.2200000000000012,1.0135185898099732,13059.600038763998,13059.466641052028,0.07422170784978674,13.931376363157591,403.00000000000216,0.0,31.48008110507153,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-26,31124.03927428764,902.0619355047313,893.3462684486983,172.87127998835592,4.673935281432188,4.554854584547944,0.2200000000000012,1.007878276552698,13032.537752623975,13198.47034277999,0.07323593182463814,14.107283080383729,403.00000000000216,0.0,31.48006082880369,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
2020-05-27,32031.563780214805,907.5245059271924,895.0389259648377,177.59652721815797,4.725247841164645,4.589748566077416,0.2200000000000012,1.0026200842729605,12960.524387512602,13295.794111319014,0.0724460180346067,14.24725610472867,403.00000000000216,0.0,31.480045621602812,46.100000000000236,40.3000000000002,17167.97000000009,10.500000000000053,11.000000000000062,9534956.00000005
