date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,population
2020-10-18,83651.27513623607,741.4233708777281,754.2231956306682,1283.8175681003786,9.390373227478033,8.90922174094058,1373174.6571143856,0.9508180463593379,6812.58742599809,6881.759128617036,0.10742960673116894,9.315766073676969,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,64.31148656833601,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-19,84386.53112593283,735.2559896967585,751.0106615904876,1293.3442200313298,9.526651930951136,9.062901438219992,1379956.2292611306,0.9387219704514698,6781.57214674486,6861.437607613401,0.10608384047177696,9.433809041359872,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,63.7380979579263,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-20,85114.51988614335,727.9887602105143,746.4973711120651,1303.0032522891747,9.65903225784491,9.217588974592609,1386703.5655302068,0.9268428676252876,6747.336269076108,6836.609314307346,0.10459229211853874,9.570455358912614,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,63.1594218847344,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-21,85833.18842785909,718.6685417157405,740.6193040289431,1312.7724295206967,9.769177231522029,9.366486010194631,1393415.3326641405,0.9153908772865169,6711.767133933787,6808.221093681392,0.10295343046576264,9.726571318796626,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,62.57274062169568,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-22,86540.22769775287,707.0392698937876,733.3285486422642,1322.6172180681262,9.844788547429513,9.502110144362211,1400093.0616829814,0.904590022864695,6677.729018840782,6777.4446179339675,0.10119002436839128,9.90068640764952,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,61.98267634539272,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-23,87233.59538546733,693.3676877144593,724.6248046620482,1332.495314973204,9.878096905077644,9.617390300579364,1406735.7426908095,0.8945989489520132,6642.681007828075,6745.100561058759,0.09933207871585402,10.09202741077917,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,61.398307356006484,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-24,87911.90802908123,678.3126436138996,714.57901041315,1342.360044730228,9.864729757024149,9.706488265188899,1413344.5757317487,0.8855295284560925,6608.833040938938,6711.794829326722,0.09740403641245625,10.299195089435395,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,60.83100524227967,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-25,88574.73509420923,662.8270651280079,703.3510632397276,1352.1629068508405,9.802862120612339,9.765414841425624,1419917.8017406366,0.8774428800201572,6573.226008887794,6677.586878297572,0.09542616887366034,10.520252813521294,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,60.29281275523925,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-26,89224.57037366288,649.8352794536345,691.1481896405271,1361.8857386384555,9.722831787615053,9.793386922924435,1426453.8504974637,0.8703921147662503,6536.048756827457,6642.499919550595,0.09343872814199393,10.75230499475637,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,59.79522721348833,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-27,89860.51877895446,635.9484052915841,677.9996404527622,1371.5038482580937,9.618109619638258,9.787427716433806,1432949.089392169,0.8644170660359041,6495.238894705282,6606.475456792885,0.09148273065723894,10.99182570792896,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,59.348288057175154,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-28,90481.0850602987,620.5662813442545,663.9850913609041,1380.9819909123828,9.478142654289146,9.745679546213537,1439397.5698237023,0.8595655467796763,6448.480431533172,6568.852940364551,0.08957180882033722,11.234098757352683,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,58.96574125296548,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-10-29,91084.82206930303,603.7370090043132,649.2276701690306,1390.2839560155755,9.301965103192632,9.667909465736443,1445791.942590791,0.855899434810033,6394.372767088802,6528.363671013564,0.08774252823774818,11.474135800399791,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,58.65006644392587,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
