date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-12-04,352073.8499606049,5642.939972192928,5352.673264438008,11714.946370194515,79.9643536542097,76.48512218869591,0.010000000000000054,1.106689387749076,430.5400224867667,2968.8531295892394,116502.62667529938,112678.01291681125,0.049990297376824255,19.12068877069001,0.009987394957983248,0.0,712.7281512605081,716.9422268907601,0.0,72.63480025946052,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.7533637819304286,10.485274473742487
2020-12-05,357821.82417051884,5747.974209913935,5448.29114289865,11796.520314168205,81.57394397368907,77.6787640720327,0.010000000000000054,1.1029367240697272,440.86665228847585,3035.774026248172,117681.23889787743,113964.19191126729,0.04999272303261826,19.052266739620634,0.009950630252100896,0.0,704.195822559797,712.1741717841021,0.0,72.64860019459549,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.7765363418499875,10.74991279962307
2020-12-06,363667.2016120525,5845.377441533715,5544.008687490737,11879.797022956487,83.27670878828243,78.9167393436174,0.010000000000000054,1.0990281733043976,451.24777525384945,3100.6278209143175,118810.39195621367,115212.53431806603,0.04999454227446376,18.99559630552352,0.00990043228829999,0.0,701.2758585164873,708.2148078943153,0.0,72.65895014594672,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.8000157017656475,10.9892067393424
2020-12-07,369590.5055561634,5923.303944110863,5639.260363549542,11964.528261722877,84.73123876638971,80.24062399704735,0.010000000000000054,1.0949980207346022,461.63568599759526,3162.9972231518063,119890.35020504019,116422.12963318446,0.04999590670584789,18.95049166999593,0.009861006181318736,0.0,709.152789168556,708.3877865930062,0.0,72.66671260946013,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.8236483309460896,11.196382914881736
2020-12-08,375592.3741574269,6001.868601263504,5733.496261511551,12050.827272568838,86.29901084596241,81.66710552202609,0.010000000000000054,1.0908913726938103,471.92133463394373,3222.6880595745897,120916.7457985767,117589.0467239189,0.04999693002938599,18.915001913453665,0.009838223931399537,0.0,721.6396888382797,714.7025238490867,0.0,72.6725344570952,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.847268961294807,11.365130662013197
2020-12-09,381674.03118368157,6081.657026254683,5825.7538700186105,12138.895664510681,88.06839194184104,83.20367044727277,0.010000000000000054,1.086727353049771,481.9887870129504,3279.6420627804946,121898.76996625654,118712.67214701175,0.04999769752203956,18.888166431858213,0.009841984044218703,8.548804137039418e-05,742.7375397379545,728.8916795707203,4.638009049773766e-05,72.6769008428215,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.870702921451303,11.489542128008667
2020-12-10,387835.37393721234,6161.342753530711,5914.925208267036,12228.939589365575,90.04392485489417,84.84884898930086,0.010000000000000054,1.08251820386296,491.72635108712143,3333.9197823794934,122823.9297209757,119789.24236171342,0.04999827314152974,18.868456756666795,0.009899749183778133,0.00030732870071105406,774.5260539631308,752.6348553470782,0.00015695701357466122,72.68017563211622,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.8937818775784634,11.565205815694393
2020-12-11,394073.5391956377,6238.1652584253525,5999.957175269452,12321.106873666085,92.16728430051143,86.59239853900228,0.010000000000000054,1.07826938980737,501.08257844139223,3385.691921464651,123683.39402634928,120815.08130263624,0.04999870485614738,18.854217486698573,0.01005086230800168,0.0007104577407886249,821.6251319397056,788.1230710513571,0.0003426692792501631,72.68263172408726,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.9163570241225365,11.589881298699428
2020-12-12,400381.8276675757,6308.288471937963,6080.00181180116,12415.43986759606,94.33299392997324,88.4154412765854,0.010000000000000054,1.0740027857298018,509.98748328159434,3434.6358771036644,124493.71541310409,121788.30575719714,0.0499990286421106,18.844113341268297,0.010387371036107932,0.0013886933379120927,901.7736162463127,839.4343685761726,0.0006109127545248899,72.68447379306554,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.9383103620525692,11.56385981509948
2020-12-13,406748.89733439276,6367.069666817089,6154.528996859928,12511.840081692539,96.40021409647814,90.29056738277855,0.010000000000000054,1.0697493420446056,518.4081463978481,3480.3475122233576,125283.83421658324,122713.09305416177,0.04999927148158302,18.838703945834894,0.01104618438567825,0.0024762323499111284,1028.3235379765918,911.1613452750528,0.0009648102931076325,72.68585534479925,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,3.959564542709439,11.49008926985727
