date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,median_age,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-03-11,5.038820409713152,0.40827164913532776,0.32195375747161253,1.0000000000000038,0.0,0.0,16.889922766527427,25.3000000000001,304568.0000000012,9.600000000000035,0.6000000000000022,41.892422811981916
2020-03-12,5.070841228422557,0.41355598113812986,0.3400652997585559,1.0000000000000042,0.0,0.0,16.997165733589842,25.30000000000011,304568.00000000134,9.600000000000039,0.6000000000000024,41.8110450847922
2020-03-13,5.136776687315632,0.42731307505851074,0.35689884553643525,1.0000000000000044,0.0,0.0,17.218081152163965,25.300000000000118,304568.0000000014,9.600000000000042,0.6000000000000026,41.69768297325807
2020-03-14,5.2502069498758726,0.4484583033850279,0.3737702879984809,1.0000000000000047,0.0,0.0,17.598195479507616,25.30000000000012,304568.00000000146,9.600000000000044,0.6000000000000028,41.54582791006181
2020-03-15,5.422609963538134,0.47506383096475746,0.391953281609721,1.0000000000000049,0.0,0.0,18.175989369811735,25.300000000000125,304568.0000000015,9.600000000000046,0.6000000000000029,41.349094937533025
2020-03-16,5.643363419647791,0.48564499668833927,0.41063383644969603,1.000000000000005,0.0,0.0,18.915851432659412,25.30000000000013,304568.0000000016,9.600000000000048,0.600000000000003,41.10200253337422
2020-03-17,5.920790179474055,0.5009014915369404,0.43050963719506197,1.000000000000005,0.0,0.0,19.845683661760265,25.300000000000132,304568.0000000016,9.60000000000005,0.6000000000000031,40.79877469299406
2020-03-18,6.272283003060626,0.5320271205919433,0.45339273209797787,1.000000000000005,0.0,0.0,21.023797814193536,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,40.43387328357421
2020-03-19,6.718158600065358,0.5843467787115733,0.4816061198556432,1.000000000000005,0.0,0.0,22.518310383916035,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,40.00329960900078
2020-03-20,7.277048167890014,0.6587836780866869,0.5175311897624508,1.000000000000005,0.0,0.0,24.391688831893113,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,39.50532312304023
2020-03-21,7.962440295277576,0.7529597689076152,0.5632683018241016,1.000000000000005,0.0,0.0,26.68916125869687,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,38.94078050369863
2020-03-22,8.780088140010234,0.8620210548642941,0.6203822218431904,1.000000000000005,0.0,0.0,29.43002365895483,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,38.313832930641325
2020-03-23,9.698333719745895,0.9515254873343891,0.6884632985737321,1.000000000000005,0.0,0.0,32.50817078235451,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,37.63311108869117
2020-03-24,10.72667530596975,1.0533015169229012,0.7686719729606819,1.000000000000005,0.0,0.0,35.95544757610014,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,36.91142416054835
2020-03-25,11.888154507919479,1.1801991499740139,0.8623779293003448,1.000000000000005,0.0,0.0,39.849088590931025,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,36.16094253171429
2020-03-26,13.209991123344286,1.3358765764430212,0.9706940804594233,1.000000000000005,0.0,0.0,44.28032694740003,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,35.392444478433006
2020-03-27,14.716559276574175,1.5170981239935486,1.0941270567893011,1.000000000000005,0.0,0.0,49.33085106058243,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,34.618613197683416
2020-03-28,16.4241195220719,1.7154577235704718,1.2323150728117582,1.000000000000005,0.0,0.0,55.05514718360757,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,33.85276548972996
