date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2021-09-14,3461.550353157352,7.47991891092567,7.854750546262107,59.44693253226486,0.06901151999050069,0.05432091845167622,64033.68816705028,1511.2610249701725,0.9176559814656331,1.338955315566476,203.64813737853524,197.38186689841322,0.03970265223319462,29.45844899312863,0.010000000000000054,192.20662984627216,103.60115461387758,0.1293933906379031,33.087879783169655,82.49000000000044,39355.000000000204
2021-09-15,3468.783062217728,7.232709060375903,7.75250182372374,59.51729377541075,0.0704076380536384,0.05914114132744505,64239.78331985793,1513.0496077709413,0.9043644812511329,1.3166383785085152,206.09515280765737,199.40803882927239,0.03750662718394578,31.15491786960412,0.010000000000000054,205.6899825426138,116.69233331658164,0.14289265125250644,34.19090983737729,82.49000000000044,39355.000000000204
2021-09-16,3475.7279075230294,6.944845305301328,7.598678727198116,59.58730775883676,0.07004877960680937,0.06275630848427168,64448.1339669459,1514.8293632296302,0.891669126937058,1.3055460107721444,208.350647087967,201.48792957444326,0.03524196133818562,32.912571724762934,0.010000000000000054,218.73421090425194,130.20260486785017,0.1566260172047324,35.35465296626832,82.49000000000044,39355.000000000204
2021-09-17,3482.3566610883017,6.628753565272061,7.397864733827815,59.65508973961893,0.0678080779177768,0.06499483317315861,64658.26471244287,1516.552381181113,0.8796288652415795,1.3056247095443114,210.130745496971,203.5840952092749,0.032978659109650886,34.76819576189805,0.010000000000000054,230.2836979325526,143.51777459465,0.1695105600916556,36.56762838016348,82.49000000000044,39355.000000000204
2021-09-18,3488.660110554434,6.303449466132463,7.1586073415796605,59.71882215280737,0.06375198604014262,0.06577327420113602,64869.958440602444,1518.1724591243633,0.8682675442123751,1.3153475991696555,211.69372815957405,205.66250579609675,0.030772779076905295,36.73520144327233,0.010000000000000054,239.3575051882642,156.00329539330517,0.18061579013984738,37.80558230645427,82.49000000000044,39355.000000000204
2021-09-19,3494.6530014678665,5.992890913432579,6.893419307089731,59.77689942003548,0.058091946866887886,0.0651195484110331,65082.99108319918,1519.6487832573016,0.8576025650758953,1.3334941081253582,213.0326425967332,207.65701186161715,0.028679293422094,38.79956527120673,0.010000000000000054,245.63880870158422,167.10253618622028,0.18941659373610756,39.037525449944184,82.49000000000044,39355.000000000204
2021-09-20,3500.4105170996118,5.757515631745418,6.618414027828619,59.82803655597692,0.051148145670527945,0.06301386945307128,65297.001877363924,1520.948689252933,0.8476395450092497,1.3589117898852294,214.01079416474477,209.4850989091414,0.02674912746799264,41.01451073427131,0.010000000000000054,249.1298606740015,176.33003723985942,0.195462736187666,40.23026108810461,82.49000000000044,39355.000000000204
2021-09-21,3505.923660287545,5.513143187933181,6.337477133670437,59.871350623188334,0.043322324508228885,0.059423298017405334,65511.6447499752,1522.0497328414472,0.8383898074317929,1.3900252559023967,214.64287261127703,211.07198513854672,0.025002214056068842,43.47718880377401,0.010000000000000054,249.8236129155424,183.2307212072058,0.19837016138444727,41.351781142516785,82.49000000000044,39355.000000000204
2021-09-22,3511.1693612466916,5.245700959146402,6.05364243331683,59.90642182324137,0.03507739302564485,0.05448150066237532,65726.50524961788,1522.941242746795,0.8298676626197411,1.4244732621164138,214.86049964268562,212.34204638461492,0.023442998615742672,46.29339418848023,0.010000000000000054,247.76345144489892,187.49026779616094,0.19796879750892396,42.37381323245326,82.49000000000044,39355.000000000204
2021-09-23,3516.12272229249,4.953361045798075,5.769165890921695,59.933339315071706,0.026922136559796018,0.04844709834746026,65941.06035285669,1523.6254853891223,0.8221329706235012,1.4616160972014043,214.55510323880182,213.24569122026497,0.02205946292431511,49.638733424165686,0.010000000000000054,242.79023294911298,188.89601371072797,0.1943306705298833,43.27373096506399,82.49000000000044,39355.000000000204
