date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,aged_65_older,median_age,handwashing_facilities,hospital_beds_per_thousand,population
2021-06-19,89557.97735028621,1572.810351025219,1463.729035112328,3559.556744952285,65.33521128180291,55.31401287451723,2207.012974201584,1.1897042201439074,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.010831883046160435,4874.543848321748,44.941047442210575,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-20,91159.84624800891,1601.8688977226982,1499.5069890039313,3627.5762691214586,68.01952416917388,58.5426420088292,2246.488417302775,1.1761482362132973,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.012842561282681115,5698.950711063559,45.20966874261469,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-21,92785.43195491438,1625.5857069054714,1533.2562325415738,3697.595905784215,70.0196366627564,61.6125865486388,2286.548346428927,1.1624549069595866,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0149370276200587,6550.182894319013,45.44888568753639,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-22,94433.51430232039,1648.0823474059966,1564.8673460286777,3769.5075143413987,71.91160855718377,64.48589789467249,2327.16269582687,1.1486327122171058,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.01706508487147586,7410.02068722279,45.65415198381654,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-23,96101.42331562215,1667.9090133017528,1593.9186832448463,3843.1537126791313,73.6461983377328,67.11745493360951,2368.265664727299,1.1346883350678083,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.019170985599308292,8257.372076503081,45.81077785340868,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-24,97785.37580927653,1683.9524936544037,1619.872143008944,3918.3240272372145,75.17031455808316,69.46633699852657,2409.7640143825815,1.120650220273062,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.021201283801937625,9067.798320467178,45.91967631184067,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-25,99480.72783304029,1695.3520237637526,1642.2199978514097,3994.7520055604314,76.42797832321665,71.50435358923117,2451.5432908451166,1.1065615178227683,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.023087614435163665,9814.033226452535,45.99263991002795,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-26,101182.1640066485,1701.4361736082078,1660.5950155184885,4072.1130507120233,77.36104515159165,73.22244166251173,2493.4724920511003,1.0924621855551837,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.024758503327988825,10469.22044343347,46.0487982906335,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-27,102883.83952082363,1701.6755141751303,1674.8530501004072,4150.022797083798,77.909746371774,74.63546359982509,2535.4075681333516,1.0783865551327758,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.026148224619456435,11009.588651902852,46.111961355337826,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-06-28,104583.87823467089,1700.038713847252,1685.489187058178,4228.039673766312,78.01687668251516,75.77806618726389,2577.3022735466884,1.064384615767812,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.027203443836279505,11416.572710646615,46.20405246446724,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
