date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,population
2022-04-22,33012.17876199746,9.37954216552949,8.240802364210813,696.9999997360371,1.162365679501855e-07,2.9231102743451104e-07,14440.31470820628,0.1498376791907745,453.07195329791847,822.5713951062226,0.059958078422527,36.916479623640036,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-23,33021.77957893188,9.600816934425088,8.6097863239015,696.9999998020288,8.717742596263912e-08,2.192332705758833e-07,14444.51453212435,0.14828840806793564,439.1431698861737,836.8697228002563,0.059968558816895334,36.659944397755936,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-24,33031.48977469669,9.710195764813658,8.93625716374062,696.9999998515226,6.538306947197934e-08,1.6442495293191248e-07,14448.762249772017,0.14722018452541863,426.467623051347,857.558077491273,0.05997641911267158,36.35971460083801,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-25,33041.2359477,9.746173003312908,9.208572801700116,696.9987393844413,4.9037302103984506e-08,1.2331871469893436e-07,14453.025757626383,0.14663604983556383,414.8671684843738,885.2992950286048,0.05998231433450377,36.02785948004032,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-26,33050.971854117,9.735906416996652,9.417606233466442,696.996323445895,3.677797657798838e-08,9.248903602420076e-08,14457.284826138359,0.14652778075094586,404.2008288519686,920.351733714894,0.05998673575087791,35.672291668853816,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-27,33060.62539996077,9.653545843775298,9.555011720995129,696.9937196367816,2.7583482433491287e-08,6.936677701815057e-08,14461.507907903724,0.14688888662979008,394.3996681806705,962.5112146365275,0.059990051813158515,35.29777337348915,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-28,33070.11560782453,9.49020786376232,9.615151324683014,696.9923808717372,0.0006141124781742043,5.2025082763612925e-08,14465.659563119152,0.14770076322702927,385.47171299717115,1011.2452080039002,0.059992538859868966,34.91280288079564,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-29,33079.36534193826,9.249734113723497,9.596539802497409,696.9939624475983,0.0030462340031038393,3.901881207270969e-08,14469.706028674225,0.14894751812162962,377.5119295442589,1065.8149984399015,0.05999440414490181,34.52781660791416,22.200000000000113,0.400000000000002,2305826.000000012
2022-04-30,33088.31085196117,8.945510022913835,9.502928284322975,697.0001098447494,0.007245890757660808,0.0006493505310773818,14473.61939497046,0.1505913755013711,370.67124515431624,1125.236248829928,0.059995803108676436,34.15380282439074,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-01,33096.90893082613,8.598078864955264,9.344117027721882,697.0122995781333,0.013013603588607637,0.0021974201381270483,14477.380738535556,0.15260368030088312,365.07271311589926,1188.296094185473,0.05999685233150741,33.801261943761745,22.200000000000113,0.400000000000002,2305826.000000012
