date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-04-15,8661.615891605628,59.93704281106859,58.739978999206855,32.30414188385494,0.137197753563154,0.13378699012440654,302282.95014354825,1127.3845517468812,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-16,8721.123408684842,59.507517079212974,59.243251864143424,32.43775411812719,0.13365138563131848,0.13626008745432644,304359.7119964787,1132.047618722897,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-17,8779.921628911834,58.79822022699223,59.42419681665969,32.5660983940253,0.12837363941741273,0.13661248640522466,306411.72009011963,1136.5268339516765,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-18,8837.78611502584,57.86448611400637,59.330757664207844,32.68779292932639,0.12171655794056452,0.13514601638762908,308431.14171270974,1140.7739732336363,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-19,8894.566929514382,56.780814488542994,58.96824116347594,32.80188218891468,0.11410577656789928,0.13189118649886677,310412.7441510486,1144.7556883932314,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-20,8950.181031007809,55.614101493427356,58.363874796330364,32.907891926107524,0.1060221249275406,0.1270405618198516,312353.6292939592,1148.4554282212341,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-21,9004.620437121415,54.43940611360646,57.56174190849542,33.005870463649856,0.09798782834336078,0.12090824941918749,314253.51851765794,1151.8748791814412,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-22,9057.958346587035,53.33790946561862,56.61898306356298,33.09641965446013,0.09055615891104363,0.11389951285624594,316114.96634978236,1155.0350459407043,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-23,9110.35373085173,52.395384264695615,55.602947058499716,33.18071810218968,0.08430367380513154,0.10648798305847416,317943.52071741153,1157.9770617664542,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-24,9162.054777776819,51.70104692508933,54.589054185277575,33.260538576642304,0.07982439400931093,0.09919856647937608,319747.84313308174,1160.7627963248422,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-25,9213.978785336505,51.9240075596865,53.74040796281087,33.3395215795406,0.07898594256580684,0.09277109680523352,321559.9464561466,1163.519303125986,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-26,9266.14790606768,52.169120731174125,53.08159184799704,33.41808656280676,0.07856718801679222,0.08741219461426783,323380.6037742371,1166.2612210419702,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-27,9318.173372989688,52.02546692200704,52.568928856909295,33.495659298317136,0.07757438907335704,0.08311603025287936,325196.2474709498,1168.9685095112789,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-28,9369.433374926506,51.26000193681886,52.114726700859165,33.571081901016505,0.07542384287159835,0.07971582036257494,326985.1769131675,1171.6007583454839,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-29,9419.206462998383,49.7730880718773,51.605461638443415,33.6429203462537,0.07183937536636853,0.07692245027516335,328722.2142165503,1174.10792008426,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-04-30,9466.77160549056,47.56514249217565,50.91541636457924,33.7096951077834,0.06677545912658642,0.07435344080915218,330382.196069653,1176.4383592616452,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-01,9511.48322900481,44.71162351425138,49.916908427280646,33.77005413626746,0.06035955168172073,0.07155467336704521,331942.59260201396,1178.544889355738,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
