date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-01-15,8697.10872937756,12.898943256407797,9.413022403610434,155.18213792553865,0.054725010662183514,0.029828441145917015,22607.335692252553,403.38355862571916,43.400000000000226,82.14000000000043,395762.0000000021,5.354645912741034,11.120399979126763
2021-01-16,8711.493053174101,14.384323796539874,10.52916127588173,155.24712380614517,0.06533270434440765,0.03719486027120255,22644.726236384013,403.5525219104664,43.400000000000226,82.14000000000043,395762.0000000021,5.372842408514598,11.748555594281374
2021-01-17,8727.330197120407,15.837143946306032,11.732048558721274,155.32256004917923,0.0756963608374914,0.04539614520340201,22685.893258736003,403.7486561387327,43.400000000000226,82.14000000000043,395762.0000000021,5.392564094685891,12.322473141366237
2021-01-18,8744.508733813169,17.178536692761227,13.013687194735873,155.4085328358504,0.08616787502372311,0.05440005007902221,22730.547121330637,403.972185381361,43.400000000000226,82.14000000000043,395762.0000000021,5.412740782714491,12.83171377651597
2021-01-19,8763.06655359195,18.557819778782328,14.362535596439777,155.505236084548,0.09684956496203945,0.06406474344161972,22778.78632063602,404.22361382593726,43.400000000000226,82.14000000000043,395762.0000000021,5.43238278714669,13.269125160625986
2021-01-20,8782.969695413754,19.903141821804944,15.747822996618808,155.61168401234465,0.10655766499496222,0.07403498292058144,22830.52258129799,404.5003784366804,43.400000000000226,82.14000000000043,395762.0000000021,5.4504773433843114,13.629033592512172
2021-01-21,8804.11285656356,21.143161149805586,17.128143103960582,155.7260060603253,0.11440435087938282,0.0838407168284453,22885.48218064062,404.797615760284,43.400000000000226,82.14000000000043,395762.0000000021,5.466055440357523,13.90705222827463
2021-01-22,8826.319774937227,22.206918373666444,18.45789934477719,155.84566808758422,0.11972375443296976,0.0929710353588907,22943.206942041583,405.1087370302976,43.400000000000226,82.14000000000043,395762.0000000021,5.47825141035403,14.102654948286055
2021-01-23,8849.343515753677,23.023740816448964,19.69213879429721,155.96763826672264,0.12201647451897443,0.10092963398523155,23003.054979963672,405.42585949541285,43.400000000000226,82.14000000000043,395762.0000000021,5.4863570867155715,14.219637785228782
2021-01-24,8872.866686589026,23.52317083534904,20.790177625134707,156.08851150547207,0.12090796028483539,0.10727641100928584,23064.201258728444,405.74012991567787,43.400000000000226,82.14000000000043,395762.0000000021,5.489871887434877,14.26607645509115
2021-01-25,8896.781430584962,23.914743995936508,21.752530277674595,156.20460276291163,0.11611729859113151,0.1114821951347926,23126.365410756127,406.0419671846581,43.400000000000226,82.14000000000043,395762.0000000021,5.488549843177975,14.253905965383392
2021-01-26,8920.95271805832,24.171287473358362,22.55449644775178,156.31448956410378,0.10990633205582452,0.1133197911474747,23189.196438157625,406.3276728674858,43.400000000000226,82.14000000000043,395762.0000000021,5.482428127142931,14.200618942132493
2021-01-27,8945.089716307166,24.136998248845565,23.159384294443477,156.41734745749952,0.10287254154348453,0.11281111032893198,23251.938346071387,406.5951033901107,43.400000000000226,82.14000000000043,395762.0000000021,5.471640376915984,14.12611068826898
2021-01-28,8968.825787553593,23.73607124642735,23.529864820703363,156.512962112194,0.09562564080531874,0.11018751826706112,23313.638090355125,406.84370149216346,43.400000000000226,82.14000000000043,395762.0000000021,5.4563939635439525,14.050070711279785
2021-01-29,8991.778487400825,22.952699847231663,23.636487658837186,156.6017383908684,0.08878451825751209,0.10586009571387062,23373.301538354615,407.07451981660216,43.400000000000226,82.14000000000043,395762.0000000021,5.436944170598687,13.98996957700035
2021-01-30,9013.594563676035,21.81607627521046,23.4640679096095,156.68470715449607,0.0829749433149829,0.10039733422884199,23430.01043948028,407.290238601948,43.400000000000226,82.14000000000043,395762.0000000021,5.413566055735522,13.959492258011156
2021-01-31,9033.983705562468,20.389141886433723,23.016476271573673,156.76353036587227,0.07882784614169945,0.0945084079114506,23483.010153139658,407.4951789514615,43.400000000000226,82.14000000000043,395762.0000000021,5.386524574122269,13.966396989242066
2021-02-01,9052.493015112395,18.509309549925504,22.244437520422363,156.8379839088582,0.07445701906005618,0.08866508098206898,23531.123411073266,407.68877076821855,43.400000000000226,82.14000000000043,395762.0000000021,5.356043398271089,14.010736032632465
2021-02-02,9068.969454288414,16.4764391760188,21.14537936850038,156.90874003248422,0.07075873068159683,0.08316154506105085,23573.9524028428,407.87276084927373,43.400000000000226,82.14000000000043,395762.0000000021,5.322256553689933,14.084140652233165
2021-02-03,9083.528932991696,14.55947870328108,19.777396032516222,156.97808055765364,0.06934248046110074,0.07844226416101124,23611.798422364842,408.0530722529869,43.400000000000226,82.14000000000043,395762.0000000021,5.285295518047031,14.176359483080148
2021-02-04,9096.492788948697,12.963855957001867,18.23875032109048,157.04917127796895,0.07109218678409326,0.07499491725456589,23645.49675407166,408.23792151359334,43.400000000000226,82.14000000000043,395762.0000000021,5.2452981691475244,14.276599190295173
2021-02-05,9108.340147626208,11.847358677512238,16.6525002004171,157.12551776035153,0.07634758223415927,0.07327010520013588,23676.2928375318,408.43640655213153,43.400000000000226,82.14000000000043,395762.0000000021,5.2024113404076076,14.374721347657221
2021-02-06,9119.672192167633,11.33204454142443,15.15496871850935,157.21055719550628,0.08504026004342827,0.0736211309363011,23705.74939091553,408.65744760963895,43.400000000000226,82.14000000000043,395762.0000000021,5.156788581951756,14.462331480777104
2021-02-07,9131.185365845195,11.513173677561552,13.887096448384288,157.3073522857702,0.09679570893043823,0.0762588346275653,23735.67675359392,408.9089929470488,43.400000000000226,82.14000000000043,395762.0000000021,5.108584325927302,14.533787233724414
2021-02-08,9143.6512738991,12.465908053904863,13.023779349862892,157.41962216520054,0.11227034343021416,0.08175973683040262,23768.080643088168,409.200700431037,43.400000000000226,82.14000000000043,395762.0000000021,5.057945354982006,14.587145878243742
2021-02-09,9157.352708818004,13.70143491890314,12.627267770315736,157.54894416106936,0.12932234386871777,0.09025758542823199,23803.696151353004,409.53666300912187,43.400000000000226,82.14000000000043,395762.0000000021,5.004780560238727,14.625066329912856
2021-02-10,9172.453526442216,15.100817624212935,12.704413497420077,157.69512764245707,0.14618374238764076,0.10140020264583482,23842.949206274967,409.91638138741723,43.400000000000226,82.14000000000043,395762.0000000021,4.9490186550114466,14.628231019943666
2021-02-11,9188.99622110834,16.54269466612353,13.215394964694037,157.85649440669758,0.1613669599904723,0.11449359089840348,23885.950268636447,410.33549353894745,43.400000000000226,82.14000000000043,395762.0000000021,4.890755010743309,14.60120177636233
2021-02-12,9206.90010700774,17.903885899398755,14.080261155647246,158.03008896921216,0.17359470932704973,0.12861001217832774,23932.489604838716,410.78632183488344,43.400000000000226,82.14000000000043,395762.0000000021,4.83033154109378,14.563768517607441
2021-02-13,9225.959954205397,19.059847197658343,15.183839531893831,158.21183628088477,0.18174742178197148,0.14266904759528454,23982.033741444196,411.2582833929699,43.400000000000226,82.14000000000043,395762.0000000021,4.768366372137637,14.544227602537486
