date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2021-09-11,1184542.7243287992,1990.3022114539863,1994.7615908543626,25517.002242771523,6.455662665949797,6.055054767331552,0.0135826709796016,2191.8412929754504,1.08681648490287,216.06834622613712,688.0646188199686,141.09928856198448,42845.48948451191,41828.47772581705,0.05227104262791345,19.06218161425725,73.20811052337845,16629.78771680907,19808.072660281076,0.05345505987420579,43.44930786609371,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.620287272898327,5.031574988543824
2021-09-12,1186534.7232239766,1991.9988951774349,1993.293445403218,25523.562768051528,6.5605252800053435,6.183237908077859,0.016866221075683776,2192.404973125256,1.0868607476461263,217.20150207425732,690.5976399391533,141.235935716899,43330.259905885614,42150.79150380047,0.05210712812478131,19.193043773718173,73.25698221380091,15934.816013851165,18707.692164894084,0.05226614946286191,43.33732543738547,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.615820981499873,5.242686766694914
2021-09-13,1188530.164654571,1995.4414305944558,1992.7018456878395,25530.19526608393,6.632498032402207,6.304923906171526,0.021907099549490737,2192.9748313306936,1.0871450759252879,218.02806579292667,692.6753307947021,141.36810757306552,43856.82254738454,42526.04959100491,0.05190840039222859,19.338142558795447,73.30470514774575,15410.905691707074,17742.711673767546,0.05105901739772828,43.256632733501355,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.611260209298802,5.38600994989422
2021-09-14,1190529.6735070902,1999.5088525192125,1993.1458091204395,25536.89483353196,6.699567448025,6.417749813920833,0.029294093246474934,2193.550448805069,1.0876414507707288,218.54323745070695,694.2687637715285,141.49763610966357,44396.21692669878,42946.116071728204,0.05166336234976297,19.496022885483168,73.35145775544419,15099.322432969078,16928.432963470477,0.049857611464585866,43.202230852647084,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.606467596719241,5.455288828813384
2021-09-15,1192533.467880804,2003.7943737139112,1994.62426504977,25543.656580869756,6.761747337796394,6.5196953597942215,0.03953941285664039,2194.131407224361,1.0883438870437883,218.73945782300143,695.3353155565077,141.62605723738687,44914.65605313662,43401.26282949111,0.05137470340420982,19.66461412597407,73.39740941225227,14966.932160861283,16274.253374833,0.048689588688937205,43.16667313948537,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.601307203218639,5.446155212430989
2021-09-16,1194541.3917800295,2007.92389922532,1997.009866369748,25550.47482091415,6.818240044394494,6.609367350485624,0.05300992486549269,2194.717219122217,1.089232866801912,218.6248745566502,695.8704427113378,141.75428113101384,45395.60702046016,43879.607593999455,0.05103102755315743,19.842158073472177,73.44262218523973,14941.617591880631,15777.076715029101,0.04757278298405914,43.14000485461409,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.595659620254974,5.35590854156076
2021-09-17,1196552.9396333431,2011.5478533136277,2000.0743482259238,25557.342460223463,6.86763930931398,6.686212972463452,0.07013042361033493,2195.307275686204,1.0902843786082228,218.25201079790168,695.9056439274926,141.8833284953194,45832.45594407822,44367.401348376196,0.05064608902298062,20.02622101147132,73.4871991857948,15036.06057594023,15431.402898262797,0.04651604489803149,43.12000364096063,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.589432844289036,5.185837845669454
2021-09-18,1198567.2746829921,2014.3350496490891,2003.5075470453344,25564.250542646623,6.908082423161966,6.750679768132343,0.09144235552287744,2195.900807604992,1.0914750809826717,217.70534617211757,695.5872807801388,142.0143822796992,46217.71369367605,44849.14949221305,0.05023989966962726,20.212534213677856,73.53127026846707,15268.74750047491,15236.979516942109,0.045530860434997496,43.118717016434815,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.582569969812965,4.941601742826295
2021-09-19,1200583.2427769518,2015.9680939595087,2006.9316648088907,25571.187906985004,6.937364338379888,6.804335617954471,0.11761230962858368,2196.4968557037473,1.092797164001388,217.06168577647054,695.0213106174257,142.14868974791293,46540.77798195717,45307.79657294137,0.049837164571225036,20.39618314248208,73.5749813050996,15647.709978943794,15195.973503252819,0.0446274601290924,43.13376465308248,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.57505449739852,4.633130363357607
2021-09-20,1202600.7806121274,2017.5378351755166,2010.088261373316,25578.120762171566,6.932855186558036,6.847072172418675,0.14943725419946005,2197.092522029914,1.0942568904541776,216.37402774541073,694.3355854194374,142.2873962702109,46786.54319881442,45726.32915239517,0.04946610872253649,20.572499347811814,73.61843668987845,16160.354607672642,15303.044493955473,0.04381190084988981,43.153680471065954,31.40000000000017,41.800000000000225,0.200000000000001,4.290000000000022,25.10000000000013,11655923.000000065,8.566913853010117,4.27416871628033
