date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2020-03-24,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,43.9528896333415,19.2000000000001,10913172.000000058
2020-03-25,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,47.27073251265973,19.2000000000001,10913172.000000058
2020-03-26,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,50.407376469174906,19.2000000000001,10913172.000000058
2020-03-27,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,53.32858762014242,19.2000000000001,10913172.000000058
2020-03-28,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,56.00935716630277,19.2000000000001,10913172.000000058
2020-03-29,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,58.44080795229666,19.2000000000001,10913172.000000058
2020-03-30,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,60.63013957766796,19.2000000000001,10913172.000000058
2020-03-31,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,62.622532446664124,19.2000000000001,10913172.000000058
2020-04-01,4.00000000000002,0.0,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,64.41776342678875,19.2000000000001,10913172.000000058
2020-04-02,4.00000000000002,0.002456367162249517,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,66.0238188532203,19.2000000000001,10913172.000000058
2020-04-03,4.00000000000002,0.012184873949579882,0.0,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,67.4585832737227,19.2000000000001,10913172.000000058
2020-04-04,4.00000000000002,0.028983516483516623,0.002643665158371046,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,68.75110600732833,19.2000000000001,10913172.000000058
2020-04-05,4.00000000000002,0.05205437944408559,0.00894654977375569,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,69.91274935035737,19.2000000000001,10913172.000000058
2020-04-06,4.00000000000002,0.08015261393018788,0.02025063631221729,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,70.96183544521804,19.2000000000001,10913172.000000058
2020-04-07,4.00000000000002,0.11169817085488101,0.036917615243212853,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,71.92355305450187,19.2000000000001,10913172.000000058
2020-04-08,4.00000000000002,0.14485960099183984,0.05857395803874465,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,72.82988764155525,19.2000000000001,10913172.000000058
2020-04-09,4.00000000000002,0.1776169050102022,0.08429472192272386,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,73.703546952886,19.2000000000001,10913172.000000058
2020-04-10,4.00000000000002,0.20780867100070313,0.1127414034329934,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.5598749851882,19.2000000000001,10913172.000000058
2020-04-11,4.00000000000002,0.2331674276202757,0.1422653285928449,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,75.41336939338382,19.2000000000001,10913172.000000058
2020-04-12,4.00000000000002,0.2513461589505013,0.1709851955396567,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,76.27789307606577,19.2000000000001,10913172.000000058
2020-04-13,3.997478991596659,0.26245919904480913,0.19719817267284245,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,77.16254036296411,19.2000000000001,10913172.000000058
2020-04-14,3.9926470588235503,0.27121414718276693,0.2200975629241539,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,78.06900918301828,19.2000000000001,10913172.000000058
2020-04-15,3.9874393988364787,0.27642289222288685,0.23896764536700077,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,78.98795081098716,19.2000000000001,10913172.000000058
2020-04-16,3.9847618374272997,0.2775175570146122,0.253298293818399,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,79.90322797572594,19.2000000000001,10913172.000000058
2020-04-17,3.987924965659362,0.2743954399005846,0.2628709407904319,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,80.7951084413938,19.2000000000001,10913172.000000058
2020-04-18,4.000219742344074,0.26730272084334444,0.26782305045384563,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,81.64266019335962,19.2000000000001,10913172.000000058
2020-04-19,4.0245991958983325,0.25674724102035607,0.2686964733607466,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,82.42787976040444,19.2000000000001,10913172.000000058
2020-04-20,4.013019532670361,0.19301291945304977,0.2589232923185564,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.13675548934029,19.2000000000001,10913172.000000058
2020-04-21,3.9713031110412373,0.14475968958978733,0.23917372327899505,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.75803203394133,19.2000000000001,10913172.000000058
2020-04-22,3.9388845730999376,0.11778114405077607,0.21534231573009327,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.28461565441539,19.2000000000001,10913172.000000058
2020-04-23,3.9736204433996187,0.14984199895598788,0.19631911559524298,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.71462819200752,19.2000000000001,10913172.000000058
2020-04-24,4.140396328024833,0.24993806030296445,0.19231803740748604,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.05686141549897,19.2000000000001,10913172.000000058
2020-04-25,4.502582313891935,0.41867526468423816,0.2136231434402302,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.32632996595531,19.2000000000001,10913172.000000058
2020-04-26,5.11562451822439,0.6503671466385844,0.2696483530552862,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.53683441693589,19.2000000000001,10913172.000000058
2020-04-27,5.931482448138245,0.8438516366434521,0.3624717205122153,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.70455664657405,19.2000000000001,10913172.000000058
2020-04-28,6.989044932419146,1.0785577643280988,0.49761526420445995,6.000000000000032,0.0,0.0,19433.000000000102,0.9800000000000052,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.82328658641741,19.2000000000001,10913172.000000058
2020-04-29,8.371777235190265,1.398478762806517,0.6818303880369923,6.000000000000032,0.0,0.0,19433.000000000102,0.980012605042022,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.89251665280607,19.2000000000001,10913172.000000058
2020-04-30,10.178477399566605,1.818510009402888,0.9210840062830792,6.000000000000032,0.0,0.0,19433.000000000102,0.9800493697479045,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.90468694015411,19.2000000000001,10913172.000000058
2020-05-01,12.50134350539573,2.331723489599036,1.2190481372268565,6.000000000000032,0.0,0.0,19433.000000000102,0.9800995677117055,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.84934164338333,19.2000000000001,10913172.000000058
2020-05-02,15.409524112563313,2.9148236449950176,1.575967098395259,6.000000000000032,0.0,0.0,19433.000000000102,0.9801515988607036,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.71624637474834,19.2000000000001,10913172.000000058
2020-05-03,18.936781093472298,3.532239259279561,1.987807902981969,6.000000000000032,0.0,0.0,19433.000000000102,0.9801859357324716,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.49772615145568,19.2000000000001,10913172.000000058
2020-05-04,22.914673732192185,3.981629347497816,2.436068435316637,6.000000000000032,0.0,0.0,19433.000000000102,0.9801714492137055,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.18584471055374,19.2000000000001,10913172.000000058
2020-05-05,27.39277646915066,4.480905268541923,2.922015450598667,6.000000000000032,0.0,0.0,19433.000000000102,0.9800642688753741,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.77689613795744,19.2000000000001,10913172.000000058
2020-05-06,32.501919132729256,5.1112445622661795,3.452228459312937,6.000000000000032,0.0,0.0,19433.000000000102,0.9798085442551099,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.27244165744364,19.2000000000001,10913172.000000058
2020-05-07,38.402037281027305,5.901694572313738,4.035308060709662,6.000000000000032,0.0036845507433742753,0.0,19433.000000000102,0.9793386318500281,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.68008722239765,19.2000000000001,10913172.000000058
2020-05-08,45.243059958184915,6.842204995169382,4.679407192914285,6.000000000000032,0.018277310924369822,0.0,19433.000000000102,0.9785697463503538,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.00940284407696,19.2000000000001,10913172.000000058
2020-05-09,53.13557551162522,7.893402291949127,5.3903795705099,6.000000000000032,0.04347527472527493,0.003988687782805438,19433.000000000102,0.9774282793813833,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,82.26825155128665,19.2000000000001,10913172.000000058
2020-05-10,62.128830954986,8.993920497242406,6.170391012724066,6.000000000000032,0.07808156916612839,0.013498303167420867,19433.000000000102,0.9758388242742417,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,81.46817896727893,19.2000000000001,10913172.000000058
2020-05-11,71.82112224662102,9.692790082046237,6.986083821921859,5.994957983193309,0.11518690408855911,0.029835104234001427,19433.000000000102,0.9737643800027092,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,80.62786854995834,19.2000000000001,10913172.000000058
2020-05-12,82.30275183364077,10.482003679828166,7.843249518025119,5.985294117647091,0.15788339073610297,0.053604673359728766,19433.000000000102,0.9711776806064287,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,79.77105655144753,19.2000000000001,10913172.000000058
2020-05-13,93.87423582093211,11.571764556897648,8.766108114601597,5.974878797672948,0.2068740815136162,0.08479497237597006,19433.000000000102,0.9680534285220497,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,78.91797243944225,19.2000000000001,10913172.000000058
2020-05-14,106.92571565044395,13.051690256716569,9.787528080133503,5.96952367485459,0.2610702346969451,0.12283863393614723,19433.000000000102,0.9643624695815838,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,78.08501811432646,19.2000000000001,10913172.000000058
2020-05-15,121.84651686065155,14.920959030611147,10.941691308968924,5.975849931318714,0.3180392629651788,0.16665968004163895,19433.000000000102,0.9601036233561956,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,77.29062622310758,19.2000000000001,10913172.000000058
2020-05-16,138.9573181561547,17.11091966080584,12.258591849535376,6.000439484688139,0.37434069479983834,0.2147085609362071,19433.000000000102,0.9552918416283309,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,76.5374816259604,19.2000000000001,10913172.000000058
2020-05-17,158.45927820987652,19.502048827698793,13.759909950499974,6.049198391796656,0.42577814553426874,0.2649884342768165,19433.000000000102,0.9499383382348241,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,75.84218749613491,19.2000000000001,10913172.000000058
2020-05-18,179.9836958907626,21.524484261368833,15.450333561776107,6.121837384668444,0.4701093040440443,0.3161589081251954,19433.000000000102,0.9440482914912454,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,75.22774566411809,19.2000000000001,10913172.000000058
2020-05-19,203.7311785114789,23.747532556078383,17.34561264709165,6.222017986788348,0.5142497220537193,0.36741879324645066,19433.000000000102,0.9376065159681444,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.71791687575512,19.2000000000001,10913172.000000058
2020-05-20,230.07107295923984,26.339931899282494,19.455575193140362,6.355071990414476,0.5554998319410661,0.4174731123879739,19433.000000000102,0.9305898255669305,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.33299098584035,19.2000000000001,10913172.000000058
2020-05-21,259.3986020691395,29.327557198540788,21.780943838294228,6.526291064562645,0.5915117517838548,0.4648423908520673,19433.000000000102,0.9229746897957549,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.08661460331055,19.2000000000001,10913172.000000058
2020-05-22,292.0277169041499,32.629135901491296,24.31094834413765,6.739643960994715,0.620201363934854,0.5080946244254121,19433.000000000102,0.9147413599453953,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,73.98341182513977,19.2000000000001,10913172.000000058
2020-05-23,328.1107359651201,36.083034860830885,27.021534949118156,6.996814418709848,0.6396823739530808,0.5460192553261705,19433.000000000102,0.9059000729648653,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.0263481384089,19.2000000000001,10913172.000000058
2020-05-24,367.5780745982752,39.46735048305051,29.874023383784372,7.296479592312941,0.6482168548022388,0.577757654164312,19433.000000000102,0.8964733740513813,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.21821213806665,19.2000000000001,10913172.000000058
2020-05-25,410.1485042357142,42.57043852486068,32.880918959945646,7.628726856484232,0.639136138192824,0.6018169477984127,19433.000000000102,0.8864933627945165,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,74.55414068079638,19.2000000000001,10913172.000000058
2020-05-26,455.91157210050983,45.763074530361806,36.02635405512413,7.995042233507337,0.626249324071251,0.6176847858326502,19433.000000000102,0.8759963957222623,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,75.02068922100463,19.2000000000001,10913172.000000058
2020-05-27,504.8160643371803,48.90449723584513,39.25023790721259,8.399125889739436,0.6145480143850486,0.6259497561488906,19433.000000000102,0.8650520802435402,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,75.5951345628124,19.2000000000001,10913172.000000058
2020-05-28,556.6594626032418,51.84340201544243,42.46716307811475,8.845045774770654,0.6074527043893043,0.6280261503372668,19433.000000000102,0.8537707990320422,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,76.25867445152119,19.2000000000001,10913172.000000058
2020-05-29,611.080036512872,54.420576721665945,45.58058530147561,9.335852850793584,0.6072055593197748,0.6259475377691113,19433.000000000102,0.8422841432300767,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,76.98650583864101,19.2000000000001,10913172.000000058
2020-05-30,667.5509129696584,56.470878565813216,48.493458368479125,9.872542514630434,0.6151649968977182,0.6222119461516565,19433.000000000102,0.8306912910036833,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,77.76255584956911,19.2000000000001,10913172.000000058
2020-05-31,725.375628166159,57.82471677827079,51.11621029219653,10.453275664253386,0.6320266242085191,0.61966574694406,19433.000000000102,0.819099593010359,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,78.57729924011812,19.2000000000001,10913172.000000058
2020-06-01,784.0276487264306,58.652021746599104,53.41378005269629,11.069012986069824,0.6542074277556146,0.621593040007658,19433.000000000102,0.807614449121054,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,79.41289071968147,19.2000000000001,10913172.000000058
2020-06-02,843.2421004750119,59.21445263832692,55.3355270240084,11.720845065990655,0.6806846593752123,0.6291563184672829,19433.000000000102,0.796328483899615,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,80.24719066419561,19.2000000000001,10913172.000000058
2020-06-03,902.5892353433321,59.34713553562956,56.827371835556484,12.41128667602824,0.7120810446283721,0.6428945497748328,19433.000000000102,0.7853349214250355,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,81.05678440086176,19.2000000000001,10913172.000000058
2020-06-04,961.5667164234671,58.97748158061689,57.84648605184521,13.142789506051582,0.7477324059664321,0.6627627028935044,19433.000000000102,0.7747360003771163,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,81.81924667168715,19.2000000000001,10913172.000000058
2020-06-05,1019.6688317584552,58.10211571034962,58.37230943222595,13.916626712602703,0.7860093885084387,0.6881613936859664,19433.000000000102,0.7646245600759862,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,82.51483998114105,19.2000000000001,10913172.000000058
2020-06-06,1076.4384046850357,56.76957320810166,58.414812875720926,14.732056330508934,0.8245587543742199,0.7179591189554907,19433.000000000102,0.7550702300117419,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.12778835689663,19.2000000000001,10913172.000000058
2020-06-07,1131.5057265907017,55.067322116806764,58.02069562964145,15.585693831592135,0.8604843534341893,0.7505089319768001,19433.000000000102,0.7461216770336943,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,83.64723267038752,19.2000000000001,10913172.000000058
2020-06-08,1184.79044555712,53.28471912477385,57.25371807000104,16.47230204790227,0.8917433555733809,0.7843794365391623,19433.000000000102,0.7377851814986072,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.06794712722515,19.2000000000001,10913172.000000058
2020-06-09,1236.0549059196196,51.26446048126629,56.11777546264953,17.391702295461315,0.9232516020064754,0.8189936918193697,19433.000000000102,0.7300470309203365,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.39087663501175,19.2000000000001,10913172.000000058
2020-06-10,1285.065032057687,49.01012622714241,54.64082965774998,18.34214453025794,0.9533307506322013,0.8534463031243864,19433.000000000102,0.7228683371850821,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.6235398292001,19.2000000000001,10913172.000000058
2020-06-11,1331.6555290529634,46.59049706208278,52.87103853290532,19.320376982050306,0.9803988386690459,0.8867002735617786,19433.000000000102,0.7161580402191293,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.78033134248842,19.2000000000001,10913172.000000058
2020-06-12,1375.7787831827434,44.1232541798847,50.87385307550323,20.32169837971811,1.0029461878253154,0.9177346427925376,19433.000000000102,0.7097883750253693,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.88274850686645,19.2000000000001,10913172.000000058
2020-06-13,1417.5415372900977,41.76275414493296,48.729840194474924,21.339997120276657,1.0195173331766805,0.9456552160956974,19433.000000000102,0.7036547912884202,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,84.95956138014995,19.2000000000001,10913172.000000058
2020-06-14,1457.232397311467,39.69086004955304,46.53304982911417,22.367780645637396,1.0286974698243347,0.9697776111667971,19433.000000000102,0.6976615847397485,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.01717103511258,19.2000000000001,10913172.000000058
2020-06-15,1495.5138907437833,38.28149345345442,44.3896138101033,23.402499996186712,1.0354048088970178,0.9904080306116863,19433.000000000102,0.6917248569452454,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.06037827633455,19.2000000000001,10913172.000000058
2020-06-16,1532.4082687365728,36.894378008642896,42.33666478550254,24.440853665530504,1.0388677631045684,1.0070469731850105,19433.000000000102,0.6857999452299435,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.09278370725103,19.2000000000001,10913172.000000058
2020-06-17,1567.8445499687216,35.43628124403878,40.39750068996729,25.476163843200922,1.0356957479910003,1.0189513578784166,19433.000000000102,0.6798914909198729,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.1170877804384,19.2000000000001,10913172.000000058
2020-06-18,1601.7259464131953,33.88139645339112,38.58190347481229,26.500190109291488,1.024315443831002,1.0253796463984712,19433.000000000102,0.6740142872267512,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.13531583532892,19.2000000000001,10913172.000000058
2020-06-19,1633.9804326605777,32.25448625407053,36.88637815555981,27.50448970543343,1.0045164794472672,1.0257756850250992,19433.000000000102,0.6682138505202582,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.14898687649682,19.2000000000001,10913172.000000058
2020-06-20,1664.5986729117253,30.61824025616379,35.29433209760074,28.481437738027928,0.9771106950734929,1.0199065860054128,19433.000000000102,0.662521409221804,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.15924015737274,19.2000000000001,10913172.000000058
2020-06-21,1693.662466222258,29.063793314294823,33.776209480440414,29.424992330670314,0.9436765895016302,1.0079661385990837,19433.000000000102,0.656967979993277,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.16693011802968,19.2000000000001,10913172.000000058
2020-06-22,1721.479525814078,27.81705959464164,32.28131063327799,30.335050001073242,0.9101491680473615,0.9902994261859009,19433.000000000102,0.6515811886148681,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.17269758852238,19.2000000000001,10913172.000000058
2020-06-23,1748.0243987238446,26.544872911883004,30.802815877350252,31.20752538057227,0.8725440027323548,0.9667869484370999,19433.000000000102,0.646369149379704,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.1770231913919,19.2000000000001,10913172.000000058
2020-06-24,1773.2309687261438,25.206570003886426,29.341416045052153,32.037900014744054,0.8304261015967784,0.9377261195372637,19433.000000000102,0.6413062737994848,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.18026739354404,19.2000000000001,10913172.000000058
2020-06-25,1797.0391444502343,23.808175725280716,27.90235049532761,32.8226234596683,0.7847620454929952,0.9037739044557931,19433.000000000102,0.6363814506631245,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.18853667961193,19.2000000000001,10913172.000000058
2020-06-26,1819.429875467607,22.39073101826567,26.49318562521261,33.560164104124254,0.7375695948825138,0.8659037961505078,19433.000000000102,0.6315968507639893,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.20154746769225,19.2000000000001,10913172.000000058
2020-06-27,1840.4514143576566,21.021538890719313,25.12214875349255,34.25179728623804,0.6916548949337026,0.8253735484703479,19433.000000000102,0.6269665456360181,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.21497184834526,19.2000000000001,10913172.000000058
2020-06-28,1860.239013256933,19.787598899778356,23.79687853344523,34.90219638096817,0.650415379345074,0.7837009758323998,19433.000000000102,0.6225017353420758,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.2221968888447,19.2000000000001,10913172.000000058
2020-06-29,1879.0347382878867,18.79572503133023,22.507996165759447,35.52113661992139,0.61895245241443,0.7422928618031953,19433.000000000102,0.6182463726119228,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.21564411136538,19.2000000000001,10913172.000000058
2020-06-30,1896.8517809298805,17.817042642275972,21.26102281921295,36.10883889028047,0.5877114304549731,0.701757299875345,19433.000000000102,0.6142786708616579,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.1877591016237,19.2000000000001,10913172.000000058
2020-07-01,1913.7182959430497,16.866515013381207,20.069430333543544,36.66530725432967,0.556475234121127,0.6627313556434197,19433.000000000102,0.6106749048915577,226.00000000000122,0.010000000000000054,83.30000000000044,0.0,85.13175371535816,19.2000000000001,10913172.000000058
