date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,handwashing_facilities,life_expectancy,human_development_index,population
2022-05-03,10583791.19105042,13906.780789719996,17855.84721632801,43015.48734910904,6.148366931412909,8.514611366584568,54.948690085324586,83.1439228207675,0.44007622464901214,56733.394624421795,9076.07748476208,0.9215035024444614,1.156227594977985,256030.66573245186,314076.7846506444,0.1034917560269086,37.0208636394768,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-04,10596568.569015045,12777.37796462356,16474.693467029476,43021.02452928497,5.537180175935252,7.677718705933907,55.09864727741734,83.2345873159636,0.43467675478281653,56728.79596831643,7302.483663022112,0.929464811707297,1.1410200821416998,239393.10199811097,298229.12229535275,0.1010814867034395,35.956767639109906,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-05,10608187.55807998,11618.989064935036,15162.799707738186,43025.96676477245,4.9422354874782695,6.908648111544814,55.235013253796765,83.32010386770972,0.4303958983430923,56725.3469762374,5869.123219147646,0.9350733986964403,1.1302398515222427,224804.9711118134,280753.31882235524,0.09771350675350088,34.901452587768155,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-06,10618648.31857616,10460.760496180279,13920.984777248384,43030.346033501824,4.37926872937729,6.209755476030949,55.359709196973384,83.40119183096986,0.4273741700404484,56722.76023217813,4713.498425996159,0.93896891456855,1.1225538382215157,213431.5238843882,262595.78493124637,0.09374844616079481,33.87648052033489,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-07,10628001.615790572,9353.297214410588,12748.358569038433,43034.21823553367,3.8722020318422787,5.5799521920264485,55.47465934871051,83.47914896372525,0.425726328887803,56720.820174133674,3794.72729396383,0.9417266859264138,1.1169153786661383,205765.83024899493,244604.9380358623,0.08959171600391877,32.90289125644384,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-08,10636364.913879143,8363.29808857136,11641.024522932683,43037.66933275891,3.4510972252391783,5.013672288816221,55.58183662530155,83.55568549461047,0.42554587788757225,56719.36513060034,3072.0735247715165,0.9437950144448116,1.1126865339996053,202144.5304383086,227714.51259283102,0.08567972753299735,31.999385636903053,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-09,10643947.556805624,7582.64292648024,10580.450380402495,43040.82499569077,3.1556629318576355,4.497223835228848,55.68287084324902,83.63251347454556,0.4268743405423766,56718.27384795033,2509.702460967132,0.94534626083361,1.1095149004997054,202408.51502330188,212766.0602364787,0.08241687386564986,31.180962951012816,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-10,10650764.740309468,6817.183503845319,9567.650899393671,43043.70756383342,2.8825681426553498,4.0307860082897715,55.779374798026154,83.71121606906378,0.4296677140363887,56717.45538596283,2078.9936686083497,0.9465096956252087,1.1071361753747806,206169.64297939226,200467.14078175483,0.08015089069335514,30.457899007054092,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-11,10656835.482640002,6070.7423305342845,8609.56026407338,43046.33508463983,2.627520806409744,3.6153052463595428,55.872798551654796,83.79308787597378,0.43380863943808723,56716.8415394722,1753.1192171964058,0.9473822717189078,1.105352131531087,212502.28025759986,191281.91568651027,0.0790923212197579,29.83497968515486,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-12,10662194.593783507,5359.111143505113,7715.292186258015,43048.726264999,2.391180359170594,3.251125347180778,55.96463656726412,83.87928827284988,0.43907981506660737,56716.381154604234,1507.6150754700268,0.948036703789182,1.1040140986483167,220935.47699992292,185554.2102942947,0.07938808383660263,29.310926101939874,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
2022-05-13,10666901.65238354,4707.058600033492,6893.33498148408,43050.904184851446,2.1779198524419425,2.9369600414133816,56.05625080403038,83.97074206113398,0.4452802879321475,56716.03586595326,1321.3479097053007,0.9485275278418878,1.103010573986239,230962.87290831358,183407.05494114792,0.08104542616122715,28.877963484017968,32.600000000000165,4.720000000000024,2.00000000000001,245.46000000000134,6.000000000000032,1.000000000000005,85.85000000000045,75.4000000000004,0.7000000000000035,98186856.00000052
