date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,male_smokers,population
2020-03-24,238.70612497887953,31.76080321799202,22.959041025565995,5.108743601887344,0.8000579857519221,0.532629679525081,17254.65736928709,1.9818815791627755,2698.518284558414,1353.5356972058173,0.030282033390421466,36.8747054598037,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,66.11313858783973,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-25,274.9699460289242,36.27118418466409,26.229825533234013,5.970762614149844,0.9321701861465225,0.6264063255778779,18921.974598824865,2.023089109388245,3459.8242337808097,1430.523443880448,0.03208822187539534,35.05457305089677,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,70.34422837526905,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-26,318.7162604266711,43.75183674871147,30.199244553933323,7.045799820987316,1.1288787708316135,0.7392155392706756,20823.58496495579,2.0627231022415744,4304.745367751044,1532.3025538217798,0.03397340622555108,33.225947564513916,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,74.46177050575702,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-27,373.0721985520661,54.3600798886184,35.20702552921864,8.398570938785106,1.3915685803861564,0.8772602323457039,23015.654342656766,2.099752087508592,5208.419993277203,1666.0113368272296,0.03590587884498754,31.430963582241322,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,78.40553440808324,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-28,440.8477979121112,67.77870568246266,41.56549878492311,10.08351126808368,1.711097249769259,1.0458446571293512,25561.468531179216,2.133103658391628,6149.0047134093975,1842.7216571129916,0.03783438650930633,29.717427599415352,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.1211414330826,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-29,524.1800792033152,83.33461103301718,49.52209807059288,12.136841595859163,2.0704270097251385,1.2486278367384185,28531.782733226093,2.1617613249184817,7103.0764198520055,2071.8909034682315,0.03970836906750017,28.12418899303278,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,85.53378028295688,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-30,618.7665235265988,94.58819162964346,58.83130319095383,14.346247874334606,2.2222287899376836,1.4634796041213667,32005.763345437834,2.1848022477289417,8052.111645852174,2361.654457497752,0.041468413193643944,26.690114918659553,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,88.5814221546871,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-03-31,726.484685792979,107.71947274615005,69.6833195069841,16.758360760308193,2.421729769570267,1.6950759280425474,36057.966026100636,2.2016912139156495,8971.13035508871,2717.3991818434224,0.04306268675366871,25.44071805712656,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,91.2142025242249,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-01,852.1014102723377,125.61770733918615,82.44771118809214,19.554969665253807,2.803821567643122,1.962477275702244,40752.37912526398,2.2123934912382914,9837.344537845674,3141.6208795952425,0.044446659538425484,24.3870414517008,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,93.40385034177902,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-02,1001.4992800701248,149.39860694265752,97.54055892435954,22.982872368526692,3.4333122002960197,2.291791376298342,46145.11246827472,2.2171530693013786,10640.601993127864,3634.4435362316685,0.04563331398155028,23.51991424973232,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,95.14726833164144,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-03,1180.3464542348843,178.8477270234124,115.32482821072304,27.301262227267728,4.322446981508385,2.710670293697582,52290.0436514647,2.216147607405901,11388.303665714264,4194.894061352816,0.046674726921198326,22.80864286247703,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,96.469218217057,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-04,1393.0990455889003,212.75300599800576,136.03564556011108,32.742268583831596,5.444049198639381,3.2441832309389977,59256.59771112611,2.2089450623740796,12094.229801645122,4823.239938386954,0.04757860498404684,22.225678979436985,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,97.42433463887564,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-05,1642.2529041011805,249.15416949527275,159.72425566329628,39.48136207135794,6.7413756190829766,3.911721133611496,67128.24245485946,2.1948922163022173,12763.742115293331,5521.032862646076,0.04831646828231445,21.745437321197027,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.09863559454149,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-06,1921.5290930726571,279.27642220872076,186.1082917797932,47.385746828243825,7.90609635555336,4.723956654992083,75998.27351858495,2.1734994789687474,13413.003311313803,6290.094281761556,0.048874229039790204,21.360383743968256,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.61065526733482,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-07,2233.7770072640965,312.2480891193724,215.32657743213036,56.5918634502069,9.20740032096368,5.693577866163272,85961.19810112374,2.1447315904806037,14059.180224273998,7133.126383590087,0.04925231043530491,21.063028596599363,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.97958388747604,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-08,2584.485502700825,350.708626632678,247.4822606435876,67.3206590614756,10.729758385519162,6.826072055084652,97104.3525889867,2.1088154995831445,14718.311370532607,8053.353837466337,0.049454261915037254,20.846539385393957,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.24479295762397,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-09,2979.6162440262706,395.1308397224084,282.58665201145664,79.79828356566084,12.478346584873075,8.118410214552032,109525.17476009834,2.0662966602400434,15416.845540396786,9056.596745262019,0.04947822067674342,20.718673123402315,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.44662962448831,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-10,3423.9787150171237,444.36254478857506,320.51710326198673,94.19661183390969,14.398869828764726,9.55806040816679,123304.27249702936,2.0180264706163635,16177.7454513545,10146.610196309171,0.04930889175190152,20.688374590450927,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.59573498501149,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-11,3920.0114764697023,496.0328168008698,360.9854161665942,110.58863534602071,16.392429682497948,11.122247794812898,138469.07845702136,1.9653312621413312,17020.828884895993,11317.350197328862,0.048958236364023175,20.749994582140097,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.69799710171932,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-12,4466.868109614728,546.8566746562448,403.51414922901876,128.91500592128048,18.326675203049966,12.777399647014676,155018.46855511278,1.9097397200384507,17966.86440051035,12556.697328022525,0.04844653764793665,20.894907054898574,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.75633719280546,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-13,5052.41822830026,585.550149818946,447.26741072590187,148.80642250818755,19.89164505774969,14.489708106301759,172917.16293863615,1.8530496187295515,19015.087467588135,13846.258661821703,0.04782504544668299,21.102629871005895,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.77204927469472,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-14,5678.757304062956,626.3390991127561,492.1375084322747,170.32267402399813,21.516422868942556,16.24820609588666,192120.5335592888,1.7971013704789693,20171.58333932505,15166.138404898948,0.04715724562347385,21.34251377364876,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.74580489396558,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-15,6351.411287678773,672.6540011283627,538.129744607982,193.5720313744954,23.24948586534626,18.03678854088723,212576.28070437326,1.7433623885573546,21426.986288879372,16496.373680855882,0.046530022129693364,21.59048584736653,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.67840667629204,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-16,7076.7396551579295,725.3283806135647,585.3009450106094,218.6501612167155,25.07822622835686,19.836812317106958,234242.79049757577,1.6928083137192462,22773.477784963812,17817.088146873357,0.046013709228168595,21.81897298281,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.57135348815,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-17,7859.987692241119,783.2480469339953,633.7133556551786,245.59431128099214,26.944222353879198,21.62904621262017,257095.062128192,1.6457424667050797,24192.28862314436,19113.18585805421,0.045593669122160764,22.021639239369975,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.42726430809712,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-18,8703.825707771675,843.8380229186621,683.4000653839191,274.3489493624899,28.754692298699688,23.39513339896097,281127.1641381613,1.6023842579150431,25649.871784100393,20379.895566779218,0.04521238177051527,22.21184028925602,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.25019613023264,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-19,9607.253443724701,903.4277414941047,734.3390727935966,304.7399925648544,30.391083865265927,25.11868828451489,306345.6949119602,1.563150830798922,27132.633847771525,21618.316035136162,0.04489781250758916,22.38395778643138,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,99.04588239179225,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-20,10557.054012981003,949.800573412112,786.3751347503378,336.1491767119413,31.409214644263002,26.764161171369402,332802.8368029106,1.5282862000222703,28659.7040218985,22840.935571924234,0.04466851128760854,22.53584972314613,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.82191179384432,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-21,11555.536275734481,998.4822658703332,839.5387269515718,368.58769054947055,32.43853671041126,28.324610374325417,360606.26476281707,1.4977558588079134,30261.51307460104,24069.5077875405,0.044500252243987015,22.673800673096537,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.60129939160187,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-22,12608.472116303145,1052.9358429063068,893.8649758859492,402.2505772204423,33.66290382563332,29.81242416729873,389874.99702880386,1.4713319231944955,31928.568370915276,25328.501687455675,0.044347716655517795,22.81132012343911,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.38544513193683,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-23,13722.30276208194,1113.8306475320267,949.3655552822721,437.41194713640556,35.16138278195937,31.253080730516114,420742.67402402766,1.4488673974702109,33674.52423552329,26642.95052221753,0.044183864414715335,22.958625839185697,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,98.16592418508722,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-24,14902.043522757343,1179.7407619903277,1006.0076084461919,474.3463876309087,36.93445014400029,32.680468110912344,453357.22588809254,1.430326533881587,35531.03472480025,28037.557898127317,0.04399374834335718,23.115748629550907,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,97.9286658278912,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-25,16149.712344718326,1247.6688229471756,1063.6979400127323,513.2700201995883,38.92363980580247,34.13337419242801,487897.63936597324,1.4155878221952904,37523.670597575685,29538.73999760976,0.04379621623489351,23.27482698606108,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,97.65708760621264,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-26,17463.151226864567,1313.4388828858848,1122.2711597606822,554.2962934302352,41.026278658488955,35.65285417373283,524574.948957254,1.4043847903698055,39662.10606712171,31175.702315595863,0.04358875881482566,23.436252754090123,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,97.33444595676045,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-27,18819.795643807152,1356.644417497318,1180.391891313726,596.7839201373187,42.48763077796503,37.23559651265262,563617.5669458017,1.3963690711225403,41953.80107587464,32973.619529198564,0.043367070080737924,23.603399972807445,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,96.94559917345282,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-28,20222.32936052185,1402.5337171307474,1238.113692402556,640.9005774656275,44.11666038146996,38.90394738448953,605288.6217268055,1.391131683755611,44432.89566792738,34954.69997333725,0.043127112515304634,23.778571311215188,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,96.4783296321906,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-29,21682.101092789613,1459.7717325798017,1296.2332560504644,687.1495281218462,46.24895294608962,40.701934520267656,649809.1423051246,1.388169221769522,47063.720716685755,37133.517530099954,0.04285406095402863,23.960707733573027,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,95.92433545943719,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-04-30,23214.000447905113,1531.899355349527,1355.9574984373332,736.1671073066411,49.01758090219819,42.68130609382072,697342.4650756448,1.3869302453510608,49800.26862413366,39514.31387478899,0.04252499949703414,24.14829098117528,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,95.27997428365364,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-01,24832.614880208126,1618.6144324785341,1418.6538747976208,788.570837913725,52.40373189513613,44.891059887107694,747998.6815879242,1.3869119697275833,52604.92061806801,42091.68419406854,0.04214665847862569,24.339779968266754,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,94.54682104887482,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-02,26549.34740773209,1716.7325276556066,1485.6631163438547,844.8455169291542,56.27467998146855,47.36959016419962,801850.5124272082,1.3876390516331167,55458.887603176176,44850.44919920371,0.04173539786672627,24.532858570253108,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,93.73208637489154,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-03,28370.254899690517,1820.9074920571572,1558.1587829592509,905.2577802308037,60.41226402617909,50.138797826769704,858929.091681429,1.388624893120444,58341.38179805126,47764.907665401566,0.041289589770439075,24.72087372730202,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,92.84893032738727,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-04,30276.144439150616,1905.8895395341442,1636.622545364237,969.4315219862913,64.17374229888458,53.23658059373606,919200.5707891921,1.3894006349340646,61209.881904453214,50797.59319249017,0.04081560861742212,24.89215174020829,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,91.91669774554057,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-05,32274.597243390166,1998.4528042950844,1721.7540423457403,1037.651711948673,68.22019036992955,56.6797006359938,982582.7449066986,1.3895438504733364,64039.73996744796,53899.1736435597,0.04034619256519981,25.03393280968114,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,90.94299389739085,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-06,34381.23935141793,2106.64210806941,1814.164317635197,1110.2672584282163,72.61554678520423,60.446116621145414,1048906.16774596,1.388766646743175,66765.13813007865,57013.86795083406,0.039930620506640695,25.12854107461706,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,89.93516979279116,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-07,36613.41900936182,2232.179657975138,1914.2045992477324,1187.5494580422373,77.28219984326658,64.48369073024185,1117957.092600034,1.386862476977228,69357.08985159917,60087.80708788324,0.03961635581307689,25.160975941709438,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,88.91150210218883,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-08,38985.464709510125,2372.045700171726,2021.8378839865459,1269.5858330274784,82.03637515717534,68.71671892033825,1189530.0032897172,1.3837359010425545,71802.53443782683,63075.904524057325,0.03944788418366034,25.121934283366794,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,87.89614112092099,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-09,41505.12871959226,2519.66401009971,2136.542625821199,1356.2005092243926,86.61467632586485,73.05082862141089,1263447.5880684536,1.3793689910695714,74089.80258984407,65942.44072335985,0.03942851171563801,25.01008193424459,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,86.91532174243616,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-10,44170.919729739515,2665.7910101604366,2257.240502171333,1446.8944995653555,90.69399043767609,77.37665200904472,1339523.5250041543,1.3738867950151734,76205.10029403152,68656.35032273977,0.039563142028486806,24.827752142344753,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,85.99452168821057,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-11,46947.43595115087,2776.516221421237,2381.615957106849,1540.5652024051117,93.67070291229082,81.59041709340293,1417610.3845255808,1.367530157670561,78183.7320401747,71201.40597088492,0.03985302879027272,24.582759808116066,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,85.1563301801852,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-12,49841.18939064183,2893.7534394983822,2509.516240616178,1637.177893400475,96.61269104976448,85.64645697002001,1497591.4036656814,1.3605975212910608,80053.67352916152,73572.67112328339,0.04029184011242018,24.28261284251242,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,84.41884944509377,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-13,52869.53092468799,3028.3415340517167,2641.1877484970437,1736.8034103541731,99.6255169944987,89.50504230734708,1579375.432985204,1.3534479793651948,81838.52011131858,75781.32960296687,0.040862706845789014,23.939390142550153,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,83.79449584270861,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-14,56052.69074361305,3183.1598189292254,2777.0421764341963,1839.5153244107523,102.71191408717993,93.13791537627645,1662878.09579579,1.3464030498115516,83543.53090443282,77845.86271612314,0.04156073407745753,23.566489924301138,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,83.28910071202512,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-15,59407.80868472992,3355.117941120001,2917.481135557714,1945.31281845351,105.79749406570832,96.53244057228505,1748039.2975255784,1.3397659266605402,85191.85280017348,79787.04574426766,0.04237417046759547,23.175210041803776,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.90123600590002,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-16,62944.45698219654,3536.6482974689657,3062.7646141117293,2054.0628459021914,108.7500274658942,99.694717307042,1834825.732420205,1.3337832362041981,86809.42319741531,81625.44993522091,0.04328289029413558,22.770649612800824,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.62170851703017,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-17,66661.2823294077,3716.8253472129127,3212.912323705974,2165.4567498112624,111.39390392198061,102.65191467711423,1923208.91511994,1.3285888815810756,88400.42392682697,83383.6229717778,0.04426986002829406,22.355435496607758,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.4331805474366,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-18,70515.39456864606,3854.1122392396837,3366.854498920404,2278.304617949918,112.8478681483376,105.39152666717649,2013176.4687413801,1.3242328699770174,89980.48454175901,85080.86040918254,0.04533086948793037,21.927450895241883,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.30988541057756,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-19,74514.86617535344,3999.4716067083727,3524.8140601954797,2392.6203348263725,114.31571688371619,107.92048937659456,2104750.5941222957,1.3206420086560033,91583.82357115456,86737.01495782433,0.0464708411915781,21.484726826893624,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.21040565457193,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
2020-05-20,78681.201651554,4166.335476201293,3687.3843816042754,2508.8436124643213,116.22327764339494,110.29150245584621,2197955.882614996,1.3176156370673113,93212.56213537963,88368.62076911176,0.04767682190855113,21.02956160368673,0.010000000000000054,0.23000000000000126,191181.00000000105,191181.00000000105,0.010000000000000054,82.12761936697947,450.4200000000025,28.200000000000152,20.600000000000108,1417173120.0000074
