date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,cardiovasc_death_rate,female_smokers,male_smokers,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-08-15,5174.78235917245,33.20954327952266,37.8256842835053,94.60954247524276,0.10520101403935127,0.17811635731812356,0.07000000000000037,545809.4939647325,0.8674961841915599,4.323163421583238,41.70460426293785,1.0788268440909146,22.52527821613043,5205.302571980967,5603.094267924737,0.009999390348512964,146.85645100805021,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,39.542677620150954,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,18.49142824702599
2020-08-16,5207.098986573916,32.31662740146492,36.30482429860187,94.69493966186208,0.08539720526125233,0.15463025441393213,0.07000000000000037,550926.0661587473,0.8715641226297732,4.026600103356146,40.55364712092677,1.0591201330681872,21.250632870242644,5116.5721940148205,5464.362168299733,0.009999542761384737,148.01730916747937,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,40.13188378072414,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,18.976693980541476
2020-08-17,5238.86585272941,31.766866155494334,34.95906683416476,94.76656673734692,0.07162708946630128,0.13214124284664827,0.07000000000000037,555972.436949378,0.8771383473052335,3.737290090445362,39.46715841761821,1.0443400998011418,19.95630044453721,5046.370790630708,5343.632469793003,0.009999657071038566,148.70100546966273,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,40.715376151638836,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,19.40036869392031
2020-08-18,5270.205368861868,31.339516132457895,33.80869346757578,94.82524825921588,0.05868153235505889,0.11112984939419764,0.07000000000000037,560971.1479770634,0.8839109679773104,3.465120121163049,38.42982905885042,1.0332550748508578,18.66726227125499,4998.711027685385,5240.169795137261,0.009999742803278939,148.8539651558995,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,41.28795939233294,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,19.75725107949465
2020-08-19,5301.28376161732,31.078392755452057,32.8732948259566,94.87184505026208,0.04659679891076735,0.09201060617945564,0.07000000000000037,565940.2306822166,0.891562993274516,3.21916976120196,37.43720695897303,1.0249413061381447,17.410438392424545,4969.082705153185,5154.303623017464,0.009999807102459218,148.47439920629137,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,41.84506876855487,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.055277860826116
2020-08-20,5332.286382945383,31.002621328062908,32.16591876006219,94.90740673533728,0.03556169097363789,0.07507905999981476,0.07000000000000037,570903.4262114047,0.8998196269856233,3.0077031127566767,36.49640877449808,1.01870597960361,16.21207895592153,4963.195529188102,5087.18327640984,0.009999855326844427,147.6623330181641,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,42.38306337344272,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.29200265178362
2020-08-21,5363.399192509627,31.112809564243737,31.68868147470085,94.93328614394005,0.026671268230228418,0.06047202932436012,0.07000000000000037,575880.9912972099,0.9085794907628129,2.832053999079469,35.61146301267709,1.014029484702709,15.09557690093784,4977.56508580511,5039.582124404995,0.009999891495133334,146.54891524520053,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,42.899446043333555,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.459027083490987
2020-08-22,5394.79486949535,31.39567698572325,31.429475876549276,94.95122511215685,0.020003451172671313,0.04813779704175103,0.07000000000000037,580891.5294942398,0.917835555370107,2.6928672607834248,34.769731713289374,1.010522113527033,14.079596610508084,5010.538197029988,5011.7583612416975,0.009999918621350015,145.25648766208417,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,43.40002409293979,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.54510806310308
2020-08-23,5426.622396465412,31.827526970061715,31.35950283501381,94.96341883411776,0.015002588379503485,0.03781375502113228,0.07000000000000037,585954.9440179011,0.9276223032438065,2.581221227746589,33.9375444216833,1.007891585145276,13.176439539329042,5063.414523661315,5004.163050181442,0.009999938966012525,143.90524551385485,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,43.884433712885254,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.539408385955095
2020-08-24,5458.980339689079,32.35794322366786,31.443835594262985,94.97256412558846,0.011251941284627615,0.029009637532817538,0.07000000000000037,591091.8414491087,0.9380045425589066,2.485091744985769,33.08048540094254,1.0059186888589584,12.390587573048832,5136.897431207532,5017.09391013124,0.009999954224509408,142.65216134935383,0.010000000000000054,0.07000000000000037,348.0000000000017,348.0000000000017,0.05000000000000025,44.349041509615525,9.840000000000051,39.70000000000021,14.310000000000079,0.200000000000001,128.28000000000065,20.900000000000112,26.000000000000135,82.25000000000043,647601.0000000035,12.800000000000065,0.3100000000000016,20.43386428189409
