date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,diabetes_prevalence,male_smokers,life_expectancy,population
2020-04-10,88.08092485732163,4.779956293350006,5.244238358078326,1.000000000000005,0.0,0.0,8153.553410682935,0.4803490173038833,820.1579522887729,915.8984642507237,0.0,221.50535132247364,4170.000000000022,0.03000000000000016,90.49991021775745,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-11,92.6397822014917,4.559062242636944,5.110612188080406,1.000000000000005,0.0,0.0,8608.415833707108,0.48919065761269015,827.5116284053333,914.757106106596,0.0,222.646424610149,4170.000000000022,0.03000000000000016,90.5599326633182,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-12,96.98549275971621,4.345864232074675,4.945712534725469,1.000000000000005,0.0,0.0,9125.611277348866,0.49927615416620874,835.7938538185455,913.2078425081964,0.0,224.85688536129663,4170.000000000022,0.03000000000000016,90.60494949748878,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-13,101.11988880055655,4.134511296227957,4.760320761742232,1.000000000000005,0.0,0.0,9705.126218192661,0.5107265079969908,845.7856618571229,911.4875076083626,0.0,228.23679459627982,4170.000000000022,0.03000000000000016,90.6387121231167,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-14,105.03902778335228,3.919225424336454,4.55945453381476,1.000000000000005,0.0,0.0,10345.779634555955,0.5236851524909566,857.722714395429,910.0323081464801,0.0,232.7644689271714,4170.000000000022,0.03000000000000016,90.66403409233766,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-15,108.76346605406255,3.7245031018657904,4.351981333457391,1.000000000000005,0.0,0.0,11044.792773751502,0.5384059134955614,871.2467869277948,909.3424922604754,0.0,238.21402719634852,4170.000000000022,0.03000000000000016,90.68302556925337,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-16,112.3319725205083,3.5685550898124045,4.148639523040688,1.000000000000005,0.0,0.0,11798.245970100332,0.555140892781659,886.2089751344382,909.8470760473294,0.0,244.26317553624042,4170.000000000022,0.03000000000000016,90.69726917694015,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-17,115.79681390880415,3.464877855820846,3.9605541413109018,1.000000000000005,0.0,0.0,12602.230599100803,0.5741127801227675,903.3019478989877,912.1241887420272,0.0,250.52175624817295,4170.000000000022,0.03000000000000016,90.70795188270523,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-18,119.22021870568216,3.4234321475217477,3.798123750779561,1.000000000000005,0.0,0.0,13452.301326830473,0.5955178430106285,922.3130801873319,916.6053425907814,4.638009049773766e-05,256.4578718079788,4170.000000000022,0.03000000000000016,90.71596391202905,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-19,122.67172511523465,3.451526922535304,3.6701855732656705,1.000000000000005,0.0,0.0,14344.108881354296,0.6193861198145334,943.2696032885287,923.6577076541411,0.00015695701357466122,261.5509167842327,4170.000000000022,0.03000000000000016,90.72197293402192,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-20,126.16568782479075,3.493978094293209,3.578523795333873,1.000000000000005,0.0,0.0,15273.584359787563,0.6455053300031117,965.9636116454542,933.4657274115832,0.0003426692792501631,265.3041119579228,4170.000000000022,0.03000000000000016,90.72647970051656,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-21,129.73638610130172,3.5707098150638035,3.528599698471967,1.000000000000005,0.0,0.0,16237.936346763774,0.673403076364649,990.7449776416552,946.1738753906214,0.0006109127545248899,267.28737776288335,4170.000000000022,0.03000000000000016,90.7520320442951,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-22,133.44710211637727,3.710724668990166,3.5265195863943806,1.000000000000005,0.0,0.0,17235.847961430325,0.7024217319664419,1017.706357665632,961.9286127485266,0.0009648102931076325,267.3246024882909,4170.000000000022,0.03000000000000016,90.79706394918784,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-23,137.3717196060291,3.924623980087815,3.5773027473264953,1.000000000000005,0.0,0.0,18266.51119731712,0.7317540817802624,1045.5092931361035,980.636149283439,0.0014026639577104953,265.4107223898126,4170.000000000022,0.03000000000000016,90.84476661088905,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-24,141.58092286547873,4.209208127276598,3.6835824257178893,1.000000000000005,0.0,0.0,19328.18608059938,0.7604972032227222,1072.8094262192415,1001.8342871403441,0.001930149228787078,261.5820123805951,4170.000000000022,0.03000000000000016,90.86974173256898,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-25,146.13184599526312,4.5509267806546125,3.8446315510272724,1.000000000000005,0.0,0.0,20419.073820307356,0.7877314997021108,1099.238646910716,1024.9396293824088,0.0025337463753718273,255.90731891699156,4170.000000000022,0.03000000000000016,90.84299149658266,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-26,151.06030983581408,4.928466578703637,4.055632034311184,1.000000000000005,0.0,0.0,21536.86501293579,0.8125835310467847,1124.0543730304853,1049.2604266263363,0.003185539257934825,248.5240557682223,4170.000000000022,0.03000000000000016,90.73566104325158,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-27,156.39138622301465,5.331078440815068,4.318118337304178,1.000000000000005,0.0,0.0,22679.168006631422,0.8343156379424912,1147.0003789971709,1074.0607530660693,0.0038594194725396855,239.8370107983713,4170.000000000022,0.03000000000000016,90.52184532995012,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-28,162.1528156853608,5.761431002557012,4.631156303075103,1.000000000000005,0.0,0.0,23843.25777614361,0.8523395080302376,1167.6128084883453,1098.5696921427987,0.00453225044797297,230.39073321190094,4170.000000000022,0.03000000000000016,90.18069427542005,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-29,168.3422135739756,6.189399043772974,4.985359147151197,1.000000000000005,0.0,0.0,25025.847291383765,0.8661680117595897,1185.2317944722722,1121.9351553385163,0.0051737515076022336,220.84456251396796,4170.000000000022,0.03000000000000016,89.69799161800667,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-04-30,174.92894524835526,6.586732540748294,5.365786005482994,1.000000000000005,0.0,0.0,26222.713328912785,0.8753944315734103,1198.847746953107,1143.417542974477,0.005751515957786366,211.80840249310387,4170.000000000022,0.03000000000000016,89.06733905933577,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-01,181.8555324656785,6.926587867099693,5.754115845418007,1.000000000000005,0.0,0.0,27428.493917175903,0.8798022878041702,1207.266870331186,1162.3095050007366,0.0062347746541833535,203.8307928200544,4170.000000000022,0.03000000000000016,88.29104437207143,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-02,189.03870817278857,7.183176194442429,6.130277898931001,1.000000000000005,0.0,0.0,28637.164894895548,0.8793192336294702,1209.7856892706925,1177.8641908061456,0.006597218676481095,197.50898181607528,4170.000000000022,0.03000000000000016,87.38078748073436,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-03,196.37020760017998,7.331499792890656,6.473674487546678,1.000000000000005,0.0,0.0,29841.624398385673,0.87404792554531,1205.295537153409,1189.2911295299505,0.006819116334445512,193.04332168849498,4170.000000000022,0.03000000000000016,86.35812002231559,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-04,203.7980338513958,7.427826525340272,6.773287216661958,1.000000000000005,0.0,0.0,31036.68211585459,0.8644058536612461,1195.6847427163834,1196.1095074577424,0.006888900922456639,190.88416062642318,4170.000000000022,0.03000000000000016,85.25484001673681,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-05,211.27751698518583,7.479483339383366,7.01876486304593,1.000000000000005,0.0,0.0,32218.104751079743,0.851150867298295,1181.892904160754,1198.0448487574972,0.006804361535410685,192.01820127136904,4170.000000000022,0.03000000000000016,84.09110060078801,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-06,218.7214215139382,7.443904682947361,7.1979783014538175,1.000000000000005,0.0,0.0,33382.92552517152,0.8354712629494819,1165.1734757934823,1195.1010897032247,0.006573536180646581,197.58506013258332,4170.000000000022,0.03000000000000016,82.87832124891044,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-07,226.0230312291838,7.301609830891849,7.3000522458059525,1.000000000000005,0.0,0.0,34529.802337156005,0.8190145655055838,1147.1413382607564,1187.6559724163988,0.00621538161189089,207.92579412981922,4170.000000000022,0.03000000000000016,81.64070085911345,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-08,233.07346282072467,7.050431678275554,7.317639055071993,1.000000000000005,0.0,0.0,35659.80703728852,0.8036537812720461,1130.2030948397187,1176.6030652851514,0.005747670662699687,222.92088405890325,4170.000000000022,0.03000000000000016,80.40918029850455,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-09,239.7746510909802,6.701188335306544,7.248624087684095,1.000000000000005,0.0,0.0,36774.75261151524,0.79123419503613,1115.0943702571337,1163.0424250142853,0.0051889042575289715,241.78215302478546,4170.000000000022,0.03000000000000016,79.21691431243701,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-10,246.04908786574683,6.274436823554899,7.097404717346791,1.000000000000005,0.0,0.0,37878.38637201722,0.7833165641827223,1103.7453575247846,1148.5098730593581,0.0045707344310265,263.7608019049826,4170.000000000022,0.03000000000000016,78.09587545637052,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-11,251.834521135251,5.785433306095397,6.862513460440612,1.000000000000005,0.0,0.0,38974.91665360897,0.7810221678041405,1096.6139793588452,1134.3410828811393,0.003934676550483841,287.7516583130296,4170.000000000022,0.03000000000000016,77.07430704476668,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-12,257.0835508385104,5.249029730702774,6.543560596300086,1.000000000000005,0.0,0.0,40069.467289818946,0.7848994636035913,1094.6134095352957,1121.864070079408,0.003304918207950148,312.53630999204495,4170.000000000022,0.03000000000000016,76.17481286276063,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-13,261.7850289983079,4.701478180380026,6.151424648905744,1.000000000000005,0.0,0.0,41166.513961223354,0.7950369118591264,1097.093751398403,1112.134995028853,0.0027036401750317783,336.7448601604855,4170.000000000022,0.03000000000000016,75.41292444991478,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-14,265.96372326780045,4.178694284929497,5.704903651514478,1.000000000000005,0.0,0.0,42268.42301131835,0.8111248073591165,1101.9443600904974,1105.677571417084,0.002149902076975192,359.05226826192904,4170.000000000022,0.03000000000000016,74.79602656303412,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-15,269.6800645904758,3.7163413342530403,5.2282035951323085,1.000000000000005,0.0,0.0,43376.48139876033,0.8325270250409935,1108.0848699385922,1102.5178101077402,0.0016588066482291315,378.29005769289216,4170.000000000022,0.03000000000000016,74.32255127327764,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-16,273.0299579451197,3.3498933633271455,4.749054764868951,1.000000000000005,0.0,0.0,44492.69181830108,0.8583335363954847,1116.2302814132217,1102.6801158225649,0.0012441049861718486,393.66818321795677,4170.000000000022,0.03000000000000016,73.98137353899195,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-17,276.1446404045415,3.1146824659342762,4.297298992203753,1.000000000000005,0.0,0.0,45619.87930328632,0.8876043862979077,1127.2023813895883,1106.0312568733893,0.0009330787396288865,404.88438078774095,4170.000000000022,0.03000000000000016,73.7513578853365,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-18,279.1578015703749,3.0131611707176793,3.9009435395632908,1.000000000000005,0.0,0.0,46761.59897326313,0.9194159594066901,1141.7308422800725,1112.4767555186504,0.0006998090547216649,412.3541243109097,4170.000000000022,0.03000000000000016,73.60101841400248,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-19,282.1155392837932,2.9577377170815726,3.5733553599084122,1.000000000000005,0.0,0.0,47921.22679943676,0.95300912534041,1159.636205401071,1121.7676991535336,0.0005248567910412488,416.3920169565183,4170.000000000022,0.03000000000000016,73.48826381050196,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-20,285.0731121228324,2.95757284178662,3.3240304177981517,1.000000000000005,0.0,0.0,49102.56817650072,0.987771549887662,1181.3476614845476,1133.8052992520297,0.00039364259328093657,416.9455689552691,4170.000000000022,0.03000000000000016,73.40019365619591,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-21,288.08683150647505,3.0137193857032534,3.1574816045574083,1.000000000000005,0.0006140917905623792,0.0,50308.29615500005,1.023086096158476,1205.73269181477,1148.6311075999806,0.0002952319449607024,413.95807135122936,4170.000000000022,0.03000000000000016,73.33005280517224,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-22,291.2079807727139,3.121149267784232,3.072404674652708,1.000000000000005,0.0030462184873949706,0.0,51538.51303415574,1.0582782114207332,1230.2204141422687,1166.075706265598,0.00022142395872052682,407.62782953152214,4170.000000000022,0.03000000000000016,73.27524580943843,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-23,294.47825448709887,3.2702737155440613,3.0610526979740214,1.000000000000005,0.007245879120879156,0.0006493212669683272,52791.123948208995,1.0926954071111237,1252.6135652931932,1185.552868904113,0.00016606796904039512,398.1592141008076,4170.000000000022,0.03000000000000016,73.23584773781583,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-24,297.92633792414813,3.448083437918556,3.108766899046131,1.000000000000005,0.013013594861021398,0.002197398190045257,54063.23982605663,1.1257739793798862,1272.117866277589,1206.2483136043954,0.00012455097678029634,385.8342602847206,4170.000000000022,0.03000000000000016,73.21348729011052,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-25,301.51996352714514,3.5936256036490066,3.191822265428753,0.9987394957983244,0.01877764928086629,0.0047973699095022835,55350.2344913913,1.1570269939078963,1286.996156657127,1226.9928770908227,9.341323258522225e-05,371.0527427248531,4170.000000000022,0.03000000000000016,73.21050913274136,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-26,305.28324995628367,3.7632864296275175,3.307078237533108,0.9963235294117698,0.025508576327165612,0.008552778563348459,56645.32321825267,1.1861605169241367,1295.0898453532218,1246.3335395246477,0.00011644001493665436,354.3042451496519,4170.000000000022,0.03000000000000016,73.2293456504611,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-27,309.25998110005094,3.9767311441340256,3.452895297412926,0.993719699418234,0.03361107025442406,0.013507344103506857,57942.014068505356,1.213070775540551,1296.6916891215762,1262.7989911011475,0.00020950195690384876,336.20310144465685,4170.000000000022,0.03000000000000016,73.27204576014717,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
2020-05-28,313.498670375782,4.23868927600615,3.6281585448114777,0.9923809187136445,0.043065445547961004,0.019637295407946936,59236.024901734636,1.237811161810554,1294.0114623809384,1275.3971424855263,0.00038207798674705384,317.6076913065053,4170.000000000022,0.03000000000000016,73.33992152114473,20.300000000000104,56.000000000000306,4.2800000000000225,21.000000000000107,69.02000000000035,13776702.00000007
