date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population
2022-05-08,1163521.565775741,25074.424831919776,17884.872586224534,15235.148580913226,38.85922114358416,42.42397735263565,816.4038291604402,0.503714494204095,14769984.00000008,638.0761299553276,53.00984160716629,1365377.6726557869,0.013449100025030112,79.1625928333705,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-09,1190935.5124539793,27413.94667823852,20034.117873411164,15272.183833874986,37.035252961760555,41.3163089679351,835.6390851864271,0.4859078809956704,14769984.00000008,638.0070974664966,53.078366463580636,1329387.4884931347,0.012811776537841766,79.16444462502798,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-10,1220878.7763088122,29943.26385483279,22369.961847850915,15307.291802361658,35.10796848667275,39.98978828703735,856.649114794799,0.47018511242742567,14769984.00000008,637.9553230998733,53.14504505192109,1303432.1322069569,0.012231004349082697,79.1658334687711,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-11,1253705.6744261812,32826.89811736899,24892.548841124175,15340.594578985227,33.30277662356957,38.49088517132201,879.6825424632627,0.45646317174784845,14769984.00000008,637.9164923249059,53.21030683469765,1286638.9181597442,0.011719633352309775,79.16687510157843,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-12,1289789.1278784615,36083.4534522802,27594.538856117906,15372.388161129697,31.79358214447101,36.900387698788904,905.0010442100859,0.4445925307178035,14769984.00000008,637.8873692436803,53.274508446967076,1277875.8919165132,0.011286492952176755,79.16765632618393,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-13,1329411.2233975357,39622.09551907447,30459.72553187517,15403.103822851172,30.71566172147547,35.31928285553968,932.8025569132219,0.43441514787675006,14769984.00000008,637.8655269327611,53.33789785914264,1275605.076662015,0.010935781155632256,79.16824224463807,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-14,1372681.1346296018,43269.91123206611,33461.99961723223,15433.27914380291,30.175320951740126,33.85816705438913,963.1636852996561,0.42579907907175185,14769984.00000008,637.8491451995717,53.400623418597526,1277580.3912069201,0.010666606390318259,79.16868168347867,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-15,1419473.5630762759,46792.428446674094,36564.57157604641,15463.53628092913,30.257137126216254,32.62930402382356,995.9965071874133,0.41862096411958694,14769984.00000008,637.8368588996797,53.4628032924704,1280830.008983731,0.01047264386836896,79.1690112626091,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-16,1469181.8171197493,49708.25404347366,39749.472641957305,15493.964411731129,30.428130801999014,31.685382510433968,1030.8753286775686,0.41274513485439657,14769984.00000008,637.8276441747606,53.52452449008424,1283288.667048078,0.010341877859259926,79.16925844695695,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-17,1521897.8039839643,52715.986864214894,43002.71879352364,15524.865632650988,30.901220919857415,31.08431257771886,1067.864637910893,0.40803428746917547,14769984.00000008,637.8207331310713,53.58584309168367,1283583.048443785,0.01025640839444496,79.16944383521782,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-18,1577752.9058483506,55855.10186438622,46292.4621778836,15556.849272969193,31.98364031820597,30.89569920381278,1107.056611594128,0.4043696070045971,14769984.00000008,637.8155498483043,53.646785381911165,1281010.1370115736,0.010192306295833734,79.16958287641347,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-19,1636829.6377734665,59076.73192511588,49577.21621211349,15590.65052938755,33.801256418357184,31.182289916757494,1148.5091314493147,0.40168896995933073,14769984.00000008,637.811662386229,53.707349661837455,1275849.9750922308,0.010144229721875314,79.16968715731022,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-20,1699095.3911452286,62265.753371762024,52812.024409246806,15626.994441966346,36.34391257879704,31.98606052095537,1192.1992965507889,0.399951924625284,14769984.00000008,637.8087467896727,53.76753588083195,1268604.578927449,0.0101081722914065,79.16976536798278,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-21,1764352.7412580838,65257.35011285524,55953.08699778846,15666.493876077238,39.49943411089164,33.317779392009406,1237.9885575779288,0.39920683293244125,14769984.00000008,637.8065600922554,53.82731875236073,1259903.110989383,0.010081129218554889,79.1698240259872,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-22,1832202.1780023891,67849.4367443054,58961.23088635049,15709.573008867907,43.07913279066719,35.14918069785326,1285.5965675047155,0.39957755520999727,14769984.00000008,637.8049200691923,53.8866426507052,1249299.0526990525,0.01006084691391618,79.16986801949051,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-23,1902064.6774093579,69862.49940696865,61840.40858670866,15755.53137268198,45.95836381407351,37.367476667539975,1334.6170276000967,0.4011767022833873,14769984.00000008,637.8036900518952,53.94540913388732,1236110.3754971416,0.010045635185437149,79.16990101461799,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-24,1973862.3401998784,71797.66279052071,64566.362024226815,15804.7515030086,49.22013032661856,39.98416486975653,1384.9952669832032,0.40416759458584417,14769984.00000008,637.8027675389222,54.00348499667406,1219904.242514907,0.010034226389077876,79.1699257609636,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-25,2047462.51025657,73600.17005669155,67101.37144787287,15858.024179939082,53.272676930484366,43.025172133248304,1436.6381937732804,0.40875530162781293,14769984.00000008,637.8020756541925,54.0607119848775,1200653.9252604546,0.010025669791808422,79.1699443207228,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-26,2122672.2038139566,75209.69355738626,69406.07989424348,15916.256644973728,58.23246503464425,46.51508013419617,1489.4103887042354,0.4151498634218945,14769984.00000008,637.8015567406453,54.11692050287927,1178482.6223551682,0.01001925234385633,79.16995824054221,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-27,2199233.9313510978,76561.7275371413,71448.36153558252,15980.253763626893,63.99711865316495,50.46529458674934,1543.131175335548,0.42356811831625996,14769984.00000008,637.8011675554849,54.171943164813044,1153121.178143236,0.010014439257892261,79.16996868040678,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-28,2276822.5640110644,77588.63265996662,73209.97294079495,16050.553897380825,70.30013375393331,54.86517213592506,1597.5724227104547,0.43425010295826866,14769984.00000008,637.8008756666145,54.22565869067515,1124685.2921400724,0.01001082944341921,79.16997651030519,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-29,2355042.9834155417,78220.41940447735,74691.54152120718,16127.305807651024,76.75191027020125,59.67536552728326,1652.4568973495857,0.44746100966860525,14769984.00000008,637.8006567499617,54.27786908534106,1093499.7803526318,0.010008122082564422,79.169982382729,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-30,2433533.392135028,78490.4087194861,75924.09965480336,16209.514569054387,82.20876140336213,64.85380307241796,1707.5307415319073,0.46352125822107326,14769984.00000008,637.8004925624722,54.328419280607896,1059945.924469388,0.01000609156192333,79.16998678704687,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-05-31,2512138.8715414815,78605.47940645373,76896.64458709488,16297.530399964697,88.01583091031102,70.39586830302076,1762.6852550823528,0.4827532578222375,14769984.00000008,637.800369421855,54.37720498782079,1024866.4084457721,0.010004568671442513,79.16999009028527,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-01,2590678.858714292,78539.98717281067,77602.33249962961,16391.913637077618,94.38323711292088,76.26864185428573,1817.793753690565,0.5054556996691999,14769984.00000008,637.800277066392,54.42417912601973,989213.2517124816,0.0100034265035819,79.16999256771406,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-02,2668973.505800429,78294.64708613687,78043.03996053357,16493.18472683862,101.27108976099981,82.4168685917487,1872.7300613894522,0.531853410175301,14769984.00000008,637.8002077997949,54.46935718172668,953881.2703939293,0.010002569877686439,79.16999442578566,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-03,2746863.449534553,77889.94373412442,78232.7850124171,16601.636719013928,108.45199217530725,88.76743295641671,1927.3823799141023,0.5620930311285678,14769984.00000008,637.800155849847,54.51279445653857,919080.0058012658,0.010001927408264843,79.16999581933936,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-04,2824224.6383791026,77361.18884454947,78200.29298830453,16717.194636868742,115.55791785481611,95.23271547361522,1981.6636907209709,0.5962032575093228,14769984.00000008,637.8001168873861,54.55457024177913,885727.8614938075,0.010001445556198646,79.16999686450464,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-05,2900979.452879354,76754.81450025125,77990.92087358146,16839.3100048009,122.11536793215947,101.71311013462335,2035.5195565022698,0.6340048994991554,14769984.00000008,637.8000876655404,54.59478909320687,854437.7998049075,0.010001084167148998,79.1699976483786,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-06,2977240.550131401,76261.09725204697,77672.44787997611,16966.82250036864,127.5124955677365,108.18497965979122,2089.029052153693,0.6751534807006443,14769984.00000008,637.8000657491561,54.63358426496017,826095.9161109539,0.010000813125361763,79.16999823628406,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-07,3052935.7147155562,75695.1645841549,77256.68875241917,17099.747402102617,132.9249017339797,114.60047634148225,2142.1415179452665,0.7191621370283932,14769984.00000008,637.800049311868,54.67111543692317,801647.2926100426,0.010000609844021336,79.16999867721316,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-08,3127935.443599697,74999.72888414084,76750.93775743019,17238.010680859472,138.26327875685217,120.86898185210413,2194.76609143245,0.7653625529975405,14769984.00000008,637.8000369839018,54.707561017468365,781713.8146417604,0.010000457383016016,79.16999900790998,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-09,3202098.1112873666,74162.6676876694,76160.65522482776,17381.37888976551,143.36820890603624,126.88280474719076,2246.803398406274,0.8129390123564307,14769984.00000008,637.8000277379272,54.74310585252173,766523.6124357491,0.010000343037262025,79.1699992559326,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-10,3275303.843678846,73205.73239147935,75491.482454012,17529.406581674513,148.0276919090038,132.53645359271388,2298.1693211059373,0.8610546147941507,14769984.00000008,637.8000208034463,54.777928640630336,755932.1404838911,0.010000257277946532,79.16999944194956,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-11,3347479.923466961,72176.07978811511,74750.75289367652,17681.39687226108,151.99029058656885,137.74109181056664,2348.8128243782608,0.9089181427375019,14769984.00000008,637.8000156025855,54.81215341324594,749703.2424023505,0.010000192958459914,79.16999958146228,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-12,3418619.844183936,71139.92071697523,73948.62552659232,17836.37186234063,154.97499007955196,142.43537881267633,2398.7293252972736,0.9558348578611435,14769984.00000008,637.80001170194,54.84589953526312,747213.9379426818,0.01000014471884495,79.16999968609682,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
2022-06-13,3489007.851576871,70388.00739293513,73109.61300483445,17993.317681500164,156.94581915953492,146.6402395070511,2448.1182497906702,1.0011710690584321,14769984.00000008,637.8000087764558,54.87930657344698,747506.4133794429,0.010000108539133726,79.16999976457272,48.40000000000025,38.7000000000002,0.7000000000000035,1425887360.0000074
