date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,total_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,population
2020-04-03,3.9456623454670545,0.22204274804498242,0.10495300628326804,1.000000000000005,0.06780807791713064,0.06499483317153659,0.4900000000000026,1.1300000000000057,984.6861002951375,272.64433584281215,0.0,211.27104211275972,1618.0000000000086,0.06000000000000032,69.68700819898605,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-04,4.00098884054826,0.2884939227014815,0.14240706240475903,1.000000000000005,0.06375198603965801,0.06577327419991952,0.4900000000000026,1.1300000000000057,1065.4160377294352,273.26023960027374,0.0,211.25351752510014,1618.0000000000086,0.06000000000000032,71.63697722228424,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-05,4.1106963815424225,0.36105369994466396,0.18685167689406745,1.000000000000005,0.05809194686652443,0.06511954841012073,0.4900000000000026,1.1300000000000057,1163.8995336838484,273.77725791610743,6.140917905623792e-06,211.34856736166637,1618.0000000000086,0.06000000000000032,73.56738611645471,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-06,4.282957644915712,0.4372414708214595,0.23974283006874117,1.000000000000005,0.05114814567025536,0.063013869452387,0.4900000000000026,1.1300000000000057,1279.5714747619188,273.9871127971327,1.7857142857142892e-05,212.58974000088807,1618.0000000000086,0.06000000000000032,75.44406770628103,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-07,4.525275764391381,0.518364199431545,0.30118365778103295,1.000000000000005,0.043322324508024444,0.059423298016892126,0.4900000000000026,1.1300000000000057,1411.3167524838527,273.7275194717995,3.569408532643835e-05,215.53809685586998,1618.0000000000086,0.06000000000000032,77.2292779936734,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-08,4.84287408250492,0.5992288703234983,0.36968153777662877,1.000000000000005,0.03507739302549152,0.05448150066199042,0.4900000000000026,1.1300000000000057,1558.3802195018711,272.81745602272525,6.733294279250181e-05,220.33732506594936,1618.0000000000086,0.06000000000000032,78.88707969758225,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-09,5.237488464270425,0.674809500189296,0.44268439185865216,1.000000000000005,0.02692213655968102,0.04844709834717159,0.4900000000000026,1.1300000000000057,1720.1704506638985,271.09807908879606,0.0001241907219618621,226.90365314012172,1618.0000000000086,0.06000000000000032,80.38737990893341,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-10,5.706461532430366,0.7402053798284634,0.5169829125106676,1.000000000000005,0.020191602419760764,0.041672427832776915,0.4900000000000026,1.1300000000000057,1895.2017310166732,268.44358194103177,0.00023147529745071207,234.82184134184018,1618.0000000000086,0.06000000000000032,81.70208470545583,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-11,6.24206334389292,0.7906097556211873,0.5890122328639327,1.000000000000005,0.015143701814820573,0.034580112729786325,0.4900000000000026,1.1300000000000057,2081.3891376290244,264.8422048785279,0.00040001242008221754,243.62350285512002,1618.0000000000086,0.06000000000000032,82.81214368423097,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-12,6.830981897059974,0.821286340633151,0.6550781791728376,1.000000000000005,0.01135777636111543,0.027645491787158756,0.4900000000000026,1.1300000000000057,2276.3786421681198,260.3849988431238,0.0006298412478347742,252.80309902240054,1618.0000000000086,0.06000000000000032,83.70932915942416,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-13,7.456462020726473,0.8300727063475213,0.7115395652135015,1.000000000000005,0.008518332270836572,0.021383440107337396,0.4900000000000026,1.1300000000000057,2478.14971368815,255.3245765402294,0.0009129109940532001,261.227046309464,1618.0000000000086,0.06000000000000032,84.3975705605831,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-14,8.115019430864843,0.8318467081704677,0.756689418577225,1.000000000000005,0.006388749203127429,0.016037580080503048,0.4900000000000026,1.1300000000000057,2685.068094897662,250.015329625599,0.00123510341360713,268.7043345058541,1618.0000000000086,0.06000000000000032,84.89395523136182,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-15,8.801778471015487,0.8270686122526095,0.7896191970938767,1.000000000000005,0.004791561902345571,0.012028185060377287,0.4900000000000026,1.1300000000000057,2895.3470068552165,244.66988442023384,0.0015777496675098116,275.5822828768053,1618.0000000000086,0.06000000000000032,85.2294790285635,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-16,9.51081995539479,0.8167300306180296,0.8102745141746428,1.000000000000005,0.0035936714267591784,0.009021138795282966,0.4900000000000026,1.1300000000000057,3107.178858351933,239.37896470496236,0.0019313730133990081,280.45413943620815,1618.0000000000086,0.06000000000000032,85.44960927142274,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-17,10.235442051226135,0.8022210846959086,0.8194969328190893,1.000000000000005,0.002695253570069384,0.0067658540964622245,0.4900000000000026,1.1300000000000057,3318.9507430959957,234.27397789200586,0.0022824017703918596,283.983888352205,1618.0000000000086,0.06000000000000032,85.61470695356718,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-18,10.96835594048814,0.7852307779692499,0.8190553111204589,1.000000000000005,0.002021440177552038,0.005074390572346668,0.4900000000000026,1.1300000000000057,3529.425137153935,229.49394495746623,0.0026032040427260263,287.9861434781167,1618.0000000000086,0.06000000000000032,85.7385302151755,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-19,11.701832566225853,0.7676722754614245,0.8116693113946439,1.000000000000005,0.0015160801331640284,0.003805792929260001,0.4900000000000026,1.1300000000000057,3738.385193632533,225.2196183819655,0.0028682078154963673,294.77433449934426,1618.0000000000086,0.06000000000000032,85.83139766138174,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-20,12.42907319648583,0.7528873675527596,0.8008505614386795,1.000000000000005,0.0011370600998730214,0.002854344696945001,0.4900000000000026,1.1300000000000057,3946.6105365732537,221.60217338569873,0.0030659910264574453,306.1331619928021,1618.0000000000086,0.06000000000000032,85.90104824603642,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-21,13.146610973641057,0.7367728301248163,0.7874016573427469,1.000000000000005,0.000852795074904766,0.002140758522708751,0.4900000000000026,1.1300000000000057,4156.058201395686,218.78175285763245,0.003197360108886399,323.6939115721716,1618.0000000000086,0.06000000000000032,85.95328618452743,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-22,13.85144174671433,0.7192570628004652,0.772051404610164,1.000000000000005,0.0006395963061785746,0.0016055688920315631,0.4900000000000026,1.1300000000000057,4369.657104505079,216.97955963352845,0.0032629198877410807,350.0235902494497,1618.0000000000086,0.06000000000000032,85.99246463839569,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-23,14.541393204024136,0.7007711746051979,0.7554522574007397,1.000000000000005,0.0004796972296339309,0.0012041766690236723,0.4900000000000026,1.1300000000000057,4589.3466502921965,216.47629868442266,0.0032663560437954722,387.87996575015933,1618.0000000000086,0.06000000000000032,86.02184847879688,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-24,15.215401722669064,0.682123306616472,0.7381783979632901,1.000000000000005,0.0003597729222254482,0.0009031325017677543,0.4900000000000026,1.1300000000000057,4815.869910149666,217.39940242314276,0.0032042919197244365,439.75098248512006,1618.0000000000086,0.06000000000000032,86.04388635909778,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-25,15.873720005641125,0.6644043739507195,0.720724296210025,1.000000000000005,0.0002698296916690861,0.0006773493763258157,0.4900000000000026,1.1300000000000057,5050.9631468979715,220.02796164282603,0.003069670135656292,507.4855240094685,1618.0000000000086,0.06000000000000032,86.06741056764278,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-26,16.518072809660733,0.6489173722536028,0.7035036293973387,1.000000000000005,0.0002023722687518146,0.0005080120322443618,0.4900000000000026,1.1300000000000057,5296.838286159265,224.6339802818936,0.002865277811826256,591.9144145003153,1618.0000000000086,0.06000000000000032,86.09321548875741,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-27,17.16059727046471,0.6459478869794726,0.6879199004578304,1.000000000000005,0.00015177920156386095,0.00038100902418327135,0.4900000000000026,1.1300000000000057,5555.442458963349,231.3293960065078,0.0026012854435497204,693.358954055587,1618.0000000000086,0.06000000000000032,86.11696397597348,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-28,17.800603091827227,0.6425733909941399,0.6741089621888811,1.000000000000005,0.0001138344011728957,0.0002857567681374535,0.4900000000000026,1.1300000000000057,5827.906860382831,239.95524028219216,0.0022934010574522084,811.1603645397527,1618.0000000000086,0.06000000000000032,86.13371166976303,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-29,18.431593236776074,0.6329158221725613,0.6613832730314484,1.000000000000005,8.537580087967177e-05,0.00021431757610309015,0.4900000000000026,1.1300000000000057,6114.5539817447925,250.10754204099163,0.0019614858286418403,942.9047982916942,1618.0000000000086,0.06000000000000032,86.13465737869602,4.0400000000000205,25.80000000000014,2630300.000000014
2020-04-30,19.044008437601477,0.6138594587431903,0.6485524838621457,1.000000000000005,6.403185065975383e-05,0.0001607381820773176,0.4900000000000026,1.1300000000000057,6414.986971441119,261.42941218685274,0.0016285157935886855,1085.860660774364,1618.0000000000086,0.06000000000000032,86.10930476640739,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-01,19.62728557836274,0.5843603341996041,0.6341638780873018,1.000000000000005,4.802388799481537e-05,0.0001205536365579882,0.4900000000000026,1.1300000000000057,6728.105448899747,273.63999708454855,0.0012950778600589999,1238.39141510243,1618.0000000000086,0.06000000000000032,86.04708361682248,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-02,20.171401481768207,0.5449282984842221,0.6166827017135056,1.000000000000005,3.6017915996111526e-05,9.041522741849115e-05,0.4900000000000026,1.1300000000000057,7052.754463748728,286.3123992355192,0.000980681375005465,1395.8633609389776,1618.0000000000086,0.06000000000000032,85.93856578307593,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-03,20.668030749335237,0.49723856387609533,0.5946274109005146,1.000000000000005,2.7013436997083644e-05,6.781142056386836e-05,0.4900000000000026,1.1300000000000057,7387.5850462601675,298.92928973045366,0.0007355110312540988,1552.4284806266664,1618.0000000000086,0.06000000000000032,85.77637714920105,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-04,21.110153637308507,0.44257986020506795,0.5652215277940034,1.000000000000005,2.0260077747812734e-05,5.085856542290127e-05,0.4900000000000026,1.1300000000000057,7731.290907082555,311.0187675564057,0.0005516332734405742,1703.718055686551,1618.0000000000086,0.06000000000000032,85.5558816013967,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-05,21.492860864697636,0.3830499565629803,0.5278358291034216,1.000000000000005,1.5195058310859551e-05,3.814392406717595e-05,0.4900000000000026,1.1300000000000057,8082.325603281117,322.1940368825601,0.0004137249550804306,1843.8755537235459,1618.0000000000086,0.06000000000000032,85.27569400647751,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-06,21.81505612040432,0.3224523025870705,0.48322658094198173,1.000000000000005,1.1396293733144664e-05,2.8607943050381966e-05,0.4900000000000026,1.1300000000000057,8439.263918039389,332.2034462139568,0.00031029371631032297,1968.6312349666862,1618.0000000000086,0.06000000000000032,84.9380649457115,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-07,22.079472439365976,0.2646091041219449,0.4331406855448836,1.000000000000005,8.547220299858498e-06,2.1455957287786472e-05,0.4900000000000026,1.1300000000000057,8799.863759473317,340.7807359209723,0.0002327202872327422,2074.717393119468,1618.0000000000086,0.06000000000000032,84.56433313074463,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-08,22.292684484663493,0.21335663416773537,0.38001954130798427,1.000000000000005,6.410415224893873e-06,1.6091967965839853e-05,0.4900000000000026,1.1300000000000057,9162.629208314333,347.8660787668448,0.00017454021542455666,2163.5445380522738,1618.0000000000086,0.06000000000000032,84.16355042982977,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-09,22.465117759102046,0.17254171609121852,0.3267769378167997,1.000000000000005,4.807811418670405e-06,1.206897597437989e-05,0.4900000000000026,1.1300000000000057,9526.57114670118,353.48099087862477,0.0001309051615684175,2234.9095465348682,1618.0000000000086,0.06000000000000032,83.73870774803501,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-10,22.6110555138967,0.14601908603415412,0.276632477118256,1.000000000000005,3.6058585640028038e-06,9.051731980784916e-06,0.4900000000000026,1.1300000000000057,9890.313330937342,357.6193566043473,9.817887117631313e-05,2288.011685249756,1618.0000000000086,0.06000000000000032,83.27764619564175,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-11,22.739820400774853,0.1288258853077747,0.23191521110307478,1.000000000000005,2.7043939230021027e-06,6.788798985588687e-06,0.4900000000000026,1.1300000000000057,10252.59621076497,360.28647931492867,7.363415338223484e-05,2322.651960446693,1618.0000000000086,0.06000000000000032,82.76608661828928,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-12,22.856853018745362,0.1170783667927251,0.19410043547662745,1.000000000000005,2.028295442251577e-06,5.091599239191516e-06,0.4900000000000026,1.1300000000000057,10613.668126076329,361.7365951035208,5.522561503667613e-05,2337.900819074519,1618.0000000000086,0.06000000000000032,82.18806140844882,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-13,22.972213131867715,0.11539442473901712,0.16477135117114228,1.000000000000005,1.5212215816886829e-06,3.818699429393637e-06,0.4900000000000026,1.1300000000000057,10974.96251989663,362.3751677238919,4.14192112775071e-05,2333.512459813326,1618.0000000000086,0.06000000000000032,81.52828232007299,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-14,23.09813205316714,0.12594465501192303,0.14526888183343115,1.000000000000005,1.1409161862665122e-06,2.864024572045228e-06,0.4900000000000026,1.1300000000000057,11336.988152581398,362.59217088018505,3.106440845813032e-05,2311.015629604665,1618.0000000000086,0.06000000000000032,80.77596028562692,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-15,23.247176932570927,0.1490641796881604,0.13642903694068437,1.000000000000005,8.556871396998841e-07,2.148018429033921e-06,0.4900000000000026,1.1300000000000057,11702.036193621587,362.92838801792857,2.329830634359774e-05,2269.8389814148786,1618.0000000000086,0.06000000000000032,79.92532574104641,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-16,23.43087397286068,0.18371151550303083,0.13838593413731695,1.000000000000005,6.417653547749131e-07,1.6110138217754408e-06,0.4900000000000026,1.1300000000000057,12073.320021212761,363.9835243683273,1.7473729757698304e-05,2210.308213113521,1618.0000000000086,0.06000000000000032,78.97601886945654,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-17,23.658675841636494,0.22781272518577395,0.15042406598760336,1.000000000000005,4.813240160811849e-07,1.2082603663315807e-06,0.4900000000000026,1.1300000000000057,12454.788642283216,366.51711968219297,1.3105297318273728e-05,2134.728407734303,1618.0000000000086,0.06000000000000032,77.93338228396064,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-18,23.935926726088425,0.27725902675940217,0.17195153365359875,1.000000000000005,3.609930120608886e-07,9.061952747486856e-07,0.4900000000000026,1.1300000000000057,12850.094762255418,371.23016361426323,9.828972988705296e-06,2044.702550144621,1618.0000000000086,0.06000000000000032,76.80868053973205,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-19,24.268380080119037,0.33245946076121363,0.20300195017555822,1.000000000000005,2.7074475904566646e-07,6.796464560615142e-07,0.4900000000000026,1.1300000000000057,13262.733049174883,378.58744171522284,7.371729741528972e-06,1942.4718503912736,1618.0000000000086,0.06000000000000032,75.61926476808291,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-20,24.659542978641348,0.39116747857026457,0.2426300987014817,1.000000000000005,2.0305856928424985e-07,5.097348420461356e-07,0.4900000000000026,1.1300000000000057,13695.709281063471,388.81375517135626,5.5287973061467295e-06,1833.5994671405808,1618.0000000000086,0.06000000000000032,74.39336001756196,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-21,25.109944887503993,0.45040534389861075,0.2891582559912056,1.000000000000005,1.522939269631874e-07,3.8230113153460167e-07,0.4900000000000026,1.1300000000000057,14151.803502491224,402.233991233075,4.146597979610047e-06,1724.0466441729645,1618.0000000000086,0.06000000000000032,73.1452776085174,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-22,25.616589240935077,0.5066469297080572,0.34036093504447146,1.000000000000005,1.1422044522239054e-07,2.867258486509513e-07,0.4900000000000026,1.1300000000000057,14634.029657680765,418.9534830822083,3.1099484847075357e-06,1617.049873470477,1618.0000000000086,0.06000000000000032,71.87919253088718,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-23,26.17254212462507,0.5559548158977214,0.3936034420719775,1.000000000000005,8.56653339167929e-08,2.1504438648821346e-07,0.4900000000000026,1.1300000000000057,15143.109791741526,438.6173424344753,2.3324613635306516e-06,1513.5522320721086,1618.0000000000086,0.06000000000000032,70.59818786940014,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-24,26.766623788038977,0.5940831125697045,0.4459457942236673,1.000000000000005,6.424900043759467e-08,1.612832898661601e-07,0.4900000000000026,1.1300000000000057,15679.025386792593,460.65993636690445,1.7493460226479887e-06,1415.2699468632068,1618.0000000000086,0.06000000000000032,69.31570667451302,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-25,27.385698287053838,0.6190755858817072,0.4947626746916687,1.000000000000005,4.8186750328196004e-08,1.2096246739962008e-07,0.4900000000000026,1.1300000000000057,16241.46848525715,484.5168010146749,1.3120095169859916e-06,1324.154766223683,1618.0000000000086,0.06000000000000032,68.05042932715182,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-26,28.026555551101666,0.6408580791979652,0.5387743331034325,1.000000000000005,3.6140062746147e-08,9.072185054971506e-08,0.4900000000000026,1.1300000000000057,16828.980404020458,509.4813467209294,9.840071377394936e-07,1241.5410455792053,1618.0000000000086,0.06000000000000032,66.82241895722562,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-27,28.684767988471734,0.6582130487326702,0.5768472333440589,1.000000000000005,2.710504705961025e-08,6.80413879122863e-08,0.4900000000000026,1.1300000000000057,17437.754611892764,534.5821315662313,7.380053533046202e-07,1167.3195519607466,1618.0000000000086,0.06000000000000032,65.65482940861096,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-28,29.355156469699025,0.6703889397492451,0.6081659679944704,1.000000000000005,2.0328785294707687e-08,5.103104093421472e-08,0.4900000000000026,1.1300000000000057,18063.95803049182,558.8760621523732,5.535040149784652e-07,1104.0980051147112,1618.0000000000086,0.06000000000000032,64.56854335574725,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-29,30.0321398151056,0.676983689298037,0.6323621941600426,1.000000000000005,1.5246588971030767e-08,3.827328070066104e-08,0.4900000000000026,1.1300000000000057,18703.87575191436,581.401245062891,4.151280112338489e-07,1052.6841114637011,1618.0000000000086,0.06000000000000032,63.58049542889844,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-30,30.70999691045659,0.6778573532695855,0.6496113353420756,1.000000000000005,1.1434941728273075e-08,2.8704960525495778e-08,0.4900000000000026,1.1300000000000057,19353.335035224314,601.4575595243831,3.1134600842538663e-07,1014.2576181808411,1618.0000000000086,0.06000000000000032,62.70241455809925,4.0400000000000205,25.80000000000014,2630300.000000014
2020-05-31,31.383063293702214,0.6730665766845754,0.6607051078413992,1.000000000000005,8.576206296204807e-09,2.1528720394121834e-08,0.4900000000000026,1.1300000000000057,20008.090609715688,618.4403254286793,2.3350950631903997e-07,988.8096931120381,1618.0000000000086,0.06000000000000032,61.91420426052669,4.0400000000000205,25.80000000000014,2630300.000000014
2020-06-01,32.003021452177165,0.6199583035541562,0.6606143189224207,1.000000000000005,6.4321547221536056e-09,1.6146540295591375e-08,0.4900000000000026,1.1300000000000057,20664.08173395131,631.8126454936178,1.7513212973927998e-07,974.6261345722328,1618.0000000000086,0.06000000000000032,61.216727856028584,4.0400000000000205,25.80000000000014,2630300.000000014
2020-06-02,32.57076964440118,0.5677483010334262,0.6499274489526438,1.000000000000005,4.824116041615204e-09,1.2109905221693531e-08,0.4900000000000026,1.1300000000000057,21318.047451077604,641.3160775268077,1.3134909730445999e-07,972.116519158006,1618.0000000000086,0.06000000000000032,60.621031994154684,4.0400000000000205,25.80000000000014,2630300.000000014
2020-06-03,33.11768615379221,0.5469165909980825,0.6337675000952204,1.000000000000005,3.618087031211403e-09,9.082428916270149e-09,0.4900000000000026,1.1300000000000057,21967.32827846122,647.1125267941047,9.851182297834499e-08,977.5393286057392,1618.0000000000086,0.06000000000000032,60.16127690447195,4.0400000000000205,25.80000000000014,2630300.000000014
