date,total_cases,new_cases,total_deaths,new_deaths,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-04-08,0.0,0.0,0.0,0.0,655.0000000000042,0.010000000000000078,382836.00000000204
2022-04-09,0.0,0.0,0.0,0.0,655.0000000000041,0.010000000000000073,382836.00000000204
2022-04-10,0.0,0.0,0.0,0.0,655.000000000004,0.01000000000000007,382836.00000000204
2022-04-11,0.0,0.0,0.0,0.0,655.0000000000039,0.010000000000000066,382836.00000000204
2022-04-12,0.0,0.0,0.0,0.0,655.0000000000039,0.010000000000000064,382836.00000000204
2022-04-13,0.0,0.0,0.0,0.0,655.0000000000039,0.010000000000000063,382836.00000000204
2022-04-14,0.0,0.0,0.0,0.0,655.0000000000039,0.010000000000000061,382836.00000000204
2022-04-15,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-16,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-17,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-18,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-19,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-20,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-21,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-22,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-23,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-24,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-25,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-26,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-27,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-28,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-29,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-04-30,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-01,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-02,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-03,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-04,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-05,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-06,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-07,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-08,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-09,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-10,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-11,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-12,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-13,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-14,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-15,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-16,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-17,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-18,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-19,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
2022-05-20,0.0,0.0,0.0,0.0,655.0000000000039,0.01000000000000006,382836.00000000204
