date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2020-03-11,1.0000000000000038,0.0,0.0,1.0000000000000038,0.0,223.41000000000088,43.00000000000016,0.9700000000000035,74.16000000000031,4413.000000000017
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,1.0000000000000042,0.0,223.41000000000096,43.00000000000018,0.970000000000004,74.16000000000034,4413.000000000019
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,1.0000000000000044,0.0,223.41000000000102,43.00000000000019,0.9700000000000042,74.16000000000035,4413.000000000021
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,1.0000000000000047,0.0,223.41000000000108,43.0000000000002,0.9700000000000044,74.16000000000037,4413.000000000022
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,1.0000000000000049,0.0,223.4100000000011,43.000000000000206,0.9700000000000046,74.16000000000038,4413.000000000023
2020-03-16,0.9949579831932823,0.014996136675824246,0.00425535310277959,1.000000000000005,0.0,222.28353781512718,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-17,0.9852941176470639,0.018260677167501696,0.006971896210407269,1.000000000000005,0.0,220.12448529411878,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-18,0.9748787976729204,0.02579958027381637,0.010806814853345233,1.000000000000005,0.0,217.7975465820955,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-19,0.9695236748545623,0.03904910343419237,0.016361090454811808,1.000000000000005,0.0,216.60113181763202,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-20,0.9758499313186865,0.05827842421429989,0.024249486231542012,1.000000000000005,0.0,218.01451240556435,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-21,1.0004394846881113,0.08288141027449372,0.03500498797682402,1.000000000000005,0.0,223.5081874715944,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-22,1.049198391796628,0.11159544684614206,0.04900713464777651,1.000000000000005,0.0,234.40165870324367,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-23,1.1256188972734587,0.1426655573388732,0.06714675370076467,1.000000000000005,0.0,251.47515223687077,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-24,1.2330473985530277,0.17644002126853797,0.08963495215340178,1.000000000000005,0.0,275.47630293007757,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-25,1.3739128921597636,0.2112731316592255,0.11601920054039097,1.000000000000005,0.0,306.9477802033764,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-26,1.5491483084217001,0.24528419586788439,0.14537186646864197,1.000000000000005,0.0,346.09800742144046,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-27,1.757756512505677,0.27641628200110774,0.17643161478360855,1.000000000000005,0.0,392.70420142904163,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-28,1.9964848051937412,0.3024802787277221,0.20770945769404167,1.000000000000005,0.0,446.03965220300375,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-29,2.2595807984654455,0.32118794013822904,0.23756829236555432,1.000000000000005,0.0,504.81918259116776,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-30,2.5398698263862576,0.3314371735910673,0.2644590247040305,1.000000000000005,0.0,567.4398649653549,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-03-31,2.8358816845925423,0.3393341827143094,0.28766084900636857,1.000000000000005,0.0,633.5732290407594,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-01,3.1453824980921175,0.3445782065250667,0.30664689725897865,1.000000000000005,0.0,702.7201869712625,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-02,3.465565638921389,0.34710527738895247,0.321150492918378,1.000000000000005,0.0,774.2536893557915,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-03,3.7931949143882044,0.34702902268295593,0.3312148412466379,1.000000000000005,0.0,847.4507172430893,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-04,4.124711958253991,0.3445962660425988,0.3372302970629686,1.000000000000005,0.0,921.5162761352921,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-05,4.456316774120365,0.34015372829730184,0.3399623155574079,1.000000000000005,0.0,995.601391490611,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-06,4.782767638767399,0.3328625489702295,0.3402068691826007,1.000000000000005,0.0,1068.534983501606,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-07,5.102524985701285,0.32456611017628273,0.33815838394900655,1.000000000000005,0.0,1139.9730891129548,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-08,5.415565361771124,0.31664694850163716,0.3342543729649874,1.000000000000005,0.0,1209.9104735897276,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-09,5.7230023988332,0.31014196638592445,0.32909042419691487,1.000000000000005,0.0,1278.595948437288,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-10,6.0268025424991825,0.30582884065886845,0.3233564412892509,1.000000000000005,0.0,1346.4688598412195,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-11,6.329571848697279,0.30429082894276194,0.3177888241796083,1.000000000000005,0.0,1414.111454997271,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-12,6.634396081093106,0.3059653744543246,0.313134604560046,1.000000000000005,0.0,1482.2131568588154,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-13,6.9485022967603705,0.31496207221113826,0.3108556399100155,1.000000000000005,0.0,1552.3886105335773,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-14,7.272818222247083,0.3249578178946179,0.31123917660348815,1.000000000000005,0.0,1624.8450917075547,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-15,7.605130796614219,0.3327939936730648,0.3139148381733664,1.000000000000005,0.0,1699.0881783475722,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-16,7.941194574513036,0.33642484237826387,0.31806589592155726,1.000000000000005,0.0006140917905623792,1774.1693826294602,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-17,8.275563028493064,0.33463925233961306,0.3225877218765272,1.000000000000005,0.0030462184873949706,1848.871874884186,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-18,8.602212025733095,0.32685209600971993,0.32620662851146826,1.000000000000005,0.007245879120879156,1921.849776557454,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-19,8.915007435589427,0.3129477339335993,0.32756899853292293,1.000000000000005,0.013013594861021398,1991.732629929406,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-20,9.21057684366041,0.29568365112893286,0.3251316616340172,1.000000000000005,0.02003815348254697,2057.7669814968312,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-21,9.48579300766452,0.2753018462975726,0.3182967100264183,1.000000000000005,0.027924542713720253,2119.2541601691682,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-22,9.73726007572255,0.25153132977812476,0.3068807419574353,1.000000000000005,0.03621490024795996,2175.4354817946232,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-23,9.962188754270919,0.22497687483844186,0.29108234056633153,1.000000000000005,0.04440422625255055,2225.6877744035014,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-24,10.159052683996675,0.1969000769433112,0.27145768302655887,1.000000000000005,0.05195216775017578,2269.670022140703,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-25,10.32808072178873,0.16905514820522108,0.24890224740243394,1.000000000000005,0.058291856905068926,2307.433348215098,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-26,10.471626152201292,0.1435657632224356,0.22463709279164468,1.000000000000005,0.06283653973762532,2339.5035021115527,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-27,10.594443596051438,0.12283269345755077,0.19983302321364318,1.000000000000005,0.06624505186204263,2366.9427249999576,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-28,10.696479109449712,0.10204695060382893,0.1749303588775887,1.000000000000005,0.06901151998896905,2389.738961978802,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-29,10.778177043787364,0.08170651224181806,0.15048316023770036,1.000000000000005,0.07040763805248967,2407.9914855435745,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-04-30,10.840678678121728,0.0625080677624883,0.127061303597797,1.000000000000005,0.07004877960594783,2421.955272851931,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-01,10.885971193465261,0.04688105082186622,0.10517703781470203,1.000000000000005,0.06780807791713064,2432.074288672565,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-02,10.916999403502324,0.035160788116399666,0.08522990182579708,1.000000000000005,0.06375198603965801,2439.0064475968643,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-03,10.937749552626759,0.02637059108729975,0.0674654127946872,1.000000000000005,0.05809194686652443,2443.6423356976516,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-04,10.953312164470086,0.019777943315474812,0.051944082220449786,1.000000000000005,0.05114814567025536,2447.119251773242,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-05,10.96498412335258,0.014833457486606109,0.03895806166533734,1.000000000000005,0.043322324508024444,2449.726938829935,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-06,10.973738092514452,0.011125093114954581,0.029218546249003007,1.000000000000005,0.03507739302549152,2451.6827041224547,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-07,10.980303569385855,0.008343819836215936,0.021913909686752255,1.000000000000005,0.02692213655968102,2453.1495280918443,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-08,10.985227677039408,0.006257864877161952,0.016435432265064193,1.000000000000005,0.020191602419760764,2454.2496460688867,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-09,10.988920757779573,0.004693398657871464,0.012326574198798144,1.000000000000005,0.015143701814820573,2455.0747345516684,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-10,10.991690568334695,0.0035200489934035977,0.009244930649098608,1.000000000000005,0.01135777636111543,2455.6935509137547,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-11,10.993767926251037,0.0026400367450526985,0.006933697986823957,1.000000000000005,0.008518332270836572,2456.1576631853195,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-12,10.995325944688293,0.001980027558789524,0.005200273490117967,1.000000000000005,0.006388749203127429,2456.505747388993,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-13,10.996494458516237,0.001485020669092143,0.0039002051175884753,1.000000000000005,0.004791561902345571,2456.766810541748,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-14,10.997370843887193,0.0011137655018191072,0.0029251538381913564,1.000000000000005,0.0035936714267591784,2456.9626079063146,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-15,10.99802813291541,0.0008353241263643304,0.0021938653786435173,1.000000000000005,0.002695253570069384,2457.1094559297394,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-16,10.998521099686574,0.0006264930947732477,0.001645399033982638,1.000000000000005,0.002021440177552038,2457.219591947308,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-17,10.998890824764947,0.0004698698210799358,0.0012340492754869784,1.000000000000005,0.0015160801331640284,2457.302193960484,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-18,10.999168118573726,0.00035240236580995186,0.0009255369566152338,1.000000000000005,0.0011370600998730214,2457.3641454703666,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-19,10.99937608893031,0.0002643017743574639,0.0006941527174614253,1.000000000000005,0.000852795074904766,2457.4106091027784,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-20,10.999532066697748,0.0001982263307680979,0.000520614538096069,1.000000000000005,0.0006395963061785746,2457.445456827087,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-21,10.999649050023327,0.00014866974807607343,0.00039046090357205173,1.000000000000005,0.0004796972296339309,2457.471592620319,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-22,10.999736787517511,0.00011150231105705506,0.00029284567767903877,1.000000000000005,0.0003597729222254482,2457.4911944652426,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-23,10.999802590638149,8.362673329279129e-05,0.00021963425825927908,1.000000000000005,0.0002698296916690861,2457.5058958489353,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-24,10.999851942978628,6.272004996959347e-05,0.0001647256936944593,1.000000000000005,0.0002023722687518146,2457.516921886705,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-25,10.999888957233987,4.7040037477195104e-05,0.00012354427027084448,1.000000000000005,0.00015177920156386095,2457.525191415032,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-26,10.999916717925506,3.528002810789633e-05,9.265820270313335e-05,1.000000000000005,0.0001138344011728957,2457.5313935612776,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-27,10.999937538444145,2.6460021080922246e-05,6.949365202735e-05,1.000000000000005,8.537580087967177e-05,2457.5360451709616,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-28,10.999953153833125,1.9845015810691685e-05,5.2120239020512505e-05,1.000000000000005,6.403185065975383e-05,2457.5395338782246,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-29,10.99996486537486,1.4883761858018763e-05,3.909017926538438e-05,1.000000000000005,4.802388799481537e-05,2457.5421504086717,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-30,10.99997364903116,1.1162821393514072e-05,2.9317634449038283e-05,1.000000000000005,3.6017915996111526e-05,2457.544112806507,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-05-31,10.999980236773386,8.372116045135554e-06,2.198822583677871e-05,1.000000000000005,2.7013436997083644e-05,2457.545584604884,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-01,10.999985177580056,6.279087033851666e-06,1.6491169377584033e-05,1.000000000000005,2.0260077747812734e-05,2457.5466884536663,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-02,10.999988883185058,4.7093152753887496e-06,1.2368377033188024e-05,1.000000000000005,1.5195058310859551e-05,2457.5475163402534,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-03,10.99999166238881,3.531986456541562e-06,9.276282774891018e-06,1.000000000000005,1.1396293733144664e-05,2457.5481372551935,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-04,10.999993746791624,2.6489898424061715e-06,6.957212081168263e-06,1.000000000000005,8.547220299858498e-06,2457.5486029413987,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-05,10.999995310093734,1.9867423818046286e-06,5.217909060876198e-06,1.000000000000005,6.410415224893873e-06,2457.5489522060525,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-06,10.999996482570316,1.4900567863534716e-06,3.913431795657148e-06,1.000000000000005,4.807811418670405e-06,2457.549214154543,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-07,10.999997361927752,1.1175425897651038e-06,2.9350738467428613e-06,1.000000000000005,3.6058585640028038e-06,2457.5494106159103,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-08,10.99999802144583,8.381569423238278e-07,2.201305385057146e-06,1.000000000000005,2.7043939230021027e-06,2457.5495579619364,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-09,10.999998516084387,6.286177067428708e-07,1.6509790387928594e-06,1.000000000000005,2.028295442251577e-06,2457.549668471456,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-10,10.999998887063306,4.714632800571531e-07,1.2382342790946445e-06,1.000000000000005,1.5212215816886829e-06,2457.549751353595,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-11,10.999999165297496,3.5359746004286483e-07,9.286757093209833e-07,1.000000000000005,1.1409161862665122e-06,2457.5498135151997,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-12,10.999999373973138,2.651980950321486e-07,6.965067819907375e-07,1.000000000000005,8.556871396998841e-07,2457.5498601364034,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-13,10.999999530479869,1.9889857127411145e-07,5.223800864930532e-07,1.000000000000005,6.417653547749131e-07,2457.549895102306,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-14,10.999999647859918,1.491739284555836e-07,3.917850648697899e-07,1.000000000000005,4.813240160811849e-07,2457.549921326733,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-15,10.999999735894955,1.1188044634168769e-07,2.938387986523424e-07,1.000000000000005,3.609930120608886e-07,2457.5499409950535,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-16,10.999999801921232,8.391033475626577e-08,2.203790989892568e-07,1.000000000000005,2.7074475904566646e-07,2457.5499557462936,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-17,10.99999985144094,6.293275106719933e-08,1.652843242419426e-07,1.000000000000005,2.0305856928424985e-07,2457.5499668097236,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-18,10.99999988858072,4.7199563300399496e-08,1.2396324318145695e-07,1.000000000000005,1.522939269631874e-07,2457.549975107296,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-19,10.999999916435558,3.539967247529962e-08,9.29724323860927e-08,1.000000000000005,1.1422044522239054e-07,2457.5499813304755,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-20,10.999999937326685,2.6549754356474716e-08,6.972932428956953e-08,1.000000000000005,8.56653339167929e-08,2457.54998599786,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-21,10.99999995299503,1.9912315767356036e-08,5.2296993217177146e-08,1.000000000000005,6.424900043759467e-08,2457.5499894983986,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-22,10.999999964746289,1.493423682551703e-08,3.922274491288286e-08,1.000000000000005,4.8186750328196004e-08,2457.5499921238024,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-23,10.999999973559733,1.1200677619137772e-08,2.9417058684662148e-08,1.000000000000005,3.6140062746147e-08,2457.5499940928553,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-24,10.999999980169816,8.40050821435333e-09,2.206279401349661e-08,1.000000000000005,2.710504705961025e-08,2457.549995569645,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-25,10.999999985127378,6.300381160764997e-09,1.654709551012246e-08,1.000000000000005,2.0328785294707687e-08,2457.5499966772372,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-26,10.99999998884555,4.725285870573748e-09,1.2410321632591844e-08,1.000000000000005,1.5246588971030767e-08,2457.5499975079315,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-27,10.999999991634178,3.543964402930311e-09,9.307741224443884e-09,1.000000000000005,1.1434941728273075e-08,2457.549998130952,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-28,10.99999999372565,2.657973302197733e-09,6.980805918332912e-09,1.000000000000005,8.576206296204807e-09,2457.549998598218,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-29,10.998739491092572,1.9934799766483e-09,5.235604438749684e-09,1.000000000000005,6.4321547221536056e-09,2457.268389704969,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-06-30,10.99632352588247,1.495109982486225e-09,3.926703329062263e-09,1.000000000000005,4.824116041615204e-09,2456.728638917386,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-01,10.993719696771272,1.1213324868646687e-09,2.9450274967966973e-09,1.000000000000005,3.618087031211403e-09,2456.146917455658,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-02,10.992380916728438,0.0006140926315617444,2.2087706225975228e-09,1.000000000000005,2.7135652734085524e-09,2455.847820606291,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-03,10.993962481340786,0.0030462191181444944,1.656577966948142e-09,1.000000000000005,2.035173955056414e-09,2456.2011579563377,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-04,11.000109870055377,0.007245879593941299,0.0006493225094018025,1.000000000000005,1.5263804662923106e-09,2457.574546069067,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-05,11.012299597111685,0.013013595215818005,0.0021973991218703637,1.000000000000005,1.1447853497192329e-09,2460.2978529907177,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-06,11.031719849740696,0.020038153748644427,0.00497384119660641,1.000000000000005,8.585890122894247e-10,2464.636531630566,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-07,11.059180966814264,0.027924542913293347,0.009067484969853027,1.000000000000005,6.439417592170685e-10,2470.7716197959726,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-08,11.09504829783211,0.036214900397639777,0.014386586578068546,1.000000000000005,4.829563194128013e-10,2478.78474021867,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-09,11.139191847162074,0.04440422636481041,0.020703967082872733,1.000000000000005,3.62217239559601e-10,2488.646850574478,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-10,11.19094850722031,0.051952167834370684,0.02769087123975643,1.000000000000005,2.716629296697008e-10,2500.209805998089,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-11,11.249093733356425,0.058291856968215094,0.03494236157461378,1.000000000000005,2.0374719725227558e-10,2513.2000309691584,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-12,11.311820300017335,0.06283653978498496,0.041996363941141424,1.000000000000005,1.528103979392067e-10,2527.2137732268725,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-13,11.37672236787016,0.06498454769588168,0.048347951688887836,1.000000000000005,1.1460779845440501e-10,2541.7135316008303,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
2020-07-14,11.443256061616921,0.06659555362905421,0.05380621263544426,1.000000000000005,8.595584884080376e-11,2556.577799961131,43.00000000000021,0.9700000000000049,74.1600000000004,4413.000000000024
