date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,gdp_per_capita,female_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2020-03-21,50.71509577409857,5.27754920734224,4.212302710195693,1.000000000000005,0.007245879120879156,0.0006493212669683272,111.37084828764515,0.1700000000000009,0.3786968064114,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,46.00327600604584,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-22,53.86335802966904,5.471768886760728,4.560332236266687,1.000000000000005,0.013013594861021398,0.002197398190045257,118.28453327455759,0.1700000000000009,0.3773503359009875,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,47.28853715967343,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-23,57.40799040331199,5.590429767850128,4.868086442875525,1.000000000000005,0.02003815348254697,0.004973840497737579,126.06863945171672,0.1700000000000009,0.3754211229664651,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,48.347673716555406,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-24,61.352647618256555,5.677453870813267,5.129212375789489,1.000000000000005,0.027924542713720253,0.009067484445701404,134.7311896728214,0.1700000000000009,0.37281325657520487,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,49.19075819627248,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-25,65.66621486689226,5.716590726316164,5.337353528771667,1.000000000000005,0.03621490024795996,0.014386586184954829,144.20385233864988,0.1700000000000009,0.36945044016896067,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,49.84680814300275,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-26,70.29004576555393,5.7006621785444995,5.487789387044176,1.000000000000005,0.04440422625255055,0.020703966788037445,154.35783673297925,0.1700000000000009,0.3652848243090093,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,50.363988460193305,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-27,75.1433908206103,5.629294306823702,5.578665084885596,1.000000000000005,0.05195216775017578,0.02769087101862996,165.01581452452461,0.1700000000000009,0.360267432064983,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,50.77921371101448,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-28,80.12746877803059,5.507216366834009,5.611913648829041,1.000000000000005,0.058291856905068926,0.03494236140876893,175.96086089339374,0.1700000000000009,0.354372681353198,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,51.13856833109545,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-29,85.12852013555928,5.342984996521764,5.593947680060702,1.000000000000005,0.06283653973762532,0.04199636381675778,186.94316037592796,0.1700000000000009,0.34760142439563585,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,51.44354324896807,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-30,90.06547542810787,5.193405521793398,5.537627696050706,1.000000000000005,0.06624505186204263,0.0485244221838354,197.7846791054757,0.1700000000000009,0.34000472052685016,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,51.69996335139969,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-03-31,94.88861852971066,5.015480773536393,5.4434114636993165,1.000000000000005,0.06901151998896905,0.05432091844783141,208.37624042154408,0.1700000000000009,0.3316501144093591,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,51.91645635323957,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-01,99.53545226185975,4.7910869860992955,5.3114879772185795,1.000000000000005,0.07040763805248967,0.05914114132456144,218.58060630193734,0.1700000000000009,0.3226288269188491,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.1033044498037,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-02,103.9442362552185,4.516973933821406,5.142609033980522,1.000000000000005,0.07004877960594783,0.06275630848210897,228.26220440324715,0.1700000000000009,0.31306890525701053,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.27158305616345,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-03,108.06414034590662,4.201046546035096,4.938712916403302,1.000000000000005,0.06780807791713064,0.06499483317153659,237.30942334122048,0.1700000000000009,0.30312924843209244,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.43251486161199,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-04,111.86285962271393,3.859576118317535,4.703392153365831,1.000000000000005,0.06375198603965801,0.06577327419991952,245.65133415103531,0.1700000000000009,0.2929792892652462,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.596985370514176,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-05,115.33232571251074,3.515108720929493,4.442244341268722,1.000000000000005,0.05809194686652443,0.06511954841012073,253.27023138250763,0.1700000000000009,0.28279151284421616,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.775179557943886,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-06,118.51063730312919,3.21254356396797,4.159164671594727,1.000000000000005,0.05114814567025536,0.063013869452387,260.24979942569814,0.1700000000000009,0.2727562073545587,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,52.97630936141209,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-07,121.37927726629341,2.894313943176368,3.8559636782274005,1.000000000000005,0.043322324508024444,0.059423298016892126,266.54938011226045,0.1700000000000009,0.26305358085528585,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,53.20840929966289,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-08,123.9206408844326,2.560619103148277,3.537077800687361,1.000000000000005,0.03507739302549152,0.05448150066199042,272.1303107790891,0.1700000000000009,0.2538312328295707,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,53.478183186770515,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-09,126.12588790314364,2.2196886324678675,3.208589701517463,1.000000000000005,0.02692213655968102,0.04844709834717159,276.9731694126947,0.1700000000000009,0.24518564181674848,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,53.78401554133847,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-10,128.00083157053825,1.885774877712246,2.877493504321681,1.000000000000005,0.020191602419760764,0.041672427832776915,281.0907085074852,0.1700000000000009,0.2371592701473063,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,54.12065871482746,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-11,129.57035541675327,1.5776472539532223,2.551143722294269,1.000000000000005,0.015143701814820573,0.034580112729786325,284.5375554594766,0.1700000000000009,0.22978784304357633,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,54.47924403612066,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-12,130.88172583858324,1.317462977633631,2.236841954616631,1.000000000000005,0.01135777636111543,0.027645491787158756,287.4174878615762,0.1700000000000009,0.22305339036283767,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,54.85428596826704,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-13,132.00707653795507,1.1299201162245778,1.939005900351615,1.000000000000005,0.008518332270836572,0.021383440107337396,289.8888899750449,0.1700000000000009,0.21687536921039613,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,55.24283632493985,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-14,132.95626086177288,0.9526113864573802,1.6613455694136798,1.000000000000005,0.006388749203127429,0.016037580080503048,291.9733917863907,0.1700000000000009,0.21114133621613607,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,55.6377510316817,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-15,133.74006248537316,0.7863719205799458,1.4076575287086124,1.000000000000005,0.004791561902345571,0.012028185060377287,293.6946697286105,0.1700000000000009,0.20574417281497887,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.029635995157605,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-16,134.37222527385552,0.6340905112171186,1.180971006906379,1.000000000000005,0.0035936714267591784,0.009021138795282966,295.082904364978,0.1700000000000009,0.20056491694155115,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.408306505094856,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-17,134.87097567808092,0.5001961962764461,0.9829074730207673,1.000000000000005,0.002695253570069384,0.0067658540964622245,296.17812365188513,0.1700000000000009,0.19546311886324186,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.76388178573784,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-18,135.2601645316701,0.3902731976275027,0.8132003203441149,1.000000000000005,0.002021440177552038,0.005074390572346668,297.0327103859731,0.1700000000000009,0.19030855440276453,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.087605909439205,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-19,135.57012339875277,0.31077212511138336,0.669334629398358,1.000000000000005,0.0015160801331640284,0.003805792929260001,297.7132827894802,0.1700000000000009,0.18499563687511825,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.37246348185324,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-20,135.83956733898071,0.2700538837495041,0.5464534607365515,1.000000000000005,0.0011370600998730214,0.002854344696945001,298.30486545345514,0.1700000000000009,0.1794448530603467,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.61364140583086,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-21,136.07883516810125,0.23972528676170812,0.444576036082472,1.000000000000005,0.000852795074904766,0.002140758522708751,298.8301658968145,0.1700000000000009,0.17358073093941018,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.80887520434091,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-22,136.2947921808596,0.21630010598918692,0.3631075280314727,1.000000000000005,0.0006395963061785746,0.0016055688920315631,299.30426824937274,0.1700000000000009,0.16736363482382094,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.95870876266107,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-23,136.49186013435207,0.19732527341561373,0.3006919905614198,1.000000000000005,0.0004796972296339309,0.0012041766690236723,299.736893009913,0.1700000000000009,0.16077628138612704,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.06668913502109,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-24,136.67278973554124,0.18112259113152304,0.2551020569158937,1.000000000000005,0.0003597729222254482,0.0009031325017677543,300.1340918647396,0.1700000000000009,0.1538367359264733,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.13951264958523,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-25,136.83924000689206,0.16659501380759525,0.22315621301659078,1.000000000000005,0.0002698296916690861,0.0006773493763258157,300.4995188015933,0.1700000000000009,0.14658181826676853,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.187134487189,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-26,136.99221281059909,0.15308136054962032,0.20065675252262427,1.000000000000005,0.0002023722687518146,0.0005080120322443618,300.8353834450868,0.1700000000000009,0.13906403015127242,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.222850865391834,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-27,137.1298577333535,0.13772634038635886,0.18180122631827736,1.000000000000005,0.00015177920156386095,0.00038100902418327135,301.13763244483687,0.1700000000000009,0.1313586237769968,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.24963814904396,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-28,137.25296860706123,0.12317193693165676,0.16522179885958732,1.000000000000005,0.0001138344011728957,0.0002857567681374535,301.4080140879914,0.1700000000000009,0.12359201243520411,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.26972861178305,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-29,137.36416084443638,0.11123803479311889,0.15030872147823943,1.000000000000005,8.537580087967177e-05,0.00021431757610309015,301.6522723630204,0.1700000000000009,0.11587742884805802,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.28479645883737,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-04-30,137.4672544406966,0.10312794432366926,0.13697394576284905,1.000000000000005,6.403185065975383e-05,0.0001607381820773176,301.87879250755987,0.1700000000000009,0.1083133722178148,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.29609734412811,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-01,137.5668112248342,0.09958254518522136,0.12547383359492295,1.000000000000005,4.802388799481537e-05,0.0001205536365579882,302.09758516929344,0.1700000000000009,0.10099181649367796,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.30457300809616,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-02,137.66778779806992,0.1009958940214307,0.11627618967583034,1.000000000000005,3.6017915996111526e-05,9.041522741849115e-05,302.31952452661494,0.1700000000000009,0.09400275054091145,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.317925554391536,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-03,137.7752752376929,0.10750193021225934,0.10996053592203126,1.000000000000005,2.7013436997083644e-05,6.781142056386836e-05,302.55577687912455,0.1700000000000009,0.08740025295093255,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.336101728818946,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-04,137.89430387494085,0.11903950518989931,0.10750886347998512,1.000000000000005,2.0260077747812734e-05,5.085856542290127e-05,302.81737209050095,0.1700000000000009,0.08120015739257894,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.35412865601959,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-05,138.02722435093756,0.1329286269531875,0.10914182860546409,1.000000000000005,1.5195058310859551e-05,3.814392406717595e-05,303.1094673354909,0.1700000000000009,0.07540141086925652,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.364240641982455,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-06,138.17531483721757,0.1480965994973731,0.1146629325400711,1.000000000000005,1.1396293733144664e-05,2.8607943050381966e-05,303.43486633872266,0.1700000000000009,0.06998948736978344,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.35747427592777,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-07,138.3387259469179,0.16341569461333394,0.12354018583039289,1.000000000000005,8.547220299858498e-06,2.1455957287786472e-05,303.7938982996145,0.1700000000000009,0.06493894810652318,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.32486475671967,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-08,138.5164394181718,0.17771690993866918,0.13496735656736503,1.000000000000005,6.410415224893873e-06,1.6091967965839853e-05,304.1843270860559,0.1700000000000009,0.060227966736001046,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.25834313767558,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-09,138.7062371266543,0.18980028749601902,0.14790990656579553,1.000000000000005,4.807811418670405e-06,1.206897597437989e-05,304.6012831296684,0.1700000000000009,0.055838234263377695,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,58.15140926017338,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-10,138.9046778449909,0.1984426525968045,0.16113944349900758,1.000000000000005,3.6058585640028038e-06,9.051731980784916e-06,305.03721234725174,0.1700000000000009,0.05175650375183197,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.99963645385668,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-11,139.11086132491985,0.20618493062407428,0.1738015768065443,1.000000000000005,2.7043939230021027e-06,6.788798985588687e-06,305.4901445545569,0.1700000000000009,0.0479773648856258,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.80105006178884,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-12,139.3234821281439,0.21262189124536696,0.18536928215241982,1.000000000000005,2.028295442251577e-06,5.091599239191516e-06,305.9572134579349,0.1700000000000009,0.04446961060668869,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.55641133431844,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-13,139.53889472474418,0.2154134126163138,0.1951353972962803,1.000000000000005,1.5212215816886829e-06,3.818699429393637e-06,306.4304120326889,0.1700000000000009,0.041199331419787086,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,57.2694303494784,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-14,139.75218332539413,0.21328921266197706,0.2023740108034969,1.000000000000005,1.1409161862665122e-06,2.864024572045228e-06,306.8989426702831,0.1700000000000009,0.03814723612140144,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.946925703285345,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-15,139.9579642555196,0.2057813891344921,0.2064615035777361,1.000000000000005,8.556871396998841e-07,2.148018429033921e-06,307.35097978875024,0.1700000000000009,0.03531065333539501,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.598944277464085,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-16,140.15098773591916,0.19302382465629916,0.20696733001038706,1.000000000000005,6.417653547749131e-07,1.6110138217754408e-06,307.77499179049653,0.1700000000000009,0.03266931837905114,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,56.23185526692167,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-17,140.32658921822917,0.17560174050256713,0.2037221038426322,1.000000000000005,4.813240160811849e-07,1.2082603663315807e-06,308.16073253065565,0.1700000000000009,0.030208032740332343,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,55.84926960145182,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-18,140.48102788652275,0.15443886193801143,0.19632664575527756,0.9987394957983244,3.609930120608886e-07,9.061952747486856e-07,308.49998491835413,0.1700000000000009,0.027908933411099318,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,55.458828413112215,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-19,140.61174053350894,0.13071279221950735,0.1846024503798068,0.9963235294117698,2.7074475904566646e-07,6.796464560615142e-07,308.78711861766067,0.1700000000000009,0.0257704201617505,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,55.07029858843799,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
2020-05-20,140.717531967682,0.10579154309805007,0.16890206402919916,0.993719699418234,2.0305856928424985e-07,5.097348420461356e-07,309.01950832329766,0.1700000000000009,0.02378563671148743,0.1700000000000009,754.000000000004,754.000000000004,0.1700000000000009,54.69882090319024,81.35000000000042,32.40000000000016,71809.25000000038,2.00000000000001,2.700000000000015,75.8600000000004,0.8400000000000046,449002.0000000022
