date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,cardiovasc_death_rate,population
2021-07-20,162.54866334825118,0.11484992098160172,0.07216805782112787,1.000000000000005,8.732466602427631e-25,2.1920978267263258e-24,4.180000000000021,28.55979444298771,0.049101565321692936,16.475628677310983,114.0991462981421,0.03919813777630043,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-21,162.68082524228106,0.13216200440782405,0.08623221660437225,1.000000000000005,6.549349951820723e-25,1.6440733700447442e-24,4.180000000000021,28.652543149629317,0.0540286626790526,16.51823032689544,113.33539721552657,0.03988793752744192,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-22,162.83413218316545,0.15330702366785928,0.10195276620247136,1.000000000000005,4.912012463865542e-25,1.2330550275335582e-24,4.180000000000021,28.74755130441429,0.05942889843139686,16.56157846130421,113.7601128760924,0.0406287844319422,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-23,163.0120244767408,0.17789235566298273,0.11940251906038639,1.000000000000005,3.684009347899157e-25,9.247912706501687e-25,4.180000000000021,28.844902166093565,0.065375002847465,16.60550915302408,115.07333287943533,0.04136767752886944,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-24,163.21683994773036,0.20481551755525296,0.13858356350343484,1.000000000000005,2.7630070109243676e-25,6.9359345298762655e-25,4.180000000000021,28.94443793678741,0.0719139282829809,16.649806557722187,116.9938328851746,0.04205403868963857,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-25,163.4492815445084,0.23244163170231602,0.15939807986739543,1.000000000000005,2.0722552581932756e-25,5.201950897407199e-25,4.180000000000021,29.045680308717664,0.07911466405321836,16.69417279159483,119.26030679057796,0.0426187449189743,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-26,163.70675753847206,0.25747602015682797,0.18199199881457406,1.000000000000005,1.5541914436449568e-25,3.9014631730553994e-25,4.180000000000021,29.148047908147394,0.08707565544133603,16.73828373997004,121.60928956287547,0.0430193269503814,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-27,163.99065315708634,0.2838956382591858,0.20634790990601817,1.000000000000005,1.1656435827337176e-25,2.9260973797915495e-25,4.180000000000021,29.250957322744163,0.09588980557583089,16.78183474606168,123.80239380434813,0.043225548865016235,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-28,164.30216892405286,0.3115157817002076,0.23216106171199627,1.000000000000005,8.742326870502882e-26,2.194573034843662e-25,4.180000000000021,29.354052902945593,0.10569902839001816,16.824622377304156,125.68018901841964,0.04323331808056573,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-29,164.64172042283948,0.33955150983688864,0.2589354375251095,1.000000000000005,6.556745152877162e-26,1.6459297761327464e-25,4.180000000000021,29.45710457239808,0.1166462816351124,16.866519321301162,127.14414305663973,0.04303827233547283,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-30,165.00848811932764,0.3667677047758572,0.28605581214512543,1.000000000000005,4.9175588646578716e-26,1.23444733209956e-25,4.180000000000021,29.55995334849705,0.12887207386369717,16.907461848765166,128.1498816945485,0.04265168421281994,29.40000000000016,243.9600000000013,125459.00000000067
2021-07-31,165.40007972879783,0.391591615685966,0.3128417944676035,1.000000000000005,3.6881691484934037e-26,9.2583549907467e-26,4.180000000000021,29.662492645503406,0.14250699657424373,16.94744670169995,128.70520377252757,0.042099784491224576,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-01,165.81227699116874,0.4121972670327363,0.3385883594253638,1.000000000000005,2.766126861370053e-26,6.943766243060025e-26,4.180000000000021,29.764512549045868,0.1576981207338505,16.98647697728616,128.85779746417285,0.04141064961599444,29.40000000000016,243.9600000000013,125459.00000000067
