date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,male_smokers,extreme_poverty,cardiovasc_death_rate,population,excess_mortality_cumulative,excess_mortality
2022-05-03,11946462.475932188,16067.226208361217,15179.35499365643,105750.37989838877,61.230402325683585,59.61865922843065,52.11055435675621,2211.037627171856,1.222388314703274,333.50569898762944,6032.4963115384835,275.7438095824707,64730.95281458651,63453.44136381974,0.29036099282005634,3.4712565084778544,86.63537957801014,47657.00041473255,13377.290000549638,1.7153962408649109e-06,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.06413203689757,9.165999770797786
2022-05-04,11962742.010989236,16279.535057046633,15496.193824266262,105812.26973310007,61.88983471129574,60.168407155647564,52.131043541753826,2212.33175447715,1.2299072670552529,334.86132013600377,6099.971086271842,280.8084551183337,65047.38705761095,63905.75392202456,0.2930362585129095,3.4383728920242005,86.63866827540602,47657.00031104948,13342.18505050921,1.2865471806486832e-06,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.06457370215837,9.489344158138062
2022-05-05,11979222.459938776,16480.44894954001,15781.421207404634,105874.99181178382,62.72207868376278,60.773466485029225,52.15138527428571,2213.643296142287,1.2351882072403748,336.2512422028436,6166.4540095972325,285.78840339434214,65334.92696095232,64301.716702022706,0.29543718095643434,3.408975208772518,86.64186271269556,47657.00023328717,13247.108374177982,9.649103854865124e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.065467052867753,9.833516683568009
2022-05-06,11995887.277694885,16664.817756111075,16033.602061662095,105938.70967978178,63.71786799795469,61.44555784696528,52.171593931550845,2214.9756657072357,1.2383995587916272,337.6976915099225,6231.839586060247,290.6877149568753,65587.64213409506,64656.84854784873,0.29756738151564555,3.3827592023130713,86.64494882831623,47657.00017496545,13102.750026593427,7.236827891148842e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.066824964136007,10.195361379145687
2022-05-07,12012712.450562714,16825.172867826703,16253.613614281501,106003.5459961002,64.83631631844025,62.192473007072785,52.19172917753937,2216.331420902925,1.2397279173160878,339.19358214246176,6295.82013880182,295.4861320482969,65804.6676380633,64979.74298813292,0.29942230407467896,3.359781101799449,86.64792254791567,47657.00013122415,12925.786663448642,5.427620918361631e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.068656284280337,10.571525605418474
2022-05-08,12029664.757379066,16952.30681635163,16445.009306864995,106069.55881834228,66.01282224206236,63.01667828471644,52.21185983910621,2217.7117681658847,1.2392747679806035,340.7446209959871,6357.947731767825,300.1501840394552,65978.34348872855,65266.37273883734,0.3009888353604699,3.340265690602985,86.65078348218077,47657.000098418175,12734.14827166536,4.0707156887712234e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.070965225492102,10.958711915763939
2022-05-09,12046726.107804839,17061.350425773766,16618.69070784754,106136.67591724748,67.11709890520555,63.931737705134054,52.23205511265383,2219.1151952259033,1.2372724948606968,342.37564415681624,6417.765178269963,304.6329838602318,66091.0717729783,65510.83446686243,0.3022445353762029,3.3242312653665937,86.65353475587801,47657.000073813695,12545.088918681164,3.0530367665784174e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.073750906837255,11.353966225122907
2022-05-10,12063884.211703679,17158.103898839076,16774.53052102789,106204.96666644255,68.29074919506456,64.94031168221198,52.25237666092872,2220.543148843477,1.2340091545973666,344.03717914217634,6475.033450606166,308.8317676301452,66140.0754845496,65712.1322819504,0.30319325932142216,3.311565498152293,86.65618253334137,47657.00005536034,12373.534998642433,2.289777574933813e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.077025018709541,11.756887564769801
2022-05-11,12081110.77980234,17226.568098660682,16909.821152406366,106274.48414656767,69.51748012512851,66.0299966899073,52.27287137740314,2221.996732673335,1.2297678549590156,345.66647517757656,6529.277657443969,312.61702223198233,66136.67466447887,65867.73736595546,0.30385615974639996,3.3020661727415677,86.65873531629573,47657.00004152032,12230.631872769818,1.7173331812003599e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.080795590147233,12.166926200865209
2022-05-12,12098368.150656555,17257.370854215318,17020.81024035522,106345.24126118641,70.75711461873337,67.17794451161286,52.2935646513459,2223.4762096536792,1.2247237580583068,347.23141746915576,6580.008178441744,315.9529735259588,66074.73755944522,65973.41632440205,0.30425394915692383,3.2954555765503626,86.66120307093232,47657.000031140306,12122.447821836591,1.28799988590027e-07,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,10.085055553077702,12.582137350805912
