date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,diabetes_prevalence,male_smokers,population,excess_mortality_cumulative,excess_mortality
2020-03-24,1372.4915533930935,138.09368992373487,115.06708064447542,26.803842179238565,6.043714770921564,3.3730639894614907,11789.000000000064,2.5569317266801956,1.6986534845956254,10.928591824256042,321.31187792186995,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,43.88356922287692,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,6.627328498370303
2020-03-25,1519.3470587099812,146.89838638268503,123.205573411605,34.06091330863714,7.36260185065402,4.276078696685655,11789.000000000064,3.2486721304981954,1.6763278639315307,18.779831069226343,376.8656472907891,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,45.52724850733229,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,7.254648280694353
2020-03-26,1677.9741757390177,158.65927782838443,131.90102863659666,43.16593385025622,9.186010857932358,5.368916973386909,11789.000000000064,4.116681053271199,1.656545994910512,29.489705234692945,436.0487021778535,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,47.12096708508882,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,8.026988611481162
2020-03-27,1851.3305833233358,173.38052818382903,141.4385142053081,54.6135906591855,11.506023980553366,6.688084142451315,11789.000000000064,5.208132961899112,1.6386397806043471,43.22661958536048,498.8362357478061,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,48.678376735924,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,8.956953297192474
2020-03-28,2041.8486647064678,190.53617183276543,152.07961868565553,68.80544186316754,14.231214817994239,8.260030786217946,11789.000000000064,6.561317562406895,1.6218628348068502,59.99087613052019,565.2268374443397,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,50.1905338447679,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,10.052585459550574
2020-03-29,2251.0377428737465,209.20264600450332,164.0317536070021,85.98722619375593,17.207525528492482,10.095956347582032,11789.000000000064,8.199661248728265,1.6055050769777965,79.64425599898924,635.1231339009676,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,51.64661386127477,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,11.316507291172325
2020-03-30,2476.890378907092,225.8628119112641,177.51030243860674,105.58545843006183,19.617538134733977,12.166306788805489,11789.000000000064,10.06847848341112,1.5889449034023864,101.81992438450395,708.2652172647703,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,53.04593033777904,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0200000000000102,12.745312271869894
2020-03-31,2720.863744102754,243.98099710410133,192.63927627950486,127.85932653101463,22.288347524773858,14.48702146199846,11789.000000000064,12.192483135344403,1.5716891235763555,126.24889610027222,784.4521288503245,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,54.39779536160844,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.019555222088846,14.334597510763654
2020-04-01,2985.113176532145,264.25515636072026,209.40612430723726,153.34840569334855,25.499938730199705,17.07805342681562,11789.000000000064,14.623117037998313,1.5534004884482675,152.79160096983927,863.4711586933363,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,55.703112681516686,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0182579531812834,16.07695028008542
2020-04-02,3271.6526425801103,286.5437589964618,227.67645926145613,182.66390607996652,29.323645062517322,19.95477229377045,11789.000000000064,17.418647248440593,1.5338753501758924,181.1042049290605,945.0454343076574,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,56.952961207970176,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0160419042617157,17.959321699813845
2020-04-03,3581.7250830986313,310.07566022989374,247.20510155662905,216.3321086162132,33.67431104317119,23.121516356720903,11789.000000000064,20.629238991598747,1.5130273917528005,210.6933928693879,1028.540943862613,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,58.14323415743214,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.013353457007814,19.962065635373857
2020-04-04,3915.330173022106,333.60750470700395,267.6443623665673,254.6769418370796,38.349414601059785,26.56675669223368,11789.000000000064,24.285760368456703,1.4909083912612735,240.97668653956563,1113.5347802951517,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,59.256456645869925,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0112230759491405,22.05922650513418
2020-04-05,4270.8701410788035,355.54177914434536,288.5502559378219,297.7319145226067,43.058408720672105,30.259470234107447,11789.000000000064,28.39138588720231,1.467644771144729,271.28939919685314,1199.6156133403056,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,60.27496611077616,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0112618447769846,24.219763770253394
2020-04-06,4644.0534623055555,373.1846795424872,309.5963899171678,344.8425525693959,47.113215073147984,34.18709604985344,11789.000000000064,32.883685666209814,1.4434675796513736,300.989059740239,1285.9996705740741,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,61.183801829365336,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0156018457676153,26.409478936287375
2020-04-07,5035.098176884314,391.04573331556026,330.60567980051377,396.21987499589056,51.37925519626379,38.342557493110895,11789.000000000064,37.782772006606365,1.4186664572013632,329.50777735204474,1372.1000276558325,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,61.97287205722125,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.0269492834853784,28.593566677513394
2020-04-08,5444.312126522327,409.21471369061396,351.3141567476063,452.1373690782051,55.918943659641386,42.68771013663997,11789.000000000064,43.114719761257376,1.3935969663657948,356.32629196684604,1457.8575191258458,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,62.63857938228254,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.048283391185465,30.734618354704494
2020-04-09,5871.669728375919,427.35817489304196,371.43043268675575,512.7938477524169,60.657565857206905,47.16355377248652,11789.000000000064,48.898488754362646,1.3686313058991053,381.0428605394532,1542.7863358537597,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,63.1850397403319,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.082593441902353,32.79425250460078
2020-04-10,6316.494555493326,444.82525689699617,390.68029914338035,578.2105926662853,65.41756030111472,51.697891412105776,11789.000000000064,55.13611559615347,1.3440896720552291,403.3615571692965,1626.0608087746145,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,63.615823599689875,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.1326443380524953,34.73504899152664
2020-04-11,6777.221272146831,460.72703898819714,408.84017636141436,648.154211468041,69.9442303421904,56.21107353645499,11789.000000000064,61.80535754391548,1.3202526128003116,423.1320599261004,1706.6618315324827,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,63.94101184973518,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.2007636349226973,36.522710905617515
2020-04-12,7251.217085331855,473.9960549360419,425.76220014436467,722.0787807729778,73.92502796026282,60.62030628356307,11789.000000000064,68.85417539775574,1.2973748183591236,440.3748529600899,1783.4108209667531,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.17781124670677,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.2886446395727633,38.128397271003756
2020-04-13,7733.796993055143,482.58008903655053,441.3901630365224,799.1996802791531,77.12124349766977,64.9069918329051,11789.000000000064,76.20777634469704,1.275667021978782,455.3483666108244,1855.1903717043826,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.35101599805537,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.3971615662988395,39.53118386146231
2020-04-14,8224.398407364093,490.6015502938971,455.61254438469695,879.4258914310858,80.22646914555368,69.02796995741973,11789.000000000064,83.85748675108918,1.2552682044284968,468.59871839703305,1921.0959300387942,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.47275779686095,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.526652918190751,40.71518912428037
2020-04-15,8723.039594146227,498.6412887708437,468.3879669504497,962.5427379010472,83.11703996517703,72.91348764906039,11789.000000000064,91.78283807559887,1.2362352515760606,480.28097157088473,1980.4051892873404,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.55706834764581,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.6771274668312657,41.667394775152346
2020-04-16,9229.958881130047,506.9193634753539,479.75411710036224,1048.2153275046496,85.67273472501412,76.48728137997577,11789.000000000064,99.95189600983443,1.218570911855932,490.5181301002716,2032.8887820753985,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.62030126073445,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,2.8480526829565873,42.380778212678386
2020-04-17,9745.344063885688,515.3852401242925,489.83443494873717,1135.991133637539,87.77591497394818,79.68163879839501,11789.000000000064,108.32150733381428,1.2022589854433405,499.4219686159284,2078.452300842266,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.66772594555093,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,3.0382747832489345,42.85597801725194
2020-04-18,10269.129460325401,523.7854394662002,498.84313196462404,1225.301931352914,89.31087934616909,82.4486950005417,11789.000000000064,116.83748505756841,1.187222034816185,507.09894252529546,2117.3658416627304,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.70329445916329,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,3.2460374892281925,43.101859263239135
2020-04-19,10800.84370157891,531.7142735233742,507.0889541770887,1315.465249419665,90.16337928984672,84.7689047345693,11789.000000000064,125.43474727733943,1.1733549553299814,513.6720414123951,2149.6959714215823,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.72997084437256,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,3.469074820217853,43.13525369112689
2020-04-20,11339.441373469268,538.5976960927577,515.0918155035348,1405.8430223911894,90.37781888884605,86.66316966275646,11789.000000000064,134.05244652781732,1.1605050658833957,519.2862062370605,2175.7620238150585,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.74997813327951,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,3.704759411866693,42.98008102464775
2020-04-21,11884.959714652714,545.5183593352446,522.9373936250663,1496.1644258108477,90.32143785764953,88.10578820375784,11789.000000000064,142.66475635675528,1.1485082434978748,524.0166423959603,2196.3486510222538,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.76498359995972,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,3.9501844356199447,42.66578825948227
2020-04-22,12437.301250113665,552.3415490748021,530.6091428270746,1586.137782835837,89.9733828534829,89.08574209011651,11789.000000000064,151.24386235483237,1.1371929150086695,527.9214830897957,2211.844326017178,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.77623769996988,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,4.2021980736906785,42.225704039749814
2020-04-23,12996.151438554887,558.8501986516098,538.0280725372427,1675.4910068101383,89.35324334567144,89.61198481580988,11789.000000000064,159.763818873429,1.1263956558751202,531.0589371395841,2222.852491442428,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.7846782749775,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,4.457629255240313,41.695177466510174
2020-04-24,13560.916907940104,564.7654770430069,545.0825812290478,1764.0019331942258,88.51094091261504,89.71740797190925,11789.000000000064,168.20344156295823,1.1159980993724052,533.4674737014891,2229.901521135153,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.79100870623321,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,4.713501976521202,41.109457991377745
2020-04-25,14130.679132150963,569.7622299542018,551.6508318493885,1851.5210685123498,87.51914621451957,89.46181599832444,11789.000000000064,176.54847677661456,1.1059573657380968,535.1991023672617,2233.5553586923506,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.795756529675,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,4.96724105899078,40.50138112397015
2020-04-26,14704.15968847976,573.480560636305,557.6175333893046,1937.9886520629984,86.46759172294539,88.93415724761223,11789.000000000064,184.7932286231852,1.09625907149168,536.2811625866946,2234.3604912235323,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.79931739725635,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,5.216871485904373,39.89890849973267
2020-04-27,15279.890839404445,575.7311541553162,562.9223631964719,2023.5079564034252,85.51931046964937,88.24033173661428,11789.000000000064,192.94753976086042,1.086907296508225,536.7701802787418,2232.8156172864306,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80198804794236,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,5.461212922767007,39.32255871804455
2020-04-28,15857.455282106688,577.5644451252144,567.5003853579235,2107.9988890866707,84.49093728016216,87.40757992721842,11789.000000000064,201.00377424533858,1.0779406533766451,536.6866526621922,2229.356848711432,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80399103595687,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,5.700133650889559,38.78564821481936
2020-04-29,16436.39096061042,578.935680320964,571.2995155859935,2191.389018140152,83.39013250116892,86.46721936687483,11789.000000000064,208.95503268788272,1.0694196141436683,535.9971161934775,2224.5164406706167,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80549327696775,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,5.933769782908152,38.29909884464952
2020-04-30,17016.220515221903,579.829555974402,574.2964938323531,2273.6396142838507,82.25059872946439,85.45258792528551,11789.000000000064,216.79763295159432,1.0614417306465374,534.6773135510559,2218.5791372256544,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.8066199577259,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,6.162393086557798,37.86995542446512
2020-05-01,17596.473369609732,580.2528554100202,576.5088637485385,2354.7651825939515,81.12557024942548,84.39750122192159,11789.000000000064,224.5329706736185,1.0540800051600823,532.6919702958072,2211.6550057957793,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80746496829451,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,6.386306080963237,37.50061672071753
2020-05-02,18176.70229611489,580.2289272718017,578.0039572813465,2434.8481112505738,80.08293011111576,83.33509569666109,11789.000000000064,232.16891465679794,1.0473712514460165,529.9995691892123,2203.7152685679107,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80809872622098,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,6.605757587317692,37.188601519206586
2020-05-03,18756.495839733256,579.7935441933479,578.9056331193817,2514.0496580985673,79.20154793886374,82.29696091276742,11789.000000000064,239.7208534134133,1.041341463794598,526.5786038473075,2194.689618846751,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80857404466582,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,6.820873620352533,36.926716006890445
2020-05-04,19335.464947026863,578.9691077248438,579.3679943935125,2592.7959216605486,78.74626438013368,81.3292282799215,11789.000000000064,247.22943385450117,1.0359749084471135,522.3665967122428,2184.459133979927,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80893053349945,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,7.031599785400156,36.70352213768243
2020-05-05,19913.40354220295,577.9385954995159,579.4212181610046,2671.104682034039,78.30876098710425,80.4458848492431,11789.000000000064,254.69635706508438,1.0312639867652007,517.3011757177638,2172.7680253395056,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80919790012467,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,7.237646902490889,36.50269560178435
2020-05-06,20490.210882250172,576.8073402897961,579.1169247713683,2748.875586509373,77.77090493554485,79.64295096724918,11789.000000000064,262.11205205867145,1.0271999293111354,511.40503498806504,2159.338931092544,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.8093984250936,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,7.43866628777408,36.30576410599248
2020-05-07,21065.887524971433,575.6766429031914,578.5233939663744,2825.950225757923,77.07463959370787,78.90334040707887,11789.000000000064,269.4614058830473,1.0237564434280846,504.7346585939907,2144.2322041371226,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.8095488188203,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,7.634280558937045,36.09414266117324
2020-05-08,21640.532305008506,574.6447801735159,577.7219769550661,2902.1571909732625,76.20696547420796,78.20050546691236,11789.000000000064,276.7280611996162,1.0209037902310518,497.39179872894556,2127.352126599936,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80966161411533,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,7.824114126839697,35.85085951227115
2020-05-09,22214.340065860484,573.8077609543136,576.8044054700173,2977.3458667270424,75.18867594793144,77.5011707937849,11789.000000000064,283.89763946790913,1.0185715078316613,489.4942853750873,2108.8256495718038,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80974621058658,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,8.007823451810918,35.56205005021597
2020-05-10,22787.599958897663,573.2598931139261,575.8707735595274,3051.411775610897,74.0659090294684,76.76738375144737,11789.000000000064,290.96015833396393,1.0166808933171863,481.14576251224696,2088.8476954852554,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80980965794004,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,8.185127123441264,35.218276710254145
2020-05-11,23361.23240291601,573.6324440759108,575.1081541838674,3124.495838818714,73.08406331702706,75.95841774248026,11789.000000000064,297.92902534387997,1.0151567591928037,472.42425401088263,2067.5959526094193,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80985724345513,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,8.355835807997897,34.81571836009854
2020-05-12,23935.28108951736,574.0486866445228,574.5522319921354,3196.50442597894,72.00858724213367,75.05836178779114,11789.000000000064,304.79530520700547,1.0139357659039772,463.38507803240304,2045.2424557304996,11789.000000000064,0.05000000000000025,21.700000000000113,9317.00000000005,0.06000000000000032,64.80989293259144,19.980000000000103,41.00000000000021,0.5000000000000026,4.790000000000026,18.900000000000098,10549349.000000056,8.519930716003975,34.35880862416944
