date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,diabetes_prevalence,male_smokers,hospital_beds_per_thousand,human_development_index,population
2020-03-21,42.22921319565606,4.968097584402045,3.5320352701853714,1.2497529605375914,0.1587758340645317,0.10073410047325336,0.1000000000000005,1.1473630823814784,56.80008564842297,47.81147272608612,0.13357318661330192,8.93804031833777,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,73.99222518226289,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-22,45.96410446687787,5.6517842419537745,3.9792934209648276,1.3856178878240104,0.19395259306617552,0.11763654820561897,0.1000000000000005,1.1454924152120962,58.80630211608461,49.03253796408632,0.14529866824051968,8.429013432030647,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,76.21930140124157,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-23,50.51612941673896,6.239807800082019,4.477093045684844,1.5569574365532077,0.22248448358437672,0.13823258245350345,0.1000000000000005,1.1431115544601402,61.02856304472353,50.11561226427361,0.15703621837496018,7.921451412096685,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,77.98199608971603,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-24,55.96767236960021,6.881100193952929,5.03005976487127,1.7689301006857558,0.25529258052926557,0.16302689320729016,0.1000000000000005,1.1402415520765223,63.634059646180106,51.21298586271724,0.168280395843276,7.431736587514667,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,79.3654657162852,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-25,62.424396811136916,7.614218810623082,5.639812438391665,2.031060859289369,0.2972063455456246,0.19263959459842211,0.1000000000000005,1.136915326953321,66.8163656783973,52.50348535696044,0.17859184180811988,6.974043229259149,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,80.42989388967038,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-26,69.97758978676264,8.441578781529058,6.30469998813442,2.3538871118232048,0.3497470345309063,0.22761414973032967,0.1000000000000005,1.133147872073428,70.70348305000688,54.16130826464995,0.18769129570644577,6.560469396734286,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,81.2422811153783,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-27,78.67592020044705,9.338488546392448,7.0196040150180865,2.746443129601087,0.4119547490720655,0.26827331430162626,0.1000000000000005,1.1289260301054929,75.46408610780264,56.3531240556304,0.19539322937518044,6.200313262806055,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,81.86346132134315,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-28,88.50425753882931,10.259926526148588,7.775790761748388,3.2143733943889274,0.48100872502318387,0.3146110943235054,0.1000000000000005,1.1242101980800907,81.10420549875775,59.233492039783656,0.20147349345995708,5.901309607738032,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,82.36771299165389,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-29,99.36778591430317,11.145623627643134,8.560800084885965,3.758517602352789,0.5526925489386882,0.36621171440778816,0.1000000000000005,1.1189428780364756,87.2518774595565,62.89695160902337,0.2057054756217942,5.670363265919885,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,82.7782482214393,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-30,111.0851316141374,11.928917138961202,9.373664704905602,4.373849417019933,0.6217430703982643,0.4236384238148917,0.1000000000000005,1.1130985612422903,93.82468702162292,67.38910026138949,0.20790548034271958,5.511240452025571,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,83.11472236517461,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-03-31,123.65573623484374,12.729283200051562,10.209212006377992,5.063515698834772,0.6944747236131792,0.4868020240667289,0.1000000000000005,1.1066805789795537,100.8433375028043,72.7243235800112,0.20792135330810654,5.433501444384408,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,83.3881481087227,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-01,137.0559909285571,13.519263628222275,11.05284258590827,5.8279373558972605,0.7680279884112433,0.5545092426783605,0.1000000000000005,1.0997402338468194,108.24232859575241,78.87506233594584,0.20567356184597999,5.448445411019406,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,83.6070095947936,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-02,151.23255557521577,14.265821347540356,11.88489567569496,6.664198007226771,0.8389653998410778,0.6248551058937102,0.1000000000000005,1.0923648069300418,115.98562492128121,85.79094445719548,0.20119893350471796,5.563758104806256,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,83.7783438153584,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-03,166.09734816169654,14.93173511214204,12.683923211199165,7.565585480210008,0.903416034366912,0.6955172182373492,0.1000000000000005,1.0846790673824067,123.90735055909298,93.36274615802283,0.19464903852543594,5.784993756368115,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,83.90855165595977,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-04,181.52378681616605,15.476645548715474,13.429145381896486,8.521247933686933,0.9571838745146813,0.7639764721783365,0.1000000000000005,1.0768573936201937,131.89662474866708,101.44348818994587,0.18635491076220906,6.110555272027226,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.00400617894473,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-05,197.34397133384434,15.857839688362745,14.102292294340938,9.515935950265217,0.9958290823566008,0.8276825803780978,0.1000000000000005,1.0691081389449464,140.01850928548242,109.93358576107627,0.17672626710527042,6.532525374511704,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.06451303757001,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-06,213.34026680031894,16.024536844487983,14.687371774084749,10.537372130766158,1.022291979834679,0.8852622584897805,0.1000000000000005,1.0615993653593254,148.29760853166215,118.73612985086558,0.16628419612727235,7.0369554400628465,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.09822721515242,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-07,229.45712317716269,16.13803741035373,15.174349612722601,11.580129938410774,1.0433996571449182,0.9354171204995281,0.1000000000000005,1.0544713404383708,156.68757291458397,127.73480585615198,0.15556269460676664,7.606483548372939,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.11911805195913,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-08,245.65829163949815,16.21705423746797,15.559780632295691,12.634806568223098,1.0551580169375525,0.9766877595730963,0.1000000000000005,1.0478273256261292,165.1044159496745,136.8139518387852,0.14507942237718244,8.224617024563493,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.1381943890018,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-09,261.9218376695077,16.275460361358917,15.846916437376285,13.689986632696112,1.0555411048169345,1.0078188254975355,0.1000000000000005,1.0417454134180468,173.4584024599937,145.86519885000058,0.13523199729355279,8.87346600048469,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.16685199731062,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-10,278.2364008765656,16.323498955569953,16.04578622913114,14.733714926041177,1.0439990736030063,1.028032832762455,0.1000000000000005,1.0362841731857084,181.66556978293994,154.81937425062284,0.12613246597275038,9.53541785847601,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.21587994820932,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-11,294.5983898623374,16.368690797155832,16.173257415869063,15.754600997375125,1.0210891565274014,1.0372355166209701,0.1000000000000005,1.0315116108201166,189.50562530100618,163.6030245470495,0.11782026092106258,10.19229222385056,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.29471539102137,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-12,311.0098783696042,16.41651486580484,16.253081070951595,16.74264758061056,0.9881988971305231,1.0361698501354124,0.1000000000000005,1.0274822860077844,196.84080591822425,172.12936925062354,0.11026742581361541,10.829366226711468,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.41088463634954,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-13,327.44299378043576,16.436885179735032,16.311955437990708,17.696174437881993,0.9536410926927545,1.026355086373377,0.1000000000000005,1.024251339586641,203.6693730230253,180.32075027345599,0.10344135798335324,11.433938050770529,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.56958396853571,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-14,343.8997469513584,16.459580497600264,16.35780707623061,18.609154099258326,0.9130653379423208,1.0076976334613528,0.1000000000000005,1.0217953243409195,209.94246286358475,188.11194279559,0.09732875604407613,11.992358838659687,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,84.77336525500564,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-15,360.4044320622589,16.50680560590869,16.39907040090278,19.4740763048898,0.8649864630559659,0.9804601998859317,0.1000000000000005,1.0200449418659043,215.5738477941013,195.44124539662818,0.09194582365878441,12.488874817424003,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,85.02190015327761,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-16,376.9928844862552,16.590042795252483,16.44384481748383,20.284096336618255,0.8100682247968234,0.9452890736377855,0.1000000000000005,1.018830409696133,220.50124880614516,202.2472559608522,0.08731505617330626,12.910049778226393,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,85.31180326621883,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-17,393.7044241920999,16.712732484286832,16.499262572388915,21.034646266684796,0.7505860748678188,0.9032345815696459,0.1000000000000005,1.0179309843891018,224.77553259685223,208.46551630806675,0.08353994436010262,13.240299130696316,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,85.63649950848777,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-18,410.5758132959825,16.87228368771418,16.571014640991773,21.72464339426056,0.6900242361767213,0.8557664339147919,0.1000000000000005,1.0170560275613818,228.52617110245527,214.07948629375238,0.08069826790162199,13.46840469708496,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,85.98612463136595,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-19,427.6367242253813,17.06158186727241,16.66299514363978,22.357396572844774,0.6327735100349334,0.8047852326759137,0.1000000000000005,1.015833552668452,231.95425987176745,219.12066837254474,0.0787783874161972,13.589320652742634,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,86.35444641470106,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-20,444.93029042178387,17.29406939980792,16.78531617027026,22.940025451611636,0.5826441273549015,0.7515470693033162,0.1000000000000005,1.013887284734049,234.91454752179618,223.59749869375923,0.07770499288923269,13.612266830862747,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,86.73795665976542,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-21,462.4730248622339,17.54311184300399,16.940019448323273,23.471761170156725,0.5317471549861185,0.6968020278986256,0.1000000000000005,1.0108955863688962,237.4730793549868,227.53708652839993,0.07729749062684704,13.561840717846497,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,87.12909128280091,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-22,480.25387982961087,17.781138019292452,17.122033170599302,23.95412792351286,0.4823753306869067,0.6418431175626252,0.1000000000000005,1.0066257944954842,239.4404591607136,230.94956667393444,0.07732395830626984,13.470556362560716,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,87.51814118349706,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-23,498.23984426134916,17.986176720674923,17.321503061530628,24.39101611070191,0.4368946201871261,0.588208938042687,0.1000000000000005,1.000974193964698,240.80644327163446,233.84978004746796,0.07758007280210068,13.370208803917969,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,87.8946853963495,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-24,516.380141760977,18.140456716330394,17.525540676884905,24.788737196148638,0.39772591019528997,0.5374606789683442,0.1000000000000005,0.9939355582078493,241.4909022662666,236.23424841633823,0.07785538427190529,13.295893513087169,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,88.24866595417888,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-25,534.609379106771,18.22935675832087,17.719534628542824,25.15606485574112,0.3673312781539016,0.4910148692779716,0.1000000000000005,0.9856270080224041,241.53866797313273,238.08908320947444,0.07796070433191873,13.280864866554245,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,88.57119403577002,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-26,552.8499076332465,18.240618085870604,17.88813400308135,25.504265836376014,0.3482036945559567,0.45001793928879585,0.1000000000000005,0.9762406180077546,241.19432095399338,239.40745558745522,0.0777644842928952,13.350213937569224,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,88.8551545766014,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-27,571.1030900655951,18.253249601894897,18.025364076971673,25.848383604819215,0.344119803884001,0.4156050834258733,0.1000000000000005,0.9659997912369097,240.57198505938678,240.21565956389492,0.07717501157131987,13.523686632879588,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.09565972689202,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-28,589.3309374586995,18.22789777026412,18.12343013594468,26.19226701841729,0.3438849401786767,0.3884405611149775,0.1000000000000005,0.9552008776875414,239.76557573700973,240.54471170588857,0.07616600334558761,13.804852886747625,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.29038894513683,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-29,607.4464577805155,18.11555810468583,18.1714659439107,26.53767149846071,0.34540562497886906,0.36856523014457226,0.1000000000000005,0.9441600312456184,238.71265950152943,240.44525000436826,0.07473584704700593,14.186298036101466,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.43984406825804,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-04-30,625.340450963054,17.894021519690867,18.158565682884568,26.884782389197866,0.3471117494387418,0.3554586672755272,0.1000000000000005,0.9332224798013773,237.45094582201037,239.97306161445945,0.07292535005577815,14.653571296953304,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.54754061421886,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-01,642.9016051906171,17.561175480427515,18.076057907929446,27.232607477095595,0.34782573192391786,0.3480857586984041,0.1000000000000005,0.9227329555200711,236.0674756884215,239.20788283010802,0.07076851157221509,15.204339752611576,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.6201512589836,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-02,660.0315691159761,17.129979865007147,17.91921101336469,27.579271380284567,0.3466643862086144,0.3449316428764215,0.1000000000000005,0.9130505246555685,234.52297263574116,238.21811315684118,0.06828808374380264,15.838251582396651,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.66761344423783,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-03,676.6562560225035,16.62469886126346,17.68851233242173,27.92223634064333,0.3429653226234942,0.34402791767767854,0.1000000000000005,0.9045631035757111,232.6645145446795,237.01442520376568,0.06554831878716687,16.55058267516209,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.7032100831785,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-04,692.7822211054372,16.125974048985753,17.384677882154072,28.263509834668056,0.3412737657232773,0.3435143125310454,0.1000000000000005,0.8976825086772597,230.54571945731408,235.5992966015964,0.06263037289774433,17.32629027075427,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.729907562384,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-05,708.3562521251358,15.57403774423772,17.005522309482416,28.601737094811686,0.3382274639175392,0.3426506018837403,0.1000000000000005,0.8927555789869376,228.35116095691603,233.988273356175,0.05963583720401291,18.13943166557381,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.75809873901501,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-06,723.3218755838335,14.96562850210203,16.555405306772467,28.932589181806932,0.3308522398256791,0.34056729853627044,0.1000000000000005,0.8900348484289569,226.24094020702154,232.22612744764223,0.056700374994153896,18.956530762755047,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.78877153325298,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-07,737.637786778374,14.31591497709367,16.04403491091324,29.25031454311025,0.317725475926144,0.3364127072570837,0.1000000000000005,0.8896324711633479,224.40092170342416,230.3818935818535,0.053930420224283876,19.751165040392106,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.81690735065091,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-08,751.2916723397609,13.653888398301845,15.485569977625802,29.5489026817348,0.2985882245916671,0.3294632149935566,0.1000000000000005,0.8915461051501462,222.89949541460786,228.52122949472914,0.05143973501307399,20.490733185594692,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.83402989889652,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-09,764.3105771378212,13.018906925746439,14.897947037194808,29.822956907875152,0.2740542906156963,0.31920600853023573,0.1000000000000005,0.8956531147384996,221.82576894298592,226.7270404145184,0.04931525698055539,21.146750600249703,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.83011680038453,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-10,776.7686794597018,12.458103917645333,14.302375436267162,30.068348902625864,0.24539204310721524,0.3054011127325188,0.1000000000000005,0.9017540571269205,221.08847667491915,225.09043221780573,0.04762833025965706,21.696189323813684,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.79503330164599,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-11,788.7969039063482,12.028225643469955,13.716643568150616,30.282709640770342,0.21436077441185958,0.28740943183445733,0.1000000000000005,0.9096179022504922,220.62610217328728,223.6887356048543,0.04638268919441965,22.128366944379366,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.71960755542014,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-12,800.4038673285988,11.606964319868158,13.149595798284924,30.463325055400034,0.18061544183022638,0.26503218699801523,0.1000000000000005,0.9190060899070044,220.28077572498836,222.54964801909028,0.04554800590680381,22.444533126836593,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.59643708220841,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
2020-05-13,811.6025772902449,11.198710634859117,12.61117422427932,30.609129214950197,0.14580417995056252,0.23873115382317228,0.1000000000000005,0.9296938046636095,219.81237558818242,221.64361933687783,0.04503463080372929,22.662889179322693,0.010000000000000054,60.00000000000031,64.00000000000033,0.0,89.41698941475921,8.640000000000043,38.0000000000002,13.190000000000074,10.080000000000053,51.20000000000026,2.890000000000016,0.800000000000004,2842318.000000014
