date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,diabetes_prevalence,male_smokers,population
2020-03-23,11.684808922231003,0.8666015120416318,0.930629594757518,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,47.26559261683926,0.0020727043521735723,50.588495801742226,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-24,12.453603459611218,0.8061566931779603,0.9244484404120312,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,46.855432342396796,0.003079738348163801,49.87591451452587,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-25,13.147717138987685,0.7374067894374464,0.9019266664434784,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,46.24453390219428,0.004250010613094419,48.752061936314625,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-26,13.761886755339686,0.6638824999643168,0.8645177212288606,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,45.73440159634441,0.005525743253938475,47.67895466167365,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-27,14.296124180919783,0.5901710863500965,0.8147806632551952,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,45.700204804855254,0.006832898261397633,47.44298748946797,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-28,14.756498436271631,0.5216522320217841,0.7562653616947909,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,46.50960969376987,0.008110452623003639,48.93058256926653,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-29,15.15572224349334,0.46429993678298365,0.6934263968367047,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,48.50721804386766,0.009310376635966386,52.980915272134204,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-30,15.511070932781632,0.423273433518072,0.6313820148220993,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,51.94131635556836,0.010375639619831952,60.25105975726818,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-03-31,15.825239204757546,0.3844395612406875,0.5721556126033236,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,56.91523096415536,0.011223714200976117,71.40377962725961,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-01,16.102752932979946,0.34886619323174417,0.51709036814674,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,63.42724416687875,0.011830843181436696,86.42556258081981,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-02,16.349672973813846,0.31767744065748654,0.46733021954896947,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,70.87410151559229,0.012199085844383941,104.73125176754786,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-03,16.573373023831643,0.2920395930981572,0.4236385825673513,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,78.96481983417334,0.01233273390494279,125.55946500536382,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-04,16.78237301286406,0.2731505739444973,0.3862623887677893,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,87.42765899327722,0.01221900744228177,147.97551019552284,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-05,16.986214148788342,0.26223203194512185,0.3548301141356354,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,95.89147186292836,0.011858664114355169,170.90193969253775,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-06,17.160071083472342,0.22522929221999208,0.32340975431536617,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,103.88934363539941,0.01127311896488727,193.1274437803927,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-07,17.310793454815013,0.19421285474999733,0.2927143939524266,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,111.17612012150772,0.010518672449263395,213.4863326736918,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-08,17.46792055976028,0.19233061714523897,0.26664099908422967,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,117.86911711347838,0.009669224117167335,231.2161635324186,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-09,17.673160846452426,0.23225701263268528,0.2507585450468506,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,124.05716438880738,0.008797974972167687,245.7625667346408,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-10,17.9725015333526,0.3188113761519549,0.2511741124050477,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,129.88236235646244,0.008029799910444453,256.4440097310069,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-11,18.410290823576208,0.45092171892715405,0.27368245889977844,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,135.58207546574948,0.007549337650997535,262.64404026528854,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-12,19.024799565645985,0.623097559395755,0.3231281984088358,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800000000000096,141.926002185239,0.007601563677808599,263.93843582275474,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-13,19.673463927628184,0.6551059749766812,0.3834778553353929,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800252100840432,149.08661675420637,0.00852777262907398,260.14901109460357,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-14,20.392476743394084,0.723844025511762,0.45832720210270905,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.780111344537825,157.37513144089743,0.010664413828625157,251.17710576762397,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-15,21.323074428909525,0.934221092824838,0.5636938501872462,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7802485051713093,166.74533128914135,0.014238614185302126,237.11299577691412,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-16,22.658773177855416,1.33841630442794,0.7212524496960275,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7803901603910894,177.51306682496877,0.019268973567224866,218.65153901109565,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-17,24.60579610834312,1.9490610970992406,0.9538031058563794,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7804741005777411,189.9334278390458,0.025534794170247413,196.88084236433355,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-18,27.353393622950986,2.7491261395665187,1.2818726913832377,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7804922916582597,203.80137986441719,0.03287443111572701,173.0508531695011,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-19,31.051583678751758,3.699336524519759,1.7211658307546267,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7804078418852616,218.97397041867524,0.041179255786698385,148.44147213310524,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-20,35.406221695715466,4.355497868502949,2.2496825501829756,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7800804450855712,235.4529945129941,0.050299438607961836,124.40541082251808,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-21,40.54453375724239,5.138956950181359,2.880350471137561,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7792570047902636,253.47284220019526,0.060003990720677386,102.23865249310063,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-22,46.80272804902432,6.258677958272748,3.640963241200625,1.000000000000005,0.0,0.0,1.0300000000000054,0.1700000000000009,1.7775721976780265,272.2376431239672,0.0700408081665586,82.94112091475117,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-23,54.60199755583751,7.799632256681306,4.563999903427951,1.000000000000005,0.0006140917905623792,0.0,1.0300000000000054,0.1700000000000009,1.7746157998422327,291.11136405720003,0.08020174381076267,66.65479834605047,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-24,64.35552208413746,9.753796590701047,5.678989423369295,1.000000000000005,0.0030462184873949706,0.0,1.0300000000000054,0.1700000000000009,1.7699523152986132,309.68638053205007,0.09038692518192479,53.29806417647387,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-25,76.39871977900499,12.043401741668344,7.006784084333709,1.000000000000005,0.007245879120879156,0.0006493212669683272,1.0300000000000054,0.1700000000000009,1.7631400606497865,327.54350169324806,0.10041656751281738,42.627445675988255,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-26,90.93693576185574,14.538369017951354,8.555264533838535,1.000000000000005,0.013013594861021398,0.002197398190045257,1.0300000000000054,0.1700000000000009,1.7538343602901865,343.94369512055374,0.110061132809791,34.260690915039035,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-27,107.79066239023493,16.85384140470466,10.340786635673041,0.9974789915966438,0.017517145079185607,0.004608294279250183,1.0300000000000054,0.1700000000000009,1.741759415983641,358.5125345918703,0.11900577203785412,27.71190312487011,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-28,127.15143247464154,19.360856166650706,12.372524850704385,0.9926470588235345,0.023092609940610978,0.008001307975113161,1.0300000000000054,0.1700000000000009,1.7267009453102928,371.2263733097727,0.12687698578340048,22.424481642295124,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-29,149.2402227076298,22.088854794671327,14.634009992262321,0.9874393988364629,0.031007240260888167,0.012565299016241175,1.0300000000000054,0.1700000000000009,1.7085604536498193,382.5370647808649,0.13329784922766047,18.335521865205514,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-04-30,174.222684807064,24.982510520696493,17.088732122509636,0.984761837427284,0.04172666484337146,0.018494433214992823,1.0300000000000054,0.1700000000000009,1.6873712128941216,392.74358316871326,0.13799116326205133,15.362567384683071,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-01,202.14556887355954,27.922920382442268,19.684342724720015,0.9879249656593461,0.05511529598223784,0.02593999103923434,1.0300000000000054,0.1700000000000009,1.6632987716615437,401.20379947522116,0.14092873120542687,13.233148874000353,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-02,232.88904090856377,30.743499271964268,22.355806332486402,1.0002197423440586,0.07058663358978132,0.03497422404865661,1.0300000000000054,0.1700000000000009,1.6365531026634192,407.8440462773926,0.14229447988435479,11.747499018137638,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-03,266.13092095291654,33.24190047207281,25.027764251627293,1.024599195898317,0.08721599329188369,0.04556324722201292,1.0300000000000054,0.1700000000000009,1.607334510255485,412.30542683797387,0.142306832763945,10.729493041883782,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-04,301.42070202690513,35.28979639477865,27.66150903228872,1.0621791965358918,0.10382505249961757,0.0579122544210347,1.0300000000000054,0.1700000000000009,1.5758943862468842,415.304373807645,0.14121816594335326,10.045825340559581,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-05,338.7108885111297,37.290197974817076,30.2228938944493,1.1146854639823989,0.12151778743547618,0.07203486954880786,1.0300000000000054,0.1700000000000009,1.5425723733955725,417.11893363627735,0.13934623596365606,9.600146316344066,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-06,377.8533021299543,39.14242223676898,32.65917963221389,1.1838162957889988,0.13953846985908963,0.08764719288558798,1.0300000000000054,0.1700000000000009,1.5077828676355631,417.960020766963,0.13705993553770668,9.317533783799755,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-07,418.60954673321305,40.75625106671707,34.912640380269075,1.2707646135676725,0.15699709738462134,0.10426480642889707,1.0300000000000054,0.1700000000000009,1.47203980101756,418.3330959997003,0.13470720116847087,9.135412781288743,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-08,460.65885688248983,42.04931499687045,36.93076793872481,1.3758594976676766,0.17290296201713473,0.12127552789859612,1.0300000000000054,0.1700000000000009,1.4358908720947814,418.52913680262003,0.13244410481946903,9.020370187130112,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-09,503.60398429082755,42.94513104403299,38.67392501674567,1.4982973381828868,0.18618982655486815,0.13799397624068943,1.0300000000000054,0.1700000000000009,1.3999194468959102,418.84415383014914,0.1302616500431734,8.958052365622322,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-10,546.9756126525108,43.37163108845467,40.121085165274245,1.6359401982073036,0.19573480689094136,0.153702495755178,1.0300000000000054,0.1700000000000009,1.364689100362626,419.0030356484151,0.12806485420982042,8.940190857927162,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-11,590.2747443956544,43.29913378822212,41.26531419716195,1.7876855946800445,0.20289354214299626,0.16804739541043678,1.0300000000000054,0.1700000000000009,1.3306813372306008,419.37166910864545,0.12571428383771455,8.965582703884944,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-12,633.3165786587327,43.0418357968874,42.08699388962977,1.9530460318212843,0.2086827616492643,0.18067129316416275,1.0300000000000054,0.1700000000000009,1.2983248361485502,420.1612986963845,0.12318196368630158,9.031171514015854,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-13,675.9543538389116,42.63777633053568,42.58632492594896,2.12963584901141,0.2116672102156169,0.19111869288540423,1.0300000000000054,0.1700000000000009,1.2679978287920866,421.36688007701855,0.1205188257059028,9.130944892784044,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-14,718.0877757217835,42.13342274563937,42.783036034474705,2.3138073651037456,0.2110936526520168,0.19895424267633532,1.0300000000000054,0.1700000000000009,1.2399508602818492,423.0333210144548,0.11786407079849642,9.25280950992418,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-15,759.6693385786691,41.58156350396133,42.71616584292137,2.5011279866591,0.20672036877149508,0.20385142861358665,1.0300000000000054,0.1700000000000009,1.2142659894259973,425.5888239864396,0.11537397423655832,9.389004352869781,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-16,800.7090659895945,41.0397278962322,42.44389926906891,2.686738039121673,0.1986892746393843,0.2056590950542433,1.0300000000000054,0.1700000000000009,1.1908675592963902,429.716892715105,0.11299864486617131,9.542181512874716,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-17,841.278066460523,40.56900083490853,42.04344481379269,2.8656191402009883,0.18743001351024302,0.2044513348653434,1.0300000000000054,0.1700000000000009,1.1696989888000253,436.1561246106668,0.11063715430250518,9.719801939439503,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-18,881.4582589598086,40.18019277227065,41.597795472012315,3.0327954799083416,0.1735880240305493,0.2001993608775146,1.0300000000000054,0.1700000000000009,1.1507289927312423,445.4685317256155,0.1082129982414233,9.929678539259667,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-19,921.2568648727345,39.798606117664576,41.13438458073844,3.1859573080566657,0.15797059139072078,0.19284409079388282,1.0300000000000054,0.1700000000000009,1.133944934593682,457.2861596216202,0.1056686368517205,10.177435051826794,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-20,960.724145099284,39.46728038010369,40.681360672140826,3.3238571213139982,0.1415063856891299,0.18266926719043494,1.0300000000000054,0.1700000000000009,1.1193139045651725,472.0895873955953,0.10293441235113698,10.466014233278644,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-21,999.9408625413358,39.21671755721744,40.26459193267711,3.4463673076952643,0.12521511570511515,0.17021575129780375,1.0300000000000054,0.1700000000000009,1.106695027648186,490.0708912577509,0.09992559917931926,10.79819199364032,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-22,1039.0088789680592,39.06801651309736,39.905419547439365,3.5545233799311173,0.11018476922873949,0.15621724333760637,1.0300000000000054,0.1700000000000009,1.0958344575493277,510.7335659869468,0.09658592530562725,11.17513720789994,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-23,1078.04410266496,39.03522376168151,39.61897270841409,3.650556400494562,0.09755454330810931,0.1415520727746981,1.0300000000000054,0.1700000000000009,1.0863713182751193,533.2090465005535,0.09305644462563295,11.574799900107262,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-24,1117.1711991706675,39.12709655429286,39.41290487067714,3.7379173003709267,0.08850204193486358,0.12720704100636307,1.0300000000000054,0.1700000000000009,1.077812910167233,556.9651235955195,0.08949223650736315,11.97608861286327,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
2020-05-25,1156.5776075227986,39.406408388570384,39.30229048235503,3.8175136055303014,0.0804521617032486,0.11370828657248411,1.0300000000000054,0.1700000000000009,1.0696308526318903,581.1477599558519,0.08606310110385795,12.340206407934478,0.1700000000000009,698.0000000000034,698.0000000000034,0.13000000000000067,1454.4300000000082,30.600000000000158,9.190000000000047,55.00000000000027,523798.0000000027
