date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,hospital_beds_per_thousand,population,excess_mortality_cumulative
2020-04-11,2385.4072529401656,362.5603417556981,229.91082199947795,278.49545457939314,40.224792485433404,26.644345857316743,0.010000000000000054,0.06000000000000032,1.9181554132380045,9989.157934473707,0.009891505610657774,9.797685146467465,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.3958199738299,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-12,2806.57987409427,421.17280964579834,271.0167986263058,324.8230615227808,46.32762797752052,30.85614513959395,0.010000000000000054,0.06000000000000032,1.9017523065348407,9976.180005477143,0.014672992491768419,9.775519839165415,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.40686498037255,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-13,3279.7252740257836,473.1455413002837,316.398306629717,375.8891448815821,51.06609913440098,35.42464731623399,0.010000000000000054,0.06000000000000032,1.8832609008772159,9950.763720979234,0.020419902739867088,9.741016091397347,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.41514873527953,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-14,3808.4023427203792,528.6771747211736,366.0597322347319,432.1412284090866,56.25209535920419,40.36682129842314,0.010000000000000054,0.06000000000000032,1.8629526245913337,9914.733844386668,0.0270125676495998,9.692591415671489,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42136155145977,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-15,4397.100787421677,588.6985242212303,419.5603460409495,494.614938759951,62.4737192246392,45.71996632934427,0.010000000000000054,0.06000000000000032,1.8411611394195857,9869.257138299712,0.03430241216253929,9.62785985134639,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42602116359495,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-16,5049.313373371697,652.2126455899704,476.1285360336219,564.5153249490852,69.9003928444653,51.52316947874715,0.010000000000000054,0.06000000000000032,1.8182509450624291,9818.4551194003,0.04217638895383734,9.546048411457445,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42951587269634,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-17,5766.090104366211,716.7767757244765,534.7474823419595,642.9028479458163,78.38752798822954,57.803398763876245,0.010000000000000054,0.06000000000000032,1.7946093464826678,9771.768133344678,0.050544864436774355,9.448928680926645,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.43213690452238,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-18,6544.953858171244,778.8637873525055,594.2194133078606,730.4578728695124,87.5550286673197,64.5650729901665,0.010000000000000054,0.06000000000000032,1.770632349228519,9741.370928709233,0.05922264315628159,9.339724952841085,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.43175814057679,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-19,7379.08711308546,834.13328007482,653.2137975374577,827.3040381362987,96.84616807450418,71.78223913176527,0.010000000000000054,0.06000000000000032,1.7466950117597884,9744.32136072069,0.06800311682099283,9.220818278302449,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42873877349996,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-20,8242.58039622329,863.4933020082818,708.9777904607868,931.072000806492,103.76796477598172,79.31131461062111,0.010000000000000054,0.06000000000000032,1.7231106253356807,9796.402203475243,0.07664244750585467,9.094828317647341,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.4250013975136,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.200000000000016
2020-04-21,9135.834279067936,893.2538969974862,761.0601983724175,1042.2936741666033,111.22167493945253,87.16435004975655,0.010000000000000054,0.06000000000000032,1.7001183600812717,9910.09476831427,0.08490976064555146,8.965067586005395,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42334057625428,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.1989285714285876
2020-04-22,10068.185874136134,932.3516056828284,810.1535091542337,1162.4025762455103,120.10890326341311,95.3981823821786,0.010000000000000054,0.06000000000000032,1.677893876719004,10097.140791814256,0.09257695526115148,8.835704374054801,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.42690426864849,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.1958035714285877
2020-04-23,11053.23837134226,985.0525051671003,857.7020749813844,1293.1189651511681,130.7163897940371,104.08640892625921,0.010000000000000054,0.06000000000000032,1.656530459252248,10366.206611960255,0.09946002737023352,8.709158694245055,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.43880489831906,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.1904653159340826
2020-04-24,12105.358190271421,1052.1198248998908,905.6082493517474,1435.9886905731396,142.86972608825593,113.29836794227054,0.010000000000000054,0.06000000000000032,1.6360232484469452,10721.931946688372,0.10542485246044841,8.588008322558398,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.46182765563988,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.1839890968406763
2020-04-25,13237.047844384262,1131.6896585908864,956.0119898580267,1592.0373324094953,156.0486423360694,123.0833740497865,0.010000000000000054,0.06000000000000032,1.616330461545295,11162.840104166264,0.11042659021799324,8.474163966547122,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.49821172427691,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.1788572072458963
2020-04-26,14456.975589170575,1219.9277481448476,1011.1255602668248,1761.510804736989,169.47347270227857,133.45889479073378,0.010000000000000054,0.06000000000000032,1.597385855208747,11681.807647614049,0.11448978752451644,8.368087422227742,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.54948620109404,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.178950597742119
2020-04-27,15751.822448180481,1294.8468615288057,1072.7476159014777,1941.5858508054926,180.07504634959224,144.3600864130247,0.010000000000000054,0.06000000000000032,1.5791003157763102,12270.53336984113,0.11771818097952196,8.268172871131064,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.61634703608246,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.189405255998901
2020-04-28,17129.45044958077,1377.6280032894635,1141.9440836132464,2133.0092329651443,191.42338237046857,155.81764076322708,0.010000000000000054,0.06000000000000032,1.5613415587456154,12915.590929126183,0.12027845473916653,8.172761844686383,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.70324120789584,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.216318509364588
2020-04-29,18604.794737638098,1475.3442894742107,1219.5146816498204,2337.471355880941,204.46212307390869,167.86825562090152,0.010000000000000054,0.06000000000000032,1.5439562337004546,13599.198869113567,0.12240017912806608,8.07982671641719,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.80855485550184,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.2664805248344164
2020-04-30,20194.144421037272,1589.3496844618337,1305.843107876023,2556.870517557122,219.39916179476606,180.53736560061503,0.010000000000000054,0.06000000000000032,1.5268112282811608,14303.659591395637,0.12436202833441432,7.988544891870111,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.9264274538437,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.3470293381266942
2020-05-01,21910.853209119945,1716.7087888796682,1400.78468093934,2792.7610976054675,235.89058013728373,193.82619032845128,0.010000000000000054,0.06000000000000032,1.5098136571514027,15006.665459545458,0.12628137904008047,7.89632301925812,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.04811244558653,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.4650485295900393
2020-05-02,23762.122389063657,1851.2691805414606,1503.582071144068,3045.9396984465106,253.17860090774667,207.7020205743931,0.010000000000000054,0.06000000000000032,1.492902744479585,15688.590416572499,0.12825272788057768,7.799716407947156,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.16534225274206,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.6271218852339056
2020-05-03,25746.588058766112,1984.4656701507658,1612.8020986069225,3316.134751210454,270.1950528139714,222.09093285160967,0.010000000000000054,0.06000000000000032,1.4760563408419145,16329.098209973032,0.13033757435257953,7.696408185081257,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.27080807934337,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,3.838855796601583
2020-05-04,27847.674996886526,2101.086938456646,1727.9795755712257,3600.147669742688,284.012918569755,236.93932116424094,0.010000000000000054,0.06000000000000032,1.459295810899699,16907.48833104153,0.13258042704756348,7.584520101319033,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.35647580740681,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,4.104377464775046
2020-05-05,30070.054922519506,2222.3799258851514,1848.6587375930958,3898.6040457782574,298.45637606370974,252.22987548856574,0.010000000000000054,0.06000000000000032,1.4426775789246147,17410.602431215888,0.1349708729682843,7.465088524599498,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.41466745671877,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,4.426900791812431
2020-05-06,32417.435244895503,2347.3803225651277,1973.2356136343856,4212.716770597436,314.1127248402844,267.8943733261856,0.010000000000000054,0.06000000000000032,1.4262867879426548,17832.668840218666,0.13751128336228324,7.336890084464501,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.43887227967559,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,4.809118155499371
2020-05-07,34890.042222294825,2472.6069775411734,2099.4155011113776,4543.662157780018,330.94538719841034,283.829664125215,0.010000000000000054,0.06000000000000032,1.4101952137753513,18171.264461450388,0.14020812315519682,7.201610679056207,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.42435508241358,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,5.252555788108516
2020-05-08,37482.73333123314,2592.691109044701,2224.5560721813067,4892.112035271027,348.4498775028807,299.90965759617416,0.010000000000000054,0.06000000000000032,1.3945011291421165,18432.901545829252,0.1430445862254799,7.060933284017439,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.36861246565647,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,5.757223286736583
2020-05-09,40183.58154335058,2700.848212197234,2345.924703457251,5257.882814430008,365.7707791678851,315.99431494890877,0.010000000000000054,0.06000000000000032,1.3792845411035188,18629.67596544824,0.1459870595786124,6.917679601022138,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.27171500535107,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,6.321483722324588
2020-05-10,42972.81353307862,2789.231989787878,2460.8914732942994,5639.67229181799,381.78947739466037,331.93639232027937,0.010000000000000054,0.06000000000000032,1.3646082022077315,18775.390749134687,0.14902827141311273,6.772298162305074,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,95.136563888144,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,6.942089197690448
2020-05-11,45814.68350145739,2841.8699684236535,2566.717729081912,6034.008889193173,394.33659738019105,347.6968806978701,0.010000000000000054,0.06000000000000032,1.350491542735309,18883.776319769593,0.15212398313320258,6.62806169541983,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.96908338798919,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,7.614340492320855
2020-05-12,48704.85546707567,2890.17196565194,2662.1166528230733,6440.990781309887,406.9818921204703,363.2004292693631,0.010000000000000054,0.06000000000000032,1.3369499434121817,18968.720652884753,0.1552075639497729,6.488623841054215,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.77719295469596,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,8.332449616170196
2020-05-13,51644.31580845164,2939.460341401209,2746.6995232307545,6860.980626383202,419.98984507613227,378.3255750224818,0.010000000000000054,0.06000000000000032,1.3239868596276576,19046.522874925387,0.15818993282011917,6.358237434766107,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.56418463198848,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,9.089838689641745
2020-05-14,54636.48288090249,2992.1670724697865,2820.9223534767225,7294.221571920574,433.2409455394851,392.93901158360404,0.010000000000000054,0.06000000000000032,1.3116252449146688,19135.571826523737,0.16097276635717106,6.240395917057135,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.33470667050086,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,9.87946877621184
2020-05-15,57685.03922919668,3048.5563483083884,2886.0458695031502,7740.549259095582,446.3276871765926,406.92129084672115,0.010000000000000054,0.06000000000000032,1.2998722950305412,19252.84850466982,0.16347052499412287,6.137636950721108,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,94.09457476693525,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,10.694239798984091
2020-05-16,60792.30574704305,3107.2665178570232,2944.1054937563263,8199.175826028228,458.62656693383497,420.18609919515785,0.010000000000000054,0.06000000000000032,1.288706742281311,19409.240806427406,0.16562632619549544,6.0514096781345685,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,93.8506304934304,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,11.527443770191084
2020-05-17,63958.02229670773,3165.7165496726684,2997.8888329869324,8668.527910245166,469.35208421783005,432.6947146678623,0.010000000000000054,0.06000000000000032,1.2781192616237194,19609.963701136032,0.16738651904869034,5.982750859118065,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,93.60603621848922,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,12.373258005406747
2020-05-18,67160.86300565954,3202.8407089578027,3049.4558907389105,9145.697839600502,477.1699293560041,444.52770697698014,0.010000000000000054,0.06000000000000032,1.2680839517122968,19862.571111340094,0.16874156995878692,5.931129078404491,0.010000000000000054,16611.000000000087,16611.000000000087,0.05000000000000025,93.36338915481727,25.13000000000013,29.100000000000158,4.460000000000024,3.500000000000019,1.600000000000008,34049588.00000018,13.22726832629167
