date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,hosp_patients,total_boosters_per_hundred,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,male_smokers,population,excess_mortality_cumulative,excess_mortality
2020-03-23,996.5305770991253,107.90063039964491,89.32404888659748,34.042787556989424,4.894079958988673,3.5846954139767497,178.935115904209,1.6470989826479137,23.285451064390422,85.81434631674432,0.020000000000000108,1079.4177096866943,846.4141109758701,12.603046655667997,4432.000000000024,0.08000000000000043,59.685792640241644,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.331844503682807
2020-03-24,1109.3525708333957,112.85745405377394,95.54176646456042,39.332785561084094,5.294913556830396,4.010396318077915,199.1928246463213,1.6164732350467,24.23765003067811,87.93264079767472,0.020000000000000108,1142.7210553742661,924.8820764445738,13.048084927109777,4432.000000000024,0.08000000000000043,61.85286338774436,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.3703041922417454
2020-03-25,1226.9520654876865,117.62608989391822,101.5051968587631,45.04409466531865,5.714995768786349,4.443730011667688,220.30836880794757,1.586254570758201,25.517054588296276,90.6536499583079,0.020000000000000108,1200.7230636703266,999.1904196475886,13.43828088990249,4432.000000000024,0.08000000000000043,63.69970442510054,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.4064996373939809
2020-03-26,1348.975781501029,122.04366244306328,107.11163455422117,51.189066474102205,6.147736807197401,4.878945375589817,242.2183205620051,1.5568345932270238,27.15361188498437,94.04298472147832,0.020000000000000108,1253.2688006616027,1068.3657462159777,13.750496381712603,4432.000000000024,0.08000000000000043,65.23477977325342,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.4380033641153003
2020-03-27,1474.8816098814304,125.92078820269197,112.2639259803073,57.76452125182756,6.5775285265357475,5.309789025228247,264.82534659474277,1.5284695131167794,29.16115267585856,98.16160182488395,0.020000000000000108,1303.1571919635603,1132.4219664169948,13.977387476976133,4432.000000000024,0.08000000000000043,66.49077713763248,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.4643704933515065
2020-03-28,1603.9185926728726,129.0482026581601,116.88595612065407,64.74496495309187,6.9819990128720875,5.730091445714989,287.99461272563093,1.5012369118253046,31.543391979421443,103.08062282955515,0.020000000000000108,1352.2444776830796,1191.8660546446808,14.11840098265132,4432.000000000024,0.08000000000000043,67.48602192885471,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.4875731188824104
2020-03-29,1735.1119083055626,131.20173053272822,120.93426347058123,72.07750199536201,7.333703525975991,6.1342065933360255,311.551087372278,1.4751225772109327,34.28386913000894,108.82924540270952,0.020000000000000108,1405.112495301743,1248.2247349072359,14.187221874674353,4432.000000000024,0.08000000000000043,68.2553399760529,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.5121499425877956
2020-03-30,1867.7079131296275,132.6023159990939,124.46528907029227,79.70196941830575,7.625342285723116,6.5247407562496065,335.3594519222278,1.4500654299993456,37.348519171359385,115.39968130477959,0.020000000000000108,1462.0430172423082,1302.8739325637516,14.200254802903006,4432.000000000024,0.08000000000000043,68.84796474286718,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.5451423535148632
2020-03-31,2001.335120367586,133.6319406192301,127.43485174131021,87.60697156922399,7.905658298002757,6.898101947277714,359.3530060392797,1.4259131642900735,40.69341911349052,122.75753408782859,0.020000000000000108,1523.2896643538406,1357.2310635146064,14.175300992287164,4432.000000000024,0.08000000000000043,69.32947194111945,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.598866738356207
2020-04-01,2135.4021321308965,134.0705617992644,129.78550726105718,95.76174128196017,8.155261823049592,7.247139970477689,383.42556092894324,1.4024673554412157,44.25382322328862,130.79261727563247,0.020000000000000108,1587.409814522655,1412.4632620832745,14.132787961409964,4432.000000000024,0.08000000000000043,69.7272209564861,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.6866389262392234
2020-04-02,2269.2170968357327,133.81762723180142,131.46868118916734,104.1204979459564,8.359125746731292,7.563492017289436,407.45288869929374,1.3795095340340486,47.95061305418277,139.36130200003421,0.020000000000000108,1650.4637280542433,1469.1965415850825,14.08915949077307,4432.000000000024,0.08000000000000043,70.06547163203822,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,1.8200800811878701
2020-04-03,2402.0773022648127,132.86220232430372,132.46126848722153,112.62571605804538,8.505494924140272,7.8393418636458225,431.30880938161386,1.3568255894395653,51.690981768659135,148.30079227248874,0.020000000000000108,1709.8095122656368,1527.2800338552654,14.053164058933087,4432.000000000024,0.08000000000000043,70.34993371756464,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,2.0072593406027908
2020-04-04,2533.336370363772,131.2605657703773,132.7780832335482,121.21057663629442,8.585068187287504,8.068739267805483,454.877256195875,1.3342168003537547,55.38405727025656,157.41657675123173,0.020000000000000108,1766.2640023310983,1586.4137907437462,14.03599133767107,4432.000000000024,0.08000000000000043,70.5826432422783,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,2.251464013255218
2020-04-05,2662.454653338444,129.11940622823562,132.48119590932424,129.80080578038843,8.59038485087288,8.248589518727428,478.06132449984824,1.3114751406660936,58.94104877040422,166.50003760544087,0.020000000000000108,1819.5626429894382,1645.6073372401006,14.042866160008332,4432.000000000024,0.08000000000000043,70.76377945821173,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,2.5504404469162085
2020-04-06,2789.125266021937,126.67145512366557,131.63434812785633,138.37025527258953,8.569566272285247,8.383719126763747,500.8059030387525,1.2883894841356418,62.27335283507541,175.33496679490187,0.020000000000000108,1871.4033817249515,1704.073586317279,14.081273731189203,4432.000000000024,0.08000000000000043,70.89302754776361,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,2.895987898212372
2020-04-07,2913.0271266334585,123.90249244165044,130.24468675846515,146.88341220428077,8.513244516754348,8.470661355415421,523.0533369429307,1.2647969611948164,65.30339859527886,183.6955689875794,0.020000000000000108,1922.7148181295279,1761.120719796139,14.159032221468847,4432.000000000024,0.08000000000000043,70.97060065435868,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,3.272479218977413
2020-04-08,3033.944957127652,120.91830436679066,128.36591067324463,155.2800284486213,8.396681933137847,8.50519042509422,544.7649689321504,1.2406067706698696,67.97418760192144,191.39935935219097,0.020000000000000108,1971.319096790426,1815.9509309266155,14.276429951492734,4432.000000000024,0.08000000000000043,70.99800640544267,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,3.661747769575203
2020-04-09,3151.812644801141,117.86804307793736,126.08739551301379,163.49132385747464,8.211344675451327,8.484014182750865,565.9289254709302,1.2158516520166247,70.23946423085295,198.29722475008407,0.020000000000000108,2016.9307253077545,1868.288424439308,14.43909848171912,4432.000000000024,0.08000000000000043,70.9786218047285,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,4.04524193808731
2020-04-10,3266.7457634974344,114.93338524962962,123.52603726178054,171.45213865910495,7.960851751578809,8.406043604096128,586.5659563850343,1.1906364765690312,72.07521872905448,204.28190369507792,0.020000000000000108,2061.23881644365,1918.4774366229553,14.657365231683672,4432.000000000024,0.08000000000000043,70.918124401381,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,4.405853653214581
2020-04-11,3379.065964510605,112.32040092817259,120.8201349275896,179.1100477564492,7.657936809805642,8.273344920266677,606.7338145738445,1.1651646554228963,73.47375405971923,209.28038381526477,0.020000000000000108,2105.231293974628,1966.8849197425911,14.938476412450559,4432.000000000024,0.08000000000000043,70.82481566690527,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,4.729502392464273
2020-04-12,3489.3192697630493,110.25345518869584,118.12480255315842,186.43219645082138,7.3221694787181715,8.091853712824452,626.5305407946378,1.139736128929811,74.43742608131183,213.24968669790655,0.020000000000000108,2150.3151964021117,2014.119539839267,15.294085169712861,4432.000000000024,0.08000000000000043,70.70298990143955,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.006535811801347
2020-04-13,3598.436010176203,109.11685286534232,115.61680973645915,193.42933479771557,6.9971539351536975,7.866855863157458,646.123183553316,1.114712406975317,74.99232295464914,216.19164446751557,0.020000000000000108,2197.7327127508433,2060.7245288290333,15.729468208247825,4432.000000000024,0.08000000000000043,70.55788948490328,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.232992841397884
2020-04-14,3706.541438789236,108.10551295217431,113.35992355961665,200.07329392310922,6.643970816588293,7.599405956838044,665.534231879597,1.0905200841584446,75.17667595871482,218.11466095244697,0.020000000000000108,2249.0701389587402,2107.335591191914,16.24497122729126,4432.000000000024,0.08000000000000043,70.39591711367757,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.410605767810819
2020-04-15,3813.6433609277437,107.10198539286391,111.38601668393372,206.3400383156354,6.266753160922158,7.294690537441083,684.7650855128015,1.067601924786579,75.0295819528759,219.04200734975896,0.020000000000000108,2302.312736733603,2154.611260297623,16.842624671276486,4432.000000000024,0.08000000000000043,70.22129077643474,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.543259617205431
2020-04-16,3919.691554309259,106.0482408222822,109.69736060603383,212.21800546588008,5.877973726541658,6.960901387243716,703.8067247680864,1.0463302412628508,74.60075789322846,219.07431417424584,0.020000000000000108,2357.7534116323,2203.2938201424195,17.519096816321,4432.000000000024,0.08000000000000043,70.03658993106565,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.637013117188872
2020-04-17,4024.6223341223836,104.9308153936995,108.2683455999683,217.7143605958551,5.496360062197781,6.608390487750183,722.6477129361176,1.027013356448109,73.94024198165383,218.35639820340606,0.020000000000000108,2418.8603722342477,2254.3792371171603,18.268556613533605,4432.000000000024,0.08000000000000043,69.84622008242991,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.699794444041816
2020-04-18,4128.3919768361375,103.76966939918556,107.04677067379666,222.85968770610305,5.145330809414987,6.24903624008543,741.2801980828262,1.009838394840931,73.0926249251545,217.05616419877333,0.020000000000000108,2488.083611431669,2309.073471147505,19.083466587493476,4432.000000000024,0.08000000000000043,69.65550701398801,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.74085305899868
2020-04-19,4231.001788056974,102.60983123490968,105.95481103702184,227.7115078610256,4.851822929297833,5.895768130290323,759.7044143992249,0.9948519700156382,72.0841907365292,215.32460537273897,0.020000000000000108,2570.03738536755,2369.0408014860363,19.96493833751736,4432.000000000024,0.08000000000000043,69.47001746152536,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.770028611314306
2020-04-20,4332.8383319929635,101.83655894654439,104.91477731461202,232.3745649617036,4.663059181459483,5.562033757704821,777.9897767011652,0.9819573356242057,70.94937446804016,213.30400671216603,0.020000000000000108,2661.324580719267,2435.279227488157,20.909356629673283,4432.000000000024,0.08000000000000043,69.29504961844535,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.796882641420449
2020-04-21,4433.844812343145,101.00649160809846,103.90066023224229,236.85972139419337,4.485157993075871,5.2534183370245815,796.1260859195402,0.9709486093458221,69.72025644896169,211.1126850599813,0.020000000000000108,2756.932882856843,2507.8441491229087,21.90949323178958,4432.000000000024,0.08000000000000043,69.13525101473908,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.832478884749896
2020-04-22,4533.780102470036,99.93529857032736,102.87689352583021,241.16631657893564,4.306596355181828,4.9732631709972726,814.0700431080468,0.9615490458910744,68.41892536839556,208.86311754417824,0.020000000000000108,2849.6584856720483,2586.051001305663,22.954346814598523,4432.000000000024,0.08000000000000043,68.99433192621278,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.887978518996912
2020-04-23,4632.324782734887,98.5446865974289,101.80501435898171,245.28973420214004,4.123418501034081,4.7225559755330275,831.7642904111915,0.9534786881028579,67.06532524801622,206.65666265716433,0.020000000000000108,2936.8276877834523,2668.7901255752436,24.035215508492563,4432.000000000024,0.08000000000000043,68.87485043140822,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,5.972452976882747
2020-04-24,4729.160668499137,96.83589051368267,100.64865863607547,249.22707763932357,3.937344095555785,4.4998486235373,849.1516917902952,0.9464742390894265,65.67399393601225,204.58541877697178,0.020000000000000108,3014.0653198130303,2753.832510147823,25.138517319798677,4432.000000000024,0.08000000000000043,68.77805120429318,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,6.0914478682239865
2020-04-25,4824.030456125491,94.86979118842955,99.37730748707612,252.98142652296428,3.7543493774199135,4.301195452785494,866.1860435679973,0.9403372565633543,64.25366933694787,202.69761288686615,0.020000000000000108,3079.8509452573207,2838.381945636082,26.249710549642195,4432.000000000024,0.08000000000000043,68.70374460877912,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,6.246110233978046
2020-04-26,4916.782457478741,92.75200402480644,97.96909713114434,256.56502916824167,3.5836030156118044,4.1201069968289445,882.8401073366329,0.9349458965272359,62.8152358424007,201.01091166902836,0.020000000000000108,3131.0019452067318,2918.530544553504,27.33710514881863,4432.000000000024,0.08000000000000043,68.65021601960964,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,6.432738299271521
2020-04-27,5007.866755843388,91.08430036831408,96.43309434157105,260.0294279847789,3.4643990942880434,3.9489522579643115,899.1947018664061,0.9302036046837281,61.37285222116712,199.49767955009088,0.020000000000000108,3167.4815494027907,2990.8488941940595,28.366833386500893,4432.000000000024,0.08000000000000043,68.61415781302665,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,6.642648100665674
2020-04-28,5097.109795389336,89.2430410486985,94.75261568184098,263.3723941947901,3.342966418324311,3.78585381855404,915.2186621464123,0.9260108159885568,59.94376327705835,198.10469146605905,0.020000000000000108,3187.300997216933,3052.3387714858854,29.309281471679203,4432.000000000024,0.08000000000000043,68.59061835977008,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,6.859014863937718
2020-04-29,5184.117026567866,87.00723230559316,92.90574165795486,266.5760959046579,3.2037018661026426,3.6283564272639506,930.8411410829844,0.9222133479319489,58.558291106791906,196.79517987944112,0.020000000000000108,3190.34525340721,3101.0143080908247,30.136844749525444,4432.000000000024,0.08000000000000043,68.57296376982765,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.0629615358007465
2020-04-30,5268.42867167122,84.311645948652,90.87242082006614,269.61681659559144,3.0407208081096293,3.473733060590178,945.979579470934,0.9186278519315099,57.22623287437325,195.5183306109386,0.020000000000000108,3182.023064166595,3136.044797002189,30.83530324540205,4432.000000000024,0.08000000000000043,68.55972282737083,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.236901754861006
2020-05-01,5349.636549002293,81.20787796504436,88.6397978387084,272.4722439916196,2.8554274839102796,3.31921446900437,960.5606834719803,0.9150515288969205,55.94397976243806,194.22037368541817,0.020000000000000108,3167.618316224498,3157.9807696973476,31.40285752454932,4432.000000000024,0.08000000000000043,68.56146438943578,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.366981515148444
2020-05-02,5427.471691001889,77.8351424750762,86.20620956196612,275.1269367105865,2.6546927848784136,3.1621613365625896,974.536157723573,0.9112600429234996,54.69781998666378,192.8534509169404,0.020000000000000108,3149.0625574657274,3167.866023297579,31.851327047743,4432.000000000024,0.08000000000000043,68.57638820804331,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.4448448490771995
2020-05-03,5501.870057844185,74.39836719890582,83.58418205835251,277.57642425239726,2.4494875912444627,3.0001934006119906,987.8945051705092,0.9070075725934016,53.48097649613882,191.34223750897254,0.020000000000000108,3129.1985502906377,3167.6023293671774,32.21287472989262,4432.000000000024,0.08000000000000043,68.59491365118448,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.468892524978562
2020-05-04,5573.3419907005355,71.47193312380776,80.78233386115298,279.8378450154134,2.2614208000913973,2.8283997369489766,1000.7273559302428,0.902064664577567,52.28645958606669,189.62430903024293,0.020000000000000108,3108.333867469114,3159.1426810913217,32.52545598277827,4432.000000000024,0.08000000000000043,68.60312124355977,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.445160505563279
2020-05-05,5641.711664324698,68.36967382475635,77.800341863221,281.9018808527046,2.0640358650976385,2.645771198962543,1013.0031397660416,0.8962624609412566,51.09605024869682,187.67618264533922,0.020000000000000108,3088.5962150814776,3145.0294574894715,32.82844234261057,4432.000000000024,0.08000000000000043,68.5853338221334,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.390174931762735
2020-05-06,5706.71041275549,64.99874858123702,74.65618771609716,283.76154315407314,1.8596623222233597,2.4538626590796992,1024.6736234088896,0.8894961346522914,49.908640789302254,185.46204971832918,0.020000000000000108,3072.0474683570073,3128.116372367269,33.175064788632184,4432.000000000024,0.08000000000000043,68.52605240279925,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.323484163084689
2020-05-07,5768.1002950223465,61.389882379689965,71.38155901590295,285.4161153487485,1.6545722103165192,2.2559661604377665,1035.6960950615169,0.8816730059665953,48.72440237607501,182.9431921045196,0.020000000000000108,3063.321137790061,3111.1446160563223,33.61932056949617,4432.000000000024,0.08000000000000043,68.41140808038008,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.264680949444379
2020-05-08,5825.766769424492,57.66647448677142,68.01840019276116,286.8741097824086,1.4579944453909135,2.0564907806386046,1046.0500027764238,0.8727246962978306,47.52725459395031,180.09727772415596,0.020000000000000108,3065.1565773244506,3096.4924633350706,34.21180296752295,4432.000000000024,0.08000000000000043,68.2302509536271,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.231040701001938
2020-05-09,5879.788199240324,54.021429879299696,64.61632567786118,288.15548537494516,1.281375601334718,1.8604975295642816,1055.7494332393976,0.8626146275885971,46.30933881230183,176.88069908174035,0.020000000000000108,3079.459999250614,3086.535216926,35.011082348460626,4432.000000000024,0.08000000000000043,67.97496681896962,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.235621831504535
2020-05-10,5930.487982009437,50.699782816714645,61.230679778757946,289.29331086378846,1.1378254954418927,1.6733505227388235,1064.8524708571515,0.8513140734710224,45.06152899610426,173.29022696159637,0.020000000000000108,3102.468011719801,3082.7030610461525,36.06872384925761,4432.000000000024,0.08000000000000043,67.64208969082718,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.284866318221633
2020-05-11,5978.660201116007,48.17221914227101,57.9019849471907,290.34131475740867,1.0480038985691387,1.5002914958033107,1073.5017086696914,0.8388370418518134,43.78003491773113,169.35349762908373,0.020000000000000108,3131.405598317974,3085.9852466572756,37.43608878222445,4432.000000000024,0.08000000000000043,67.23276119184382,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.378223383508788
2020-05-12,6024.302875465326,45.642674376095684,54.65507468324377,291.3072950531894,0.9659802994924659,1.3437662947678042,1081.6967991170081,0.8252331466118734,42.455695225143906,165.1330773265318,0.020000000000000108,3162.6504010655694,3096.5514592334266,39.152297679105374,4432.000000000024,0.08000000000000043,66.75307509556363,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.508705422016124
2020-05-13,6067.344545092861,43.041669647618036,51.51812727940121,292.19411059176707,0.8868155413614317,1.2051697437002886,1089.4249193119012,0.810634620786314,41.08787678408099,160.72005686367734,0.020000000000000108,3192.855981148244,3113.798274450931,41.24665215396387,4432.000000000024,0.08000000000000043,66.21433573343751,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.670882861876404
2020-05-14,6107.726605329027,40.38206025122747,48.51677306136092,293.002693480348,0.8085828906687799,1.0847173207034657,1096.6755527677026,0.7952729920926453,39.66177054862963,156.19266061802324,0.020000000000000108,3220.500970993702,3136.2437123023265,43.69936047940316,4432.000000000024,0.08000000000000043,65.63325180007821,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,7.8551911887934995
2020-05-15,6145.465057422765,37.738452105033446,45.66967481864518,293.7343084101968,0.7316149314146431,0.981348914897348,1103.451575694072,0.7794389069654126,38.174705416320364,151.59858402201795,0.020000000000000108,3241.5689570752747,3161.439910923582,46.49749708870564,4432.000000000024,0.08000000000000043,65.02040943829405,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,8.049069377374064
2020-05-16,6180.696821509229,35.231764094935436,42.985213127558595,294.3922471447521,0.6579387357296965,0.8926566441562052,1109.7775717188426,0.7634361614781005,36.63393791809035,146.9897266396552,0.020000000000000108,3252.640163184612,3186.176604168774,49.594470586406494,4432.000000000024,0.08000000000000043,64.3888112804013,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,8.23824150112549
2020-05-17,6213.714471335551,33.01764983267543,40.459000343406544,294.9830993857138,0.5908522418425218,0.8148307184112722,1115.706067929405,0.747604432032946,35.045314459899416,142.4013124328767,0.020000000000000108,3252.240109460215,3207.5725306960744,52.931727212591,4432.000000000024,0.08000000000000043,63.75059941052731,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,8.408105726453606
2020-05-18,6245.151108834574,31.436637503789093,38.068058111465746,295.5202269310117,0.5371275459584918,0.7420768203210598,1121.3507371138298,0.7322847719885113,33.41152301363824,137.88340190707527,0.020000000000000108,3241.104047835308,3223.2483055850857,56.42952262340585,4432.000000000024,0.08000000000000043,63.1166725701774,21.23000000000011,42.800000000000225,22.600000000000122,5540745.000000029,0.26000000000000134,8.545203844660145
