date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,diabetes_prevalence,hospital_beds_per_thousand,population
2020-03-11,1.0000000000000038,0.0,0.0,2.0000000000000075,0.0,0.0,1510.0000000000057,0.8900000000000035,150.0000000000006,288.00000000000114,0.0,224.00000000000085,0.0,338.0000000000013,0.0,16.809962512828356,16.400000000000063,2.50000000000001,0.5000000000000019,47249588.000000186
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,2.0000000000000084,0.0,0.0,1510.0000000000064,0.8900000000000039,150.00000000000068,288.00000000000125,0.0,224.00000000000094,0.0,338.0000000000014,0.0,17.165174373309075,16.40000000000007,2.500000000000011,0.5000000000000021,47249588.00000021
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,2.000000000000009,0.0,0.0,1510.0000000000068,0.8900000000000041,150.00000000000074,288.00000000000136,0.0,224.00000000000102,0.0,338.00000000000153,0.0,17.70514580907039,16.400000000000077,2.500000000000012,0.5000000000000022,47249588.00000022
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,2.0000000000000093,0.0,0.0,1510.000000000007,0.8900000000000043,150.00000000000077,288.0000000000014,0.0,224.00000000000108,0.0,338.0000000000016,0.0,18.474932724611485,16.40000000000008,2.5000000000000124,0.5000000000000023,47249588.00000023
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,2.0000000000000098,0.0,0.0,1510.0000000000073,0.8900000000000046,150.0000000000008,288.0000000000015,0.0,224.0000000000011,0.0,338.00000000000165,0.0,19.517531153025548,16.400000000000084,2.500000000000013,0.5000000000000024,47249588.00000024
2020-03-16,0.9672268907563073,0.009760196145766049,0.0016480486425339428,2.00000000000001,0.0,0.0,1510.0000000000075,0.8900000000000047,150.0000000000008,288.0000000000015,0.0,224.00000000000114,0.0,338.0000000000017,0.0,20.86586442811761,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.000000246
2020-03-17,0.9044117647058868,0.007320147109324536,0.001236036481900457,2.00000000000001,0.0,0.0,1510.0000000000077,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000117,0.0,338.00000000000176,0.0,22.50642062231643,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000025
2020-03-18,0.8367121848739536,0.005490110331993403,0.0009270273614253428,2.00000000000001,0.0,0.0,1510.000000000008,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.0000000000012,0.0,338.00000000000176,0.0,24.437980625108406,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-19,0.8019038865546255,0.0373270203701975,0.0006952705210690071,2.00000000000001,0.0,0.0,1510.000000000008,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,26.677125740324563,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-20,0.8430245535714322,0.11387115409471385,0.011485253795779141,2.00000000000001,0.0,0.0,1509.5840336134534,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,29.244060691798097,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-21,1.0028566504726935,0.23372269330212864,0.03999516206629149,2.00000000000001,0.0,0.0,1508.3707983193358,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,32.1476773869805,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-22,1.3197895466780523,0.391468490564833,0.09111175616510352,2.00000000000001,0.0,0.0,1506.2982991273511,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,35.383143948444875,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-23,1.8045480423614846,0.5597778385118616,0.17060789598614232,2.00000000000001,0.0,0.0,1503.784002302852,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,38.9213918979853,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-24,2.479881620006413,0.7509258158586879,0.28106258003744206,2.00000000000001,0.0,0.0,1501.7916216366434,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,42.7121808013171,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-25,3.370770943511605,0.9662325002262742,0.422158117962795,2.00000000000001,0.0,0.0,1502.054769879715,0.8900000000000048,150.0000000000008,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,46.68334180654705,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-26,4.497082732520592,1.200062222616379,0.591079480521225,2.00000000000001,0.0,0.0,1506.6947296399112,0.8900000000000048,149.91932773109323,288.0000000000015,0.0,224.00000000000122,0.0,338.00000000000176,0.0,50.771722903068095,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-27,5.868060918168738,1.4415625040663598,0.782813812071593,2.00000000000001,0.0,0.0,1517.9011377276731,0.8900000000000048,149.60840336134535,287.99873949579984,0.0,223.96369747899283,0.0,338.00000000000176,0.0,54.9219802833128,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-28,7.47819500989354,1.675968258140271,0.9903750649360499,2.00000000000001,0.0,0.0,1537.8171590488275,0.8900000000000048,149.01486748545653,287.9774159663881,0.0,223.6760504201693,0.0,338.00000000000176,0.0,59.061254281650825,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-29,9.304121370542347,1.8855799427971913,1.2049724751726283,2.00000000000001,0.0,0.0,1568.729207360314,0.8900000000000048,148.27826438267695,287.9322701195879,0.0,223.17427440206976,0.0,338.00000000000176,0.0,63.108184731923416,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-30,11.328769760938458,2.0769677625277616,1.4226285160433396,2.00000000000001,0.0,0.0,1612.9603508983892,0.8900000000000048,147.70539081017102,287.87349153603907,0.0,221.82998181965218,0.0,338.00000000000176,0.0,66.97967248559425,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-03-31,13.548758962591396,2.2641899460070083,1.6395764290493147,2.00000000000001,0.0,0.0,1672.3827066127085,0.8900000000000048,147.7410340578547,287.7744302228119,0.0,219.82497020442915,0.0,338.00000000000176,0.0,70.62630349153905,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-01,15.93900942879555,2.425986674114181,1.8487918886906738,2.00000000000001,0.0,0.0,1748.1821010648991,0.8900000000000048,148.56802505858192,287.5257644899923,0.0,218.33316527452448,0.0,338.00000000000176,0.0,74.03245531742623,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-02,18.458975882197862,2.547382701125394,2.041891751036432,2.00000000000001,0.0,0.0,1841.3614949971259,0.8900000000000048,150.87689683746174,287.07699951487666,0.0,217.57501778265512,0.0,338.00000000000176,0.0,77.18991550229086,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-03,21.05732176297358,2.6181162113644114,2.210558115151924,2.00000000000001,0.0,0.0,1953.2904166583194,0.8900000000000048,155.51909796746304,286.51379359220186,0.0,218.63131020189144,0.0,338.00000000000176,0.0,80.06725595444937,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-04,23.675425064958088,2.6314604616907333,2.3476063691693767,2.00000000000001,0.0,0.0,2086.356952765236,0.8900000000000048,163.67759109033574,286.12099483862494,0.0,224.63248717630577,0.0,338.00000000000176,0.0,82.6463637499354,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-05,26.250007712745763,2.5833400133656617,2.4477862248408373,2.00000000000001,0.0,0.0,2243.8550287303624,0.8900000000000048,176.51581021066312,286.353238048814,0.0,237.30508774809914,0.0,338.00000000000176,0.0,84.90136945110714,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-06,28.73275465333765,2.4893149647753807,2.507121989251188,2.00000000000001,0.0,0.0,2429.4133465316154,0.8900000000000048,194.61360297150767,287.76197119983,0.0,258.03835281818533,0.0,338.00000000000176,0.0,86.8225219170312,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-07,31.094588614437683,2.366759979237647,2.522132054317192,2.00000000000001,0.0,0.0,2647.63463821158,0.8900000000000048,219.09825975933575,291.13487529709334,0.0,291.0704897267617,0.0,338.00000000000176,0.0,88.41321658321633,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-08,33.30634870064732,2.215454599812853,2.4923424150106834,2.00000000000001,0.0,0.0,2903.7542107207455,0.8900000000000048,250.8312309108619,297.48346093306606,0.0,341.6505725310125,0.0,338.00000000000176,0.0,89.69769524284223,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-09,35.34446740783849,2.0408895923935786,2.4202054214713318,2.00000000000001,0.0,0.0,3202.6376037419222,0.8900000000000048,289.6750068935542,307.80619621692995,0.0,412.1318078727269,0.0,338.00000000000176,0.0,90.72331668100058,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-10,37.19522838393323,1.8528391399965431,2.31103884309122,2.00000000000001,0.0,0.0,3548.9021847069007,0.8900000000000048,335.3650786995781,323.01015782850277,0.0,502.6880034481791,0.0,338.00000000000176,0.0,91.50732008993609,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-11,38.857959749488444,1.6642899884815716,2.172980166578275,2.00000000000001,0.0,0.0,3946.7610115101434,0.8900000000000048,387.27011370040077,343.787466464461,0.0,610.7799707503243,0.0,338.00000000000176,0.0,92.07625477333454,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-12,40.34742908813449,1.4906383058408181,2.016952319503844,2.00000000000001,0.0,0.0,4400.187209828478,0.8900000000000048,444.9219938079452,370.6122869847394,0.0,731.8407618377933,0.0,338.00000000000176,0.0,92.4675440211775,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-13,41.70068170621082,1.3541293434724055,1.8548354419549697,2.00000000000001,0.0,0.0,4911.7704332278645,0.8900000000000048,506.7911990836048,403.6266037324143,0.0,860.5349782949595,0.0,338.00000000000176,0.0,92.73065801588325,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-14,42.91596053628391,1.2159363741201423,1.6904693416472243,2.00000000000001,0.0,0.0,5482.821570880831,0.8900000000000048,571.10126938381,442.53856947675166,0.0,991.0472720211569,0.0,338.00000000000176,0.0,92.92799351191258,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-15,43.99178617467583,1.0763187964272118,1.5277624781164798,2.00000000000001,0.0,0.0,6115.2533791948945,0.8900000000000048,637.618356692028,486.9197965322576,0.0,1116.3844997495478,0.0,338.00000000000176,0.0,93.07599513393455,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-16,44.92979632137539,0.9383800152260333,1.3702821042240774,2.00000000000001,0.0,0.0,6812.675942605621,0.8900000000000048,707.1914447437582,536.4935319499375,0.0,1230.403140487664,0.0,338.00000000000176,0.0,93.18699635045104,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-17,45.73687535997149,0.8073564399909541,1.220946872285706,2.00000000000001,0.0,0.0,7579.070079126175,0.8900000000000048,779.3092105778587,590.9175471524994,0.0,1327.6257538790016,0.0,338.00000000000176,0.0,93.27024726283841,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-18,46.42675154260312,0.6900842336777667,1.0817962886680619,2.00000000000001,0.0,0.0,8418.837110088021,0.8900000000000048,854.2765103897627,649.9205294658625,0.0,1403.8153068442891,0.0,338.00000000000176,0.0,93.33268544712894,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-19,47.021194878671864,0.5945993743533481,0.9538178047363414,2.00000000000001,0.0,0.0,9336.366197142632,0.8900000000000048,932.1534666104662,713.2481540483316,0.0,1456.9261852075565,0.0,338.00000000000176,0.0,93.37951408534684,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-20,47.549655047174625,0.5285771972162074,0.8359221770816684,2.00000000000001,0.0,0.0,10335.609036997263,0.8900000000000048,1012.7449318906246,780.7952622718674,0.0,1487.7394320536982,0.0,338.00000000000176,0.0,93.41463556401027,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-21,48.01794587490916,0.46837859926962205,0.7291832294499072,2.00000000000001,0.0,0.0,11421.248212783521,0.8900000000000048,1097.180725420879,852.7865404337016,0.0,1499.5440956950915,0.0,338.00000000000176,0.0,93.44097667300784,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-22,48.432286167655754,0.4144061213979182,0.6346907511113482,2.00000000000001,0.0,0.0,12596.780988288374,0.8900000000000048,1184.8210105599514,929.2660042263767,0.0,1493.3296595218055,0.0,338.00000000000176,0.0,93.46073250475601,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-23,48.79968327473995,0.3674464785726794,0.5532006748396525,2.00000000000001,0.0,0.0,13863.963278385017,0.8900000000000048,1274.1638671636633,1009.827638269978,0.0,1469.6724716937156,0.0,338.00000000000176,0.0,93.48022584915537,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-24,49.12822076245452,0.32857451633093193,0.48487271039606167,2.00000000000001,0.0,0.0,15223.823832415163,0.8900000000000048,1364.7189087761112,1093.982735813022,0.0,1430.3261394845742,0.0,338.00000000000176,0.0,93.50030173980784,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-25,49.42727416912602,0.2990811781337842,0.42907356964255405,2.00000000000001,0.0,0.0,16678.437379805906,0.8900000000000048,1457.7669072877527,1181.3483317563425,0.0,1378.2300086211894,0.0,338.00000000000176,0.0,93.51829644060263,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-26,49.707672821414725,0.28041948088540636,0.38422938537671225,2.00000000000001,0.0,0.0,18231.00583058814,0.8899369747899207,1554.6683446545694,1271.7170503686489,0.0,1318.513129445855,0.0,338.00000000000176,0.0,93.52951418565571,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-27,49.974258171329375,0.26660097136218047,0.3468074624326638,2.00000000000001,0.0,0.0,19886.14592109886,0.889753151260509,1656.7150109149763,1365.1552085909684,0.0,1256.8026113054657,0.0,338.00000000000176,0.0,93.52833473426453,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-28,50.231841010526836,0.2575945552831095,0.3166597338639293,2.00000000000001,0.0,0.0,21648.000229447323,0.8894517412734374,1763.0354986516522,1461.562818854347,0.0,1196.9085082528563,0.0,338.00000000000176,0.0,93.50904403712386,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-29,50.48911993048731,0.25728770702471127,0.29414299044319614,2.00000000000001,0.0,0.0,23521.370598717724,0.8890571317469345,1874.256261997792,1561.110268633329,0.0,1142.7517318683767,0.0,338.00000000000176,0.0,93.4664572359878,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-04-30,50.756578150839054,0.2674648106499172,0.2797615737955519,2.00000000000001,0.0,0.0,25507.914374377702,0.8886583950286895,1987.2081952055223,1663.7708398072555,0.0,1098.3625893020596,0.0,338.00000000000176,0.0,93.39638591341631,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-01,51.04490614060189,0.28833293248646874,0.2738993962484096,2.00000000000001,0.0,0.0,27606.179429781387,0.8884647077130181,2098.7633700628394,1769.1805054210554,0.0,1065.9496771090605,0.0,338.00000000000176,0.0,93.29598853008498,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-02,51.36381858411988,0.3189161505607151,0.2766189557189514,2.00000000000001,0.0,0.0,29810.481566518378,0.8888596813988566,2204.6758727313604,1876.2238567645663,0.0,1046.1093425118224,0.0,338.00000000000176,0.0,93.1640332527675,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-03,51.7211671055108,0.35735130167296103,0.28751059687971176,2.00000000000001,0.0,0.0,32112.003611863627,0.8904249808293636,2301.8023473410253,1983.1773140343198,0.0,1038.5789348088845,0.0,338.00000000000176,0.0,93.00109507532235,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-04,52.0794176691461,0.35825264884683494,0.30053744022604156,2.00000000000001,0.0,0.0,34498.27447088192,0.8937898086666263,2387.6941748561285,2087.5953804837263,0.0,1040.1276400206918,0.0,338.00000000000176,0.0,92.80970365943307,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-05,52.44690972891201,0.36749362367455785,0.3162102876679156,2.00000000000001,0.0,0.0,36953.55208780921,0.8994850520397254,2459.0197245486934,2186.633881839851,0.0,1043.5855700284487,0.0,338.00000000000176,0.0,92.59445421516317,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-06,52.85866322751796,0.4117546715374316,0.3382929775479637,2.00000000000001,0.0,0.0,39460.290663176056,0.9079206733219738,2513.0820768633657,2277.0978903714886,0.0,1041.7635343409888,0.0,338.00000000000176,0.0,92.36209066137249,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-07,53.36324435017959,0.5045820023602499,0.37222635888818734,2.00000000000001,0.0,0.0,42002.3557912446,0.9193204338861164,2549.8979749067394,2356.4451372356334,4.638009049773766e-05,1030.8389694370617,0.0,338.00000000000176,0.0,92.11689152544128,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-08,54.01291483988105,0.6496711494754248,0.4239462720749971,2.00000000000001,0.0,0.0,44566.7911808608,0.9337081663971356,2571.0036120785717,2423.029554284195,0.00016325953458306463,1008.4004875819992,0.0,338.00000000000176,0.0,91.86128629113992,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
2020-05-09,54.85624398382166,0.8433296387710825,0.4989970343729908,2.00000000000001,0.0,0.0,47147.720611515775,0.9509063672025073,2577.996891347232,2476.2883098631173,0.00036735415319974317,974.4089783238633,0.0,338.00000000000176,0.0,91.60039458260846,16.400000000000084,2.5000000000000133,0.5000000000000026,47249588.00000026
