date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2021-10-04,388434.6240404129,113.0979981651934,119.6648197493123,6052.031235950777,0.7593574626590961,0.8003307848624394,3582852.597515286,79.01918353622726,1.014985741241047,7235.975381142773,0.015071314484782602,67.11582885110316,29.22688744968528,17452.24323255162,18429.528958909974,0.033125932830026614,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-05,388546.31924233347,111.69520192059849,117.3928194015125,6052.793691992179,0.7624560414028558,0.7836613077806379,3590081.2712457133,79.0490825455125,1.0191712710245164,7228.673730427225,0.014836452896554003,67.39402257562546,29.629714553004142,17010.419980974824,18129.985132240035,0.03225896158114961,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-06,388656.949451143,110.63020880955051,115.37636487434074,6053.56016880022,0.7664768080398612,0.7721798851664426,3597308.6815047488,79.0787259362838,1.0236421895321248,7227.410259035683,0.014717837409972082,67.47527614309604,30.017938306479074,16575.570221671667,17785.094634571127,0.03148187470880989,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-07,388766.96654860344,110.01709746042742,113.68466473526442,6054.330226794096,0.7700579938773436,0.7656210160079939,3604539.701610144,79.10828798808885,1.0283310280573046,7231.020105395066,0.014719373532592204,67.34910255011462,30.39311307051869,16175.935584805808,17410.841289438387,0.030839104803423882,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-08,388876.8819573484,109.91540874496519,112.3736695275312,6055.102405066492,0.772178272395727,0.7632086514694743,3611779.3015954606,79.13789989539771,1.0331841146111764,7239.59998531651,0.014835910239941913,67.01376776585045,30.756398474511556,15794.401155314137,17017.896206251404,0.03036930921019562,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-09,388987.2257375658,110.3437802174183,111.47645641197047,6055.874476715197,0.772071648705329,0.7637127264818739,3619035.953410563,79.16767637597631,1.0381455197011116,7256.651815102454,0.015064877088489099,66.4662259536704,31.10841569492702,15409.707896220592,16613.061246479137,0.0300930775766836,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-10,389098.51590950973,111.29017194393009,110.99601764834452,6056.643640341836,0.7691636266388879,0.7654915584360672,3626320.7919002026,79.19766419859513,1.0431592367376967,7284.838489639715,0.01540402303937913,65.71032395781916,31.44942214611451,15009.073035934049,16203.785269054591,0.030004843735195352,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-11,389210.8119159725,112.29600646279582,110.88130993955525,6057.409184684311,0.7655443424743189,0.7667127218328692,3633647.3092128104,79.22786401837115,1.0481724333709859,7326.517312607948,0.015838731565248655,64.7684378617064,31.78009941501579,14605.828160919526,15797.165632463231,0.030079424656600177,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-12,389324.4016971609,113.58978118840277,111.151901329909,6058.169816761464,0.7606320771530899,0.7667879350398114,3641027.60419468,79.25825725747595,1.0531021757069738,7380.294981870322,0.016345112022352806,63.6818988552327,32.101453035728596,14212.646169170594,15397.498173927273,0.030276924665688702,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-13,389439.7433704795,115.34167331858085,111.8249783568372,6058.923031607952,0.75321484648796,0.7652129616224582,3648467.8456153106,79.28875192823958,1.0578835160724103,7440.241420630289,0.016892318179660557,62.499331381243614,32.414025458761586,13815.155586800394,15003.171012475208,0.030546413602692557,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-14,389557.33073406573,117.58736358622087,112.90652158275411,6059.665900079599,0.7428684716468372,0.761617704410122,3655974.1866678554,79.31925237539764,1.0624698445526932,7506.34105254448,0.01744428711567628,61.27455994511185,32.718333250503036,13417.966092168834,14609.195825613697,0.030828685444424117,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-15,389677.59239444125,120.2616603755094,114.38468724395004,6060.395659707413,0.7297596278139912,0.755803776045149,3663557.2680875156,79.34963094282824,1.0668347686763184,7583.0814196604715,0.01796104339105588,60.06224025618368,33.01515895533046,13035.436754000591,14215.080773541253,0.031058327270131324,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-16,389800.8161122503,123.22371780910476,116.22484348726134,6061.1101578380985,0.714498130685963,0.747772676894884,3671227.9397049434,79.37976199186596,1.0709877442512612,7670.671617427976,0.018424402452794204,58.90838995296524,33.30508091656253,12666.6892655651,13823.246294441671,0.03117787602790558,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-17,389927.09206156386,126.27594931351913,118.36584754757287,6061.808183989442,0.698026151343497,0.7377469284856436,3678992.8274193075,79.40950507502434,1.0749269749628496,7764.887714363818,0.018808928859634467,57.83959240008276,33.58851123687249,12314.803923963756,13438.378450630884,0.031162172373223995,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-18,390055.49002225616,128.3979606923147,120.66629144607091,6062.485937604242,0.6777536148004484,0.7252783605529861,3686858.725606503,79.43869667957154,1.0786414173889132,7865.898187194983,0.019108474278856456,56.86589177905374,33.866042121901344,11992.678831789897,13065.10079013866,0.03098992275115269,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-19,390186.2290874749,130.73906521865445,123.11633186832842,6063.142620624004,0.6566830197622634,0.7104337219338097,3694831.7654718505,79.46718185033811,1.0821122847611435,7973.039865347768,0.01933135570914237,55.98038037275191,34.13884316220822,11730.887905355044,12710.592270044217,0.030647581042032954,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-20,390319.94230688014,133.71321940526445,125.74095543001185,6063.7807857653615,0.6381651413569278,0.6939393832409205,3702916.073780687,79.49487572194892,1.0853141747861144,8084.3083088363055,0.019496739147726233,55.165867050734015,34.4084806263427,11538.622247697616,12385.398323412299,0.0301443800284543,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-21,390457.41886655363,137.47655967353484,128.58236039927056,6064.405337223189,0.6245514578276514,0.6769243176504715,3711114.793651616,79.52171416056328,1.088228520553065,8198.719870929115,0.019644532382772726,54.388134935755815,34.675613055406714,11379.519578468768,12094.210507265121,0.029498879720758996,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-22,390599.41072393,141.99185737635366,131.68674298852875,6065.022781197943,0.6174439747540619,0.660727336492541,3719422.5825528735,79.54760300891643,1.09083008466173,8307.78890125761,0.019807090301947057,53.606157762902896,34.940064833571896,11218.638843515457,11834.679373661525,0.02873986761215946,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-23,390746.4875839952,147.0768600652325,135.09438707332953,6065.640663791161,0.6178825932181006,0.6467525159440672,3727834.3809838267,79.57245969043015,1.0930768298182125,8411.798430952917,0.020012719148567625,52.78912704874479,35.201230105463395,11037.790832701248,11601.984110078092,0.027880692564323253,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-24,390898.9281314358,152.44054744065053,138.83223148146794,6066.26714942709,0.6264856359284438,0.6363607670485489,3736342.828465736,79.59626380466824,1.0949506411096208,8508.447481908946,0.020263579438995236,51.92414489871122,35.458041357378136,10820.539149089622,11388.51574900978,0.0269467185182651,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-25,391056.2199673557,157.29183591985463,142.95997613210957,6066.906923156299,0.6397737292087772,0.6307885132308211,3744939.7754055453,79.61908133766418,1.0964148231075888,8596.946939809228,0.020554827436389315,51.011835241583576,35.70921669999875,10561.191950698936,11184.011116864009,0.025970704693482307,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-26,391218.70104532986,162.48107797415108,147.4946039478219,6067.563886614163,0.6569634578632741,0.630715819312257,3753618.187937487,79.6411096457822,1.0974552672983726,8678.412531941613,0.020876366214008242,50.06726363222201,35.95370890508961,10274.383620425637,10975.929329891072,0.024989340737306333,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-27,391386.7698693244,168.06882399451143,152.40261020068567,6068.242905264444,0.6790186502817488,0.6364782025578846,3762372.2112827906,79.66258207273366,1.0980630083276917,8754.023345303991,0.021214158952684622,49.11137694200755,36.19108242219153,9980.802550484075,10753.372304464214,0.024040648086916434,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-28,391560.71667154785,173.946802223421,157.61271653868516,6068.948597823583,0.7056925591398842,0.6480364153314719,3771202.581813747,79.68362336773717,1.0982458664590864,8830.370530956028,0.02155121391393173,48.171208853887755,36.421466309209954,9696.323309113875,10512.903792019797,0.023162030990849927,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-29,391740.59679583984,179.88012429200043,163.02540650550088,6069.684428328912,0.735830505327765,0.6649537820868402,3780107.048302785,79.70432919354701,1.098012454142959,8904.466489037977,0.02186832316977333,47.272073414817946,36.644714146904285,9411.32981215216,10254.70515493923,0.022388814775134887,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-30,391926.1357352127,185.53893937284676,168.5200771803541,6070.452025189808,0.7675968608962773,0.6863792021113496,3789080.4326556656,79.72476887318234,1.0973832901870528,8973.384352880628,0.022144616650116064,46.43689765969141,36.8602877110186,9111.547714640958,9979.516826773279,0.021753149542889656,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-10-31,392116.65791000734,190.52217479466447,173.96040290789028,6071.250670476075,0.7986452862669087,0.7110344015835133,3798116.4621452773,79.7449798546283,1.096360189036542,9036.029489612003,0.02237058272029555,45.691217200812574,37.06762577033575,8797.843672212144,9690.550726091606,0.0212584626742972,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
2021-11-01,392311.4151842837,194.7572742763477,179.312711036768,6072.066832850602,0.8161623745256514,0.7363094146330142,3807210.4372198232,79.76504274488212,1.0949731152744993,9093.975074545797,0.022546844603246904,45.05766791030568,37.26632727862452,8478.938345626475,9393.07783125262,0.02089601248730017,19.750000000000107,35.600000000000186,20551.410000000105,0.1000000000000005,160.71000000000083,14.000000000000076,19.900000000000105,2.800000000000014,3422796.0000000177
