date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,population
2020-04-05,44.31809627365554,8.916789905655264,5.437237496560803,4.00000000000002,0.0,0.0,3.1524173120654,1.4007434085335588,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,70.44827244867702,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-06,54.222298772791866,9.90638687009473,6.494704463726368,4.00000000000002,0.0,0.0,3.8574092994983147,1.4011238136723105,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,72.55547712254537,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-07,65.16971373699545,10.949053242422393,7.595463706553679,4.00000000000002,0.0,0.0,4.63661595975626,1.4015266029820954,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,74.22039905070035,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-08,77.27216248438863,12.10367745605728,8.732924056579787,4.00000000000002,0.0,0.0,5.497988149519856,1.401898345901732,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,75.46914059377845,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-09,90.6470436473899,13.37580269449935,9.900335414768406,4.00000000000002,0.002456367162249517,0.0,6.4498742730965954,1.4021865260714206,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,76.356742323162,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-10,105.3773157025756,14.730963203809251,11.090689505484857,4.00000000000002,0.012184873949579882,0.0,7.498173642766869,1.4023336566738,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,76.968626554912,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-11,121.48148386807608,16.10468652696815,12.29664544197727,4.00000000000002,0.028983516483516623,0.002643665158371046,8.644201499043493,1.4022870880127858,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,77.42168000021772,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-12,138.89109027662292,17.409995179647602,13.510473900487503,4.00000000000002,0.05205437944408559,0.00894654977375569,9.883087775866349,1.401996990217736,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,77.75058773125583,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-13,156.81870555491415,17.927906856616787,14.656855586968755,3.9949579831932978,0.07511059712346516,0.019532148917259295,11.158811468616006,1.401405467291617,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,77.98794079844198,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-14,175.33337305758863,18.51488618641866,15.738081735475461,3.9852941176470793,0.10203430530866245,0.03482202700791871,12.476284102431645,1.400452613720169,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.1659555988316,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-15,194.89274149325644,19.55953244847595,16.803539646790853,3.974878797672936,0.13444428101769623,0.054994186707135045,13.86806617960333,1.3990826729598118,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.29946669912381,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-16,216.14846691502999,21.255848431379622,17.929536926431243,3.969523674854578,0.17226178219184402,0.07995184558949822,15.380522162175051,1.3972376672925821,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.39960002434297,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-17,239.80026421342222,23.651889555596817,19.20416966314926,3.9758499313187023,0.21413492746482726,0.10930001864590544,17.063436708896994,1.3948652252593543,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.47470001825734,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-18,266.4864457360206,26.6862507155018,20.715973562811236,4.000439484688128,0.2577569809897005,0.1423279551609,18.962226852939747,1.3919123320020483,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.53102501369311,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-19,296.7018252522422,30.215431410899193,22.545412298805296,4.0491983917966445,0.3001050660590181,0.17799596637067538,21.11210113517996,1.3883453672950092,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.57326876026994,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-20,330.402112313455,33.700325982221,24.798640833670916,4.126879401475156,0.34266121712668185,0.2163625209964944,23.509918449962903,1.3841294197828296,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.60495157020256,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-21,367.93797725383786,37.53589413113899,27.51588834988155,4.236723869141279,0.3858905476219998,0.2569924789826654,26.180628882721095,1.3792248928914228,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.62871367765203,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-22,409.68966587509146,41.751710514320706,30.686102590788725,4.380193192741551,0.42509987581023045,0.2985462338329919,29.151282909616825,1.3736206735470435,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.64653525823914,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-23,455.9379184431649,46.24826898787377,34.256307065909965,4.556767389708077,0.45676931539031745,0.3391900567580671,32.441849221643835,1.3673342834408275,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.65990144367947,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-24,506.7671589358005,50.8292528074859,38.138618954894724,4.763794029676023,0.4782589516364687,0.3769038547857456,36.05832809270353,1.3603993874351796,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.66992608275972,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-25,561.9928869781927,55.22573727852985,42.21551253549885,4.9963749340217305,0.48758884850434003,0.4097119893439964,39.98758640566218,1.352867413879554,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6774445620699,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-26,621.1072217947316,59.11434174364216,46.3437667545654,5.247281200516307,0.48327405396067324,0.43585639019804323,44.19348392189377,1.3447824285415355,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.68308342155254,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-27,683.4410013492819,62.33378474987781,50.43414019197456,5.506889471815811,0.4642008539805249,0.4532079035082617,48.628413361588485,1.3361837832678214,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.68731256616451,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-28,748.9169501069853,65.47595265419903,54.42550640448522,5.773024246719009,0.4394240729352972,0.46086051715931586,53.28687304640154,1.3271295956926261,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69048442462349,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-29,817.2697746358317,68.35282745121822,58.22564774130842,6.044053899324981,0.4113392247079375,0.4589176890976711,58.14998154627508,1.3176754126712167,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69286331846773,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-04-30,888.0763613582586,70.80658891420563,61.73401036965304,6.318754710208031,0.38238935712177446,0.4483320935847277,63.18762837043687,1.3078923061097492,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6946474888509,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-01,960.7784248648495,72.70206515042486,64.858770543885,6.59620888979889,0.355053168455423,0.4307854308866717,68.36008698564936,1.297853618722585,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6959856166383,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-02,1034.6994941496084,73.92107051763452,67.52963430739672,6.875728095920607,0.3318360948289626,0.4085982845418627,73.61922457989648,1.2876591216049658,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69698921247883,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-03,1109.0576522864162,74.35815906146452,69.70743726900918,7.156796071940466,0.31526362574357103,0.3846625143113748,78.90940938514875,1.277389460790022,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69774190935922,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-04,1182.8124861443553,73.7548345514314,71.33913435123986,7.4339836085772095,0.3028342739295274,0.3616720634969446,84.15660713582356,1.2671418047069332,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69830643201954,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-05,1255.6662327401368,72.85374711590073,72.39322067293227,7.707420479542163,0.2926719239345409,0.3407630973964645,89.33963198405917,1.2570055131940672,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69872982401476,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-06,1327.5492543870375,71.88302203699028,72.89763512331598,7.98075928337997,0.2877650935649978,0.32315619505769133,94.45354073012598,1.2470917237772585,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69904736801118,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-07,1398.5681786700475,71.01892457557733,72.9280409837282,8.259648324849145,0.2897087587645697,0.30995101830361144,99.50593899943692,1.2374824967760611,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6992855260085,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-08,1468.9670034272308,70.39882497660875,72.59903639390484,8.550586275957492,0.2990527390798918,0.3019723135014646,104.51421087530507,1.2282283884191516,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69946414450648,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-09,1539.0979254857452,70.13092222308367,72.05756220169893,8.860063171738656,0.3155629867598224,0.2996544128895119,109.50344112351195,1.2193697399245786,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69959810837997,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-10,1609.399462213859,70.30153685154039,71.47795785036931,9.193916157084548,0.3384175535798868,0.3029546105721117,114.50485686073368,1.2109153139932092,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69969858128509,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-11,1680.3081939454646,70.90873182417576,71.07119867219853,9.556846296869663,0.36635356596061064,0.3120066819109847,119.5495411588019,1.2028619864645271,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69977393596393,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-12,1751.9980653039624,71.68987142792507,70.90466726529962,9.952056183544311,0.3977774563062699,0.3269846494422888,124.64988308306413,1.195209515058481,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69983045197306,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-13,1824.6189271292353,72.62086187734339,71.0097320262211,10.380978142829548,0.4308476365089533,0.347374233688052,129.81655533104424,1.187935901646157,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6998728389799,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-14,1898.2725017464124,73.65357465623,71.38571676368662,10.84307038798837,0.4635365030766091,0.3721449286597048,135.05680208328664,1.1810036392275087,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69990462923504,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-15,1972.99435691744,74.7218552003174,72.00287790889952,11.335664135529111,0.4936769409790801,0.39987905848572947,140.37315489148912,1.1743643971646538,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69992847192638,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-16,2048.7403863047602,75.74602940928794,72.80463742327139,11.853848941982985,0.5189972015326302,0.42886856988239735,145.76246959460286,1.1679998654235888,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6999463539449,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-17,2125.376669819071,76.63628353078637,73.70925747921835,12.390386706487257,0.537147060813339,0.45718762650682143,151.21520400590714,1.1618935642260642,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69995976545879,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-18,2202.786574762497,77.4099049557822,74.63775613462394,12.936907676924287,0.5469779426688286,0.4829235253099811,156.7230442455424,1.1560360425942426,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6999698240942,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-19,2280.945037729924,78.15846297669455,75.5617204623126,13.491126135844496,0.5545611880940592,0.5052592244608318,162.2842041602398,1.1504303932902213,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69997736807076,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-20,2359.738561749289,78.79352402631547,76.44353178177012,14.050438978095418,0.559569889131308,0.5235956788498264,167.8906004375686,1.1450611595442675,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69998302605319,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-21,2438.9928191788094,79.25425743473347,77.24374466696764,14.61216666085019,0.5619204679150622,0.5376120791115141,173.52981797523555,1.1398831353337031,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.69998726954,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
2020-05-22,2518.493353879909,79.5005347050095,77.92662120222971,15.173733916128938,0.5617118441489671,0.5473110308914904,179.1865839080591,1.1348612849198005,5435.000000000029,0.18000000000000094,2784.0000000000136,0.020000000000000108,78.6999904521551,51.76000000000026,19.0000000000001,3.1400000000000166,1.7300000000000089,1998.9300000000108,13859349.00000007
