date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,handwashing_facilities,population
2021-09-09,43438.498517583575,208.7792487176459,267.9143812694884,1109.8064719857575,8.72003616419802,9.833211749069466,14.193701619347099,0.5416928918185915,534.0000000000027,0.03000000000000016,31.40000000000017,1176.4816335173327,0.22670024504074943,60.411186931912404,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-10,43629.10863285484,190.6101152712663,246.98440295276296,1117.9930892834373,8.186617297679875,9.480376329578453,14.483238621588562,0.5381649500533432,534.0000000000027,0.03000000000000016,31.40000000000017,1200.6505916538385,0.21603051668295406,60.283516249354555,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-11,43802.78782564313,173.67919278829152,227.71807241496032,1125.6214976348485,7.628408351411176,9.072053093984108,14.740782762517664,0.5363559361987024,534.0000000000027,0.03000000000000016,31.40000000000017,1233.5780374701803,0.2055062423926295,60.153262591023754,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-12,43961.7936972867,159.0058716435782,209.97716403972726,1132.7058291084911,7.084331473642424,8.623579413248272,14.967742726650174,0.5362268745795382,534.0000000000027,0.03000000000000016,31.40000000000017,1274.8894104555784,0.19538582271237798,60.023672702802486,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-13,44109.960867664515,148.1671703778034,193.37029449068768,1139.3148760330505,6.609046924559556,8.147501625223867,15.168136973882287,0.5377165360251521,534.0000000000027,0.03000000000000016,31.40000000000017,1323.6430759412333,0.18588293523079308,59.89822802419309,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-14,44247.72304247437,137.7621748098556,177.91237988546908,1145.4327956802517,6.117919647201186,7.649003400559796,15.348762468345374,0.5407394058973394,534.0000000000027,0.03000000000000016,31.40000000000017,1378.662074247459,0.17719419883744536,59.78028704917269,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-15,44375.34934391143,127.62630143706215,163.65987153336505,1151.0540893264476,5.621293646195983,7.137721522624121,15.519346758337269,0.5451544251405231,534.0000000000027,0.03000000000000016,31.40000000000017,1438.5255149616146,0.16953252695613852,59.67281709683435,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-16,44493.17954187029,117.83019795885686,150.66731299068329,1156.1905508345271,5.136461508079441,6.625616125807788,15.682721223407142,0.5507711194371643,534.0000000000027,0.03000000000000016,31.40000000000017,1501.5492105586404,0.1630598670981642,59.578193139367926,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-17,44601.80047734654,108.6209354762533,138.9547578522563,1160.8764780903443,4.68592725581718,6.125373374252421,15.841247812988378,0.5573448230943575,534.0000000000027,0.03000000000000016,31.40000000000017,1565.3148006145227,0.1578537238530351,59.49804692304574,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-18,44702.17837998799,100.37790264144994,128.48333309507473,1165.1725815800419,4.296103489697408,5.649207470896174,15.9967400592183,0.5645600071074528,534.0000000000027,0.03000000000000016,31.40000000000017,1626.9241418312888,0.15390887724659616,59.43315380896183,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-19,44795.75810625802,93.57972627003389,119.13691158601205,1169.168915823042,3.9963342430002746,5.2079621642581095,16.150394036304213,0.5721233020338872,534.0000000000027,0.03000000000000016,31.40000000000017,1683.6945608013943,0.15112816730792727,59.383347903586355,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-20,44884.86277814219,89.1046718841674,110.69954293320663,1173.0034645014136,3.8345486783717364,4.811520912139935,16.30272677979914,0.5798305178958105,534.0000000000027,0.03000000000000016,31.40000000000017,1733.144207608159,0.14931719852554812,59.34745840668144,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-21,44969.861644046265,84.99886590407588,103.16201014108154,1176.7010793068957,3.697614805482104,4.465696921984723,16.453537107532576,0.587619009947392,534.0000000000027,0.03000000000000016,31.40000000000017,1773.172522221959,0.14818198422059956,59.32326187223806,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-22,45050.876743700566,81.01509965430135,96.50329655215904,1180.2705412190228,3.569461912127096,4.172527054772321,16.60247332877878,0.5955791572666211,534.0000000000027,0.03000000000000016,31.40000000000017,1802.43625979834,0.14742769695665864,59.30744640417863,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-23,45127.93601608189,77.0592723813208,90.67885412064815,1183.7118102452318,3.441269026209095,3.930315782352678,16.74916795568383,0.6039049561852609,534.0000000000027,0.03000000000000016,31.40000000000017,1820.4391696386735,0.14677827110146313,59.295584803134055,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-24,45201.088130354954,73.15211427306244,85.61180461763553,1187.0214627259425,3.3096524807104775,3.733668155445831,16.893299242017054,0.612701826382644,534.0000000000027,0.03000000000000016,31.40000000000017,1827.0401076750322,0.14599870009403548,59.28668860235062,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-25,45270.4886090785,69.40047872354288,81.18634053497851,1190.196769313366,3.175306587423618,3.5735145296419084,17.034398208716006,0.6219866154237002,534.0000000000027,0.03000000000000016,31.40000000000017,1821.9464511505882,0.14486828816037814,59.280016451763046,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-26,45336.46442060984,65.97581153134502,77.24277576322493,1193.2387534556144,3.0419841422483893,3.4371291099011185,17.171956478127203,0.6316583520008723,534.0000000000027,0.03000000000000016,31.40000000000017,1805.2267582078046,0.14322361431032904,59.275012338822364,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-27,45399.716204920915,63.251784311081565,73.54932939837224,1196.173392822805,2.9346393671904973,3.3084968001052224,17.30551107223473,0.6414822901803579,534.0000000000027,0.03000000000000016,31.40000000000017,1777.6359865614795,0.14099237136623113,59.271259254116856,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-28,45460.27516274052,60.5589578196073,70.05771359693699,1198.9966412557608,2.8232484329559018,3.183486691869483,17.434195720681135,0.6510937796908608,534.0000000000027,0.03000000000000016,31.40000000000017,1739.192633101461,0.13813374200237233,59.26844444058773,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-29,45518.11879933406,57.843636593535535,66.74729424747659,1201.6952831396245,2.698641883863665,3.058960203129653,17.55777558818379,0.6599901796291678,534.0000000000027,0.03000000000000016,31.40000000000017,1691.2763591182763,0.13471229745200566,59.26633333044088,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-09-30,45573.245757548444,55.12695821438248,63.61390475154158,1204.2537506546553,2.558467515030913,2.932707224099021,17.67647484455308,0.6676220788072033,534.0000000000027,0.03000000000000016,31.40000000000017,1636.010986210073,0.13082753272054934,59.26474999783074,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
