date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-05-29,3109.746560224768,15.916606621915612,18.20747549074474,8.999999999999938,4.9244664735832407e-14,218965.39562681786,169.00000000000088,10.730000000000057,11.363582212489696,0.02077427349452032,15877.000000000084
2022-05-30,3125.222492889977,15.475932665208544,17.506883282570534,8.999999999999966,3.6933498551874305e-14,220055.09628297732,169.00000000000088,10.730000000000057,11.343921307072524,0.020796283659998218,15877.000000000084
2022-05-31,3140.2687765840997,15.046283694122975,16.828196398579504,8.999999999999988,2.770012391390573e-14,221114.54418815442,169.00000000000088,10.730000000000057,11.216134257615334,0.020561175253078847,15877.000000000084
2022-06-01,3154.8689547716276,14.600178187528254,16.189202082386487,9.000000000000004,2.0775092935429297e-14,222142.58060701788,169.00000000000088,10.730000000000057,10.984272638912872,0.020079575686738703,15877.000000000084
2022-06-02,3168.9988880244264,14.129933252798761,15.599528743431772,9.000000000000014,1.5581319701571973e-14,223137.50583842467,169.00000000000088,10.730000000000057,10.659826974336575,0.019390968125752178,15877.000000000084
2022-06-03,3182.641602993114,13.642714968687645,15.061069634496924,9.000000000000023,1.168598977617898e-14,224098.12476715108,169.00000000000088,10.730000000000057,10.260141723965113,0.01854548853775307,15877.000000000084
2022-06-04,3195.798429135596,13.156826142482139,14.568300609841684,9.00000000000003,8.764492332134234e-15,225024.5310276907,169.00000000000088,10.730000000000057,9.808891037640944,0.017601262492519736,15877.000000000084
2022-06-05,3208.497351263466,12.698922127870024,14.10851844380662,9.000000000000036,6.5733692491006756e-15,225918.6951271032,169.00000000000088,10.730000000000057,9.33814856265218,0.016633396772427957,15877.000000000084
2022-06-06,3220.873643699705,12.37629243623867,13.665624611781938,9.000000000000039,4.930026936825507e-15,226790.14211278083,169.00000000000088,10.730000000000057,8.883297911969752,0.015703392763548523,15877.000000000084
2022-06-07,3232.918257984867,12.044614285162211,13.236757081978034,9.000000000000043,3.69752020261913e-15,227638.23486997702,169.00000000000088,10.730000000000057,8.481203233589476,0.014871920784684679,15877.000000000084
2022-06-08,3244.5814213490294,11.663163364162559,12.817157016396276,9.000000000000044,2.773140151964348e-15,228459.4687680293,169.00000000000088,10.730000000000057,8.166041403860508,0.014195795792133436,15877.000000000084
2022-06-09,3255.7986548934828,11.217233544453542,12.4010582923554,9.000000000000046,2.079855113973261e-15,229249.3036702369,169.00000000000088,10.730000000000057,7.9658529662761275,0.013725709158256525,15877.000000000084
2022-06-10,3266.510287227001,10.711632333517933,11.982354643636311,9.000000000000046,1.5598913354799459e-15,230003.53794126882,169.00000000000088,10.730000000000057,7.902104656833803,0.013479802230683362,15877.000000000084
2022-06-11,3276.6760896930414,10.165802466040207,11.555100016340692,9.000000000000046,1.1699185016099594e-15,230719.33895271987,169.00000000000088,10.730000000000057,7.984254640007393,0.013459560787427537,15877.000000000084
2022-06-12,3286.286252790148,9.61016309710612,11.113883835784945,9.000000000000046,8.774388762074695e-16,231396.01596227777,169.00000000000088,10.730000000000057,8.211607269598318,0.013624405561482113,15877.000000000084
2022-06-13,3295.3834840334684,9.097231243320874,10.645465397847126,9.000000000000046,6.580791571556021e-16,232036.57608402282,169.00000000000088,10.730000000000057,8.578550313220083,0.013933074694705658,15877.000000000084
2022-06-14,3303.943867065184,8.56038303171497,10.14771669544418,9.000000000000046,4.935593678667016e-16,232639.33529362507,169.00000000000088,10.730000000000057,9.07303684609801,0.01437627660926456,15877.000000000084
2022-06-15,3311.953989503805,8.010122438621401,9.625832285642616,9.000000000000046,3.701695259000262e-16,233203.3491822424,169.00000000000088,10.730000000000057,9.676254686932928,0.014931367120813988,15877.000000000084
2022-06-16,3319.4196291672897,7.465639663484482,9.089852236209994,9.000000000000046,2.7762714442501966e-16,233729.02457656577,169.00000000000088,10.730000000000057,10.363186490312835,0.015554698579136696,15877.000000000084
2022-06-17,3326.372268740372,6.952639573082018,8.552804335528545,9.000000000000046,2.0822035831876474e-16,234218.57825385325,169.00000000000088,10.730000000000057,11.10509833573723,0.01618848676563891,15877.000000000084
2022-06-18,3332.873981775064,6.501713034691934,8.029310750030387,9.000000000000046,1.5616526873907356e-16,234676.38097820542,169.00000000000088,10.730000000000057,11.871115283800357,0.016790686341197535,15877.000000000084
2022-06-19,3339.021097191031,6.147115415967244,7.534543017273929,9.000000000000046,1.1712395155430516e-16,235109.21552777203,169.00000000000088,10.730000000000057,12.630324181014478,0.017321683146331274,15877.000000000084
2022-06-20,3344.9305610962515,5.909463905220431,7.079114761339424,9.000000000000046,8.784296366572887e-17,235525.31640003104,169.00000000000088,10.730000000000057,13.350425747267021,0.01774691846834577,15877.000000000084
2022-06-21,3350.6302576030594,5.699696506808026,6.670429800804187,9.000000000000046,6.588222274929665e-17,235926.64698909922,169.00000000000088,10.730000000000057,14.000828360224043,0.01803885724169245,15877.000000000084
2022-06-22,3356.1553208687506,5.52506326569103,6.315426746207543,9.000000000000046,4.941166706197249e-17,236315.68118025397,169.00000000000088,10.730000000000057,14.554031095636706,0.01817846419823769,15877.000000000084
