date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,population
2021-07-16,34332.98482536641,491.70538141746863,482.66492832806546,147.96536396314798,3.432402919416421,3.1921581899374445,7.321079582192759,1.1001356764548922,89734.83525553418,0.17178192072900916,61.80695204275329,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-17,34833.5490585853,500.5642332188876,485.77562998877767,151.51227442678913,3.5469104636411832,3.275191525452442,7.690620820565606,1.105201951264894,90914.4898223877,0.1742732537335703,62.3796820346507,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-18,35345.10116045486,511.55210186956396,490.1839555232582,155.18024654407398,3.6679721172848687,3.3623608386594723,8.083887534487701,1.1110507847156406,92617.5959705401,0.1779151859368942,62.89480532042897,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-19,35866.00080569996,520.8996452450955,495.97817559525623,158.9427640935761,3.7625175495021184,3.4548014951872403,8.495142182898721,1.1174824970693757,94898.92844202934,0.18283797316307818,63.35813275567411,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-20,36397.75903995699,531.7582342570286,503.34740852255794,162.80864062027928,3.8658765267031945,3.553635058042019,8.91775110146865,1.1242810712506437,97779.95921128945,0.18909890650450026,63.77531142842342,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-21,36943.35408927614,545.5950493191458,512.4905809555908,166.79886895906878,3.990228338789522,3.660215789329839,9.34467665249715,1.1312141971031429,101235.25004841553,0.196658859904232,64.1594858337611,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-22,37506.185023970735,562.8309346945962,523.5594929241922,170.93808190676145,4.139212947692665,3.7757735097414056,9.769360762042892,1.138053504970216,105213.05681556198,0.20540041512856216,64.51642287564411,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-23,38089.28700650429,583.101982533553,536.616116622686,175.24814772612825,4.31006581936679,3.901145743165789,10.186394510456866,1.1445478856765972,109651.51552699163,0.2151787858131317,64.85321276112879,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-24,38694.74272740575,605.4557209014586,551.6005704986895,179.74336677391125,4.495219047783018,4.036576825150689,10.591086729358787,1.150456647935536,114436.65086631694,0.22572620312843347,65.17778626767927,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-25,39323.240982205956,628.498254800206,568.3070998197193,184.42686897183643,4.683502197925183,4.181567234247638,10.980539778923704,1.1555654982334895,119450.78116848385,0.23675732202958338,65.498552693649,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-26,39971.99350329964,648.7525210936914,586.5717007536074,189.27404636365458,4.8471773918181675,4.336374035899052,11.354396919192475,1.1596891527636772,124606.01234695132,0.24808851511624094,65.82412832114183,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-27,40642.273408017776,670.2799047181363,606.3603796376046,194.2940286318233,5.01998226816874,4.501037314254613,11.715230739537507,1.162674912407278,129890.68818716909,0.2597213637127467,66.16780923374593,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-28,41335.65722149497,693.383813477194,627.472894133505,199.4985919328206,5.204563300997281,4.6742434026269715,12.068121842156316,1.164405828778634,135366.03821536087,0.2718299691323303,66.53312647928499,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-29,42053.315217349475,717.657995854503,649.5908490099551,204.89648758245352,5.397895649632908,4.853732810535201,12.421556170787362,1.1648278040338802,141114.55682894168,0.28463847555642335,66.91875694737593,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-30,42795.47917319316,742.1639558436902,672.3137679791869,210.48918856983977,5.5927009873862925,5.036606168987381,12.788452172877687,1.1639342014417013,147257.4669914544,0.2985045515606599,67.31988719986623,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-07-31,43561.04318726403,765.5640140708749,695.1861475745658,216.267699442894,5.778510873054272,5.219553689442548,13.173509580678932,1.1617790285861256,153902.1679391308,0.3138397905289311,67.72923634366188,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-01,44347.26429090058,786.2211036365446,717.7177475587534,222.21016372244233,5.942464279548308,5.399027258032145,13.582699173547038,1.158436889409861,161283.7096809159,0.33134186616754563,68.13782318534831,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-02,45149.132025544604,801.8677346440224,739.5911238558795,228.2788089586065,6.06864523616415,5.573159422192507,14.021832358085197,1.154005915279763,169644.6395166665,0.35169676808073413,68.54488193329058,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-03,45966.3060650538,817.1740395091977,760.5757892396807,234.47067750111424,6.191868542507736,5.740232850419438,14.495559482294382,1.1486177202348724,179129.9614248305,0.37532768271859906,68.94233889017488,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
