date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,human_development_index,population,excess_mortality_cumulative,excess_mortality
2020-12-26,132107.28743122058,447.1302400135501,475.7543497518395,4590.955133869841,24.744668800559307,25.89177108965718,0.3600000000000019,1.0188999066525857,2950.8853730672845,3179.1866852686526,0.1471110274563009,6.840027278281365,8587.000000000044,1112.000000000006,0.010000000000000054,50.99524257190404,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.749197770353405,14.610039760660964
2020-12-27,132546.92733812152,439.63990690091947,466.6757566577717,4614.697685244017,23.742551374175164,25.589003656609435,0.3600000000000019,1.024154891204696,2869.6503420176614,3106.906723712321,0.14846804757994403,6.784285164593387,8587.000000000044,1112.000000000006,0.010000000000000054,51.166435969005676,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.756253854591186,14.69026333697926
2020-12-28,132978.66104980983,431.7337116882952,457.6178850434263,4637.262775891649,22.565090647632047,25.071234319703393,0.3600000000000019,1.0305232466194254,2800.4640654983823,3031.8102302438438,0.1501487086002782,6.716371598073362,8587.000000000044,1112.000000000006,0.010000000000000054,51.309090066605656,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.764084864117294,14.826213986250952
2020-12-29,133403.0766697105,424.4156199006758,448.80463841088323,4658.5320528301845,21.269276938535953,24.338661841910735,0.3600000000000019,1.0380440186749778,2749.516778923403,2958.46657701385,0.15203428516708023,6.640895375995237,8587.000000000044,1112.000000000006,0.010000000000000054,51.413773917116565,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.772690829729875,15.01023037148711
2020-12-30,133822.68686556685,419.6101958563413,440.7039023698954,4678.48365500726,19.95160217707587,23.419744927005155,0.3600000000000019,1.0467101310068812,2723.2682241408424,2891.728665792066,0.15395153805113457,6.563795319973166,8587.000000000044,1112.000000000006,0.010000000000000054,51.47304181469593,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.782046956908191,15.231975114934496
2020-12-31,134241.1432681152,418.45640254836513,433.8879162732204,4697.187805896692,18.70415088943265,22.362753911802052,0.3600000000000019,1.0564686034264619,2726.058456405571,2836.309653836619,0.15580237364177713,6.488531687135668,8587.000000000044,1112.000000000006,0.010000000000000054,51.48198255688498,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.792091016923935,15.478796185217423
2021-01-01,134662.6472700911,421.5040019759157,428.9285519431188,4714.803507945473,17.615702048781035,21.22943453533831,0.3600000000000019,1.0671667402233709,2757.9155294405755,2796.8017620322835,0.15753083646921284,6.417830568842387,8587.000000000044,1112.000000000006,0.010000000000000054,51.424627189157015,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.802719661714116,15.736428494532262
2021-01-02,135091.50812548384,428.86085539273245,426.3187727162279,4731.576063409015,16.772555463541195,20.09025576575715,0.3600000000000019,1.078589664088021,2813.9086089421035,2777.222168324475,0.15910320168933714,6.353248492242658,8587.000000000044,1112.000000000006,0.010000000000000054,51.3034333847573,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.813791431575105,15.989950653381444
2021-01-03,135531.81152397732,440.3033984934834,426.4137277272168,4747.835214977582,16.259151568567358,19.02084567047173,0.3600000000000019,1.090443864097045,2892.81332483845,2780.520391595655,0.16049627650940773,6.295941540481291,8587.000000000044,1112.000000000006,0.010000000000000054,51.13392894936314,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.825134782472555,16.22493309346209
2021-01-04,135984.23908900772,452.4275650304236,429.3701986719484,4763.795852086458,15.960637108875442,18.076982184334103,0.3600000000000019,1.1024106291652223,2995.3081513534703,2808.3461275687555,0.16170284733034304,6.246804248444364,8587.000000000044,1112.000000000006,0.010000000000000054,50.940694449578984,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.836559878063225,16.428729716670606
2021-01-05,136451.12228702102,466.88319801328385,435.4372343304002,4779.586013176033,15.790161089575154,17.29387464730037,0.3600000000000019,1.1141568729728195,3118.4833113173054,2861.0481218562736,0.16271217105044014,6.206441260024296,8587.000000000044,1112.000000000006,0.010000000000000054,50.749686318761555,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.847851596607276,16.589102278730238
2021-01-06,136935.7353319434,484.6130449223748,444.7236154698435,4795.433272002264,15.847258826231162,16.70716891372352,0.3600000000000019,1.1253524640379549,3256.294739467299,2937.188935606818,0.16356887295492795,6.173182593369879,8587.000000000044,1112.000000000006,0.010000000000000054,50.58654512045456,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.858781416081387,16.69420303650176
2021-01-07,137441.32242655958,505.58709461615166,457.1711215894551,4811.609149218252,16.175877215988844,16.345633957432288,0.3600000000000019,1.135692919457039,3401.932399138295,3033.7396331854025,0.16430836124496154,6.145703040696454,8587.000000000044,1112.000000000006,0.010000000000000054,50.47939268003071,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.869131888083775,16.734638102475614
2021-01-08,137970.36819354625,529.0457669866782,472.53448097877595,4828.387421060432,16.778271842179116,16.2256768255403,0.3600000000000019,1.1448887910795296,3545.601691079648,3146.2662795109054,0.16491840732674012,6.12347734516359,8587.000000000044,1112.000000000006,0.010000000000000054,50.44941716677811,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.878716147570838,16.704795411282813
