date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,male_smokers,population,excess_mortality_cumulative,excess_mortality
2020-10-27,9309.316563193232,423.5660367895201,327.361424769433,110.06389308887847,2.823283212994192,2.294484304794473,3304.7844217771662,0.010000000000000054,1.5567053469873162,27.34801910716964,8137.012252613547,7727.742347660122,0.062313168466262975,17.921655427312945,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,55.8403293747577,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.6133266429151085,16.784423874215673
2020-10-28,9771.992900740122,462.676337546892,359.1659932700295,113.08523397309084,3.021340884212359,2.4719748963398795,3469.0336788086397,0.010000000000000054,1.5601749378422993,28.87604756260508,8270.467625142137,7865.986107868568,0.06610074577439029,16.90107027119578,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,56.35578080611684,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.655699756403719,17.216907572297664
2020-10-29,10280.246954158858,508.2540534187349,394.2783672860716,116.33645295234578,3.2512189792549435,2.660906350018327,3649.4628754607197,0.010000000000000054,1.5609044742285267,30.54779031700715,8406.118123510783,8002.466503978361,0.07005164207158146,15.929052541793752,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,56.903392812086096,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.699486979090588,17.6827461284799
2020-10-30,10839.386863970809,559.1399098119513,432.6093994141343,119.84424339881025,3.507790446464484,2.8614407515247393,3847.956378476606,0.010000000000000054,1.5589613227043644,32.37002676639646,8544.270072917521,8137.854693756246,0.07413181494088725,15.010717977773902,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,57.476799941967045,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.744797476445569,18.18280170089407
2020-10-31,11452.274876484913,612.8880125141035,473.8751525017781,123.62353484387194,3.779291445061686,3.073161526798052,4065.5302707676096,0.010000000000000054,1.5544254199532916,34.34588233094246,8685.994119006189,8273.636188384424,0.07829795622829,14.15052555508222,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,58.06699071277789,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.79175816366441,18.718113257386342
2020-11-01,12118.362379083163,666.0875025982484,517.568305552805,127.67251538629782,4.048980542425877,3.294917525189042,4301.98979244223,0.010000000000000054,1.5474229757600582,36.47943296379373,8836.10221498187,8411.72016003429,0.08252340252997652,13.350683435865657,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,58.66379167711744,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.840508344790978,19.289954529335844
2020-11-02,12827.52331954187,709.1609404587068,563.1102921898148,131.89578925465568,4.223273868357875,3.5191220482227505,4553.740219897291,0.010000000000000054,1.5381310650456435,38.77659749645184,8996.893952768412,8553.725947433617,0.08678298499379797,12.612479286660085,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,59.25392552900817,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.891191536550579,19.899846310705858
2020-11-03,13581.91031447866,754.3869949367914,610.37039351211,136.30828344066876,4.41249418601308,3.7461172310604107,4821.54572293849,0.010000000000000054,1.526735176612289,41.24125797764202,9165.289646864623,8700.617327414267,0.09104328270139257,11.936581507658296,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,59.82305888495919,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.943891159107928,20.547643759717023
2020-11-04,14385.695357061344,803.7850425826855,659.1001566402246,140.96619965225355,4.657916211584801,3.979922603321171,5106.887348280152,0.010000000000000054,1.5134469868548233,43.873295512800816,9334.69567729457,8852.647950311844,0.09526791774679443,11.322641366684266,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,60.35733811976343,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,5.998701913517861,21.233484112612622
2020-11-05,15243.013583083688,857.3182260223421,708.9664061033111,145.9429593707353,4.976759718481757,4.226483484488299,5411.233061791894,0.010000000000000054,1.4985189828689798,46.66146932243322,9503.051799987748,9009.35365827365,0.09940940631268162,10.76973958997766,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,60.84454124334561,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.055761244446742,21.958997445896383
2020-11-06,16156.42109552223,913.4075124385422,759.5760023796824,151.31116264375953,5.368203273024223,4.492357280463841,5735.49028018362,0.010000000000000054,1.482222624352771,49.57100502996333,9667.389480242926,9169.801539762135,0.10342777225228772,10.275517362166514,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,61.27494180839811,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.115263471888948,22.727937714120355
2020-11-07,17125.73833295392,969.3172374316878,810.4944108022163,157.1290571799757,5.817894536216142,4.7837282059846045,6079.595269769269,0.010000000000000054,1.4648623464158408,52.580194459990196,9829.059514836377,9333.101720432474,0.10730563849755467,9.836355216195033,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,61.64195684110798,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.177460924629621,23.54637899433534
2020-11-08,18147.182595869315,1021.4442629153964,861.2596282374102,163.4303901700499,6.301332990074205,5.105668326434163,6442.205195539632,0.010000000000000054,1.4467697397730976,55.66874965633976,9988.821462242358,9497.78383718927,0.11099910605480806,9.447471648086816,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,61.94321262113489,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.24265532501715,24.422585635538226
2020-11-09,19207.43466829827,1060.2520724289536,911.4155062459324,170.09704925326488,6.666659083215006,5.454927877016969,6818.591779815692,0.010000000000000054,1.4282712285531607,58.82909537089098,10150.629671342416,9662.613298060034,0.11449755190697564,9.103352604843403,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.18083852208914,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.311181862217946,25.366637836867024
2020-11-10,20307.216531281912,1099.7818629836434,960.7576720244638,177.1695871985139,7.0725379452490165,5.83516536477631,7209.011329205672,0.010000000000000054,1.4096463755195912,62.05432333066449,10310.904089318075,9826.283729201148,0.11782015811252021,8.79920320605661,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.361181897384654,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.3834237962386835,26.394224337572737
2020-11-11,21449.74799962501,1142.5314683430995,1009.1500954857056,184.74879673372735,7.5792095352134385,6.252743771481404,7614.606878449193,0.010000000000000054,1.3911011358736967,65.35288417419557,10463.39773408618,9987.538701878251,0.12097759434392492,8.52940725263555,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.495174076561526,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.459786773210973,27.52176373752718
2020-11-12,22638.747182653507,1188.9991830284964,1056.5331910389737,192.95592528138826,8.2071285476609,6.714485268817915,8036.698357123914,0.010000000000000054,1.3727875519699153,68.7271006063332,10606.297476388825,10145.156482775867,0.12395426880254634,8.28956513566284,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.59860486252789,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.540657445315941,28.76279073647261
2020-11-13,23876.930829782672,1238.1836471291635,1102.9298939256444,201.90283601016884,8.946910728780598,7.225987254780869,8476.250214675529,0.010000000000000054,1.3548104441972184,72.16634537873074,10736.322137673018,10297.87282426679,0.12676644497618272,8.074625370816307,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.67860587701882,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.626370127111908,30.12556117037094
2020-11-14,25164.889589693215,1287.9587599105462,1148.450217470738,211.669628623658,9.76679261348915,7.790359380969312,8933.472139190242,0.010000000000000054,1.3372632953327894,75.6615313996251,10852.573778432543,10444.101143733398,0.12945750987951926,7.880385640911205,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.743334498261945,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.717179479164396,31.61157114557768
2020-11-15,26500.244454713393,1335.3548650201774,1193.2946710216074,222.28785495190675,10.618226328248749,8.407276323057314,9407.519596474145,0.010000000000000054,1.3202404579249332,79.19909073895107,10956.303216823777,10582.323595356625,0.1320587109487476,7.703128597199251,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.79536738953365,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.81323771215288,33.21476174638435
2020-11-16,27873.202329399664,1372.9578746862728,1237.9669620574164,233.64977938458333,11.361924432676561,9.078204333437151,9894.91607049719,0.010000000000000054,1.3037963744714973,82.75392961080962,11046.739274285592,10710.34877279415,0.13458330276553634,7.540801522236875,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.836674217004884,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,6.914575181335096,34.92123792258728
2020-11-17,29284.6990805986,1411.4967511989344,1282.4976381558631,245.80515936067445,12.155379976091151,9.804453023833537,10395.993795923976,0.010000000000000054,1.2879990261671346,86.290483927111,11123.588327724552,10826.454469059106,0.13704526634370645,7.391085950986005,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.86884373644477,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.021110534583842,36.709257765977824
2020-11-18,30737.108473344924,1452.4093927463264,1326.765834951741,258.82339117532206,13.018231814647569,10.581538378088485,10911.595453116239,0.010000000000000054,1.2729464254107437,89.76414569007068,11187.881888973778,10929.95798172324,0.13946074355222088,7.252327068281531,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.89325335824833,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.132712460454007,38.55345990034454
2020-11-19,32232.71672992794,1495.608256583018,1370.5670030722436,272.7632285786477,13.939837403325711,11.40053904536341,11442.53264106538,0.010000000000000054,1.2587322818893458,93.12212394564855,11242.825605482774,11020.895570972472,0.14183650789041022,7.122065275354661,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.91119632120734,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.249200057779337,40.4266862540977
2020-11-20,33772.57844919132,1539.8617192633806,1413.6637033384447,287.65007172487185,14.886843146224109,12.249113560040676,11989.17973209188,0.010000000000000054,1.2454454622250266,96.32253711988028,11289.20543552774,11099.884654958525,0.14418491162239738,6.998373455546386,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.92397707283837,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.370351193025159,42.30189212616297
2020-11-21,35355.658546007966,1583.080096816639,1455.8237031664084,303.4589338841521,15.80886215928026,13.112263256649793,12551.169262869835,0.010000000000000054,1.2331201341606914,99.34523356395076,11331.405918921193,11168.297136984907,0.14649776581117446,6.880278152422566,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.932982804628864,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.495916848458048,44.154121721827025
2020-11-22,36978.188705886125,1622.5301598781573,1496.8485488680212,320.101666476463,16.6427325923109,13.972904456062027,13127.163477695383,0.010000000000000054,1.2217571982287943,102.17986979428548,11373.513569766219,11227.907500443933,0.14877458486258274,6.767151083612344,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.939737103471735,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.6256399634282275,45.96253279104713
2020-11-23,38630.00195281478,1651.8132469286593,1536.6848436161117,337.3518316285178,17.25016515205479,14.8141001261448,13713.55312039179,0.010000000000000054,1.211326140429839,104.80576572674367,11413.963942676975,11280.376843820359,0.15104376993329796,6.658273784590326,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.94480282760389,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.7592776454865025,47.71245809360863
2020-11-24,40311.163794927896,1681.1618421131097,1575.208258116094,355.2089609870644,17.857129358546615,15.628681429450253,14310.361440326185,0.010000000000000054,1.201777410752245,107.20860083599104,11448.960529729145,11326.868508754102,0.15331805692637965,6.553241537537776,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.948602120703,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,7.896627709597389,49.395510090660885
2020-11-25,42023.23459474156,1712.070799813665,1612.3026017965103,373.70389268600024,18.494931698935847,16.411142455410275,14918.142350768256,0.010000000000000054,1.1930638272949545,109.37022420203431,11475.423419274899,11367.958088094358,0.15560942181566406,6.4517879728042775,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.951451590527334,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.037482717741502,51.005306753054384
2020-11-26,43767.999119941174,1744.7645251996178,1647.8962480506818,392.872521970868,19.16862928486772,17.158216731667622,15537.52942581054,0.010000000000000054,1.1851330353063823,111.26836442324725,11492.56644939478,11403.649302980933,0.1579276545970424,6.353669680314271,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.953588692895586,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.181635216808308,52.53834727321269
2020-11-27,45546.513706471786,1778.5145865306145,1681.9894531679429,412.73611416722724,19.86359219635929,17.869309607574273,16168.897648058643,0.010000000000000054,1.1779713020130784,112.88880967813373,11503.371798907769,11434.259650151034,0.16029140998462754,6.258595828432221,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95519151967178,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.328885360800905,53.99439966443956
2020-11-28,47358.391630855855,1811.8779243840654,1714.6748455320683,433.28653940693374,20.55042523970647,18.54682254181519,16812.10971939889,0.010000000000000054,1.17160113326482,114.22544233788105,11507.670688224152,11459.454385318528,0.16271177015815413,6.166564841589203,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95639363975392,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.479050321274809,55.37652227580229
2020-11-29,49201.26713943156,1842.8755085757052,1746.1527925200944,454.4751986728481,21.18865926591434,19.196396318126126,17466.32579407408,0.010000000000000054,1.166044256542023,115.27879718935908,11509.442754371103,11478.88556920869,0.1652035108765344,6.077418783098826,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95729522981553,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.631975038952241,56.690810743697305
2020-11-30,51063.24641145804,1861.9792720264809,1776.176606348703,476.0799284164015,21.60472974355343,19.81863547388874,18127.323585212987,0.010000000000000054,1.1613437935700612,116.06153434397584,11516.49832305048,11493.54429972489,0.16778094602100802,5.990898605746881,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95797142236173,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.787543981218072,57.945939020927554
2020-12-01,52944.97270452122,1881.7262930631728,1804.8288248326353,498.11204715263807,22.032118736236534,20.415220302895577,18795.331441980226,0.010000000000000054,1.157572001609351,116.59914036785314,11525.694524446893,11504.515949421997,0.1704548110025048,5.905955143709004,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95847856677138,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,8.945693654026966,59.15341931325324
2020-12-02,54851.35598281893,1906.3832782977054,1832.5879576677887,520.6554316152874,22.543384462649314,20.993721626654583,19472.092390955142,0.010000000000000054,1.1547431576388183,116.93020507055903,11535.240528112172,11513.070591672202,0.17322992531716652,5.821303785060365,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.95885892507862,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.1063726968874,60.32615276640645
2020-12-03,56789.18190308067,1937.8259202617435,1860.1684074880775,543.8239751335738,23.16854351828631,21.56527489807759,20160.015331031515,0.010000000000000054,1.1528244981580098,117.10600511855881,11548.486682444842,11521.06937878972,0.17611604450500506,5.735940670081641,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.938131588767035,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.269539195765573,61.4770847936617
2020-12-04,58765.318554007434,1976.1366509267564,1888.4004106580776,567.7296814148225,23.905706281248705,22.142835779246653,20861.53842959235,0.010000000000000054,1.1517476561007327,117.1899978215802,11572.53147918982,11530.959435514415,0.17912501010790727,5.649287435334347,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.898071380651,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.435158898624913,62.618054129921774
2020-12-05,60785.371510851495,2020.0529568440684,1918.1399928675105,592.4587348814151,24.729053466592674,22.739871824738838,21578.651669640967,0.010000000000000054,1.1513847562966242,117.22065414207033,11608.585406418884,11545.38549454145,0.18223289785242394,5.560937780767089,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.85482599831962,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.603204107942288,63.758787180690106
2020-12-06,62852.67512635139,2067.3036154998936,1950.2014358271063,618.0535534235057,25.594818542090636,23.369381244119772,22312.538760149313,0.010000000000000054,1.1515710494461284,117.2287054626311,11662.02804964288,11567.1924176094,0.18543727843133503,5.4705724370620725,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.83262887171976,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.77365308095673,64.90600134220804
2020-12-07,64960.25532666409,2107.580200312706,1985.2875432568871,644.4236977114571,26.37014428795134,24.050177982217207,23060.723942768775,0.010000000000000054,1.1521267356948113,117.23458092403916,11729.376935745428,11597.611847143717,0.18871612947637809,5.378724415062236,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.85908380634324,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,9.946489810717562,66.06259004996576
2020-12-08,67111.67341161097,2151.418084946879,2023.8151700477104,671.6219103230251,27.19821261156794,24.78817695789759,23824.471478731433,0.010000000000000054,1.1528550711634824,117.24579861557413,11808.78641868045,11638.061083160002,0.1920343498545366,5.286375244069793,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,62.958124263936575,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,10.121722099934946,67.22838172853545
2020-12-09,69313.359729038,2201.686317427034,2066.001506495062,699.717079154681,28.095168831655958,25.58123711402763,24606.064134905107,0.010000000000000054,1.153522686695173,117.25432215457784,11895.028808839055,11689.464736093352,0.19534864539025631,5.194773352897213,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,63.15466139446189,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,10.299358801841981,68.40168591778871
2020-12-10,71572.04670369522,2258.686974657221,2111.8389427349066,728.7645061985911,29.04742704391008,26.42099118393705,25407.89191388087,0.010000000000000054,1.153887005325195,117.26170724200297,11988.892857437324,11752.38111509524,0.19862379819912435,5.105034442597933,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,63.47119643369395,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,10.479396860177326,69.57877436538938
2020-12-11,73892.84360889629,2320.796905201064,2161.0762170705757,758.7836091253504,30.019102926759366,27.294218016265695,26231.768601538683,0.010000000000000054,1.1537232695077957,117.26844800441391,12098.935803388287,11827.57788544879,0.201809154402414,5.018918042678902,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,63.92528000141793,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,10.661813897787919,70.75379773775069
2020-12-12,76277.79264526315,2384.9490363668647,2213.204277217932,789.7411974710341,30.957588345683664,28.1838718185988,27078.419177721604,0.010000000000000054,1.1528276816072542,117.27443536070061,12230.68200768021,11916.440815508719,0.2048704404624443,4.937701783463611,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,64.52760657507775,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,10.846564966696759,71.9190290448405
2020-12-13,78724.7859997846,2446.9933545214353,2267.445676239244,821.538929777485,31.797732306450904,29.069854090193488,27947.09537424147,0.010000000000000054,1.151001498115591,117.27935593229031,12373.104443704584,12018.010766770534,0.2077779111483849,4.862298638825898,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,65.28058534501235,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,11.033582419269514,73.06535210037256
2020-12-14,81227.86036279914,2503.074363014545,2323.9448169725847,853.9169316576141,32.378001880129105,29.927966521103468,28835.680229937774,0.010000000000000054,1.1480670576526288,117.28304636098261,12502.124696708643,12128.386113216251,0.21049746051061025,4.79295539476261,0.09000000000000047,2797.0000000000136,2797.0000000000136,0.1000000000000005,66.17726835588283,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,11.222778120205223,74.18293375853744
2020-12-15,83788.30133221584,2560.440969416698,2382.3765996395905,886.8727181355844,32.95578647797018,30.750323468720342,29744.63013059817,0.010000000000000054,1.1438436028710182,117.28581418250184,12598.641567133956,12241.201074892815,0.21301966939717906,4.729866836957549,0.08987394957983241,2797.0000000000136,2797.0000000000136,0.1000000000000005,67.20054661274285,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,11.414126645837747,75.26348716441063
2020-12-16,86404.89259580066,2616.5912635848285,2441.6486465622756,920.4512095777725,33.57849144218809,31.53350746902576,30673.513286701094,0.010000000000000054,1.1381868391926964,117.28789004864126,12654.894717690499,12349.729135193546,0.21535686581646896,4.672796055319978,0.08949369747899208,2796.7693277311064,2796.885294117661,0.1000000000000005,68.3225471605915,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,11.60758473412438,76.29789780935943
2020-12-17,89073.74987671488,2668.8572809142233,2500.2442900283686,954.7120335569571,34.26082397918475,32.278143853223796,31620.950785000012,0.010000000000000054,1.1310389658521838,117.28944694824582,12672.843291015144,12447.410232132088,0.2175283151671355,4.6213003381932864,0.08890453296703346,2798.1536764706025,2797.2351890756445,0.10001260504201731,69.52519349907979,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,11.803043338662377,77.27569665095264
2020-12-18,91788.1963926688,2714.4465159539327,2556.479813190317,989.7050012504601,34.992967693503026,32.98858171021524,32584.572377211596,0.010000000000000054,1.1224398578733021,117.29061462294925,12652.35131118316,12526.443598468832,0.21958531200560405,4.574302661531203,0.08836343527795781,2803.069927682626,2798.8490808823676,0.10006197478991649,70.79730721222204,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,12.000304135726417,78.18504518190747
2020-12-19,94538.66945028714,2750.47305761833,2608.697380739542,1025.4517147387517,35.746713488291505,33.67265460845334,33560.983321531894,0.010000000000000054,1.11249860704428,117.29149037897682,12607.659750355713,12580.271596718481,0.22158216435326605,4.530363389167154,0.08824413431237926,2810.0750023230594,2801.8199392978495,0.10016154250161656,72.11761971104123,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,12.199074371071772,79.01310446081432
2020-12-20,97312.65039088292,2773.9809405957812,2655.4097369121264,1061.9317724794048,36.48005774065307,34.341501137335534,34545.739513773406,0.010000000000000054,1.1013847826910976,117.29214719599747,12532.417000872814,12603.005782218905,0.22356816819061243,4.488598333730575,0.08896590616414882,2815.7773764998938,2805.3295633938824,0.10028793127828108,73.45311507416662,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,12.398975461561765,79.74669211419521
2020-12-21,100100.1935623931,2787.5431715101877,2696.047981093924,1098.9841881184434,37.052415639038664,35.009253842659106,35535.3102600877,0.010000000000000054,1.0892357428037158,117.29263980876297,12417.501066750297,12590.894640478029,0.2255458740421193,4.448648168526768,0.09094016976532249,2815.8765844111235,2807.7455565143878,0.10037512751494883,74.76466080465545,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,12.599561912913424,80.37315531706217
2020-12-22,102896.54008129725,2796.346518904138,2729.7486193046097,1136.6318062472053,37.64761812876192,35.67953395019089,36528.00616419964,0.010000000000000054,1.0761795543555355,117.2930092683371,12258.780745117685,12542.324810352075,0.22751283151736873,4.410177141262567,0.09453043436988728,2805.9237117407965,2807.1777679029246,0.10036004634726542,76.01473509929002,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,12.800412800462167,80.88113024714664
2020-12-23,105694.39793427626,2797.8578529790125,2755.6436989645636,1174.9372515826262,38.305445335420885,36.35486911164128,37521.238575800075,0.010000000000000054,1.062369313471889,117.2932863630177,12066.407520699948,12458.240973633498,0.22946978847319172,4.372838091887461,0.09998444504050547,2781.8726318986846,2801.3281061469775,0.10015788220712019,77.17016735549542,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,13.001058676900342,81.25902997366003
2020-12-24,108485.43272672546,2791.0347924491953,2773.0974940036467,1213.9705211045539,39.033269521927714,37.03673570574136,38512.04880289084,0.010000000000000054,1.0479903011995872,117.29349418402813,11858.127602386645,12341.843593832122,0.231392742130589,4.336687392445013,0.10732656907449692,2736.9819464514894,2786.8041436050657,0.09964475296109335,78.201138606473,13.780000000000069,43.50000000000021,19.0000000000001,0.7000000000000035,38.0000000000002,2750058.0000000144,13.200963229210043,81.49557396237645
