date,total_cases,new_cases,total_deaths,new_deaths,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,handwashing_facilities,population
2020-03-11,0.0,0.0,0.0,0.0,0.12000000000000047,19.40462955272823,12.25000000000005,26.900000000000098,4.280000000000016,100.0000000000004,6430777.000000026
2020-03-12,0.0,0.0,0.0,0.0,0.12000000000000052,19.464288583421443,12.250000000000053,26.900000000000112,4.280000000000019,100.00000000000044,6430777.000000029
2020-03-13,0.0,0.0,0.0,0.0,0.12000000000000055,19.58989500899468,12.250000000000057,26.90000000000012,4.280000000000021,100.00000000000047,6430777.000000031
2020-03-14,0.0,0.0,0.0,0.0,0.12000000000000058,19.82001498654565,12.25000000000006,26.900000000000126,4.280000000000022,100.0000000000005,6430777.000000033
2020-03-15,0.0,0.0,0.0,0.0,0.1200000000000006,20.193897148118705,12.250000000000064,26.900000000000134,4.2800000000000225,100.00000000000051,6430777.0000000335
2020-03-16,0.0,0.0,0.0,0.0,0.12000000000000062,20.74621310026165,12.250000000000064,26.900000000000137,4.2800000000000225,100.00000000000053,6430777.000000034
2020-03-17,0.0,0.0,0.0,0.0,0.12000000000000063,21.50311279869336,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-18,0.0,0.0,0.0,0.0,0.12000000000000063,22.479266079304473,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-19,0.0,0.0,0.0,0.0,0.12000000000000063,23.68265220976928,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-20,0.0,0.0,0.0,0.0,0.12000000000000063,25.108807515439477,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-21,0.0,0.0,0.0,0.0,0.12000000000000063,26.741093516346943,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-22,0.0,0.0,0.0,0.0,0.12000000000000063,28.54523739647163,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-23,0.0,0.0,0.0,0.0,0.12000000000000063,30.472695015679566,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-24,0.0,0.0,0.0,0.0,0.12000000000000063,32.46011822362139,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-25,0.0,0.0,0.0,0.0,0.12000000000000063,34.45345954683698,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-26,0.0,0.0,0.0,0.0,0.12000000000000063,36.412419482364385,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-27,0.0,0.0,0.0,0.0,0.12000000000000063,38.29139735256197,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-28,0.0,0.0,0.0,0.0,0.12000000000000063,40.04212752314811,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-29,0.0,0.0,0.0,0.0,0.12000000000000063,41.62033303731913,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-30,0.0,0.0,0.0,0.0,0.12000000000000063,42.99071584133783,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-03-31,0.0,0.0,0.0,0.0,0.12000000000000063,44.130699453724844,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-01,0.0,0.0,0.0,0.0,0.12000000000000063,45.03323596715214,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-02,0.0,0.0,0.0,0.0,0.12000000000000063,45.701902896501856,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-03,0.0,0.0,0.0,0.0,0.12000000000000063,46.15333570502028,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-04,0.0,0.0,0.0,0.0,0.12000000000000063,46.40454120992236,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-05,0.0,0.0,0.0,0.0,0.12000000000000063,46.486159947519404,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-06,0.0,0.0,0.0,0.0,0.12000000000000063,46.435026715649315,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-07,0.0,0.0,0.0,0.0,0.12000000000000063,46.31252375360842,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-08,0.0,0.0,0.0,0.0,0.12000000000000063,46.17516285399112,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-09,0.0,0.0,0.0,0.0,0.12000000000000063,46.03879941909715,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-10,0.0,0.0,0.0,0.0,0.12000000000000063,45.90562412799455,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-11,0.0,0.0,0.0,0.0,0.12000000000000063,45.76672811538835,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
2020-04-12,0.0,0.0,0.0,0.0,0.12000000000000063,45.60622401155749,12.250000000000064,26.90000000000014,4.2800000000000225,100.00000000000054,6430777.000000035
