date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,population
2021-08-16,2964.0321189545193,27.16582891130885,22.68285249737321,35.978724684970715,0.38320407466623957,0.259426472390474,70299.3666361344,853.3212655628508,106.63996027456376,0.08449959745323908,36327.2300000002,44192.00000000022
2021-08-17,2992.391606992235,28.359488037715685,24.18334283133635,36.393788180825695,0.41537655309082455,0.2999418646354547,70971.98206501298,863.1656316220424,102.03291138239354,0.08290944275702702,36327.2300000002,44192.00000000022
2021-08-18,3021.8849140353896,29.493307043154296,25.62156562382551,36.840185996640656,0.4466326087418425,0.3390714598857707,71671.48880958726,873.7531514799462,97.81185225043457,0.08128195278528816,36327.2300000002,44192.00000000022
2021-08-19,3052.407205242125,30.522291206735517,26.967821438295807,37.31599922598733,0.4759893240418384,0.37600511398349484,72395.40045722286,885.0383130281897,93.9790734153632,0.07958606058120928,36327.2300000002,44192.00000000022
2021-08-20,3083.806325069284,31.39911982715899,28.194818729012788,37.818091856465344,0.5022247014993821,0.4100503771812224,73140.1082674486,896.9467389728243,90.51024235951864,0.07779878913338606,36327.2300000002,44192.00000000022
2021-08-21,3115.8810527871,32.07472771781596,29.281643620127447,38.34193023688688,0.5239374336875626,0.440717808742414,73900.839796902,909.3709050699556,87.35572637209545,0.07591373309115147,36327.2300000002,44192.00000000022
2021-08-22,3148.3797941152166,32.49874132811638,30.216737239982507,38.88144767766522,0.5395917307278577,0.46778496289165294,74671.6278680386,922.1669288024681,84.45016581979567,0.0739336837873359,36327.2300000002,44192.00000000022
2021-08-23,3181.0538016303726,32.6740075151565,31.003721158816923,39.42137987589603,0.5399879156929528,0.49026034466389234,75446.57282087392,934.9727785346255,81.74153515993412,0.07190081229105147,36327.2300000002,44192.00000000022
2021-08-24,3213.808079083159,32.7542774527863,31.631579653857408,39.960362638014516,0.5390245502150934,0.5079854976705122,76223.42158640538,947.7561007076932,79.19860450505088,0.06987098736954919,36327.2300000002,44192.00000000022
2021-08-25,3246.538735459756,32.73065637659688,32.0940216828624,40.502705721238804,0.5423744242967442,0.5217101962974874,76999.71013453588,960.6191177091811,76.81753773560791,0.06793184427635396,36327.2300000002,44192.00000000022
2021-08-26,3279.145874477821,32.60713901806503,32.391762868481685,41.05600472725754,0.5533225118230761,0.5327958986775443,77773.06917976434,973.7419861487263,74.60190572575257,0.06615589678192618,36327.2300000002,44192.00000000022
2021-08-27,3311.543261708403,32.39738723058178,32.53423698652614,41.62935002249557,0.5733629245912899,0.5429933364192773,78541.45346045362,987.3403155650045,72.56204661816714,0.06458896524966386,36327.2300000002,44192.00000000022
2021-08-28,3343.665574917377,32.122313208973864,32.54087958217002,42.23198342831324,0.6026466278326086,0.5542757069039869,79303.3136982815,1001.6333074559138,70.71259831204173,0.06327721197861838,36327.2300000002,44192.00000000022
2021-08-29,3375.473841821522,31.80826690414479,32.44209068210267,42.872290738655806,0.6403172268537722,0.5687135675083077,80057.7255678289,1016.8198595512129,69.0797460837405,0.062239098382800326,36327.2300000002,44192.00000000022
2021-08-30,3407.012459582048,31.53861776052622,32.279780358054104,43.56208812509728,0.6898048238248811,0.5901835272795833,80805.7420624264,1033.1802280506122,67.67811919435039,0.061444352875658824,36327.2300000002,44192.00000000022
2021-08-31,3438.2450912928753,31.232631710827803,32.062338338999574,44.30555122633757,0.7434686792778412,0.6194794360220673,81546.50136194596,1050.813452873772,66.49981434728195,0.06085863634388059,36327.2300000002,44192.00000000022
2021-09-01,3469.1175773578316,30.872486064956707,31.796872209324057,45.10080207521543,0.7952550324060229,0.6557172046830028,82278.71893144667,1069.6749952791185,65.50600167836717,0.06042872192500813,36327.2300000002,44192.00000000022
2021-09-02,3499.576127426911,30.458550069079564,31.489965889378347,45.9410992939682,0.8403003563988948,0.6968464038354595,83001.11899011712,1089.6049660779572,64.652497380301,0.0600839848826702,36327.2300000002,44192.00000000022
2021-09-03,3529.580964348469,30.00483692155761,31.14824849589612,46.81573074067661,0.8746337999429992,0.7400339625404614,83712.75811298226,1110.3492967950565,63.891861723008645,0.059774850329746755,36327.2300000002,44192.00000000022
2021-09-04,3559.1165571333677,29.535592784898046,30.778820987306744,47.71068299409835,0.8949540183476838,0.7819519424935826,84413.26793218349,1131.5756180390865,63.177800623219724,0.059454925724039306,36327.2300000002,44192.00000000022
2021-09-05,3588.199295678085,29.08273854471753,30.389576147719918,48.609143467293286,0.8984617968894003,0.8189933686348941,85103.03716293864,1152.885168280448,62.46866074537222,0.059106546587793615,36327.2300000002,44192.00000000022
2021-09-06,3616.9954316809994,28.7961360029144,29.997909163149384,49.500700522254135,0.8915580477316927,0.8479761189131467,85786.00885830623,1174.0310069472478,61.72255244332142,0.058688507225913164,36327.2300000002,44192.00000000022
2021-09-07,3645.4853585054216,28.489926824422426,29.606203850384055,50.37807872071459,0.8773789430385897,0.8672615009495672,86461.71799311572,1194.840575346184,60.899057189634,0.058169903367075546,36327.2300000002,44192.00000000022
2021-09-08,3673.5854474504995,28.100088945078333,29.210241284685303,51.23056938313459,0.852491220853604,0.8755849427774643,87128.18110795908,1215.0598810894717,59.96440278233547,0.057543393911861355,36327.2300000002,44192.00000000022
2021-09-09,3701.1852232737238,27.59977582322378,28.801913833585118,52.04666653314934,0.8160975688399454,0.8722630445103781,87782.77801697461,1234.4160187679781,58.891934924502166,0.05679943295813655,36327.2300000002,44192.00000000022
2021-09-10,3728.175245832803,26.99002255907915,28.37126068223477,52.816043855906045,0.7693776368755967,0.857348867093192,88422.91308868454,1252.664060456076,57.666365543732226,0.055931669094814514,36327.2300000002,44192.00000000022
2021-09-11,3754.468021317077,26.292775484273843,27.907994477416253,53.53103741681649,0.71499379649962,0.8317483988654673,89046.51120662341,1269.6222235902812,56.28354920628017,0.05492838983016073,36327.2300000002,44192.00000000022
2021-09-12,3780.013685671071,25.545664353994038,27.402646310550914,54.18775770062149,0.6567204604968877,0.7973079054839431,89652.38973980932,1285.198246878233,54.744126028821384,0.05377709392401041,36327.2300000002,44192.00000000022
2021-09-13,3804.8710108596433,24.85732518857248,26.83984882470378,54.78566313648753,0.5979055683849482,0.75542986253248,90241.94262984095,1299.3792730707646,53.055201826076356,0.05247890964792061,36327.2300000002,44192.00000000022
2021-09-14,3828.9889562701424,24.11794541049856,26.215108984397293,55.32092156051053,0.5352585234121764,0.7066063335509445,90813.95932984691,1312.0744066453508,51.232561679835285,0.051046803438267604,36327.2300000002,44192.00000000022
2021-09-15,3852.30904105523,23.32008478508791,25.532027762861674,55.793244499406896,0.4723230134382535,0.6523327398206105,91367.05282737885,1323.276805145618,49.304285513270194,0.04949163134405306,36327.2300000002,44192.00000000022
2021-09-16,3874.7891822135352,22.480141158305294,24.800391378060958,56.2059708664751,0.41272642297461803,0.5947406666948055,91900.225022926,1333.0656636523636,47.31058323643945,0.04784739189847295,36327.2300000002,44192.00000000022
2021-09-17,3896.4215731501376,21.632390936602302,24.03473971971252,56.56612973356681,0.36015890902152614,0.5363224683468966,92413.29076380096,1341.6077031368181,45.29958254691594,0.046152835455852186,36327.2300000002,44192.00000000022
2021-09-18,3917.2460925969335,20.82451944679564,23.253292669551712,56.8844874100653,0.3183577079458475,0.4797247213312782,92907.19586955415,1349.1582867255956,43.32738568200343,0.04444866020533457,36327.2300000002,44192.00000000022
2021-09-19,3937.360361302909,20.114268705975878,22.47714484153033,57.17558275211918,0.29109536563941174,0.4275933147541151,93384.25565103452,1356.0622568994022,41.45917856337722,0.04277379315012251,36327.2300000002,44192.00000000022
2021-09-20,3956.9184610224365,19.558099719527185,21.719943149570526,57.45397213196277,0.27838939753272657,0.3821169317669441,93848.12453077763,1362.664878518122,39.763049080904004,0.041160984810878945,36327.2300000002,44192.00000000022
2021-09-21,3975.9349188114356,19.016457788999,20.991065313050576,57.72481975831282,0.27084763961690145,0.344585759587975,94299.14705225271,1369.088639496221,38.30344388889395,0.03966921953899313,36327.2300000002,44192.00000000022
2021-09-22,3994.43824470005,18.50332588861417,20.30294054910599,57.99442283424859,0.269603085885915,0.31592865388619806,94737.99939778695,1375.4828952653481,37.13808711835118,0.03834709888178207,36327.2300000002,44192.00000000022
2021-09-23,4012.4739000732006,18.03565537315102,19.66806950362008,58.26928189621012,0.2748590694241328,0.296573995262742,95165.75979171462,1382.001820608677,36.312712074380755,0.037216368117380556,36327.2300000002,44192.00000000022
2021-09-24,4030.106523956005,17.632623882804467,19.096789199466862,58.555403568246874,0.2861216776337109,0.286345331611892,95583.96130273891,1388.7878735366648,35.85662519993558,0.036306264452612064,36327.2300000002,44192.00000000022
2021-09-25,4047.4216027278367,17.315078771831878,18.595596747693254,58.85777762770431,0.3023740636551479,0.2843831098918541,95994.63144570331,1395.959393193871,35.77889423931825,0.03564194785464979,36327.2300000002,44192.00000000022
2021-09-26,4064.5267224078743,17.105119680037475,18.16589213090571,59.17998480448872,0.32220717993269954,0.2890859749528276,96400.32188292015,1403.6012982890704,36.08265161032261,0.03526054944948771,36327.2300000002,44192.00000000022
2021-09-27,4081.59032299531,17.063600587436017,17.809703358037098,59.52390263051594,0.34391782838843926,0.29859615542276596,96805.02757411655,1411.758110917839,36.761503898433666,0.035212703619113245,36327.2300000002,44192.00000000022
2021-09-28,4098.647412576159,17.05708958084853,17.529947363388867,59.89195735427036,0.36805472552533136,0.3125069097151034,97209.57882021263,1420.4873727811414,37.79092430391581,0.03550487354497493,36327.2300000002,44192.00000000022
2021-09-29,4115.695885870393,17.04847329423371,17.322241065528097,60.28524144815276,0.39328409521057967,0.33007442921586916,97613.92569175948,1429.814993063557,39.12470583297893,0.036130755999067385,36327.2300000002,44192.00000000022
2021-09-30,4132.7095194448175,17.013633574424496,17.176335291712352,60.70336224319287,0.4181207960362483,0.3503263455059554,98017.44624102402,1439.7316585016129,40.696470551204854,0.0370481316405417,36327.2300000002,44192.00000000022
2021-10-01,4149.647718122727,16.93819867790954,17.077190221208333,61.14432840508381,0.44096616263804667,0.37214311077781886,98419.17766105258,1450.1901409350353,42.42013895089563,0.03820044908593316,36327.2300000002,44192.00000000022
2021-10-02,4166.462824791146,16.81510666841925,17.00578196778087,61.6044647912079,0.4601363866844181,0.39431903314800604,98817.98965496864,1461.103277970186,44.19566335990741,0.03949891470714547,36327.2300000002,44192.00000000022
2021-10-03,4183.105602756261,16.642777965115364,16.939707516559658,62.07834859340602,0.4738838026183563,0.4156080531415482,99212.71446294608,1472.3424584776417,45.89737777203147,0.04082279624367526,36327.2300000002,44192.00000000022
2021-10-04,4199.606238266297,16.500635510035643,16.85920985526075,62.562542957659645,0.48419436456880993,0.43528748781996274,99604.06804210306,1483.8261715893257,47.39315291531973,0.04205698082852251,36327.2300000002,44192.00000000022
2021-10-05,4215.934542953122,16.328304686825398,16.754974295130136,63.05510049555575,0.49255753813249054,0.452748421294837,99991.33440471899,1495.5082316331727,48.56039474466699,0.04308442922190908,36327.2300000002,44192.00000000022
2021-10-06,4232.020929839282,16.086386886159794,16.617368568794294,63.551894214588685,0.49679371921022836,0.46726267343719186,100372.86312189749,1507.2907600209385,49.297106013251444,0.043780516486567625,36327.2300000002,44192.00000000022
2021-10-07,4247.78096887268,15.760039033398147,16.43809139104306,64.0476472284917,0.4957530140359848,0.478148362543958,100746.65172022092,1519.0486065380073,49.534077085892115,0.04406922705464783,36327.2300000002,44192.00000000022
