date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-11-05,3528.492118397935,13.701679129158514,13.199580704517295,134.47191793383027,0.32196119032693704,0.27492261625491987,0.12000000000000063,1.183362983854301,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000170073112,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-06,3542.7186201494583,14.226501751523076,13.369911287922573,134.79828234177563,0.3263771629455911,0.2912520785454244,0.12000000000000063,1.2017927614847805,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000127554839,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-07,3557.6197343428676,14.901114193409622,13.640171022503035,135.12388951974498,0.32561674421953635,0.30328311191488644,0.12000000000000063,1.2209263422835936,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000095666135,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-08,3573.3086921598706,15.688957817002942,14.014103379999469,135.44348275066864,0.31960040561132363,0.3110811122167083,0.12000000000000063,1.2404525136616305,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000071749606,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-09,3589.576574064963,16.267881905092246,14.468415931896844,135.7481259608685,0.3046485912156036,0.31421791237843344,0.12000000000000063,1.2599744854401485,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.960000538122095,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-10,3606.5212476140155,16.94467354905192,15.010149052995054,136.03569046289462,0.287568537787915,0.31261010525990823,0.12000000000000063,1.2790503534143085,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000040359162,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-11,3624.3814334480735,17.860185834057877,15.655232668867193,136.3077310016637,0.27204356559045173,0.3069280055771229,0.12000000000000063,1.2972420313826467,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000030269377,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-12,3643.448809410559,19.067375962485908,16.421945833259986,136.5684032932648,0.2606745617170796,0.2983603545383694,0.12000000000000063,1.314147910091609,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000022702038,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-13,3664.002088635171,20.553279224611718,17.326011411144115,136.8236521790632,0.25525058838541825,0.2884378483213598,0.12000000000000063,1.329424442588101,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000017026534,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-14,3686.2575781118067,22.255489476635944,18.376917091001943,137.08060274127885,0.2569518391559031,0.2789007844310654,0.12000000000000063,1.342787304145344,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.960000127699054,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-15,3710.3320976110094,24.074519499202918,19.575156144043344,137.34710363966974,0.2665018560960809,0.2715997964680958,0.12000000000000063,1.3540329474044204,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000009577434,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-16,3735.8861772806604,25.554079669651095,20.902065556642754,137.62634259723797,0.27923967584710957,0.2682449346167477,0.12000000000000063,1.3630376388015397,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.960000071830805,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-17,3763.060576722621,27.17439944196041,22.363765069227416,137.9221486738498,0.2958066153210146,0.2696790144725805,0.12000000000000063,1.369699528390103,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000005387316,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-18,3792.1404874870263,29.079910764405064,23.966880686212782,138.24022171870362,0.3180734488857194,0.2764864748169439,0.12000000000000063,1.3739419055039561,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000004040492,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-19,3823.4423404051913,31.30185291816487,25.71493394710953,138.58653345127743,0.3463120355977097,0.2889206091831673,0.12000000000000063,1.3756965713386993,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.960000030303746,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-20,3857.22891108929,33.78657068409882,27.605633879853848,138.96612827203938,0.3795950480298925,0.30684898953120276,0.12000000000000063,1.3749425965712532,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000002272786,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
2020-11-21,3893.6456490571154,36.416737967825306,29.628845965805105,139.3822238704809,0.4160957688924912,0.32971253400360623,0.12000000000000063,1.3717378136210725,594.0000000000031,0.03000000000000016,122.30000000000068,214.00000000000108,0.0,37.96000001704595,16.400000000000084,2.5200000000000133,268.02000000000135,1.600000000000008,23.000000000000124,0.1000000000000005,22593598.00000011
