date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,population
2020-10-24,422345.98388145067,3494.877620211037,3482.3176218058425,10158.13461341279,56.145863617863384,58.22115710368426,0.06000000000000032,0.9761346633052541,18902.35837679061,0.1827820158052216,5.4591497492519405,955.000000000005,0.0,56.848143126839275,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-25,425845.05363507045,3499.0697536198213,3484.884998028595,10213.544625217979,55.41001180518818,57.5718350223334,0.06000000000000032,0.9770043588234798,18754.310298430086,0.1843647923969029,5.414717838765077,955.000000000005,0.0,56.21079803679082,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-26,429348.4887395549,3503.435104484425,3488.895684526622,10268.312864517895,54.76823929991577,56.89644284722847,0.06000000000000032,0.9770858483031315,18592.685535716577,0.18593164213219585,5.372688346753194,955.000000000005,0.0,55.58138585790993,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-27,432855.8700291335,3507.381289578579,3493.5501126192767,10322.426358149263,54.113493631368705,56.20204464350159,0.06000000000000032,0.976497644145902,18429.153518303294,0.18743305609817754,5.334773208998323,955.000000000005,0.0,54.97542691767298,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-28,436364.8735140938,3509.0034849602803,3498.001470211069,10375.894041398,53.467683248736684,55.5024597916114,0.06000000000000032,0.9753624057015416,18269.0382641315,0.1888210752022695,5.301881458138537,955.000000000005,0.0,54.40800522380749,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-29,439872.0961342781,3507.222620184339,3501.452378514803,10428.751461882386,52.857420484387106,54.81481914881529,0.06000000000000032,0.9737994384067329,18120.165139598328,0.19005536684126284,5.2744993288980275,955.000000000005,0.0,53.892381099497584,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-30,443373.6750742063,3501.5789399281753,3503.2273995939286,10481.064307465458,52.312845583070626,54.156982170273466,0.06000000000000032,0.9719158360771907,17983.482952953458,0.19109679339209804,5.252938168296023,955.000000000005,0.0,53.4389506597881,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-10-31,446865.7522494175,3492.0771752111655,3502.827417019304,10532.931052189284,51.86674472382534,53.54559974987711,0.06000000000000032,0.9698092106066984,17863.507350461725,0.1919277986639833,5.237504207993194,955.000000000005,0.0,53.05446541888769,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-01,450344.8226712267,3479.0704218091546,3499.970421361768,10584.484940725688,51.55388853640495,52.99466135086944,0.06000000000000032,0.9675181878515992,17759.621236828218,0.19251937840975245,5.228131388056958,955.000000000005,0.0,52.74144699564613,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
2020-11-02,453811.24908163655,3466.4264104098766,3494.683511076276,10635.897997722692,51.413056997003196,52.5153129168367,0.06000000000000032,0.9650676971265805,17675.68876213961,0.19286723257913102,5.224705522296766,955.000000000005,0.0,52.497748142662275,3.190000000000017,20.000000000000107,2.5000000000000133,8.830000000000044,1.400000000000007,44496124.00000023
