date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_70_older,population
2020-05-07,16.31017404594721,0.18538273710069939,0.15390792592847774,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-08,16.49840299729172,0.18822903731162693,0.16472958698029525,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-09,16.684694297096158,0.18629136427977736,0.1729919219740711,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-10,16.864086333681872,0.1793920849422185,0.17824054781539522,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-11,17.032906379220705,0.16882008180621158,0.18006841991132044,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-12,17.18877157497793,0.15586522295776162,0.1781734868791919,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-13,17.32949076914556,0.14071921456803047,0.17256676674310456,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-14,17.45350139941899,0.12401064557372818,0.16353932845099378,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-15,17.56019715492949,0.10669576698572605,0.15163752801245364,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-16,17.650173722693587,0.08997657637051631,0.13764443560210055,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-17,17.72541309745008,0.0752393812113068,0.12256590588709587,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-18,17.789421814037812,0.06400872142884213,0.10744366018455276,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-19,17.842389566733942,0.05296775632696453,0.09265191126640429,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-20,17.884701030900516,0.04231146688969658,0.07855939240261517,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-21,17.917048720816005,0.03234769195783481,0.06548386233686768,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-22,17.940517633049005,0.024260768968376107,0.053657984018326284,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-05-23,17.95664872898846,0.01819557672628208,0.04320373365046096,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
