date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,diabetes_prevalence,female_smokers,population
2022-03-30,6238468.607833757,43254.470756568,44503.8040038946,27366.0273836375,104.93176847942672,117.17686523589896,49908.71232598084,42.14584804817551,0.9534687202460187,1053.9901463461904,14720.139895966084,121241.33735514538,121493.60548692195,0.3569824022208912,2.8168484098656066,206.0857257232433,82.71167256155692,704711.8298567901,757558.2671544872,0.02548735484594781,45.60800134710161,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-03-31,6281631.668884376,43163.06105061933,44033.57600259781,27466.916400688737,100.88901705123143,112.80710190042146,50254.02351662533,42.6597294427251,0.9682445589304753,1021.7334145430959,14334.632976273224,121811.04944493064,121263.87964848187,0.35791068660425973,2.808321504554994,206.64004768609794,82.7385794050075,687096.0835432076,740258.9390698094,0.02593500546865611,45.54311962700371,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-01,6324841.751307765,43210.08242338796,43699.57954574286,27563.61155714232,96.69515645358206,108.61257028439832,50599.7108578957,43.15910186549573,0.9823708787970822,992.3350618307695,13980.439244163566,122427.609158682,121293.6000240151,0.35909009316909707,2.7972850844602055,207.18047047692025,82.76520782460254,669877.3415682017,722757.8617684213,0.02625490633161494,45.49332226711775,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-02,6368233.801796929,43392.05048916352,43501.40440785278,27656.139146201967,92.52758905964367,104.57789797832795,50946.85393996354,43.64432203583809,0.9953814234804892,965.8909999468156,13660.194833898388,123065.75762854626,121540.16939422351,0.36052619948251174,2.7838978792792237,207.7071801039736,82.79138453684246,652861.783729481,705194.8693870796,0.02641904012363044,45.45743917932997,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-03,6411931.0197866205,43697.21798969106,43428.776029871544,27744.77098861079,88.63184240882465,100.67735561044293,51296.43837578721,44.115594306451996,1.0068938568799224,942.4319054222977,13375.876409845268,123691.00185101555,121953.05034883524,0.3621798790882903,2.7684114508298157,208.2201583488273,82.8169656812357,635828.471620641,687669.4862678477,0.026405585845793327,45.43324745172443,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-04,6456025.650635063,44094.63084844159,43469.756859184585,27830.302417282306,85.5314286715184,96.84752268714712,51649.202130903184,44.57311282744733,1.016627244631501,921.9083851568528,13128.451974481577,124252.61699912156,122472.71478166539,0.3640410179135033,2.7512520270363927,208.71939785017926,82.8417827612501,618790.9584504524,670257.485919374,0.02620221782649112,45.41743558879338,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-05,6500583.325015737,44557.67438067515,43624.17020078798,27912.698128411026,82.39571112871971,93.08438587444255,52005.67025978056,45.01724283002318,1.024326121902845,904.1878845828498,12917.689433349888,124614.74847978738,123014.98492270688,0.36613919911709303,2.7323191107750358,209.20506664878536,82.86568888089244,601969.3926581375,653019.3856580188,0.025808579982667338,45.4055766915951,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-06,6545646.962362329,45063.6373465924,43882.62227050055,27991.850196179028,79.15206776800076,89.40155281888956,52366.18613391113,45.44943454656399,1.0298292714529917,889.0604027713339,12742.083477727365,125010.16389700942,123553.38735072457,0.3683236947482922,2.712865706707654,209.67852202925255,82.88858243313227,586804.3418594733,636175.4632738963,0.02522553647374908,45.39668251869638,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-07,6591230.462738143,45583.50037581379,44228.39904159558,28067.67767622287,75.82748004384165,85.82141251332693,52730.86097212056,45.87129019563734,1.0332586698146968,876.2508127443064,12598.87120558061,125440.8470985814,124071.92671213864,0.37046319769341096,2.6939818592162648,210.14132332543033,82.91040175697601,573564.8915756012,619956.7259137293,0.02444549366106491,45.39001188902235,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-08,6637313.975738168,46083.51300002459,44638.88887977464,28140.201308233773,72.5236320109033,82.36850557116207,53099.53598830187,46.28449479604934,1.0347612292517803,865.4514418142103,12484.292387471096,125946.71000073003,124574.65172447261,0.3724149483670206,2.67689557346844,210.5951127267815,82.93113373531455,562361.3389790513,604597.301012544,0.023491844874111573,45.38500891676682,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-09,6683840.352165626,46526.376427458716,45086.64951939795,28209.599542907752,69.39823467398234,79.06455193208852,53471.75400221549,46.690646953533516,1.0344406698379962,856.3155298323552,12393.959197335262,126552.10987611332,125072.6989581898,0.374042142109138,2.662797730521502,211.0414431423715,82.95081975849959,553108.5244508374,590346.8406915354,0.022411223668511955,45.381256687575174,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-10,6730712.482789388,46872.13062376152,45540.208295657125,28276.250562158228,66.65101925047713,75.92472164137416,53846.7381475893,47.09114649504677,1.0324022541561328,848.4671857434613,12323.035435955106,127302.78521897916,125588.66376292176,0.37520549152044486,2.6529321699014723,211.48172133544733,82.96949652540357,545613.0886193182,577458.9352374629,0.02126769376948354,45.37844251568144,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
2022-04-11,6777856.490647318,47144.0078579311,45975.83344895687,28340.906231250257,64.6556690920273,72.94278751415935,54223.89742420207,47.48729490683783,1.028776803739273,841.518135636898,12266.492381749798,128191.8813027284,126151.41081508096,0.375745909202713,2.6486519393200965,211.91729956655024,82.98724391958609,539810.7726862088,566176.0591365659,0.020113666254714488,45.376331886761136,33.70000000000018,48.20000000000026,5.72000000000003,11.200000000000056,123951696.00000066
