date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,weekly_hosp_admissions,total_tests,new_tests,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,population
2021-07-27,183276.36215691193,1505.285184929729,1455.0091719127936,2065.6377726590163,2.5441856704416765,2.3713991097381193,3539.3513067860176,1.1056080329395677,238.88799664908504,3283.0000000000173,19442494.811936256,124714.47456039142,123698.61666183578,44.98742699714089,33.20550475232304,0.010000000000000054,264486.82523497974,225770.30439197668,0.316146186502662,48.72262844756166,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-07-28,184792.18194412245,1515.8197872105502,1473.4781766075125,2068.251826585409,2.6140539263929936,2.4267695973326813,3568.6240628303067,1.0932343052476636,247.95691539243796,3283.0000000000173,19567177.434210785,124682.62227452775,124119.75296179394,45.52106556136576,33.64166072325978,0.010000000000000054,276512.3315474376,238367.58826489432,0.3466629689009144,48.8135340376752,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-07-29,186318.11562745215,1525.9336833296989,1489.4497534963607,2070.9438957955563,2.692069210147044,2.4881264869458626,3598.0920999669497,1.0823764399894014,257.18342668653963,3283.0000000000173,19691829.131443508,124651.6972327221,124393.85927532107,46.07701022467661,34.10127592382821,0.010000000000000054,288063.12269096,251003.70739130204,0.3763765091579101,48.886277225089046,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-07-30,187853.68082207613,1535.5651946239732,1503.096814314257,2073.71952494945,2.7756291538934157,2.5547094418092717,3627.7461098814874,1.0732191431788656,266.52462560637247,3283.0000000000173,19816483.75478822,124654.62334470982,124557.62771440952,46.6526569897745,34.581003322961706,0.010000000000000054,298269.3730298559,263320.975808506,0.40445626680702407,48.95493190071731,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-07-31,189398.1451026595,1544.4642805833666,1514.7225367214737,2076.5798828846823,2.8603579352326065,2.6253680542076365,3657.571957976732,1.0659051460072921,275.9116657141528,3283.0000000000173,19941174.811986476,124691.0571982546,124645.16498425593,47.24506837258304,35.07683119293238,0.010000000000000054,306953.49059980025,274997.2910677568,0.4301178949986107,49.025539908084916,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-01,190950.3847319723,1552.2396293127697,1524.776947789976,2079.5204325255054,2.9405496408232956,2.6985656334159125,3687.5479549078937,1.0605263061764467,285.2542567193577,3283.0000000000173,20065940.41201186,124765.60002538795,124688.72697025418,47.85249875842895,35.584309884679946,0.010000000000000054,314738.5407035675,285859.7309381807,0.4526973417402322,49.10248233894999,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-02,192506.006858611,1555.6221266387488,1533.5603616181788,2082.5047232305897,2.984290705084186,2.770037508836987,3717.589289225528,1.0570838052625886,294.47432214520717,3283.0000000000173,20190855.439681195,124915.02766933202,124724.96146880262,48.474209556863144,36.098389653329015,0.010000000000000054,322137.4046065385,295880.1100006625,0.4716744284124793,49.18859413947436,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-03,194064.96836309234,1558.961504481326,1541.2286800694862,2085.5359438450523,3.031220614462788,2.8394578342780354,3747.695132077522,1.0554993439275506,303.5055315248722,3283.0000000000173,20316041.0034681,125185.56378690546,124792.24749138881,49.1083882600844,36.61289905964775,0.010000000000000054,328602.383335318,305039.47060650896,0.48657417942183595,49.285250064851475,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-04,195629.0743330823,1564.105969989956,1548.126931513009,2088.632565511459,3.096621666406242,2.9082693614874575,3777.9003393619605,1.055544352806686,312.2599017141136,3283.0000000000173,20441721.424239762,125680.42077165956,124934.78159462452,49.7529093269315,37.12199976338486,0.010000000000000054,333963.16271157307,313246.72785792034,0.4969382299122084,49.39242914527733,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
2021-08-05,197201.0825920874,1572.0082590050743,1554.7091853833047,2091.8201578116837,3.1875923002248543,2.978963333332792,3808.2581611148826,1.0568155044240204,320.5776670742088,3283.0000000000173,20568041.30095296,126319.87671319861,125173.08831296922,50.407313216918155,37.621236247878066,0.010000000000000054,339092.65724699636,320536.6575127038,0.502538029253808,49.50876303542866,43.400000000000226,0.200000000000001,86.00000000000043,51815808.00000028
